pos	ss	bases	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45
-140	False	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
-139	False	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
-138	False	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
-137	False	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
-136	False	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
-135	False	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0
-134	False	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
-133	False	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0
-132	False	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	1	0
-131	False	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	1	1	0
-130	False	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	1	2	1	0
-129	False	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	1	0	2	2	1	0
-128	False	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	3	4	1	0	0	1	3	1	0
-127	False	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	9	5	1	2	1	1	3	2	0
-126	False	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	1	2	1	6	10	90	42	3	2	0	6	7	2	0
-125	False	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	1	2	3	4	13	119	90	13	9	4	21	62	3	1
-124	False	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	2	2	3	3	9	19	132	128	45	25	6	45	119	4	1
-123	False	804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	2	2	1	3	1	2	1	1	5	2	3	24	168	201	64	47	14	62	192	6	0
-122	False	1044	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	2	1	1	3	1	3	1	1	4	5	5	8	27	152	238	99	93	17	98	271	7	1
-121	False	1351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	1	0	1	4	2	1	0	4	4	5	5	6	1	10	7	11	28	208	302	127	133	14	124	340	7	1
-120	False	1639	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	3	0	2	2	1	1	2	2	2	0	3	2	4	4	3	4	4	7	8	15	35	206	344	174	160	29	169	439	9	1
-119	False	1957	0	0	0	1	0	0	0	1	0	0	0	1	1	1	4	1	0	1	0	4	3	0	2	3	0	3	1	5	7	1	5	1	8	9	14	26	42	221	409	195	202	27	179	559	18	2
-118	False	2295	0	0	0	1	0	0	0	1	0	0	1	0	0	0	3	2	1	1	0	2	3	4	4	5	1	2	4	1	3	3	6	5	10	8	17	15	62	242	479	204	217	31	205	614	135	3
-117	False	2600	0	0	0	0	1	1	0	2	0	0	2	0	0	1	0	0	2	1	3	5	5	0	1	1	4	2	3	7	7	9	9	4	9	12	9	19	52	228	515	256	220	35	218	702	251	4
-116	False	2929	0	0	0	0	0	0	0	1	1	1	1	1	2	2	2	1	2	4	1	2	2	0	4	2	5	6	4	7	9	7	5	13	8	7	16	20	49	247	535	272	244	51	256	724	411	4
-115	False	3300	0	0	0	1	0	0	0	1	2	2	1	2	2	3	2	5	2	1	3	5	2	3	1	5	1	7	3	7	7	7	11	13	14	20	14	29	53	266	595	239	269	48	246	792	610	6
-114	False	3696	0	0	0	4	1	2	1	1	1	1	0	0	3	3	1	1	2	5	7	3	2	0	2	3	7	7	4	4	7	7	9	4	6	9	12	30	66	305	592	291	257	72	311	866	782	5
-113	False	4108	0	0	0	0	1	2	0	0	1	2	1	1	1	1	2	6	3	5	1	2	4	6	7	6	4	5	6	8	20	5	8	6	18	18	17	32	59	304	660	265	291	67	301	925	1025	12
-112	False	4419	0	0	0	0	0	1	2	0	1	0	0	3	0	1	3	4	3	2	3	4	4	6	3	5	2	3	7	3	9	17	15	10	7	25	30	25	53	248	658	288	314	86	311	988	1258	17
-111	False	4815	0	0	0	1	2	1	1	1	3	2	0	2	1	0	2	5	4	4	4	6	6	4	8	5	9	8	10	8	9	11	9	20	23	22	25	37	69	324	641	309	311	91	309	1020	1378	110
-110	False	5175	0	0	0	0	1	0	1	1	0	2	4	1	4	2	3	4	3	1	4	5	7	6	5	5	8	9	7	11	17	16	19	11	18	21	16	40	70	289	672	308	311	98	348	1038	1576	213
-109	False	5539	0	0	0	1	1	1	4	0	0	1	1	3	2	2	1	5	6	9	5	7	4	6	5	9	9	8	9	8	11	7	8	14	9	26	29	24	58	297	704	347	339	110	367	1059	1689	334
-108	False	5947	0	0	0	1	2	2	0	1	3	2	1	3	3	3	1	1	3	5	5	5	4	12	11	11	12	7	9	14	16	15	16	10	21	25	32	51	58	324	695	369	348	102	375	1095	1801	473
-107	False	6343	1	0	0	2	4	1	0	2	2	2	2	3	1	1	4	4	4	8	2	4	6	6	7	11	9	10	11	19	18	16	26	23	23	36	26	42	73	311	721	349	344	124	396	1162	1904	623
-106	False	6711	0	0	0	0	3	2	1	4	0	2	1	2	2	3	3	3	4	7	7	4	5	11	11	7	12	14	10	7	21	13	24	22	14	22	39	39	88	289	714	363	356	132	431	1175	2060	784
-105	False	7109	0	0	0	4	3	4	5	0	2	1	3	10	2	2	5	11	6	10	5	6	5	4	8	9	10	20	17	19	24	16	20	23	22	38	36	47	94	311	719	336	368	146	417	1169	2243	909
-104	False	7458	0	0	1	3	5	3	3	0	3	0	4	2	1	3	4	8	10	3	4	7	10	7	9	13	19	17	8	17	13	32	22	34	26	58	51	43	84	283	770	378	397	144	414	1237	2233	1075
-103	False	7838	0	0	1	2	5	3	6	3	1	5	7	1	6	3	5	6	8	5	5	5	9	7	8	13	15	12	19	26	25	25	27	16	28	31	34	55	78	345	701	369	395	166	406	1250	2384	1317
-102	False	8242	0	0	0	1	4	3	4	2	3	2	4	2	2	7	9	2	11	5	5	14	11	9	8	19	13	17	23	23	23	23	13	39	27	42	40	57	99	323	761	389	358	161	487	1216	2497	1484
-101	False	8646	1	0	0	0	2	3	4	3	3	2	5	2	6	3	4	7	4	6	8	10	9	11	5	16	21	20	26	14	24	24	24	37	44	46	44	55	108	349	766	378	381	183	463	1241	2626	1658
-100	False	9009	1	0	0	1	0	3	7	1	4	2	5	4	3	2	7	7	7	8	6	12	15	7	13	12	23	17	18	18	19	18	27	18	30	45	45	57	87	301	784	393	398	175	488	1271	2729	1921
-99	False	9401	1	0	0	2	5	4	7	3	8	5	2	6	5	4	6	8	7	5	6	12	16	6	16	15	10	20	15	22	28	22	32	46	36	37	59	64	91	329	776	364	396	201	502	1308	2787	2107
-98	False	9812	0	0	0	0	3	0	2	5	2	5	4	3	1	4	11	9	6	11	4	12	12	20	14	23	18	21	23	17	27	29	31	33	36	39	45	66	85	339	779	409	412	185	511	1309	2907	2340
-97	False	10222	0	0	0	4	5	6	5	5	7	2	7	2	7	5	7	8	7	8	10	5	8	7	18	19	14	17	24	19	36	33	33	30	37	45	52	72	117	329	807	381	372	187	513	1379	3013	2560
-96	False	10608	0	0	0	6	10	7	5	6	3	4	2	5	2	4	4	7	12	12	7	16	14	6	15	14	13	18	26	26	28	33	35	40	41	57	49	74	106	332	825	434	408	195	520	1366	3058	2763
-95	False	11058	1	0	0	1	6	5	4	5	1	4	5	7	3	8	5	7	5	8	11	12	13	8	13	17	15	19	17	14	35	20	42	30	47	41	56	74	125	370	799	436	424	221	504	1429	3163	3028
-94	False	11495	0	0	0	6	2	5	3	6	5	6	4	4	2	12	9	15	10	9	8	17	12	13	20	19	11	17	24	23	37	30	40	45	48	54	71	60	108	393	833	413	432	226	549	1459	3222	3213
