# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	a0aaaf06	6e1ce7c5	136ff4ac
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	106592	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	106592
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	106592
SN	reads mapped:	106592
SN	reads mapped and paired:	106592	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	106592	# proper-pair bit set
SN	reads paired:	106592	# paired-end technology bit set
SN	reads duplicated:	34735	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	69
SN	total length:	15988800	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	15988800	# ignores clipping
SN	bases mapped:	15988800	# ignores clipping
SN	bases mapped (cigar):	15831817	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	5210250
SN	mismatches:	190680	# from NM fields
SN	error rate:	1.204410e-02	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	35.6
SN	insert size average:	670.1
SN	insert size standard deviation:	14.0
SN	inward oriented pairs:	53283
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	119	0	0	0	0	0	0	0	0	0	25338	0	0	0	0	0	0	0	0	0	0	0	33452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47683	0
LFQ	2	0	0	21	0	0	0	0	0	0	0	0	0	11426	0	0	0	0	0	0	0	0	0	0	0	19705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75440	0
LFQ	3	0	0	0	0	0	0	0	0	0	0	0	0	7781	0	0	0	0	0	0	0	0	0	0	0	18094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80717	0
LFQ	4	0	0	0	0	0	0	0	0	0	0	0	0	6591	0	0	0	0	0	0	0	0	0	0	0	17161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82840	0
LFQ	5	0	0	0	0	0	0	0	0	0	0	0	0	5759	0	0	0	0	0	0	0	0	0	0	0	15717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85116	0
LFQ	6	0	0	0	0	0	0	0	0	0	0	0	0	5311	0	0	0	0	0	0	0	0	0	0	0	15181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86100	0
LFQ	7	0	0	0	0	0	0	0	0	0	0	0	0	5151	0	0	0	0	0	0	0	0	0	0	0	14394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87047	0
LFQ	8	0	0	0	0	0	0	0	0	0	0	0	0	4960	0	0	0	0	0	0	0	0	0	0	0	13898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87734	0
LFQ	9	0	0	0	0	0	0	0	0	0	0	0	0	4581	0	0	0	0	0	0	0	0	0	0	0	13165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88846	0
LFQ	10	0	0	0	0	0	0	0	0	0	0	0	0	4427	0	0	0	0	0	0	0	0	0	0	0	12686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89479	0
LFQ	11	0	0	0	0	0	0	0	0	0	0	0	0	4152	0	0	0	0	0	0	0	0	0	0	0	12173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90267	0
LFQ	12	0	0	0	0	0	0	0	0	0	0	0	0	3725	0	0	0	0	0	0	0	0	0	0	0	11278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91589	0
LFQ	13	0	0	0	0	0	0	0	0	0	0	0	0	3523	0	0	0	0	0	0	0	0	0	0	0	11063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92006	0
LFQ	14	0	0	0	0	0	0	0	0	0	0	0	0	3404	0	0	0	0	0	0	0	0	0	0	0	10710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92478	0
LFQ	15	0	0	2	0	0	0	0	0	0	0	0	0	3301	0	0	0	0	0	0	0	0	0	0	0	10442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92847	0
LFQ	16	0	0	2	0	0	0	0	0	0	0	0	0	3653	0	0	0	0	0	0	0	0	0	0	0	10584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92353	0
LFQ	17	0	0	0	0	0	0	0	0	0	0	0	0	3679	0	0	0	0	0	0	0	0	0	0	0	10123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92790	0
LFQ	18	0	0	0	0	0	0	0	0	0	0	0	0	3742	0	0	0	0	0	0	0	0	0	0	0	10227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92623	0
LFQ	19	0	0	0	0	0	0	0	0	0	0	0	0	3728	0	0	0	0	0	0	0	0	0	0	0	10153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92711	0
LFQ	20	0	0	0	0	0	0	0	0	0	0	0	0	3690	0	0	0	0	0	0	0	0	0	0	0	9955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92947	0
LFQ	21	0	0	0	0	0	0	0	0	0	0	0	0	3628	0	0	0	0	0	0	0	0	0	0	0	9800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93164	0
LFQ	22	0	0	0	0	0	0	0	0	0	0	0	0	3715	0	0	0	0	0	0	0	0	0	0	0	9655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93222	0
LFQ	23	0	0	0	0	0	0	0	0	0	0	0	0	3705	0	0	0	0	0	0	0	0	0	0	0	9538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93349	0
LFQ	24	0	0	0	0	0	0	0	0	0	0	0	0	3443	0	0	0	0	0	0	0	0	0	0	0	9269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93880	0
