# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	2f5cf6c2	524bc1aa	8ae420c4
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	89849	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	89849
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	89849
SN	reads mapped:	89849
SN	reads mapped and paired:	89849	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	89849	# proper-pair bit set
SN	reads paired:	89849	# paired-end technology bit set
SN	reads duplicated:	620	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	88
SN	total length:	13477350	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	13477350	# ignores clipping
SN	bases mapped:	13477350	# ignores clipping
SN	bases mapped (cigar):	13415801	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	93000
SN	mismatches:	100362	# from NM fields
SN	error rate:	7.480880e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	40.8
SN	insert size average:	179.5
SN	insert size standard deviation:	13.9
SN	inward oriented pairs:	44660
SN	outward oriented pairs:	246
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	2	0	3	29	50	37	30	35	38	25	49	42	58	64	87	93	128	99	154	145	132	196	187	329	282	188	384	543	244	722	405	993	709	1186	2549	3428	13260	62944	0	0	0	0	0	0	0	0	0
LFQ	2	0	0	0	26	36	40	37	55	46	50	44	66	45	66	95	154	102	150	187	163	225	160	286	230	279	341	368	366	505	492	365	619	581	1167	1012	1150	2414	3032	56038	14898	3959	0	0	0	0	0	0
LFQ	3	0	0	0	18	26	46	39	36	45	44	43	60	56	64	91	122	93	153	166	175	193	163	273	222	307	359	330	359	464	467	389	576	603	1080	896	1161	1880	2381	32050	21000	23419	0	0	0	0	0	0
LFQ	4	0	0	0	37	31	55	40	49	61	56	49	67	74	65	82	121	111	121	164	164	185	164	245	218	274	342	345	320	455	421	396	537	566	985	867	1084	1784	2429	35199	22099	19587	0	0	0	0	0	0
LFQ	5	0	0	0	27	38	42	36	39	41	44	41	54	65	55	80	142	106	148	134	157	210	194	205	214	248	292	335	297	426	421	370	497	450	863	779	1046	1550	2018	22797	20061	35327	0	0	0	0	0	0
LFQ	6	0	0	0	42	44	59	43	56	54	51	47	54	81	66	106	146	144	165	161	158	201	173	253	214	280	315	295	331	455	456	448	563	527	971	851	1100	1806	2313	32736	22653	21431	0	0	0	0	0	0
LFQ	7	0	0	2	65	73	74	85	67	80	77	90	88	123	89	125	171	139	193	209	197	233	198	279	279	315	393	399	370	536	485	483	688	604	1164	1067	1255	2372	2916	53093	15284	5489	0	0	0	0	0	0
LFQ	8	20	0	2	36	60	65	57	49	73	69	54	70	97	79	144	152	127	159	149	198	205	188	266	252	272	354	341	291	485	467	451	568	543	942	805	1124	1863	2319	34067	23124	19262	0	0	0	0	0	0
LFQ	9	0	0	1	62	75	86	64	73	73	68	92	92	109	118	166	184	143	229	209	261	298	278	286	285	322	342	372	431	526	481	449	666	525	742	513	1092	956	855	1315	1780	2002	2535	4012	10491	56190	0	0
LFQ	10	0	0	1	44	69	88	67	61	75	73	75	86	106	115	134	185	171	231	164	243	264	231	283	282	372	366	367	478	481	476	408	675	544	688	580	1004	897	844	1224	1663	1860	2587	4019	10397	56871	0	0
