# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	95789740	bd9dff6c	fc788353
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	19347	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	19347
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	19347
SN	reads mapped:	19347
SN	reads mapped and paired:	19347	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	19347	# proper-pair bit set
SN	reads paired:	19347	# paired-end technology bit set
SN	reads duplicated:	164	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	53
SN	total length:	2902050	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	2902050	# ignores clipping
SN	bases mapped:	2902050	# ignores clipping
SN	bases mapped (cigar):	2566106	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	24600
SN	mismatches:	25445	# from NM fields
SN	error rate:	9.915803e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	39.4
SN	insert size average:	132.8
SN	insert size standard deviation:	13.1
SN	inward oriented pairs:	3448
SN	outward oriented pairs:	6203
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	1	13	19	11	14	11	16	14	15	26	22	23	30	26	56	39	58	64	51	81	75	114	109	54	138	173	88	225	129	337	222	353	770	1043	3490	11437	0	0	0	0	0	0	0	0	0
LFQ	2	0	0	0	9	12	15	13	14	13	13	16	19	20	37	33	38	44	60	53	53	58	52	93	90	95	112	104	115	130	121	110	188	159	299	266	309	640	739	11410	3057	738	0	0	0	0	0	0
LFQ	3	0	0	0	8	7	12	5	12	13	10	15	19	23	18	23	47	41	59	43	50	66	46	76	70	81	98	102	92	125	139	106	184	166	279	248	277	489	603	6687	4336	4672	0	0	0	0	0	0
LFQ	4	0	0	0	7	9	19	20	16	13	15	25	35	23	23	33	41	39	45	57	68	58	48	82	71	99	92	95	99	131	113	127	154	168	266	226	319	490	622	7178	4600	3821	0	0	0	0	0	0
LFQ	5	0	0	0	8	18	9	15	14	14	15	16	16	17	32	30	36	29	53	61	32	55	75	76	66	86	73	101	81	124	142	130	152	139	238	202	318	353	512	4846	4199	6964	0	0	0	0	0	0
LFQ	6	0	0	0	13	11	17	13	16	28	16	22	25	31	24	37	47	39	51	54	56	79	60	70	69	81	90	109	111	133	140	153	155	139	259	236	326	454	599	6753	4673	4158	0	0	0	0	0	0
LFQ	7	0	0	0	15	25	19	28	26	26	28	24	37	36	32	33	62	54	67	74	65	78	63	94	84	88	132	133	87	168	148	152	223	168	297	287	364	584	732	10742	3059	1013	0	0	0	0	0	0
LFQ	8	4	0	0	11	17	23	21	15	15	19	28	23	28	32	40	40	50	36	58	59	73	59	96	71	101	95	98	94	124	113	127	172	156	249	226	327	500	608	7160	4716	3663	0	0	0	0	0	0
LFQ	9	0	0	0	20	22	18	20	15	23	23	27	32	33	42	54	73	42	70	54	80	88	79	89	105	111	119	109	126	150	152	144	200	145	223	134	282	299	226	350	515	528	654	1003	2434	10434	0	0
LFQ	10	0	0	0	14	15	28	25	28	25	32	19	28	32	31	59	63	48	74	60	84	79	89	95	96	98	86	118	137	147	136	133	185	172	198	194	308	308	212	363	463	452	623	1022	2437	10531	0	0
LFQ	11	0	0	1	19	29	20	17	28	23	19	27	30	27	38	62	50	35	81	71	80	76	69	68	106	104	124	116	141	150	148	124	178	145	184	179	301	287	195	362	523	496	683	940	2414	10577	0	0
LFQ	12	0	0	0	25	21	18	20	16	17	25	30	34	30	33	37	59	63	82	83	79	80	89	96	95	89	97	110	135	127	147	140	195	147	203	184	273	302	175	312	515	463	640	981	2468	10612	0	0
LFQ	13	0	0	0	16	27	25	18	20	25	27	34	24	36	44	48	65	55	81	64	92	80	80	123	95	93	99	104	126	154	145	125	191	155	180	172	243	283	241	350	442	456	661	988	2428	10632	0	0
LFQ	14	1	0	0	16	21	27	21	21	10	22	33	19	30	42	55	51	49	76	68	76	64	69	91	98	84	99	92	130	149	135	122	185	139	194	178	297	265	201	365	475	463	670	919	2395	10830	0	0
LFQ	15	0	0	0	12	30	25	22	30	27	32	28	43	29	39	54	78	58	73	74	86	88	79	91	100	93	106	102	145	164	146	126	201	174	164	194	253	260	204	365	446	442	602	977	2385	10700	0	0
LFQ	16	0	0	0	29	51	59	36	51	45	43	62	49	55	42	69	82	77	78	76	93	90	91	119	114	114	132	157	108	170	175	187	215	216	212	264	252	287	296	372	502	445	652	827	1334	5827	5192	0
LFQ	17	5	0	0	26	42	56	43	49	43	42	49	51	67	42	63	64	74	70	77	98	96	85	115	94	97	124	171	111	168	169	191	218	207	190	215	287	266	296	371	515	485	605	832	1323	5564	5591	0
LFQ	18	0	0	1	31	50	52	38	37	34	45	54	48	41	58	61	64	57	71	67	82	107	93	97	94	95	105	171	138	134	146	203	199	227	202	237	279	257	293	314	464	442	615	763	1287	5415	6079	0
LFQ	19	0	0	0	28	51	37	36	44	51	43	44	39	40	47	59	52	64	71	75	59	94	80	105	102	92	130	154	127	151	149	188	191	201	203	227	264	272	273	342	490	426	658	740	1298	5395	6155	0
LFQ	20	0	0	1	36	52	49	39	49	33	55	49	42	50	58	52	63	78	62	75	80	102	92	107	104	90	122	149	134	163	148	175	190	200	234	225	303	258	283	356	476	404	605	784	1327	5455	5938	0
LFQ	21	0	0	0	37	47	48	48	60	32	41	53	44	58	63	67	62	76	78	69	89	95	95	101	122	119	133	146	122	146	164	189	201	217	213	246	268	279	301	376	517	450	669	752	1391	5965	5098	0
LFQ	22	0	0	0	33	55	46	48	50	37	56	55	49	57	57	70	68	65	73	81	87	78	110	127	117	129	125	151	118	140	168	197	226	187	210	231	305	279	292	347	431	455	665	816	1362	5889	5205	0
LFQ	23	0	0	0	30	59	41	49	44	30	42	62	55	53	60	78	73	69	67	68	91	107	89	120	100	113	113	152	121	151	161	189	211	201	191	238	273	265	320	346	466	435	632	764	1340	5768	5510	0
LFQ	24	0	0	0	25	63	48	42	54	49	33	59	49	56	52	63	58	71	87	81	95	90	92	140	115	109	127	151	147	185	152	192	208	237	237	254	290	286	295	374	498	423	652	797	1356	6087	4868	0
LFQ	25	0	0	0	33	50	54	43	53	57	55	41	55	50	69	81	64	62	88	85	94	88	103	103	111	111	123	155	125	153	171	176	188	194	205	240	263	265	293	334	467	442	675	752	1400	5717	5459	0
LFQ	26	0	0	0	32	52	59	40	54	46	41	44	46	48	54	53	58	69	81	66	91	86	95	85	106	88	101	129	107	179	176	180	183	219	163	249	265	253	307	337	476	387	641	760	1256	5335	6250	0
LFQ	27	7	0	1	31	63	49	49	32	52	41	48	33	54	58	49	58	74	76	79	78	89	90	110	128	124	101	114	140	165	168	182	179	214	174	222	273	261	265	321	456	412	660	767	1239	5342	6219	0
LFQ	28	2	0	0	37	55	50	47	39	45	53	39	35	52	52	54	59	65	63	79	69	84	85	102	87	111	129	147	117	149	189	166	172	213	190	252	257	230	297	348	489	417	674	755	1285	5176	6331	0
LFQ	29	3	0	0	33	48	44	42	54	39	51	52	52	51	55	56	73	67	82	58	71	92	68	103	102	116	120	151	119	158	170	157	194	203	207	238	262	261	309	327	442	374	599	783	1288	5213	6360	0
LFQ	30	4	0	0	35	57	44	42	37	46	46	39	52	50	50	61	56	75	79	67	86	88	102	107	98	121	95	139	142	137	195	158	194	193	203	194	251	293	306	324	444	390	628	745	1305	5335	6234	0
LFQ	31	2	0	0	45	46	66	38	50	27	52	52	48	58	64	57	65	75	78	71	65	107	80	105	111	107	121	127	120	155	185	176	189	198	185	220	247	242	320	318	463	416	552	761	1250	5391	6242	0
LFQ	32	1	0	1	35	51	53	39	47	43	56	50	45	52	48	63	53	65	68	83	86	87	84	100	110	107	122	143	125	148	170	152	200	221	186	203	248	267	293	391	472	430	630	738	1250	5062	6469	0
LFQ	33	0	0	0	30	46	59	42	42	45	42	37	41	54	49	49	63	71	63	69	86	95	79	108	90	90	122	146	133	157	192	149	200	201	163	240	248	262	301	339	393	399	612	750	1309	4961	6720	0
LFQ	34	0	0	0	38	60	42	40	46	50	45	41	54	46	45	55	60	66	74	64	83	101	91	91	105	105	108	130	117	139	187	150	204	214	196	230	266	258	300	363	410	392	605	743	1265	4987	6681	0
LFQ	35	0	0	0	29	49	48	37	51	45	41	36	45	50	43	68	65	64	74	80	93	79	104	105	108	99	107	141	141	147	172	142	208	205	201	218	240	288	331	356	413	407	621	795	1287	5226	6288	0
LFQ	36	0	0	0	35	55	43	46	56	31	42	47	57	57	57	54	66	75	72	80	66	73	100	91	101	104	114	133	124	176	167	153	173	175	178	254	265	275	295	327	390	420	598	687	1278	5028	6729	0
LFQ	37	0	0	0	30	37	50	32	42	40	46	37	46	63	71	70	68	74	53	85	86	72	91	110	100	136	126	125	126	180	182	141	210	203	181	224	254	260	304	360	379	398	586	762	1205	4918	6784	0
