# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	a4ecf4d8	b15531cc	f4154e3c
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	37657	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	37657
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	37657
SN	reads mapped:	37657
SN	reads mapped and paired:	37657	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	37657	# proper-pair bit set
SN	reads paired:	37657	# paired-end technology bit set
SN	reads duplicated:	114	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	36
SN	total length:	5648550	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	5648550	# ignores clipping
SN	bases mapped:	5648550	# ignores clipping
SN	bases mapped (cigar):	5636604	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	17100
SN	mismatches:	28003	# from NM fields
SN	error rate:	4.968063e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	40.7
SN	insert size average:	720.2
SN	insert size standard deviation:	14.0
SN	inward oriented pairs:	18817
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	3	0	0	3	6	4	6	7	7	10	6	10	8	18	16	15	19	20	19	17	37	36	37	78	61	35	60	161	57	234	94	261	391	290	786	1613	6907	26325	0	0	0	0	0	0	0	0	0
LFQ	2	0	0	2	1	10	6	4	0	3	4	4	7	11	12	14	16	20	22	38	24	31	32	37	39	45	71	91	55	97	70	111	162	125	227	293	292	649	968	25786	6556	1722	0	0	0	0	0	0
LFQ	3	0	0	1	1	3	9	2	4	1	5	9	10	10	8	12	16	27	13	31	21	40	24	36	44	74	52	72	46	119	87	95	175	133	212	230	288	479	798	15034	9439	9997	0	0	0	0	0	0
LFQ	4	0	0	0	6	5	10	6	8	10	4	7	10	22	14	19	12	22	28	32	25	35	35	53	42	46	69	75	65	95	94	94	185	150	197	279	316	535	800	16259	9742	8251	0	0	0	0	0	0
LFQ	5	0	0	0	3	6	12	7	10	5	9	7	4	10	9	11	15	18	23	25	33	28	34	40	40	43	58	77	49	96	69	99	160	105	164	220	306	377	626	10691	9062	15106	0	0	0	0	0	0
LFQ	6	0	0	0	8	7	10	9	6	9	13	10	15	14	16	15	21	29	34	30	23	34	31	43	45	48	65	78	40	126	93	102	167	135	206	235	316	551	728	15241	9968	9136	0	0	0	0	0	0
LFQ	7	0	0	4	7	12	16	17	11	18	19	20	20	22	15	33	28	36	36	26	34	47	38	52	53	47	53	113	49	155	98	139	211	133	240	288	357	711	958	24447	6758	2336	0	0	0	0	0	0
LFQ	8	7	0	2	7	13	6	6	10	14	13	10	12	15	13	29	23	42	24	43	48	46	42	55	56	55	76	112	64	122	80	97	182	143	209	264	310	535	766	15685	10349	8072	0	0	0	0	0	0
LFQ	9	0	0	1	10	10	17	13	14	19	20	22	19	26	25	36	41	42	48	60	55	57	59	50	99	109	103	68	135	115	159	158	207	152	219	307	313	415	248	421	1009	881	1720	1482	5903	22790	0	0
LFQ	10	0	0	1	6	14	10	14	11	11	22	21	22	16	25	33	29	35	36	39	54	49	61	71	77	119	98	87	140	137	153	156	192	191	167	291	282	407	307	467	899	847	1580	1694	5884	22902	0	0
LFQ	11	0	0	1	17	25	14	19	14	15	17	23	21	27	22	22	30	42	43	55	48	59	80	70	74	96	74	101	128	147	158	125	203	205	176	280	331	364	257	444	970	910	1658	1635	5884	22773	0	0
LFQ	12	0	0	2	11	16	7	17	15	25	23	21	31	36	32	34	28	35	37	61	65	59	85	70	72	113	94	108	131	131	165	148	201	190	194	265	281	367	294	479	904	797	1475	1649	5832	23057	0	0
LFQ	13	0	0	1	14	16	18	13	16	19	12	13	20	17	36	31	43	35	48	52	55	55	70	65	81	89	86	98	127	148	182	148	203	167	165	295	305	377	287	468	904	834	1502	1659	5694	23189	0	0
LFQ	14	0	0	2	18	17	16	21	15	12	14	16	22	16	21	42	32	41	38	46	60	68	66	75	90	104	78	92	110	144	173	138	193	214	172	301	319	394	340	496	898	801	1430	1695	5719	23098	0	0
LFQ	15	0	0	3	12	14	23	22	18	16	12	13	20	32	24	41	39	35	55	61	68	68	82	68	82	101	95	90	136	134	163	151	197	221	170	266	290	425	319	475	895	848	1423	1726	5759	22965	0	0
LFQ	16	0	0	0	29	27	31	24	25	29	35	33	31	46	37	45	37	54	59	68	66	77	65	91	95	105	114	135	159	188	184	293	285	311	317	315	509	494	483	677	974	981	1666	1899	4164	10977	11423	0
LFQ	17	14	0	0	26	23	18	27	22	26	35	34	33	34	39	46	53	49	50	59	77	91	87	88	108	117	145	158	146	179	163	293	255	317	317	337	562	500	460	700	1054	946	1661	1761	3976	10362	12209	0
