# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	e8a383cd	d0f6c2cd	0ba0b8b7
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	13355	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	13355
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	13355
SN	reads mapped:	13355
SN	reads mapped and paired:	13355	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	13355	# proper-pair bit set
SN	reads paired:	13355	# paired-end technology bit set
SN	reads duplicated:	34	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	38
SN	total length:	2003250	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	2003250	# ignores clipping
SN	bases mapped:	2003250	# ignores clipping
SN	bases mapped (cigar):	1999313	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	5100
SN	mismatches:	11070	# from NM fields
SN	error rate:	5.536902e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	40.2
SN	insert size average:	770.1
SN	insert size standard deviation:	14.1
SN	inward oriented pairs:	6663
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	0	3	0	5	4	4	4	2	2	4	7	5	3	6	8	8	12	12	16	25	10	28	31	17	24	76	19	88	45	103	143	132	307	664	2733	8805	0	0	0	0	0	0	0	0	0
LFQ	2	0	0	1	3	3	4	2	1	4	3	3	4	4	1	9	8	14	13	7	8	15	11	24	19	19	17	30	14	41	37	40	73	52	89	120	135	271	352	9029	2299	576	0	0	0	0	0	0
LFQ	3	0	0	0	3	0	3	1	2	0	1	2	3	3	4	10	9	12	9	14	13	14	7	29	12	21	27	31	17	35	27	43	78	39	78	89	142	188	306	5172	3446	3465	0	0	0	0	0	0
LFQ	4	0	0	0	0	4	6	1	3	2	4	3	9	2	3	7	13	7	8	14	22	23	9	14	17	26	28	35	18	37	41	41	75	55	69	97	133	212	318	5664	3491	2844	0	0	0	0	0	0
LFQ	5	0	0	1	1	3	1	3	2	3	3	0	4	4	7	2	4	9	13	6	12	15	15	28	17	18	20	28	14	35	28	26	62	50	68	99	114	139	239	3763	3322	5177	0	0	0	0	0	0
LFQ	6	0	0	1	2	3	2	2	3	2	3	6	11	7	6	7	12	12	5	19	9	11	12	20	16	19	20	42	23	35	33	40	87	50	59	107	144	197	294	5277	3653	3104	0	0	0	0	0	0
LFQ	7	0	0	0	3	8	1	8	7	11	9	6	7	8	8	12	11	10	9	12	9	15	24	27	18	10	29	50	15	58	50	51	87	50	92	107	137	242	385	8571	2385	813	0	0	0	0	0	0
LFQ	8	2	0	1	3	4	3	4	3	8	12	3	3	12	7	13	12	15	12	15	15	17	13	24	15	21	26	29	18	43	42	47	78	34	68	93	117	209	336	5533	3697	2748	0	0	0	0	0	0
LFQ	9	0	0	0	10	8	6	4	7	8	6	11	11	11	11	15	12	12	17	14	26	28	21	24	27	42	36	38	62	54	52	62	67	68	76	110	108	166	108	179	427	376	714	558	2134	7629	0	0
LFQ	10	0	0	2	2	7	11	1	8	6	10	1	10	5	9	11	10	12	24	13	23	21	28	20	31	41	34	37	45	60	79	56	70	89	69	109	125	142	109	184	385	324	593	569	2285	7685	0	0
LFQ	11	0	0	3	2	4	6	6	6	6	7	4	9	8	12	21	15	19	21	27	20	27	35	23	31	47	25	37	49	50	59	70	83	73	65	135	118	159	133	153	364	346	686	585	2262	7544	0	0
LFQ	12	0	0	0	8	5	6	8	7	7	9	11	8	8	15	12	8	19	23	22	21	21	39	26	23	35	43	37	48	63	70	57	69	89	59	127	102	150	126	180	362	344	599	568	2192	7729	0	0
LFQ	13	0	0	0	4	8	7	3	6	6	10	11	11	9	12	12	20	18	25	19	23	19	25	19	22	52	32	35	47	46	68	58	87	63	51	124	110	143	122	214	361	322	604	650	2227	7650	0	0
LFQ	14	0	0	1	3	8	10	7	14	4	10	8	15	12	6	20	16	19	21	22	22	28	35	31	34	52	37	46	46	51	68	56	86	97	70	113	125	131	117	192	362	303	581	581	2262	7633	0	0
LFQ	15	0	0	0	6	8	4	5	7	6	9	3	7	11	11	16	17	19	18	24	25	21	24	20	40	39	37	57	58	47	52	55	75	66	73	142	122	152	125	181	359	336	589	622	2275	7592	0	0
LFQ	16	0	0	0	8	8	12	13	15	17	9	12	9	15	16	14	13	31	20	26	29	34	37	36	48	46	66	57	56	81	74	140	101	113	131	138	222	201	219	252	381	377	667	690	1549	3672	3700	0
LFQ	17	4	0	0	4	6	13	9	10	7	11	8	12	15	22	16	20	27	18	34	34	37	42	41	42	52	45	59	73	66	57	129	122	119	106	113	190	223	206	253	413	384	635	734	1535	3458	3951	0
LFQ	18	0	0	0	10	10	8	10	10	8	9	11	10	16	16	30	19	19	23	21	26	26	32	49	40	36	52	70	60	67	60	121	107	121	130	121	209	201	177	260	421	379	588	677	1413	3321	4361	0
