# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	136a94d9	b9717722	0617e977
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	1117181	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	1117181
SN	is sorted:	1
SN	1st fragments:	1117181
SN	last fragments:	0
SN	reads mapped:	1117181
SN	reads mapped and paired:	1117181	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	1117181	# proper-pair bit set
SN	reads paired:	1117181	# paired-end technology bit set
SN	reads duplicated:	5340	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	44
SN	total length:	167577150	# ignores clipping
SN	total first fragment length:	167577150	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	167577150	# ignores clipping
SN	bases mapped (cigar):	167405581	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	801000
SN	mismatches:	476749	# from NM fields
SN	error rate:	2.847868e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	43.1
SN	insert size average:	522.0
SN	insert size standard deviation:	14.3
SN	inward oriented pairs:	558581
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	24	0	0	30	28	39	49	18	60	12	60	69	44	77	121	116	93	209	261	77	517	304	50	409	642	467	0	1233	1335	1091	2188	0	3225	4134	5184	14050	60196	741416	279353	0	0	0	0	0	0	0	0
FFQ	2	20	0	0	18	35	21	35	33	31	31	53	48	68	77	86	189	211	186	270	224	349	288	527	315	645	707	633	821	1088	851	1451	1479	1951	1852	2594	2912	5078	3131	9447	10972	23157	65875	385423	593999	0	0	0
FFQ	3	3	0	0	15	15	21	12	19	25	27	36	19	42	46	71	119	116	130	168	152	284	198	395	300	372	549	511	586	796	841	1018	1206	1649	1497	2051	2427	4244	2842	7810	10363	22666	66931	395494	591115	0	0	0
FFQ	4	0	0	2	20	25	29	33	30	32	36	37	42	61	51	82	148	176	167	255	171	336	227	467	314	412	596	490	732	830	797	1087	1200	1749	1515	2164	2399	4289	3054	8134	10447	23465	70245	390430	590405	0	0	0
FFQ	5	0	0	1	41	75	83	73	70	80	112	92	128	106	135	140	384	337	388	459	430	654	661	891	556	1099	1271	1153	1286	1437	1685	2756	1752	2747	2835	3516	4115	4942	5946	11733	10929	23204	62429	380687	585763	0	0	0
FFQ	6	1	0	9	128	157	151	145	148	155	192	166	152	185	232	297	580	558	569	606	703	819	911	1161	567	1536	1522	1425	1587	1895	1985	3058	1996	3235	3585	3629	4563	6208	7142	11742	11567	22841	63429	372403	583241	0	0	0
FFQ	7	0	0	31	298	351	332	344	307	276	392	332	296	372	398	583	878	812	975	969	1151	1007	1207	1806	889	2165	1951	1821	1959	3508	2287	3230	2796	5110	5020	3175	5784	8886	8728	10596	13932	22112	62339	355803	581973	0	0	0
FFQ	8	0	0	26	232	281	235	229	224	204	277	253	288	284	333	474	747	716	826	811	921	926	1083	1452	794	1908	1746	1644	1678	2526	2117	3338	2264	3951	4404	3429	5304	7161	8178	10962	12725	22520	62184	363876	583650	0	0	0
FFQ	9	0	0	25	304	342	290	257	311	287	308	357	329	411	384	630	750	945	865	1034	1151	1212	1478	1493	1695	1814	2255	1890	2857	2842	2857	3431	3354	4623	6032	4927	5353	8298	7535	12459	12406	17033	25198	32930	87330	856889	10	0
FFQ	10	0	0	21	232	300	254	262	289	225	266	298	286	329	333	572	726	892	815	947	1110	1156	1210	1353	1672	1679	2115	1733	2647	2858	2709	3062	3709	4389	5688	4568	5755	7973	6993	10878	12603	17026	23849	32965	89162	861260	12	0
FFQ	11	6	2	30	291	354	319	290	315	301	305	330	352	391	406	603	766	942	914	960	1150	1210	1355	1541	1733	1773	2070	1788	2671	2878	2771	3171	3733	4304	5765	4749	5884	8321	7080	11188	12400	17218	24003	33277	88805	858454	12	0
FFQ	12	2	2	26	222	286	273	237	265	248	270	281	334	321	352	557	652	850	799	919	1062	1099	1264	1404	1512	1601	1992	1686	2494	2694	2674	2828	3727	4140	5539	4407	6011	8148	6461	9795	12662	16820	23153	33039	89453	864602	18	0
FFQ	13	0	1	23	274	266	295	252	277	251	309	324	348	336	383	581	681	849	841	952	1045	1103	1249	1397	1640	1714	2046	1713	2431	2880	2524	2648	3733	4266	5307	4439	6237	8133	6339	9550	12890	16512	23134	33517	90822	862658	11	0
FFQ	14	0	0	37	287	340	320	286	312	272	359	318	376	374	403	690	727	910	901	984	1146	1112	1282	1445	1709	1812	2013	1716	2552	3081	2503	2776	3900	4339	5227	4228	6502	7891	6380	9399	13024	16260	22849	34347	92173	859421	198	0
FFQ	15	0	1	29	298	303	297	300	327	281	319	346	324	336	429	643	699	866	876	924	1122	1134	1197	1436	1657	1788	1943	1754	2506	2935	2463	2544	4080	4456	4963	4175	6660	8044	6325	8821	12863	16257	22664	34583	93134	859935	144	0
FFQ	16	0	1	28	361	543	469	488	402	476	494	458	518	630	616	603	781	719	955	1017	1000	1267	1294	1549	1619	1803	1901	2237	2498	2992	3169	3171	4186	4108	4657	6187	6525	5488	9785	9509	11583	16176	19956	31469	44320	144693	764480	0
FFQ	17	0	1	27	406	543	484	478	457	501	521	496	531	605	654	598	819	795	980	1051	1006	1362	1198	1584	1618	1912	1926	2307	2557	3080	3117	3244	4250	4132	4775	6146	6402	5659	9855	9281	11861	16087	19976	31829	44857	148178	759035	0
FFQ	18	0	0	40	400	541	475	453	456	481	492	470	523	584	615	643	706	798	944	1044	1037	1348	1279	1522	1677	1818	1937	2281	2463	3009	3051	3287	4105	4063	4695	6230	6220	5532	9750	9179	11472	15921	19804	31445	43934	143581	766876	0
