# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	8b9103cc	dfca6688	25fc52be
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	296756	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	296756
SN	is sorted:	1
SN	1st fragments:	296756
SN	last fragments:	0
SN	reads mapped:	296756
SN	reads mapped and paired:	296756	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	296756	# proper-pair bit set
SN	reads paired:	296756	# paired-end technology bit set
SN	reads duplicated:	1718	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	113
SN	total length:	44513400	# ignores clipping
SN	total first fragment length:	44513400	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	44513400	# ignores clipping
SN	bases mapped (cigar):	44451260	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	257700
SN	mismatches:	103621	# from NM fields
SN	error rate:	2.331115e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	43.9
SN	insert size average:	229.2
SN	insert size standard deviation:	14.0
SN	inward oriented pairs:	148363
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	7	0	0	4	14	6	8	7	5	1	5	8	6	14	7	17	13	28	41	16	76	51	17	62	97	86	0	172	180	180	297	0	447	527	911	1982	7274	96601	187589	0	0	0	0	0	0	0	0
FFQ	2	5	0	0	6	6	3	4	4	2	8	9	8	12	13	28	24	31	45	51	40	75	58	97	77	93	142	118	136	218	165	215	235	404	367	434	499	735	606	1523	1937	3301	7550	33110	244362	0	0	0
FFQ	3	0	0	0	3	4	5	3	5	6	4	9	12	5	15	20	26	32	45	58	37	72	48	90	81	79	148	151	120	184	174	205	273	414	384	502	449	760	760	1464	2080	3451	8205	33608	242765	0	0	0
FFQ	4	0	0	0	5	2	11	6	9	15	2	6	4	15	15	22	33	38	52	46	37	73	55	92	85	80	136	109	111	166	170	184	239	406	327	418	392	674	644	1350	1883	3352	7955	34515	243022	0	0	0
FFQ	5	0	0	0	15	17	10	13	11	10	23	27	25	14	38	36	71	75	59	78	73	111	132	137	122	193	221	192	182	301	310	419	376	591	542	627	758	774	882	2057	2001	3276	7456	34571	239930	0	0	0
FFQ	6	0	0	1	26	18	23	21	19	27	28	18	33	24	47	35	78	107	112	102	104	119	148	181	124	264	290	218	225	343	374	494	352	557	669	600	811	956	1091	2013	1947	3251	7592	35805	237509	0	0	0
FFQ	7	0	0	3	42	70	44	31	54	47	61	57	44	65	65	77	149	121	178	130	182	167	219	260	154	388	313	285	336	530	383	526	484	729	822	593	897	1418	1262	1949	2194	3271	7346	36768	234042	0	0	0
FFQ	8	0	0	1	22	36	36	31	35	32	38	39	41	43	44	59	117	116	128	125	162	156	188	230	139	312	297	268	274	444	365	493	409	582	769	617	831	1066	1160	1932	2032	3275	7520	36288	236004	0	0	0
FFQ	9	0	0	2	29	39	40	33	34	34	35	44	48	48	43	104	99	162	149	168	162	223	235	242	281	251	376	323	455	400	493	529	560	799	857	845	855	1240	1301	1934	2106	2691	3670	4740	11905	258171	1	0
FFQ	10	1	0	1	28	42	43	42	46	22	37	36	32	46	57	75	117	115	131	162	152	203	180	199	286	254	371	317	437	467	490	476	603	715	803	813	889	1281	1312	1772	2060	2707	3380	4699	11723	259131	3	0
FFQ	11	3	0	1	35	38	33	30	49	29	42	38	51	64	61	110	112	123	132	148	172	206	204	270	249	230	352	308	420	462	451	497	564	687	838	836	876	1320	1271	1700	2064	2789	3562	4783	11575	258966	5	0
FFQ	12	0	0	1	28	39	26	35	32	28	24	50	44	44	50	90	95	125	150	136	153	161	196	246	239	214	326	298	381	445	443	470	586	712	761	743	830	1289	1208	1691	2031	2570	3357	4643	11448	260315	3	0
FFQ	13	0	0	1	43	36	48	42	38	36	29	33	50	34	54	97	97	147	157	126	166	171	187	250	266	240	384	296	359	439	469	433	604	662	727	790	943	1316	1221	1549	1978	2512	3310	4530	11540	260342	4	0
FFQ	14	0	0	2	34	46	50	47	40	40	51	51	52	34	54	87	115	146	156	164	177	210	171	213	287	220	325	299	345	444	426	466	639	697	762	742	925	1252	1181	1541	1985	2648	3250	4680	11704	259908	90	0
FFQ	15	0	0	2	39	59	41	51	51	44	46	42	62	57	63	89	101	130	136	148	154	169	177	225	266	246	341	281	326	464	462	398	648	697	707	705	928	1272	1122	1470	2014	2467	3363	4667	11528	260443	55	0
FFQ	16	0	0	1	45	97	69	66	66	69	77	73	79	87	93	109	106	106	148	142	167	195	198	192	264	281	302	341	381	421	470	524	566	700	756	1016	869	973	1470	1519	1847	2624	2941	5642	6074	22716	241874	0
FFQ	17	0	0	3	73	74	72	67	63	69	89	79	84	76	102	110	111	116	159	167	156	196	222	218	283	261	287	368	387	424	467	513	567	700	747	981	837	1013	1440	1538	1896	2640	2979	5699	6379	24314	239730	0
FFQ	18	0	0	0	66	72	72	67	63	60	73	62	67	75	91	106	122	106	162	147	155	188	175	193	281	281	270	357	370	431	472	528	552	655	736	964	844	1008	1449	1498	1802	2383	3032	5503	6010	22830	242378	0
FFQ	19	0	0	4	56	78	68	75	53	94	88	72	90	85	95	111	114	98	169	161	158	210	214	232	256	283	291	338	378	390	466	507	496	664	746	905	808	1025	1382	1544	1796	2499	2964	5574	6094	22969	242056	0
FFQ	20	8	0	1	42	65	61	68	61	74	73	75	78	89	116	111	102	122	138	153	153	193	205	208	250	272	270	376	391	421	452	489	497	615	744	988	777	1004	1427	1521	1839	2385	2907	5451	6076	22775	242633	0
FFQ	21	0	0	1	61	70	66	50	68	82	74	65	85	81	111	106	118	120	150	169	148	217	189	199	263	283	257	343	411	421	435	537	560	639	768	928	809	997	1418	1592	1853	2484	2914	5617	6063	23677	241257	0
FFQ	22	11	0	3	47	68	68	52	68	69	84	67	69	73	83	100	104	113	145	173	167	211	208	238	253	270	282	352	395	458	455	539	461	670	783	947	794	993	1362	1521	1820	2467	2892	5533	6131	23161	241996	0
FFQ	23	2	0	0	54	77	66	75	58	76	67	90	106	71	80	97	112	115	132	140	138	205	203	219	229	250	261	373	386	429	439	542	513	663	742	910	787	948	1414	1494	1797	2390	2829	5513	5943	23047	242674	0
FFQ	24	0	0	0	69	62	75	82	62	60	67	72	84	87	98	93	121	112	127	142	157	204	175	215	244	243	279	354	349	432	425	540	533	659	766	965	832	1006	1355	1543	1839	2369	2944	5573	6040	23461	241841	0
FFQ	25	1	0	0	49	75	64	61	59	69	78	64	81	87	77	98	108	93	145	135	126	191	163	210	240	225	245	341	365	406	411	535	474	659	766	890	760	932	1309	1443	1790	2389	2797	5229	5904	21939	244673	0
FFQ	26	103	0	2	47	80	65	60	72	73	57	77	71	78	82	104	106	124	163	139	134	175	174	230	247	239	276	343	344	393	395	597	521	644	775	850	746	996	1309	1472	1764	2292	2921	5416	5921	23167	242912	0
FFQ	27	0	0	0	42	72	64	61	66	76	67	83	75	84	107	94	111	109	128	155	149	181	192	223	232	250	287	346	321	440	453	501	486	634	779	905	805	920	1312	1514	1729	2393	2843	5570	5901	23801	242195	0
FFQ	28	1	1	3	41	63	71	64	69	79	67	61	86	68	88	100	122	111	139	145	134	180	189	214	219	269	269	408	310	423	424	541	490	594	762	844	789	969	1252	1573	1729	2381	2708	5383	5899	23163	243261	0
FFQ	29	1	0	0	56	74	64	55	62	65	64	83	82	85	85	93	110	115	124	139	140	187	164	182	231	261	271	376	284	411	389	509	419	667	751	806	759	954	1337	1525	1834	2232	2539	5312	5758	23192	243909	0
FFQ	30	37	0	2	44	81	60	70	65	71	74	78	61	77	93	89	96	113	126	148	143	171	182	236	235	251	238	323	302	442	418	502	476	640	821	861	795	980	1294	1550	1721	2283	2638	5453	5750	23337	243329	0
FFQ	31	22	0	2	42	60	67	74	59	66	72	70	69	77	96	83	82	102	139	145	132	192	189	199	208	239	270	316	291	411	349	545	461	627	774	889	733	949	1258	1502	1644	2305	2676	5299	5883	23165	243923	0
FFQ	32	1	0	7	52	60	69	70	55	58	65	78	81	92	81	92	96	104	132	141	147	172	183	199	243	235	257	335	290	445	402	497	506	587	755	836	762	1004	1290	1587	1722	2263	2509	5122	5777	23486	243811	0
FFQ	33	13	0	1	43	78	72	66	45	66	63	82	84	73	85	90	116	102	117	147	126	201	167	195	252	236	286	317	262	422	372	532	455	596	767	791	793	942	1222	1494	1698	2176	2518	5327	5804	23507	243955	0
FFQ	34	3	0	2	63	66	84	60	65	76	54	89	80	78	81	80	97	111	122	143	119	174	169	223	243	260	296	323	310	410	397	539	468	590	685	812	715	939	1257	1549	1701	2118	2539	5155	5687	23345	244379	0
