# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	43b5941f	d74c45ac	09a68eac
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	295682	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	295682
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	295682
SN	reads mapped:	295682
SN	reads mapped and paired:	295682	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	295682	# proper-pair bit set
SN	reads paired:	295682	# paired-end technology bit set
SN	reads duplicated:	1711	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	168
SN	total length:	44352300	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	44352300	# ignores clipping
SN	bases mapped:	44352300	# ignores clipping
SN	bases mapped (cigar):	44224785	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	256650
SN	mismatches:	287704	# from NM fields
SN	error rate:	6.505493e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	41.2
SN	insert size average:	229.2
SN	insert size standard deviation:	14.0
SN	inward oriented pairs:	147833
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	15	0	4	62	116	82	110	117	103	99	165	158	157	184	247	279	435	313	466	456	425	552	520	958	799	616	1013	1514	711	2197	1235	3158	2114	3602	7731	10550	42354	212065	0	0	0	0	0	0	0	0	0
LFQ	2	2	0	0	69	81	107	117	104	121	117	149	207	165	185	240	362	323	408	475	453	558	454	712	676	756	975	1059	1071	1449	1552	1151	1933	1772	3452	3064	3712	7463	9147	187730	49879	13432	0	0	0	0	0	0
LFQ	3	0	0	0	64	71	88	85	117	115	111	105	185	155	195	299	354	303	423	445	461	526	476	683	631	820	890	1023	947	1279	1324	1157	1661	1745	3155	2647	3357	5697	7441	107397	70303	78947	0	0	0	0	0	0
LFQ	4	0	0	1	70	100	121	118	113	143	153	139	177	188	200	237	357	304	426	451	468	549	474	713	572	734	907	974	953	1289	1337	1151	1688	1598	2833	2554	3313	5572	7471	118136	73382	65716	0	0	0	0	0	0
LFQ	5	1	0	0	86	115	91	106	106	113	134	125	185	166	189	238	375	315	390	413	450	472	497	629	592	742	845	880	918	1141	1168	1168	1547	1526	2595	2312	3071	4461	6116	75941	66648	118815	0	0	0	0	0	0
LFQ	6	0	1	1	118	119	140	151	148	135	167	158	190	219	227	304	405	379	468	489	515	583	533	710	634	741	949	978	924	1293	1261	1167	1679	1644	2789	2603	3202	5392	7147	109537	75927	71655	0	0	0	0	0	0
LFQ	7	1	0	2	154	212	227	231	195	235	197	234	291	326	267	361	529	474	538	582	618	679	665	800	810	824	1098	1263	1100	1712	1486	1422	2058	1815	3441	3148	3757	7185	9004	178443	51394	17904	0	0	0	0	0	0
LFQ	8	62	1	2	126	163	192	185	192	201	198	190	204	261	247	278	455	408	528	519	539	639	571	768	743	825	970	1121	909	1300	1314	1273	1839	1657	2889	2615	3417	5639	7316	114098	77221	63607	0	0	0	0	0	0
LFQ	9	0	0	1	144	204	228	191	209	219	238	240	296	323	341	447	576	458	630	569	749	808	797	859	864	1014	1103	949	1467	1493	1489	1349	1953	1550	2336	1638	3275	3077	2468	4050	5542	6297	8220	12593	33619	190809	0	0
LFQ	10	0	0	2	148	203	181	180	167	201	212	217	242	264	319	446	516	417	600	628	712	731	707	821	886	1017	971	1047	1419	1495	1399	1245	1896	1555	2052	1770	2928	2782	2543	3932	5243	5824	8047	12583	33591	193543	0	0
LFQ	11	0	0	4	149	233	248	203	211	216	229	270	265	293	360	425	591	452	624	560	728	748	735	810	851	1005	1041	1067	1364	1517	1404	1312	1902	1544	2191	1725	3053	2836	2339	4052	5206	6049	8036	12445	33500	192889	0	0
LFQ	12	0	0	4	134	191	218	201	196	184	224	238	246	300	292	406	541	470	631	586	677	718	719	826	859	978	986	1048	1360	1426	1323	1297	1925	1508	2055	1776	2980	2830	2364	3897	5190	5655	7938	12450	33216	194619	0	0
LFQ	13	0	0	1	119	190	225	192	175	197	219	261	295	288	331	412	542	471	584	556	700	763	681	798	821	981	1023	1070	1336	1373	1387	1258	1838	1575	1910	1897	2801	2808	2505	3854	5079	5568	7811	12630	33512	194645	0	0
LFQ	14	2	0	3	145	244	212	210	206	221	237	234	275	313	339	423	514	459	563	589	700	733	758	832	830	979	1020	1040	1275	1339	1375	1257	1893	1608	2032	1838	2784	2852	2435	3910	5103	5481	7813	12263	33360	194983	0	0
LFQ	15	0	0	3	153	238	245	220	225	225	237	267	296	301	317	442	497	451	593	598	727	777	698	880	868	1056	1043	1041	1272	1414	1398	1331	1829	1692	1929	1836	2807	2810	2465	3998	5003	5475	7797	12221	33764	194243	0	0
LFQ	16	0	0	0	279	464	458	392	384	342	392	453	434	498	496	597	612	595	672	695	808	857	866	1072	1057	1060	1295	1481	1244	1782	1688	2013	2161	2259	2222	2679	3079	3303	3454	4131	5822	5643	8020	10395	18924	102239	98365	0
LFQ	17	77	0	1	265	468	400	428	397	385	345	491	408	444	499	587	604	595	676	646	792	846	823	1026	1053	984	1252	1456	1226	1574	1499	1931	2128	2186	2131	2651	3023	3154	3310	4059	5817	5343	7941	10306	18359	98261	104835	0
LFQ	18	0	0	2	260	436	428	372	395	386	382	443	428	448	510	517	549	639	674	668	718	875	792	1029	1016	932	1172	1379	1198	1584	1439	1938	2000	2195	2077	2615	2935	3124	3186	3948	5778	5228	7713	9982	17624	91263	114405	0
LFQ	19	0	0	0	241	446	429	406	376	387	391	449	399	457	478	523	533	642	665	678	759	788	830	1027	1024	895	1107	1388	1188	1509	1452	1903	1983	2179	2105	2675	2980	3006	3193	3866	5641	5192	7865	10103	17763	91313	114448	0
LFQ	20	1	0	0	288	452	443	374	412	421	429	477	406	479	490	530	565	599	655	678	764	826	823	1010	1044	969	1173	1349	1221	1557	1545	1960	2094	2105	2146	2745	3050	3047	3272	3889	5585	5232	7640	10058	17970	93732	111177	0
LFQ	21	0	0	0	262	492	468	401	454	393	404	498	437	523	478	617	583	640	753	706	835	864	888	1092	1080	995	1249	1507	1215	1579	1621	2071	2140	2183	2172	2729	3166	3110	3412	4114	5807	5691	8190	10660	18759	102485	97959	0
