# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	f277efb9	31148b61	fd9854e1
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	571826	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	571826
SN	is sorted:	1
SN	1st fragments:	571826
SN	last fragments:	0
SN	reads mapped:	571826
SN	reads mapped and paired:	571826	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	571826	# proper-pair bit set
SN	reads paired:	571826	# paired-end technology bit set
SN	reads duplicated:	2537	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	35
SN	total length:	85773900	# ignores clipping
SN	total first fragment length:	85773900	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	85773900	# ignores clipping
SN	bases mapped (cigar):	85677302	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	380550
SN	mismatches:	255252	# from NM fields
SN	error rate:	2.979225e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	42.9
SN	insert size average:	571.5
SN	insert size standard deviation:	14.2
SN	inward oriented pairs:	285901
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	12	0	0	19	26	20	31	12	33	17	38	36	16	22	60	70	55	102	122	41	264	135	27	269	399	270	0	692	764	584	1173	0	1824	2540	2789	8148	35306	411529	104381	0	0	0	0	0	0	0	0
FFQ	2	5	0	0	17	13	15	20	13	13	20	21	27	29	33	43	79	95	104	146	105	186	184	270	199	384	378	366	435	660	468	828	882	1176	1005	1436	1606	2890	1663	5358	6342	13825	40760	234553	255174	0	0	0
FFQ	3	0	0	0	8	10	9	10	9	8	15	17	14	14	17	20	65	73	72	99	92	180	92	198	151	213	311	274	346	429	426	626	643	896	807	1124	1285	2434	1563	4478	6113	13462	42149	242908	250166	0	0	0
FFQ	4	0	0	0	14	8	17	22	11	13	15	26	20	31	30	38	69	88	78	135	104	179	97	245	153	255	308	300	414	446	404	617	694	1006	807	1143	1312	2503	1634	4724	5861	14082	43846	237774	252303	0	0	0
FFQ	5	0	0	0	35	39	37	50	49	48	53	58	48	76	92	109	205	207	217	251	260	382	382	471	312	633	697	646	730	789	918	1540	961	1525	1630	2044	2306	2916	3299	6696	6247	13598	38704	232941	249625	0	0	0
FFQ	6	1	0	8	66	100	91	81	101	64	115	81	104	115	148	159	343	329	350	330	364	431	454	607	352	841	835	753	869	1100	1088	1794	1118	1897	2086	2068	2451	3565	4122	6680	6640	13439	39257	224814	251615	0	0	0
FFQ	7	0	0	16	162	205	167	168	170	132	219	163	208	219	232	303	451	458	500	534	673	546	719	983	488	1263	1034	1077	1110	1900	1322	1894	1468	2867	2894	1701	3244	5258	4996	5838	7920	13038	37844	213072	254370	0	0	0
FFQ	8	0	0	10	132	149	124	124	127	125	171	134	135	165	164	236	392	385	413	447	497	502	569	778	367	1059	1017	876	971	1484	1233	1871	1254	2104	2493	1886	2805	4132	4698	6227	7138	13006	38601	219613	253212	0	0	0
FFQ	9	0	0	16	157	168	181	128	153	143	163	197	196	202	223	344	464	547	465	570	540	668	801	882	984	990	1243	1068	1610	1603	1689	2009	1907	2554	3411	2794	3250	4572	4130	7214	6983	9583	14625	19225	51965	421203	6	0
FFQ	10	2	0	12	134	153	127	151	156	130	156	157	144	162	195	301	415	488	483	529	563	618	776	812	883	877	1166	972	1565	1586	1492	1759	2123	2402	3121	2530	3303	4582	3955	6233	7128	9761	13948	19269	53556	422934	17	0
FFQ	11	4	0	24	171	201	169	168	156	147	182	188	189	215	223	393	428	539	489	586	628	690	832	822	963	987	1205	1009	1570	1612	1574	1791	2073	2447	3378	2563	3324	4646	3780	6394	7267	9784	14187	19127	53420	421277	4	0
FFQ	12	0	1	9	144	148	144	127	139	109	160	168	171	148	176	279	380	486	412	563	586	631	687	796	816	968	1040	993	1386	1499	1474	1583	2122	2371	3160	2390	3463	4636	3638	5592	7286	9582	13295	19383	54303	424377	5	0
FFQ	13	0	0	11	121	177	140	150	163	130	158	161	157	207	221	325	367	515	481	546	604	600	760	802	892	954	1068	902	1386	1654	1402	1631	2246	2433	3078	2362	3572	4611	3587	5559	7404	9362	13424	19716	54365	423420	2	0
FFQ	14	0	1	14	181	185	165	153	182	156	181	160	203	182	228	341	371	507	466	564	606	622	650	827	959	991	1098	1016	1498	1686	1474	1621	2191	2514	2983	2408	3872	4492	3548	5301	7331	9395	13318	20351	55414	421343	77	0
FFQ	15	0	0	32	169	203	177	158	176	168	181	182	196	189	204	334	373	546	479	511	586	598	670	783	935	973	1059	1007	1307	1689	1383	1429	2299	2579	2817	2355	3919	4537	3314	4897	7685	9247	13132	20112	56021	422164	51	0
FFQ	16	0	0	13	229	303	243	251	250	256	236	272	312	328	374	353	415	395	471	583	593	760	690	889	910	1025	1063	1317	1457	1662	1809	1755	2352	2241	2634	3481	3851	3132	5709	5221	6635	9197	11671	17847	25735	84629	368277	0
FFQ	17	0	2	15	239	300	279	253	243	265	287	268	292	327	357	342	439	417	514	611	564	751	675	858	903	1046	1068	1315	1377	1693	1802	1846	2472	2374	2711	3645	3713	3102	5774	5315	6536	9068	11477	18271	26282	86283	365455	0
FFQ	18	0	0	11	238	267	268	248	273	279	281	268	296	325	372	363	421	409	531	593	568	744	691	882	975	993	1013	1311	1437	1649	1722	1845	2371	2292	2541	3585	3670	3184	5754	5190	6631	9027	11456	17987	26181	84041	368643	0
FFQ	19	1	1	21	221	295	257	262	242	273	303	277	290	294	373	363	458	410	550	584	546	754	683	847	912	1058	1062	1283	1418	1697	1755	1867	2413	2256	2616	3452	3569	3161	5508	5129	6423	9205	11378	17885	25749	83781	369944	0
FFQ	20	11	0	18	220	299	251	252	246	235	260	263	303	263	331	393	426	390	533	577	597	778	617	805	895	1003	1056	1267	1441	1713	1723	1799	2345	2274	2673	3508	3693	3073	5584	5200	6515	9005	11238	17892	25751	83700	370410	0
FFQ	21	0	0	29	255	299	281	258	257	258	277	325	312	337	373	401	456	430	523	626	535	691	669	876	972	1061	1079	1243	1384	1726	1690	1955	2305	2305	2713	3584	3518	3132	5642	5296	6479	8944	11336	18040	25867	85150	367937	0
FFQ	22	23	1	17	217	289	289	241	250	276	271	284	316	322	368	387	440	388	525	590	561	734	709	913	858	1036	1068	1256	1469	1692	1751	1924	2310	2265	2685	3570	3593	3115	5659	5401	6554	9051	11472	17975	25788	84017	368906	0
FFQ	23	1	0	27	232	293	258	272	223	272	280	251	303	308	333	388	423	446	499	581	554	765	701	836	903	1014	999	1274	1387	1599	1713	1895	2291	2276	2677	3460	3581	3241	5518	5313	6668	9000	11418	18140	25759	83994	369460	0
FFQ	24	0	0	17	231	301	249	242	260	275	278	266	318	314	327	372	417	428	474	604	581	730	682	860	865	1013	1056	1277	1396	1673	1662	2035	2342	2281	2611	3446	3561	3109	5576	5270	6725	8984	11331	18004	26014	84268	369101	0
FFQ	25	7	0	15	225	288	251	234	228	212	246	267	306	278	314	364	444	450	512	559	561	669	681	821	907	1010	1033	1235	1357	1651	1665	1840	2253	2219	2658	3357	3450	3314	5391	5317	6393	8772	11288	17802	25357	82442	373183	0
FFQ	26	197	0	13	214	288	267	223	253	260	247	300	338	349	345	376	413	408	483	540	556	744	718	829	827	1013	1076	1302	1318	1703	1719	1901	2224	2375	2795	3328	3488	3420	5389	5558	6567	8816	11036	18072	25443	83607	370488	0
FFQ	27	0	2	25	229	324	253	254	250	254	286	279	320	332	361	354	507	423	522	598	571	714	748	791	941	1072	1051	1329	1357	1694	1598	1967	2256	2376	2786	3280	3639	3342	5396	5509	6426	8875	11097	18208	25680	84459	369091	0
FFQ	28	1	1	27	232	285	261	286	250	267	244	295	333	293	350	369	399	449	520	590	564	683	737	842	833	994	1126	1338	1195	1694	1648	2060	2203	2369	2847	3224	3587	3433	5242	5685	6543	8742	10592	18274	25457	83560	370902	0
FFQ	29	3	0	19	218	274	245	237	240	236	254	284	302	331	340	373	438	437	550	578	507	686	709	831	812	1049	1084	1330	1165	1689	1571	2016	2171	2349	2763	3092	3588	3335	5225	5798	6482	8488	10404	18012	25097	83290	372924	0
FFQ	30	68	1	27	218	281	268	246	244	252	273	287	324	314	358	372	434	459	499	585	555	641	736	855	898	1085	1088	1261	1264	1699	1534	2029	2110	2401	2728	3103	3558	3347	5107	5962	6361	8600	10485	17970	25353	83612	371974	0
FFQ	31	51	1	20	222	304	275	241	245	262	272	266	289	301	329	398	414	424	559	602	531	680	762	876	871	1059	1075	1347	1166	1637	1605	2058	1974	2365	2798	3101	3619	3487	5174	5795	6448	8413	10295	17949	25280	83874	372112	0
FFQ	32	0	0	31	215	306	242	251	278	270	270	267	304	337	349	320	425	465	504	591	552	717	752	818	870	1115	1091	1381	1188	1672	1564	2019	2102	2454	2833	3011	3577	3507	5258	5991	6473	8551	10120	17777	25192	83551	372265	0
FFQ	33	14	0	28	235	313	280	253	242	284	265	298	313	281	340	377	414	458	536	608	559	687	716	802	853	1047	1162	1329	1208	1724	1622	1958	1994	2406	2826	2905	3593	3560	5051	6006	6463	8521	10165	17701	24977	84077	372375	0
FFQ	34	4	0	17	235	302	269	250	238	252	266	281	334	319	368	324	430	488	514	580	581	702	761	819	928	1084	1094	1294	1185	1710	1522	2050	2034	2416	2824	3051	3593	3550	5045	5917	6383	8189	10272	17306	25329	82869	373847	0
FFQ	35	0	2	29	260	304	270	258	256	266	262	271	286	316	363	392	400	451	522	598	560	701	669	828	865	1052	1108	1278	1209	1641	1581	1913	2040	2399	2712	2949	3677	3589	5127	5958	6475	8203	10302	17396	24998	83564	373526	0
FFQ	36	0	0	30	230	303	283	254	253	270	285	284	300	305	338	379	412	450	479	565	519	676	739	832	868	983	1085	1230	1187	1636	1557	1928	1937	2462	2736	3104	3548	3545	5044	5983	6351	8172	10197	17388	25141	83228	374330	0
FFQ	37	7	0	23	232	318	259	264	247	291	253	293	319	316	377	363	438	450	521	594	553	654	713	826	931	989	1114	1273	1260	1627	1594	1942	1936	2462	2715	3106	3486	3579	5022	5960	6511	7957	10456	16998	24936	84144	373517	0
FFQ	38	10	0	16	229	298	252	246	225	235	222	273	310	309	330	365	409	490	456	597	545	601	708	821	950	974	1058	1254	1308	1608	1660	1904	2033	2401	2795	3071	3486	3650	5075	5913	6393	7984	10436	16570	24924	83214	375218	0
FFQ	39	61	2	25	228	256	267	264	227	304	281	277	304	351	354	374	419	509	490	586	606	741	716	802	940	1028	1141	1252	1327	1644	1791	1961	1945	2563	2744	3195	3300	3686	5085	5973	6484	7819	10824	16582	24952	84175	372971	0
FFQ	40	52	1	24	231	301	247	234	260	261	255	289	320	311	320	333	449	492	491	576	649	654	721	858	944	972	1131	1247	1373	1638	1626	1959	1995	2468	2680	3219	3338	3641	4947	5820	6494	7746	10826	16251	24884	84829	373469	0
FFQ	41	0	1	24	210	286	252	229	245	268	254	286	289	319	387	362	431	503	464	563	610	621	714	828	1001	1030	1100	1270	1298	1617	1721	1985	2015	2587	2582	3166	3348	3721	4994	5936	6581	7393	10558	16439	25331	83697	374310	0
FFQ	42	1	1	16	238	318	226	250	225	289	254	311	311	293	362	371	450	518	499	578	628	672	745	790	1000	980	1143	1254	1373	1558	1680	1888	2007	2464	2713	3233	3361	3704	4836	5936	6731	7676	10745	16378	25394	85073	372353	0
FFQ	43	1	1	12	250	309	236	226	246	253	260	294	296	317	324	354	428	445	509	569	622	612	729	852	939	927	1086	1278	1348	1561	1672	1906	2070	2364	2653	3207	3221	3639	4883	5833	6778	7574	10662	15909	25043	83246	375882	0
FFQ	44	0	0	14	223	283	258	239	231	258	223	279	313	310	359	369	398	499	430	549	618	678	703	796	1032	876	1135	1245	1342	1579	1718	1896	1967	2425	2663	3285	3322	3596	4704	5801	6724	7632	10760	15764	24947	84285	375098	0
FFQ	45	17	0	26	220	290	275	234	272	278	251	285	319	303	396	385	458	482	490	573	667	662	697	813	1030	910	1136	1259	1415	1662	1717	1968	2088	2462	2721	3398	3221	3723	4770	5908	6776	7568	10622	15997	25299	84763	373020	0
FFQ	46	0	0	19	190	255	248	243	229	250	232	287	267	327	327	317	399	458	487	549	618	634	741	816	1028	897	1119	1225	1417	1634	1725	1924	2072	2334	2697	3249	3299	3652	4683	5935	6806	7399	10619	15817	24978	82749	376675	0
FFQ	47	0	0	18	212	307	267	257	268	258	265	302	311	317	382	371	409	459	484	593	627	712	732	791	975	973	1176	1212	1407	1629	1710	1975	2086	2439	2621	3381	3260	3829	4592	5869	6844	7576	10686	15963	25371	83876	374034	0
FFQ	48	0	0	19	219	299	261	254	231	261	333	272	301	319	371	383	406	495	437	563	667	701	744	830	1057	993	1208	1270	1453	1532	1655	1981	2092	2340	2711	3456	3245	3828	4588	5930	6998	7465	10508	15762	25525	83638	374225	0
FFQ	49	0	0	19	233	286	257	210	240	225	274	267	289	263	375	320	420	478	466	559	602	632	735	784	1014	934	1060	1268	1400	1553	1686	2005	2171	2371	2872	3426	3137	3779	4417	5728	6816	7275	10512	15621	25306	83119	376422	0
FFQ	50	3	0	13	235	319	245	239	244	260	292	294	305	312	368	344	408	484	449	548	659	660	740	803	915	911	1126	1266	1516	1545	1623	2001	2167	2426	2725	3520	3192	3882	4302	5894	7080	7412	10408	15609	25541	83755	374786	0
FFQ	51	2	0	23	240	300	276	278	262	243	270	289	282	312	378	354	451	504	502	547	654	706	744	773	1041	1021	1127	1253	1494	1595	1713	2073	2222	2291	2743	3496	3230	3943	4438	5665	7066	7529	10465	16085	25630	84396	372920	0
FFQ	52	5	0	17	215	292	268	263	247	253	256	282	325	292	392	340	447	477	480	518	629	642	704	744	1020	996	1165	1237	1461	1581	1602	1964	2176	2212	2785	3381	3054	3866	4305	5642	7211	7428	10169	15627	25588	83529	375739	0
FFQ	53	0	0	12	217	310	257	262	229	268	271	278	282	305	348	372	409	443	524	554	648	710	669	822	1037	973	1127	1235	1439	1564	1673	2039	2108	2333	2806	3538	3243	3880	4303	5760	7163	7590	10420	15905	25704	82967	374829	0
FFQ	54	0	0	31	245	313	286	261	246	267	293	298	283	334	361	366	443	482	544	578	653	765	714	814	1021	963	1183	1239	1504	1490	1670	2014	2178	2278	2822	3465	3234	3964	4319	5676	6982	7639	10337	15533	26010	84354	373374	0
FFQ	55	2	0	23	226	329	274	265	257	275	287	297	300	333	388	394	416	449	476	588	640	783	753	745	978	911	1111	1188	1458	1536	1669	1997	2227	2307	2905	3610	3268	3978	4271	5565	7117	7670	10395	15682	25984	84067	373432	0
FFQ	56	0	1	10	230	342	275	271	250	257	274	268	313	361	366	357	430	430	505	587	592	741	740	769	1060	1012	1179	1306	1402	1548	1661	1988	2160	2142	2765	3523	3264	4048	4309	5673	6871	7594	10461	15547	26143	83813	373988	0
FFQ	57	0	0	22	210	307	283	240	258	275	310	271	302	330	373	380	441	433	510	576	623	699	724	745	1028	1008	1200	1266	1468	1605	1676	2011	2104	2312	2802	3439	3195	4011	4369	5649	6968	7592	10048	15246	26335	82588	375594	0
FFQ	58	36	0	25	229	277	303	280	247	281	320	290	318	324	443	342	441	469	538	602	634	751	702	793	1034	1023	1185	1295	1512	1660	1720	2004	2090	2302	2880	3576	3269	3975	4365	5758	6995	7718	10302	15380	26504	84217	372417	0
FFQ	59	6	3	19	212	296	246	267	278	274	297	298	298	331	368	398	461	481	536	559	695	772	667	772	1051	1056	1171	1289	1450	1654	1734	2028	2089	2251	2838	3456	3277	4141	4441	5689	6963	7744	10140	15288	26683	83625	373234	0
FFQ	60	247	0	14	198	348	321	306	248	295	298	295	347	333	376	377	454	480	564	562	702	766	702	778	1034	969	1215	1250	1474	1649	1739	2072	2123	2310	2887	3479	3193	4131	4366	5572	7147	7746	10201	15489	27065	83183	372521	0
FFQ	61	52	0	18	228	328	295	262	271	245	324	293	317	312	389	337	440	451	537	594	635	758	719	786	1070	972	1171	1299	1445	1627	1634	2020	2118	2276	2824	3411	3281	4156	4371	5621	7021	7673	10181	15181	26769	83298	373816	0
FFQ	62	2	0	26	242	332	273	272	279	288	297	268	316	367	384	392	406	483	528	573	637	751	736	786	1016	999	1209	1305	1472	1613	1683	2031	2100	2312	2779	3554	3323	4189	4368	5613	6989	7640	10112	15054	27097	82342	374388	0
FFQ	63	22	0	19	228	314	273	282	266	281	290	327	317	338	399	422	452	479	542	591	649	767	742	757	1029	966	1153	1278	1468	1692	1747	2019	2054	2301	2851	3429	3181	4289	4548	5535	6960	8005	9899	15334	26837	84180	372314	0
FFQ	64	10	0	19	243	330	287	284	254	274	311	317	311	333	380	398	468	477	527	616	644	755	746	804	981	1025	1138	1316	1408	1691	1732	2040	2160	2267	2870	3475	3406	4261	4455	5422	7020	7878	9960	15062	26931	84326	372214	0
FFQ	65	0	0	15	255	361	286	257	242	276	305	310	343	333	412	336	486	495	531	593	635	802	768	830	994	964	1159	1334	1502	1654	1715	1991	2112	2216	2828	3544	3255	4128	4605	5450	6869	8001	9768	15299	27342	83787	372438	0
FFQ	66	10	2	24	224	330	300	265	267	286	306	282	327	348	389	407	399	517	586	592	626	763	759	786	1063	1045	1201	1392	1474	1666	1704	2096	2146	2324	2860	3482	3279	4220	4645	5555	6893	8076	9971	15493	27763	84309	370374	0
FFQ	67	0	1	19	222	328	282	277	238	280	310	322	341	374	380	393	432	448	538	589	642	805	771	843	1033	972	1161	1310	1448	1650	1684	1982	2237	2356	2792	3530	3249	4104	4503	5351	6846	8079	9796	14757	27437	84939	371775	0
FFQ	68	0	0	23	217	341	301	295	265	237	295	279	297	383	402	399	476	512	543	621	680	779	795	796	986	1013	1150	1366	1420	1724	1667	2005	2215	2367	2876	3474	3269	4150	4561	5299	6984	8194	9748	14971	26929	85220	371302	0
FFQ	69	12	1	19	225	336	287	255	278	273	331	243	312	352	390	394	444	506	544	587	633	727	726	817	966	993	1058	1358	1426	1753	1729	1976	2122	2345	2764	3543	3313	4269	4561	5433	6798	8377	9650	14908	27215	84501	372076	0
FFQ	70	14	0	24	240	320	302	299	259	290	301	276	302	383	395	420	475	462	546	574	630	679	787	808	1019	972	1157	1395	1465	1734	1579	2015	2170	2228	2753	3556	3229	4120	4661	5352	6892	8012	9932	14977	27240	84184	372398	0
