# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	a9286df5	d76e82df	3093773b
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	877934	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	877934
SN	is sorted:	1
SN	1st fragments:	877934
SN	last fragments:	0
SN	reads mapped:	877934
SN	reads mapped and paired:	877934	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	877934	# proper-pair bit set
SN	reads paired:	877934	# paired-end technology bit set
SN	reads duplicated:	5034	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	195
SN	total length:	131690100	# ignores clipping
SN	total first fragment length:	131690100	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	131690100	# ignores clipping
SN	bases mapped (cigar):	131521168	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	755100
SN	mismatches:	306639	# from NM fields
SN	error rate:	2.331480e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	43.9
SN	insert size average:	278.6
SN	insert size standard deviation:	14.0
SN	inward oriented pairs:	438954
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	24	0	0	14	16	18	31	14	28	10	25	35	18	40	42	77	48	103	140	33	213	143	68	197	294	310	0	567	572	661	1018	0	1561	1651	2862	6404	24416	322653	513628	0	0	0	0	0	0	0	0
FFQ	2	24	0	0	5	27	9	15	28	16	18	36	25	32	43	57	122	125	110	156	122	221	173	317	223	278	438	373	437	588	542	712	842	1095	1062	1409	1398	2375	1730	4529	5785	10206	24587	114446	703198	0	0	0
FFQ	3	0	0	0	21	12	9	12	18	15	21	18	26	32	35	47	86	81	118	132	102	236	126	262	199	214	409	348	359	548	557	536	827	1135	1044	1444	1298	2208	2076	4200	5919	10759	25570	113998	702877	0	0	0
FFQ	4	0	0	0	12	21	13	20	22	21	26	22	29	31	34	56	110	99	117	142	123	230	126	275	208	211	411	340	361	532	495	618	660	1114	912	1315	1319	1892	1934	4033	5581	10560	25705	117227	700977	0	0	0
FFQ	5	0	0	1	43	47	45	33	38	42	66	51	62	65	99	106	229	248	266	249	276	360	361	488	367	593	651	622	689	860	953	1272	1040	1574	1634	1907	2263	2353	2797	5995	5978	10350	23917	115972	692972	0	0	0
FFQ	6	1	0	5	57	68	76	73	73	78	71	66	92	77	131	139	321	324	336	292	358	391	493	557	398	745	790	754	773	1071	1061	1519	1118	1669	1911	1901	2384	2873	3330	6255	6081	10301	24288	120553	684080	0	0	0
FFQ	7	0	0	9	129	183	160	157	148	132	167	150	189	184	222	253	454	429	521	487	603	549	658	887	542	1113	954	945	1054	1681	1234	1704	1506	2373	2555	1798	2778	4376	3903	5971	6988	10365	23932	123480	672011	0	0	0
FFQ	8	0	0	6	100	134	130	113	114	118	136	122	131	114	201	209	429	340	406	357	502	476	540	742	406	955	902	899	848	1323	1139	1605	1258	1961	2378	1915	2581	3379	3702	6036	6422	10155	24290	122267	678093	0	0	0
FFQ	9	0	0	5	117	153	142	131	146	134	133	163	162	176	171	313	399	468	467	514	522	701	701	784	904	898	1175	994	1465	1471	1487	1714	1718	2325	2799	2723	2576	4171	4252	5836	6558	8598	11663	14864	37510	755723	8	0
FFQ	10	1	1	8	109	97	118	100	117	111	129	146	129	152	141	292	346	429	477	467	513	628	657	727	816	815	1104	923	1312	1375	1438	1524	1822	2271	2648	2534	2900	4092	3943	5409	6273	8355	11193	15200	37711	758368	13	0
