# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	4ede159b	63fc1d75	754370ca
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	245261	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	245261
SN	is sorted:	1
SN	1st fragments:	245261
SN	last fragments:	0
SN	reads mapped:	245261
SN	reads mapped and paired:	245261	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	245261	# proper-pair bit set
SN	reads paired:	245261	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	94
SN	total length:	36788144	# ignores clipping
SN	total first fragment length:	36788144	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	36788144	# ignores clipping
SN	bases mapped (cigar):	36758298	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	81459	# from NM fields
SN	error rate:	2.216071e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	42.9
SN	insert size average:	738.1
SN	insert size standard deviation:	27.0
SN	inward oriented pairs:	122608
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	1	3	4	5	3	2	0	5	4	2	6	5	17	6	29	33	5	62	44	5	59	164	51	0	218	374	184	340	0	1082	1193	1107	4985	26062	193419	15782	0	0	0	0	0	0	0	0
FFQ	2	1	0	0	4	4	3	1	2	5	6	3	7	9	10	10	24	13	17	27	54	47	63	93	91	86	91	150	90	238	260	242	340	436	406	681	750	1719	800	2403	4282	9527	38002	141271	42993	0	0	0
FFQ	3	0	0	0	5	4	6	4	8	5	4	4	5	7	3	11	19	13	31	50	34	52	35	90	74	65	89	141	88	249	252	231	317	408	365	615	743	1580	828	2191	4283	10156	40412	142769	39015	0	0	0
FFQ	4	1	0	0	4	6	4	0	4	8	2	4	7	5	10	6	29	18	28	37	39	50	34	103	75	70	100	134	91	231	314	225	283	407	354	623	657	1461	779	2110	4316	10493	42126	140614	39399	0	0	0
FFQ	5	0	0	2	2	18	17	10	18	14	12	20	19	34	20	27	66	54	66	82	89	120	81	194	136	177	232	296	300	492	356	391	513	689	626	952	1030	2097	1071	3169	4820	11005	40338	137375	38231	0	0	0
FFQ	6	0	0	0	13	23	16	18	9	12	19	24	22	32	23	45	64	48	62	99	88	136	60	187	137	155	200	263	227	422	346	360	440	589	523	890	941	1913	1061	2977	4575	11275	41593	137538	37836	0	0	0
FFQ	7	0	0	3	29	33	30	30	42	32	34	35	35	57	41	65	115	98	101	144	107	198	95	254	228	224	221	319	366	519	366	439	559	751	536	1013	1164	2169	1051	3287	4936	11915	41005	133418	39197	0	0	0
FFQ	8	0	0	2	18	24	26	12	9	18	13	20	25	28	28	38	95	58	67	87	72	130	49	184	149	148	176	237	224	316	411	319	399	566	436	782	935	1778	989	2726	4668	11337	42377	137052	38233	0	0	0
FFQ	9	0	0	6	26	22	24	22	25	17	27	32	36	38	55	64	86	143	116	177	195	162	195	239	276	323	378	416	546	409	487	832	723	1444	762	1023	1944	1316	2300	3000	3684	5953	3713	20302	49660	136268	7795	0
FFQ	10	30	0	0	18	17	23	21	24	24	22	31	30	44	41	65	108	124	113	152	170	172	226	233	284	290	350	401	596	431	471	812	689	1381	812	1039	1963	1295	2191	3032	3588	6056	3608	20577	49877	136089	7741	0
FFQ	11	36	0	1	20	39	20	20	32	36	32	47	38	36	71	77	89	135	114	169	192	176	207	255	293	283	366	414	655	435	515	802	689	1458	782	1189	1938	1322	2314	3039	3564	6327	3568	20609	49827	134658	8372	0
FFQ	12	3	0	2	24	36	18	27	36	23	42	36	45	40	47	58	103	146	97	149	198	172	231	252	291	335	364	449	603	429	498	823	635	1343	733	1228	1918	1266	2286	2952	3021	7076	3256	20835	50140	132497	10498	0
FFQ	13	0	0	1	24	32	19	19	31	26	23	37	40	35	48	71	101	129	114	117	188	131	217	254	307	293	320	448	575	429	433	861	653	1287	686	1295	1866	1222	2280	3012	2663	7284	3134	20960	50266	131231	12099	0
FFQ	14	1	0	0	17	32	26	19	26	32	36	36	42	46	43	61	102	122	88	143	175	135	175	231	296	273	294	413	612	454	460	790	629	1261	719	1252	1907	1181	2184	2979	2656	7473	3060	20934	50514	131223	12109	0
FFQ	15	0	0	5	19	28	24	37	32	26	27	45	36	45	30	51	81	134	99	142	178	141	226	233	286	289	323	412	597	474	441	794	575	1300	653	1416	1911	1131	2326	2941	2386	7706	2989	21077	50895	129396	13304	0
FFQ	16	0	0	1	37	35	43	47	52	31	52	45	62	58	92	75	102	108	116	151	165	213	224	226	381	285	432	361	652	629	617	679	839	975	1243	1703	1283	1923	2457	3161	3300	3843	6085	10711	15278	68642	117847	0
FFQ	17	0	0	1	30	51	31	46	49	31	61	44	61	63	77	82	105	106	116	189	174	226	177	190	395	263	420	318	603	594	600	692	889	963	1287	1732	1214	1903	2419	3027	3365	3889	6037	10555	15288	69085	117813	0
FFQ	18	0	0	2	36	40	37	33	42	42	62	51	58	61	78	80	109	98	126	157	134	202	193	203	350	244	445	349	624	605	577	699	866	885	1232	1623	1311	1887	2374	2800	3327	3911	5880	10254	15311	69672	118191	0
FFQ	19	0	0	0	19	49	51	37	59	56	47	51	53	70	83	71	113	114	118	137	179	228	214	210	376	267	438	331	654	583	657	724	922	916	1227	1600	1305	1927	2465	2932	3248	3943	5831	10188	15320	69827	117621	0
FFQ	20	0	0	1	30	42	47	43	45	41	46	41	67	60	81	67	90	111	115	170	171	189	201	194	368	262	386	356	583	593	622	701	893	874	1262	1603	1247	1957	2407	2914	3228	4061	5952	10167	15639	69695	117639	0
FFQ	21	0	0	0	33	36	46	44	52	30	57	46	68	70	71	86	99	101	123	165	184	185	202	212	340	253	454	361	645	581	627	708	889	943	1297	1565	1259	1845	2381	3020	3099	4091	5794	10221	15546	69671	117761	0
FFQ	22	11	0	2	28	44	46	41	42	39	58	53	60	66	84	83	96	103	129	141	173	211	200	226	364	247	420	344	612	599	691	709	903	915	1304	1556	1308	1976	2380	3001	3133	4024	5790	10348	15399	69404	117898	0
