# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	05d121cc	c7ec7864	8dddd801
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	2262018	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	2262018
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	2262018
SN	reads mapped:	2262018
SN	reads mapped and paired:	2262018	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	2262018	# proper-pair bit set
SN	reads paired:	2262018	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	128
SN	total length:	339295883	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	339295883	# ignores clipping
SN	bases mapped:	339295883	# ignores clipping
SN	bases mapped (cigar):	338629630	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	1068440	# from NM fields
SN	error rate:	3.155187e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	42.6
SN	insert size average:	541.5
SN	insert size standard deviation:	27.9
SN	inward oriented pairs:	1130980
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	3	0	40	307	344	316	385	333	457	453	471	575	683	903	719	1003	1645	1051	2182	1805	2198	2746	3133	2913	6507	3194	3859	4398	7787	12963	9719	14671	17384	21500	40348	75905	362501	1656617	0	0	0	0	0	0	0	0	0
LFQ	2	0	1	12	258	321	369	394	389	425	503	600	661	877	816	946	1318	1529	1473	1578	2098	2267	2205	2889	3085	3217	3999	4951	3976	7405	5116	7374	9981	8764	12701	17244	17395	37791	41442	885560	91939	1077576	573	0	0	0	0	0
LFQ	3	0	0	4	184	250	289	290	301	355	417	495	530	677	726	812	1092	1160	1251	1351	1629	2004	1876	2287	2837	2632	3790	3496	3709	5178	5028	6165	8934	7923	8138	13617	14309	22617	30112	262808	388366	1453118	1261	0	0	0	0	0
LFQ	4	0	0	2	155	196	255	259	253	359	331	483	528	608	648	773	1108	1127	1200	1463	1584	1754	1934	2201	2866	2219	3633	3158	3821	3877	5109	5991	7966	7506	7459	12096	12551	18145	27322	91231	276895	1750547	2405	0	0	0	0	0
LFQ	5	6	0	0	165	225	272	257	274	376	316	509	491	634	643	821	1121	1078	1078	1515	1499	1481	2202	2001	2862	2022	3463	2937	4484	2828	5376	5767	6777	7430	6403	11099	11366	17063	24274	24491	82792	2020866	2754	0	0	0	0	0
LFQ	6	0	0	0	217	299	379	355	368	423	350	611	591	704	746	880	1281	1188	1219	1677	1724	1717	2312	2255	3079	2237	3620	3204	4496	3395	5572	5883	7410	7699	7048	11970	11703	17598	25009	28722	96597	1994623	2857	0	0	0	0	0
LFQ	7	0	0	7	416	519	606	605	564	702	574	812	865	931	1004	1114	1468	1505	1533	1911	2105	1943	2556	2708	3367	2543	4146	3456	4895	3849	6232	6403	8183	7918	8141	12441	13529	19053	27065	46812	221795	1835198	2544	0	0	0	0	0
LFQ	8	0	0	1	285	416	515	447	473	562	448	731	673	884	854	1028	1422	1275	1291	1985	1802	1515	2708	2301	2979	2094	3944	3099	5224	2947	6149	6016	6964	7921	7031	11203	12357	18681	24423	24421	77390	2013853	3706	0	0	0	0	0
LFQ	9	0	0	7	402	600	557	580	569	729	758	809	947	1074	1263	1351	1681	1888	1988	2244	2232	2618	2900	3510	3138	4418	4110	4453	5935	5980	7030	6938	7998	8489	10934	14252	11434	16406	16897	26287	22095	45785	54168	87650	316656	1552258	0	0
LFQ	10	0	0	1	329	499	508	517	517	620	644	733	893	1029	1094	1302	1355	1728	1870	2086	2254	2464	3011	3441	3055	4468	3833	4598	5236	7014	7011	6670	7341	9296	10453	12624	12496	17247	18358	23752	26088	41133	59874	83451	319256	1551869	0	0
LFQ	11	0	0	8	380	560	496	555	521	652	715	787	854	1072	1268	1339	1532	1920	1884	2114	2322	2530	3035	3476	3219	4701	3933	4785	5202	7126	6990	6696	7332	9523	10616	12605	12360	17291	18796	23889	26520	41134	59795	83800	317605	1550080	0	0
LFQ	12	0	0	4	379	513	485	516	540	613	688	794	880	1024	1160	1355	1491	1810	1872	2099	2282	2513	3057	3358	3118	4587	3660	4969	5153	7333	6931	6819	7043	9874	10024	11828	12694	16598	19586	22289	28023	38559	61852	81049	317225	1555371	0	0
LFQ	13	0	0	9	396	548	570	563	580	693	688	861	926	1106	1300	1506	1596	1969	1977	2202	2487	2769	3327	3603	3345	5101	3936	5519	5310	7935	7490	7454	7706	11263	10241	13074	14405	17551	21223	24093	32091	38648	64290	89924	333488	1508255	0	0
