# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	c69a9ac2	16271c6d	495b22a9
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	4753	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	4753
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	4753
SN	reads mapped:	4753
SN	reads mapped and paired:	4753	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	4753	# proper-pair bit set
SN	reads paired:	4753	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	18
SN	total length:	712950	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	712950	# ignores clipping
SN	bases mapped:	712950	# ignores clipping
SN	bases mapped (cigar):	709699	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	5797	# from NM fields
SN	error rate:	8.168251e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	36.7
SN	insert size average:	912.5
SN	insert size standard deviation:	8.3
SN	inward oriented pairs:	2366
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	0	2	1	2	0	0	5	1	3	1	8	14	3	7	13	8	24	17	24	29	22	25	96	32	25	42	89	191	63	124	164	136	318	580	1432	1252	0	0	0	0	0	0	0	0	0
LFQ	2	0	0	0	0	1	4	0	2	3	4	4	3	11	11	9	15	11	14	14	17	30	16	35	34	35	36	72	28	83	35	78	107	73	90	144	98	266	264	1313	579	1213	1	0	0	0	0	0
LFQ	3	0	0	0	3	2	2	0	0	0	3	9	4	6	4	5	11	15	8	15	10	26	22	29	24	31	28	33	39	67	35	71	86	67	81	136	117	218	205	546	998	1797	0	0	0	0	0	0
LFQ	4	0	0	0	2	2	2	0	4	1	2	3	4	3	5	8	8	10	9	13	15	16	14	27	32	24	34	22	30	47	50	57	95	66	77	98	95	188	230	273	891	2293	3	0	0	0	0	0
LFQ	5	0	0	0	1	1	1	1	2	3	2	3	4	4	1	6	6	10	7	21	14	10	27	31	33	27	31	38	54	28	40	59	67	71	87	115	114	184	182	152	662	2651	3	0	0	0	0	0
LFQ	6	0	0	0	3	2	3	5	2	2	2	5	7	4	6	12	17	5	15	14	16	17	16	29	35	25	28	39	51	27	66	79	81	47	84	113	98	176	199	154	676	2591	2	0	0	0	0	0
LFQ	7	0	0	0	2	2	3	0	3	3	7	3	4	7	11	12	17	21	18	23	16	21	16	23	34	23	28	43	63	32	52	70	58	60	94	116	127	175	189	232	780	2361	4	0	0	0	0	0
LFQ	8	0	0	0	1	2	5	1	4	3	5	3	6	6	8	6	4	15	12	19	11	13	32	25	40	18	36	25	54	27	73	60	69	40	102	74	129	187	194	174	649	2617	4	0	0	0	0	0
LFQ	9	0	0	0	4	0	6	5	7	7	6	7	7	7	11	12	14	31	20	19	18	21	27	36	23	64	32	55	52	46	81	39	71	87	103	116	80	159	82	211	189	351	316	494	897	940	0	0
LFQ	10	0	0	0	2	7	2	2	0	4	1	5	4	7	14	12	13	16	16	17	20	27	31	37	37	57	39	65	56	65	92	48	50	103	106	84	89	183	126	182	221	303	384	399	992	835	0	0
