# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	7b154d45	b3894e01	f44d5154
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	2263597	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	2263597
SN	is sorted:	1
SN	1st fragments:	2263597
SN	last fragments:	0
SN	reads mapped:	2263597
SN	reads mapped and paired:	2263597	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	2263597	# proper-pair bit set
SN	reads paired:	2263597	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	186
SN	total length:	339532328	# ignores clipping
SN	total first fragment length:	339532328	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	339532328	# ignores clipping
SN	bases mapped (cigar):	339266467	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	723808	# from NM fields
SN	error rate:	2.133450e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	43.6
SN	insert size average:	541.5
SN	insert size standard deviation:	27.9
SN	inward oriented pairs:	1131767
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	1	0	0	24	32	40	33	23	43	16	53	36	40	78	68	131	97	217	272	85	444	317	101	478	842	590	0	1646	1925	1406	2337	0	5846	6465	8401	24889	119758	1509192	577671	0	0	0	0	0	0	0	0
FFQ	2	3	0	0	29	43	38	39	32	56	54	53	71	80	65	114	227	175	258	287	366	464	362	744	577	706	884	1195	776	1875	2134	1707	2303	3086	3274	3973	4335	10602	5130	14452	22596	45806	150629	894848	1089149	0	0	0
FFQ	3	0	0	0	28	26	56	35	32	56	46	55	66	94	73	104	253	204	247	326	298	413	275	722	560	578	824	1157	636	1641	2119	1457	2030	3019	2936	3759	3912	9848	5155	13831	22822	46790	156684	911901	1068529	0	0	0
FFQ	4	3	0	0	23	47	53	50	40	57	77	70	79	109	101	132	292	243	271	364	374	481	255	824	574	625	868	1345	609	1670	2244	1475	2158	2889	3063	3812	3651	9858	5348	14288	23190	47727	162954	910515	1060789	0	0	0
FFQ	5	2	0	2	112	125	130	117	112	154	150	174	168	235	221	319	530	503	613	735	666	1027	621	1462	991	1203	1666	2001	1528	2803	2778	2611	3673	4451	4611	5943	5638	12337	6620	18909	27006	52370	160743	893915	1043622	0	0	0
FFQ	6	5	0	4	139	144	131	115	120	140	133	159	175	235	231	305	565	496	545	646	632	1015	504	1386	1011	1127	1573	2005	1339	2627	2695	2224	3361	4283	4277	5330	5016	11555	6601	17912	25973	52694	165419	897713	1041037	0	0	0
FFQ	7	0	0	17	226	279	301	245	215	246	218	311	315	429	311	467	711	677	677	886	834	1366	680	1800	1369	1557	1900	2228	1958	3153	2729	2677	3818	4799	4368	6068	6209	12793	6886	19356	27511	56043	171144	878606	1037214	0	0	0
FFQ	8	2	0	2	140	145	193	141	138	171	155	169	194	272	238	309	580	502	535	672	590	908	450	1304	1051	964	1289	1932	1083	2319	2881	1949	2941	3993	3766	4828	4798	10901	6444	16522	25359	52090	168623	897509	1044545	0	0	0
FFQ	9	3	0	10	158	232	213	230	239	195	214	317	292	349	426	561	682	967	858	1122	1435	1171	1521	1790	2106	2076	2547	3144	3575	3019	3482	5128	4975	8855	5457	7079	11939	9505	13626	19017	19758	33785	25493	93259	216072	1455947	300768	0
FFQ	10	332	0	4	168	224	227	188	207	178	246	244	318	317	415	518	690	964	837	1047	1431	1111	1553	1791	1965	2133	2398	3071	3583	3104	3645	5002	5049	8765	5650	6969	12019	9655	13490	18974	19934	34008	25739	92740	214899	1454113	303682	0
