# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	2a1bfa97	f3161d71	a315cf0b
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	56870	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	56870
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	56870
SN	reads mapped:	56870
SN	reads mapped and paired:	56870	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	56870	# proper-pair bit set
SN	reads paired:	56870	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	48
SN	total length:	8530304	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	8530304	# ignores clipping
SN	bases mapped:	8530304	# ignores clipping
SN	bases mapped (cigar):	8492669	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	57893	# from NM fields
SN	error rate:	6.816821e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	38.3
SN	insert size average:	836.1
SN	insert size standard deviation:	26.4
SN	inward oriented pairs:	28407
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	5	20	16	18	27	23	35	25	27	51	52	73	51	103	146	93	220	159	174	247	273	240	747	330	309	390	695	1530	628	1216	1594	1550	3214	5759	16866	19964	0	0	0	0	0	0	0	0	0
LFQ	2	0	0	1	11	31	20	21	27	26	34	42	51	61	57	92	122	128	111	126	187	221	164	214	293	303	335	518	273	707	379	623	916	685	968	1476	1178	2985	2686	17681	5757	17352	8	0	0	0	0	0
LFQ	3	0	0	0	17	15	15	25	20	24	32	42	46	57	51	82	96	88	113	152	162	205	173	203	273	250	353	316	267	529	438	604	864	662	647	1151	1119	1981	1994	7036	11521	25228	19	0	0	0	0	0
LFQ	4	0	0	1	12	23	20	14	27	24	16	37	59	39	74	66	77	116	88	141	122	171	151	229	290	203	336	260	276	393	413	575	726	613	674	1045	1027	1628	1970	3303	9608	31991	32	0	0	0	0	0
LFQ	5	0	0	0	17	17	18	22	26	37	29	39	37	43	47	63	85	100	94	126	111	132	190	248	254	169	312	225	450	276	487	532	571	545	693	916	1029	1711	1889	1608	6717	36970	35	0	0	0	0	0
LFQ	6	0	0	0	19	27	29	16	20	23	26	40	51	48	53	75	111	111	97	171	131	152	191	231	307	196	305	271	398	292	483	571	653	556	669	966	1094	1680	1920	1840	6917	36092	38	0	0	0	0	0
LFQ	7	0	0	0	28	33	37	39	34	56	41	57	75	70	90	92	116	135	132	168	158	139	215	264	285	220	394	303	443	330	506	560	731	586	808	920	1086	1657	1999	2407	8535	33090	31	0	0	0	0	0
LFQ	8	0	0	0	24	26	34	43	39	36	35	45	57	79	69	80	104	111	100	202	145	128	226	222	256	194	304	248	522	228	560	563	525	464	754	821	1101	1742	1844	1615	6407	36875	42	0	0	0	0	0
LFQ	9	0	0	1	26	46	44	36	41	49	54	61	71	72	98	108	135	179	184	201	194	233	246	269	227	449	361	441	508	499	663	469	625	812	1024	1030	726	1483	1009	2216	1598	3632	3329	5416	12353	15652	0	0
LFQ	10	0	0	1	19	40	25	32	41	44	44	56	74	79	82	116	122	159	174	176	200	219	267	293	247	479	288	465	445	673	751	459	505	903	981	827	821	1621	1317	2020	2130	2828	4359	4805	12855	14828	0	0
LFQ	11	0	0	0	31	49	34	31	42	44	60	59	67	74	108	120	145	155	186	169	176	227	302	313	303	466	309	392	418	686	687	432	522	975	987	887	856	1633	1307	2045	2130	2729	4319	4904	12666	14825	0	0
LFQ	12	0	0	1	23	35	40	42	34	40	34	54	76	79	110	117	120	153	184	179	199	270	285	271	266	442	294	469	411	652	720	436	457	1009	969	763	839	1451	1473	1805	2270	2497	4725	4632	13054	14890	0	0
LFQ	13	0	0	3	24	43	35	46	50	58	59	65	65	87	123	131	124	179	217	167	221	287	326	300	318	481	316	589	494	801	773	531	495	1167	881	881	1054	1404	1766	1849	2492	2415	4695	4804	12405	13649	0	0
LFQ	14	0	0	0	32	35	35	36	53	45	62	74	66	89	104	108	122	185	201	198	205	269	294	330	323	493	308	514	444	689	713	520	490	1138	970	859	1062	1520	1601	1782	2284	2425	4570	4836	12639	14147	0	0
LFQ	15	0	0	1	28	58	45	42	34	63	60	63	79	93	113	135	127	171	211	193	208	258	278	308	254	506	287	545	460	750	678	572	490	1136	886	737	1033	1418	1717	1730	2315	2324	4557	4658	12814	14435	0	0
LFQ	16	0	0	0	56	79	70	80	59	72	97	98	99	139	130	122	181	206	190	167	235	293	246	407	425	365	426	491	585	481	711	836	675	906	673	1425	1141	1441	1537	1709	1948	2378	2407	4480	5203	13163	10438	0
LFQ	17	0	0	1	36	63	62	76	72	75	83	92	72	122	118	113	129	138	165	169	195	257	227	348	366	332	336	392	533	437	717	630	529	942	522	1469	935	1221	1491	1743	1503	2465	2182	4504	5116	14500	11392	0
LFQ	18	0	0	2	37	87	58	72	77	81	76	87	76	111	131	104	164	144	179	159	234	229	197	365	423	374	319	432	481	390	736	697	535	868	596	1524	764	1365	1568	1810	1609	2486	2248	4545	4902	14640	10888	0
LFQ	19	0	0	1	54	79	69	66	70	68	81	105	88	108	142	135	160	144	178	154	263	257	201	371	372	398	336	414	560	379	751	673	510	947	544	1492	847	1320	1448	1724	1491	2466	2281	4497	4826	14590	11210	0
LFQ	20	0	0	0	54	83	77	79	75	70	79	97	79	104	142	116	159	167	200	164	242	275	207	379	331	347	333	449	494	390	727	725	537	930	505	1421	904	1311	1495	1712	1404	2438	2142	4645	4936	14320	11526	0
LFQ	21	0	0	0	60	100	79	82	83	84	96	93	85	130	142	122	159	180	184	153	254	269	209	405	426	329	349	472	524	392	752	761	558	990	512	1421	948	1232	1490	1708	1473	2482	2209	4596	5039	13952	11286	0
LFQ	22	5	0	2	53	83	73	85	71	87	87	94	74	108	127	110	142	179	157	167	233	271	237	410	356	378	387	431	526	415	743	713	572	992	537	1455	957	1273	1490	1863	1512	2588	2228	4508	5103	14143	10845	0
LFQ	23	0	0	0	55	87	65	79	75	71	95	105	109	115	152	134	189	182	176	176	230	288	250	387	401	354	380	431	557	414	714	741	570	910	644	1497	883	1378	1513	1719	1643	2418	2328	4453	4954	14246	10702	0
LFQ	24	0	0	1	54	94	64	84	78	90	82	108	93	141	144	112	161	153	217	170	218	254	203	401	395	337	363	433	535	395	738	734	530	956	542	1379	915	1236	1459	1649	1572	2527	2263	4385	5084	14257	11264	0
LFQ	25	0	0	1	62	80	89	66	67	83	84	82	103	114	131	121	167	151	182	172	254	300	214	412	392	358	328	436	537	388	698	661	566	949	471	1478	793	1294	1504	1682	1460	2525	2226	4502	5047	14452	11188	0
LFQ	26	6	0	1	53	84	72	77	83	68	89	104	77	129	122	119	171	172	196	191	202	248	220	403	382	347	355	450	539	409	775	673	571	933	535	1452	922	1222	1505	1738	1533	2569	2111	4447	5007	14336	11172	0
LFQ	27	0	0	1	55	84	84	82	88	97	78	93	103	114	131	141	188	169	200	166	242	257	205	410	427	376	359	457	508	382	754	691	552	963	536	1429	840	1341	1477	1693	1461	2443	2132	4469	4849	14459	11284	0
LFQ	28	0	0	1	50	98	82	104	67	77	84	89	105	129	160	121	169	165	185	163	230	252	205	429	390	355	347	464	491	418	765	671	563	960	524	1458	858	1227	1491	1706	1478	2468	2101	4441	4837	14307	11585	0
LFQ	29	0	0	0	55	113	85	78	85	70	99	104	90	124	131	121	148	186	180	166	216	291	227	402	383	365	359	435	506	418	729	711	538	967	495	1492	885	1260	1481	1752	1439	2391	2263	4499	4809	14369	11353	0
LFQ	30	0	0	1	59	84	80	78	91	93	92	84	76	124	161	130	169	146	225	152	251	276	224	397	378	397	365	407	522	428	700	719	565	878	597	1452	784	1361	1521	1737	1521	2407	2289	4374	4860	14406	11209	0
LFQ	31	0	0	0	66	66	78	88	67	77	78	114	76	124	142	132	166	173	189	141	245	240	224	384	405	396	381	418	486	398	679	700	527	911	626	1498	685	1423	1502	1711	1590	2330	2303	4312	4708	14691	11320	0
LFQ	32	0	0	1	63	85	71	93	88	81	85	104	99	134	143	126	160	146	227	160	247	271	248	353	411	367	353	465	555	450	690	674	587	907	734	1430	775	1432	1589	1708	1638	2294	2417	4336	4638	14462	10973	0
LFQ	33	0	0	0	56	72	84	69	91	71	101	126	88	99	128	125	162	191	198	177	211	286	231	377	465	427	366	421	541	453	682	758	559	871	675	1338	648	1571	1569	1710	1647	2218	2499	4281	4779	14533	10916	0
LFQ	34	0	0	1	76	97	81	75	75	109	82	95	77	115	141	111	167	159	192	161	198	255	195	373	450	363	370	446	514	433	748	721	534	849	667	1333	615	1472	1487	1742	1668	2183	2416	4282	4642	14685	11415	0
LFQ	35	0	0	2	55	91	100	76	77	73	95	99	101	133	164	110	193	155	173	159	250	285	216	350	423	368	338	432	519	480	723	714	554	855	596	1507	733	1393	1396	1650	1564	2305	2345	4490	4748	14488	11292	0
LFQ	36	0	0	1	44	95	76	71	74	89	80	107	101	127	137	115	172	166	181	146	224	260	226	358	390	357	373	434	521	399	691	694	506	784	740	1343	636	1617	1458	1670	1686	2131	2432	4146	4704	14665	11643	0
LFQ	37	0	0	1	64	85	99	80	73	71	77	112	62	104	143	115	180	171	178	152	237	268	211	359	431	352	366	419	527	415	649	685	504	830	727	1294	546	1598	1505	1673	1768	2001	2484	4344	4698	14770	11442	0
LFQ	38	0	0	0	54	79	111	65	78	79	105	96	81	134	161	119	158	151	207	160	238	266	214	345	403	353	420	419	524	459	668	680	555	874	743	1465	598	1482	1521	1632	1682	2208	2515	4212	4617	14542	11397	0
LFQ	39	0	0	3	75	94	80	87	86	85	96	120	85	106	154	138	165	155	210	169	240	264	243	352	397	386	421	430	463	459	690	664	528	830	682	1401	676	1469	1438	1669	1672	2242	2322	4256	4560	14611	11597	0
LFQ	40	0	0	1	57	93	93	81	101	82	85	101	96	130	149	142	167	172	218	177	238	276	234	408	403	407	375	451	576	470	719	696	547	846	713	1374	656	1443	1483	1726	1694	2110	2361	4247	4533	14450	11489	0
LFQ	41	18	0	1	72	107	108	91	117	102	93	104	109	151	138	142	164	186	211	197	231	282	274	387	426	398	359	418	556	476	711	767	579	910	656	1470	662	1532	1541	1718	1721	2277	2451	4328	4749	14170	10710	0
LFQ	42	0	0	1	58	95	80	97	82	94	96	118	95	132	131	124	177	156	202	171	242	252	235	362	391	394	408	419	559	397	688	724	553	770	770	1302	579	1635	1528	1692	1706	2062	2606	4247	4642	14783	11015	0
LFQ	43	0	0	0	67	88	96	97	89	93	82	121	112	155	162	119	185	186	193	184	255	281	249	366	466	385	408	415	570	460	630	724	566	831	806	1263	612	1623	1530	1655	1704	2064	2489	4383	4652	14373	11081	0
LFQ	44	0	0	1	74	106	111	108	102	91	96	100	109	146	166	123	203	191	214	149	248	287	219	392	407	385	369	444	579	471	698	722	573	815	720	1285	621	1518	1536	1567	1682	2159	2341	4222	4478	14591	11451	0
LFQ	45	0	0	2	60	99	97	91	95	83	96	113	118	163	155	139	200	190	226	184	247	269	286	398	441	387	420	460	595	493	710	755	589	862	741	1307	750	1447	1498	1702	1697	2209	2458	4098	4623	14053	11264	0
LFQ	46	0	0	4	76	112	87	93	92	99	107	114	128	132	170	158	173	204	241	190	283	267	302	393	436	423	441	461	585	483	682	729	575	843	729	1270	675	1662	1460	1711	1754	2183	2448	4040	4679	14151	11025	0
LFQ	47	0	0	0	70	107	91	89	110	84	98	112	94	131	152	148	219	188	206	205	256	249	246	361	436	377	433	438	574	446	621	708	592	798	809	1234	679	1567	1532	1678	1700	2098	2496	4221	4608	14151	11458	0
LFQ	48	0	0	1	53	110	106	88	96	83	85	123	88	130	175	148	195	195	222	202	235	279	238	319	415	420	438	412	574	454	618	676	579	795	804	1262	546	1596	1483	1633	1714	2070	2393	4220	4468	14529	11600	0
LFQ	49	0	0	2	57	112	92	95	97	92	94	125	120	134	173	145	201	175	241	176	262	259	263	366	429	341	403	419	620	440	653	705	548	802	784	1243	649	1598	1497	1658	1659	2034	2506	4265	4642	14332	11362	0
LFQ	50	0	0	1	63	103	113	115	118	121	116	120	118	142	173	146	223	181	259	200	241	258	270	347	407	422	431	422	571	543	672	706	575	772	854	1213	633	1689	1525	1672	1780	1960	2571	4232	4483	14228	11081	0
