Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,DP,*,0.902468,0.9354469999999999,0.7978569999999999,0.9186620000000001,6347,3155,3019006526,1361597217.000000,0.000000,192736,.,.,100210.000000,87425.000000,,1.146239633971976,173938,.,.,86139.000000,85069.000000,,1.012578024897436,18798,.,.,14071.000000,2356.000000,,5.972410865874363,920614,.,.,497595.000000,398230.000000,,1.2495166110036913,174083,.,.,86203.000000,85154.000000,,1.0123188575991733,12013,.,.,6867.000000,4321.000000,,1.5892154593844017,734518,.,.,404525.000000,308755.000000,,1.3101812116402973
INDEL,*,*,PASS,*,DP,*,0.902468,0.9354469999999999,0.7978569999999999,0.9186620000000001,6347,3155,3019006526,1361597217.000000,0.000000,192736,.,.,100210.000000,87425.000000,,1.146239633971976,173938,.,.,86139.000000,85069.000000,,1.012578024897436,18798,.,.,14071.000000,2356.000000,,5.972410865874363,920614,.,.,497595.000000,398230.000000,,1.2495166110036913,174083,.,.,86203.000000,85154.000000,,1.0123188575991733,12013,.,.,6867.000000,4321.000000,,1.5892154593844017,734518,.,.,404525.000000,308755.000000,,1.3101812116402973
INDEL,*,AllAutosomes,ALL,*,DP,*,0.902468,0.9354469999999999,0.790455,0.9186620000000001,6347,3155,2756349822.000000,1359474069.000000,0.000000,192736,.,.,100210.000000,87425.000000,,1.146239633971976,173938,.,.,86139.000000,85069.000000,,1.012578024897436,18798,.,.,14071.000000,2356.000000,,5.972410865874363,888095,.,.,485467.000000,378513.000000,,1.2825636107610572,174083,.,.,86203.000000,85154.000000,,1.0123188575991733,12013,.,.,6867.000000,4321.000000,,1.5892154593844017,701999,.,.,392397.000000,289038.000000,,1.3575965789965334
INDEL,*,AllAutosomes,PASS,*,DP,*,0.902468,0.9354469999999999,0.790455,0.9186620000000001,6347,3155,2756349822.000000,1359474069.000000,0.000000,192736,.,.,100210.000000,87425.000000,,1.146239633971976,173938,.,.,86139.000000,85069.000000,,1.012578024897436,18798,.,.,14071.000000,2356.000000,,5.972410865874363,888095,.,.,485467.000000,378513.000000,,1.2825636107610572,174083,.,.,86203.000000,85154.000000,,1.0123188575991733,12013,.,.,6867.000000,4321.000000,,1.5892154593844017,701999,.,.,392397.000000,289038.000000,,1.3575965789965334
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,ALL,*,DP,*,0.9372659999999999,0.951936,0.9326909999999999,0.944544,721,261,83977437.000000,18367224.000000,0.000000,34463,.,.,17301.000000,16755.000000,,1.0325872873769024,32301,.,.,15591.000000,16451.000000,,0.9477235426417847,2162,.,.,1710.000000,304.000000,,5.625,504154,.,.,281460.000000,206507.000000,,1.3629562194017637,32303,.,.,15596.000000,16444.000000,,0.948431038676721,1631,.,.,1114.000000,460.000000,,2.4217391304347826,470220,.,.,264750.000000,189603.000000,,1.3963386655274441
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,PASS,*,DP,*,0.9372659999999999,0.951936,0.9326909999999999,0.944544,721,261,83977437.000000,18367224.000000,0.000000,34463,.,.,17301.000000,16755.000000,,1.0325872873769024,32301,.,.,15591.000000,16451.000000,,0.9477235426417847,2162,.,.,1710.000000,304.000000,,5.625,504154,.,.,281460.000000,206507.000000,,1.3629562194017637,32303,.,.,15596.000000,16444.000000,,0.948431038676721,1631,.,.,1114.000000,460.000000,,2.4217391304347826,470220,.,.,264750.000000,189603.000000,,1.3963386655274441
INDEL,*,AllTandemRepeats,ALL,*,DP,*,0.8026810000000001,0.862519,0.692408,0.831525,4970,2736,168369990.000000,29936912.000000,0.000000,68493,.,.,39208.000000,24661.000000,,1.5898787559304164,54978,.,.,29596.000000,22961.000000,,1.2889682505117372,13515,.,.,9612.000000,1700.000000,,5.654117647058824,207671,.,.,116850.000000,82427.000000,,1.417618013514989,55096,.,.,29638.000000,23047.000000,,1.2859808217989326,8782,.,.,4589.000000,3436.000000,,1.3355646100116414,143793,.,.,82623.000000,55944.000000,,1.4768876018876018
INDEL,*,AllTandemRepeats,PASS,*,DP,*,0.8026810000000001,0.862519,0.692408,0.831525,4970,2736,168369990.000000,29936912.000000,0.000000,68493,.,.,39208.000000,24661.000000,,1.5898787559304164,54978,.,.,29596.000000,22961.000000,,1.2889682505117372,13515,.,.,9612.000000,1700.000000,,5.654117647058824,207671,.,.,116850.000000,82427.000000,,1.417618013514989,55096,.,.,29638.000000,23047.000000,,1.2859808217989326,8782,.,.,4589.000000,3436.000000,,1.3355646100116414,143793,.,.,82623.000000,55944.000000,,1.4768876018876018
INDEL,*,AllTandemRepeats_201to10000bp_slop5,ALL,*,DP,*,0.691126,0.869741,0.879597,0.7702140000000001,274,170,40176355.000000,6663345.000000,0.000000,5274,.,.,2824.000000,2304.000000,,1.2256944444444444,3645,.,.,1719.000000,1880.000000,,0.9143617021276595,1629,.,.,1105.000000,424.000000,,2.606132075471698,34941,.,.,17817.000000,16742.000000,,1.0642097718313224,3659,.,.,1720.000000,1893.000000,,0.9086106708927628,548,.,.,316.000000,214.000000,,1.4766355140186915,30734,.,.,15781.000000,14635.000000,,1.0783054321831227
INDEL,*,AllTandemRepeats_201to10000bp_slop5,PASS,*,DP,*,0.691126,0.869741,0.879597,0.7702140000000001,274,170,40176355.000000,6663345.000000,0.000000,5274,.,.,2824.000000,2304.000000,,1.2256944444444444,3645,.,.,1719.000000,1880.000000,,0.9143617021276595,1629,.,.,1105.000000,424.000000,,2.606132075471698,34941,.,.,17817.000000,16742.000000,,1.0642097718313224,3659,.,.,1720.000000,1893.000000,,0.9086106708927628,548,.,.,316.000000,214.000000,,1.4766355140186915,30734,.,.,15781.000000,14635.000000,,1.0783054321831227
