Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,DP,*,0.886709,0.956003,0.726665,0.9200530000000001,6838,1770,3019006526,1649388765.000000,0.000000,242137,.,.,132998.000000,102499.000000,,1.2975541224792437,214705,.,.,112210.000000,98860.000000,,1.1350394497268865,27432,.,.,20788.000000,3639.000000,,5.712558395163507,822298,.,.,375474.000000,430583.000000,,0.872013061360992,214874,.,.,112266.000000,98994.000000,,1.134068731438269,9889,.,.,5535.000000,3996.000000,,1.385135135135135,597535,.,.,257673.000000,327593.000000,,0.7865644259797981
INDEL,*,*,PASS,*,DP,*,0.886709,0.956003,0.726665,0.9200530000000001,6838,1770,3019006526,1649388765.000000,0.000000,242137,.,.,132998.000000,102499.000000,,1.2975541224792437,214705,.,.,112210.000000,98860.000000,,1.1350394497268865,27432,.,.,20788.000000,3639.000000,,5.712558395163507,822298,.,.,375474.000000,430583.000000,,0.872013061360992,214874,.,.,112266.000000,98994.000000,,1.134068731438269,9889,.,.,5535.000000,3996.000000,,1.385135135135135,597535,.,.,257673.000000,327593.000000,,0.7865644259797981
INDEL,*,AllAutosomes,ALL,*,DP,*,0.886709,0.956003,0.718572,0.9200530000000001,6838,1770,2756349822.000000,1646723427.000000,0.000000,242137,.,.,132998.000000,102499.000000,,1.2975541224792437,214705,.,.,112210.000000,98860.000000,,1.1350394497268865,27432,.,.,20788.000000,3639.000000,,5.712558395163507,798651,.,.,373775.000000,408675.000000,,0.9146020676576742,214874,.,.,112266.000000,98994.000000,,1.134068731438269,9889,.,.,5535.000000,3996.000000,,1.385135135135135,573888,.,.,255974.000000,305685.000000,,0.8373783469911837
INDEL,*,AllAutosomes,PASS,*,DP,*,0.886709,0.956003,0.718572,0.9200530000000001,6838,1770,2756349822.000000,1646723427.000000,0.000000,242137,.,.,132998.000000,102499.000000,,1.2975541224792437,214705,.,.,112210.000000,98860.000000,,1.1350394497268865,27432,.,.,20788.000000,3639.000000,,5.712558395163507,798651,.,.,373775.000000,408675.000000,,0.9146020676576742,214874,.,.,112266.000000,98994.000000,,1.134068731438269,9889,.,.,5535.000000,3996.000000,,1.385135135135135,573888,.,.,255974.000000,305685.000000,,0.8373783469911837
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,ALL,*,DP,*,0.9284950000000001,0.970829,0.907333,0.949191,768,129,83977437.000000,22032627.000000,0.000000,43214,.,.,23115.000000,19562.000000,,1.1816276454350272,40124,.,.,20620.000000,19154.000000,,1.0765375378511015,3090,.,.,2495.000000,408.000000,,6.115196078431373,446147,.,.,205225.000000,230360.000000,,0.8908881750303872,40137,.,.,20627.000000,19158.000000,,1.0766781501200542,1206,.,.,688.000000,485.000000,,1.418556701030928,404804,.,.,183910.000000,210717.000000,,0.8727819777236768
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,PASS,*,DP,*,0.9284950000000001,0.970829,0.907333,0.949191,768,129,83977437.000000,22032627.000000,0.000000,43214,.,.,23115.000000,19562.000000,,1.1816276454350272,40124,.,.,20620.000000,19154.000000,,1.0765375378511015,3090,.,.,2495.000000,408.000000,,6.115196078431373,446147,.,.,205225.000000,230360.000000,,0.8908881750303872,40137,.,.,20627.000000,19158.000000,,1.0766781501200542,1206,.,.,688.000000,485.000000,,1.418556701030928,404804,.,.,183910.000000,210717.000000,,0.8727819777236768
INDEL,*,AllTandemRepeats,ALL,*,DP,*,0.783297,0.907907,0.58263,0.8410110000000001,4948,1466,168369990.000000,37177703.000000,0.000000,86344,.,.,51308.000000,29041.000000,,1.7667435694363143,67633,.,.,37964.000000,26461.000000,,1.4347152412985147,18711,.,.,13344.000000,2580.000000,,5.1720930232558135,178839,.,.,88367.000000,84971.000000,,1.0399665768320956,67768,.,.,37998.000000,26586.000000,,1.4292484766418416,6874,.,.,3860.000000,2699.000000,,1.4301593182660244,104197,.,.,46509.000000,55686.000000,,0.8352009481736882
INDEL,*,AllTandemRepeats,PASS,*,DP,*,0.783297,0.907907,0.58263,0.8410110000000001,4948,1466,168369990.000000,37177703.000000,0.000000,86344,.,.,51308.000000,29041.000000,,1.7667435694363143,67633,.,.,37964.000000,26461.000000,,1.4347152412985147,18711,.,.,13344.000000,2580.000000,,5.1720930232558135,178839,.,.,88367.000000,84971.000000,,1.0399665768320956,67768,.,.,37998.000000,26586.000000,,1.4292484766418416,6874,.,.,3860.000000,2699.000000,,1.4301593182660244,104197,.,.,46509.000000,55686.000000,,0.8352009481736882
INDEL,*,AllTandemRepeats_201to10000bp_slop5,ALL,*,DP,*,0.641517,0.887546,0.821026,0.744739,333,172,40176355.000000,8854581.000000,0.000000,7091,.,.,3898.000000,2961.000000,,1.3164471462343803,4549,.,.,2224.000000,2255.000000,,0.9862527716186252,2542,.,.,1674.000000,706.000000,,2.3711048158640224,28669,.,.,12890.000000,15530.000000,,0.8300064391500322,4554,.,.,2219.000000,2264.000000,,0.9801236749116607,577,.,.,359.000000,208.000000,,1.7259615384615385,23538,.,.,10312.000000,13058.000000,,0.7897074590289478
INDEL,*,AllTandemRepeats_201to10000bp_slop5,PASS,*,DP,*,0.641517,0.887546,0.821026,0.744739,333,172,40176355.000000,8854581.000000,0.000000,7091,.,.,3898.000000,2961.000000,,1.3164471462343803,4549,.,.,2224.000000,2255.000000,,0.9862527716186252,2542,.,.,1674.000000,706.000000,,2.3711048158640224,28669,.,.,12890.000000,15530.000000,,0.8300064391500322,4554,.,.,2219.000000,2264.000000,,0.9801236749116607,577,.,.,359.000000,208.000000,,1.7259615384615385,23538,.,.,10312.000000,13058.000000,,0.7897074590289478
INDEL,*,AllTandemRepeats_51to200bp_slop5,ALL,*,DP,*,0.7339680000000001,0.884798,0.61412,0.8023560000000001,1743,819,25887961.000000,12552218.000000,0.000000,28771,.,.,17775.000000,9401.000000,,1.8907563025210083,21117,.,.,12100.000000,8323.000000,,1.4538027153670552,7654,.,.,5675.000000,1078.000000,,5.2643784786641925,62154,.,.,32517.000000,28145.000000,,1.155338426008172,21221,.,.,12154.000000,8382.000000,,1.450011930326891,2763,.,.,1592.000000,1053.000000,,1.5118708452041785,38170,.,.,18771.000000,18710.000000,,1.0032602886157136
INDEL,*,AllTandemRepeats_51to200bp_slop5,PASS,*,DP,*,0.7339680000000001,0.884798,0.61412,0.8023560000000001,1743,819,25887961.000000,12552218.000000,0.000000,28771,.,.,17775.000000,9401.000000,,1.8907563025210083,21117,.,.,12100.000000,8323.000000,,1.4538027153670552,7654,.,.,5675.000000,1078.000000,,5.2643784786641925,62154,.,.,32517.000000,28145.000000,,1.155338426008172,21221,.,.,12154.000000,8382.000000,,1.450011930326891,2763,.,.,1592.000000,1053.000000,,1.5118708452041785,38170,.,.,18771.000000,18710.000000,,1.0032602886157136
INDEL,*,AllTandemRepeats_ge10001bp_slop5,ALL,*,DP,*,0.833333,1.0,0.9984620000000001,0.909091,0,0,73296207.000000,124399.000000,0.000000,6,.,.,5.000000,1.000000,,5.0,5,.,.,4.000000,1.000000,,4.0,1,.,.,1.000000,0.000000,,,3252,.,.,1588.000000,1639.000000,,0.9688834655277608,5,.,.,4.000000,1.000000,,4.0,0,.,.,0.000000,0.000000,,,3247,.,.,1584.000000,1638.000000,,0.967032967032967
INDEL,*,AllTandemRepeats_ge10001bp_slop5,PASS,*,DP,*,0.833333,1.0,0.9984620000000001,0.909091,0,0,73296207.000000,124399.000000,0.000000,6,.,.,5.000000,1.000000,,5.0,5,.,.,4.000000,1.000000,,4.0,1,.,.,1.000000,0.000000,,,3252,.,.,1588.000000,1639.000000,,0.9688834655277608,5,.,.,4.000000,1.000000,,4.0,0,.,.,0.000000,0.000000,,,3247,.,.,1584.000000,1638.000000,,0.967032967032967
INDEL,*,AllTandemRepeats_ge101bp_slop5,ALL,*,DP,*,0.661989,0.880876,0.777511,0.7559060000000001,853,435,123639327.000000,13587986.000000,0.000000,15748,.,.,8941.000000,6120.000000,,1.4609477124183006,10425,.,.,5289.000000,4906.000000,,1.0780676722380758,5323,.,.,3652.000000,1214.000000,,3.0082372322899507,53351,.,.,25104.000000,27560.000000,,0.9108853410740203,10456,.,.,5295.000000,4932.000000,,1.0736009732360097,1414,.,.,858.000000,517.000000,,1.6595744680851063,41481,.,.,18951.000000,22111.000000,,0.8570847089683867
INDEL,*,AllTandemRepeats_ge101bp_slop5,PASS,*,DP,*,0.661989,0.880876,0.777511,0.7559060000000001,853,435,123639327.000000,13587986.000000,0.000000,15748,.,.,8941.000000,6120.000000,,1.4609477124183006,10425,.,.,5289.000000,4906.000000,,1.0780676722380758,5323,.,.,3652.000000,1214.000000,,3.0082372322899507,53351,.,.,25104.000000,27560.000000,,0.9108853410740203,10456,.,.,5295.000000,4932.000000,,1.0736009732360097,1414,.,.,858.000000,517.000000,,1.6595744680851063,41481,.,.,18951.000000,22111.000000,,0.8570847089683867
INDEL,*,AllTandemRepeats_le50bp_slop5,ALL,*,DP,*,0.831326,0.922367,0.46295600000000003,0.874483,2872,475,29009467.000000,15646505.000000,0.000000,50476,.,.,29630.000000,16678.000000,,1.7765919174961027,41962,.,.,23636.000000,15882.000000,,1.4882256642740208,8514,.,.,5994.000000,796.000000,,7.530150753768845,84764,.,.,41372.000000,39657.000000,,1.0432458330181305,41988,.,.,23621.000000,15939.000000,,1.481962481962482,3534,.,.,1909.000000,1438.000000,,1.327538247566064,39242,.,.,15842.000000,22280.000000,,0.7110412926391383
INDEL,*,AllTandemRepeats_le50bp_slop5,PASS,*,DP,*,0.831326,0.922367,0.46295600000000003,0.874483,2872,475,29009467.000000,15646505.000000,0.000000,50476,.,.,29630.000000,16678.000000,,1.7765919174961027,41962,.,.,23636.000000,15882.000000,,1.4882256642740208,8514,.,.,5994.000000,796.000000,,7.530150753768845,84764,.,.,41372.000000,39657.000000,,1.0432458330181305,41988,.,.,23621.000000,15939.000000,,1.481962481962482,3534,.,.,1909.000000,1438.000000,,1.327538247566064,39242,.,.,15842.000000,22280.000000,,0.7110412926391383
INDEL,*,AllTandemRepeatsandHomopolymers_slop5,ALL,*,DP,*,0.831868,0.930318,0.8141470000000001,0.878343,5710,1591,252347427.000000,59210330.000000,0.000000,129339,.,.,74267.000000,48532.000000,,1.530268688700239,107593,.,.,58474.000000,45558.000000,,1.2835067386628034,21746,.,.,15793.000000,2974.000000,,5.310356422326833,623137,.,.,292479.000000,314582.000000,,0.9297385101499768,107742,.,.,58517.000000,45686.000000,,1.2808519021144333,8070,.,.,4545.000000,3177.000000,,1.4305949008498584,507325,.,.,229417.000000,265719.000000,,0.8633819937603258
INDEL,*,AllTandemRepeatsandHomopolymers_slop5,PASS,*,DP,*,0.831868,0.930318,0.8141470000000001,0.878343,5710,1591,252347427.000000,59210330.000000,0.000000,129339,.,.,74267.000000,48532.000000,,1.530268688700239,107593,.,.,58474.000000,45558.000000,,1.2835067386628034,21746,.,.,15793.000000,2974.000000,,5.310356422326833,623137,.,.,292479.000000,314582.000000,,0.9297385101499768,107742,.,.,58517.000000,45686.000000,,1.2808519021144333,8070,.,.,4545.000000,3177.000000,,1.4305949008498584,507325,.,.,229417.000000,265719.000000,,0.8633819937603258
