pos	ss	bases	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45
-149	False	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	9	2	3	0	0	5	3	1
-148	False	1474	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	2	0	1	2	0	3	6	0	3	20	11	93	898	407	4	3	0	1	6	6	1
-147	False	2907	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	2	0	4	1	0	0	0	1	2	6	1	5	3	4	3	10	12	28	81	932	955	155	39	10	88	555	4	2
-146	False	4373	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	1	0	1	2	2	0	3	4	3	3	4	4	2	4	4	15	7	9	17	24	104	938	1277	315	275	30	202	1112	5	1
-145	False	5894	0	0	0	0	1	0	0	0	0	0	0	1	0	2	1	0	2	0	1	1	2	1	4	0	4	8	3	5	5	4	8	10	5	12	24	32	117	960	1643	541	455	53	313	1669	6	1
-144	False	7334	0	0	0	0	0	1	0	1	1	0	0	0	0	1	2	3	2	0	2	1	1	1	5	4	1	5	6	5	5	9	7	8	9	21	23	34	126	920	1907	670	778	76	420	2273	4	2
-143	False	8865	0	0	0	0	1	0	1	1	2	0	2	0	1	2	1	0	1	3	3	3	2	6	1	4	4	3	9	9	4	12	10	13	9	25	39	37	131	998	2217	885	971	83	550	2812	7	3
-142	False	10424	0	0	0	1	0	0	3	0	1	0	3	1	3	2	1	4	2	2	2	2	2	2	5	3	2	5	8	10	14	19	8	21	16	30	32	55	146	1065	2708	1046	1010	110	639	3423	14	4
-141	False	11815	0	0	0	1	0	2	2	1	1	3	2	2	2	4	0	1	2	4	5	5	10	6	5	8	8	8	9	11	9	16	16	23	18	38	36	57	135	979	3024	1257	1206	129	733	4014	20	3
-140	False	13302	0	0	0	0	0	1	1	1	2	0	4	0	1	2	2	3	2	3	7	7	9	4	13	13	6	14	14	16	20	13	17	26	30	49	51	66	148	1014	3015	1316	1164	151	791	4097	1206	3
-139	False	14827	0	0	0	1	0	3	2	5	1	0	1	1	2	0	2	6	5	2	7	5	3	11	10	12	7	14	18	18	18	31	15	26	35	45	52	72	135	1083	3083	1265	1182	171	832	4221	2422	3
