pos	ss	bases	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45
-149	False	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	5	0	0	3	2	1
-148	False	383	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	5	19	241	95	0	7	0	0	7	2	2
-147	False	743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	3	0	2	0	1	2	2	7	22	236	93	3	219	1	20	125	1	3
-146	False	1125	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	2	1	0	2	0	0	3	0	2	2	1	3	5	3	24	257	107	8	406	5	45	239	3	2
-145	False	1532	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	2	2	2	2	1	11	4	28	261	122	11	618	18	69	369	3	2
-144	False	1952	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	2	2	2	3	3	4	6	7	30	295	102	17	826	23	113	503	2	4
-143	False	2370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	2	2	1	3	3	1	3	5	6	11	9	29	264	124	36	1051	39	137	632	5	3
-142	False	2804	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	1	0	2	1	2	4	4	0	2	3	3	0	6	9	10	31	295	133	34	1253	56	170	768	6	5
-141	False	3200	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	1	7	3	3	6	5	10	8	26	271	135	39	1472	75	194	917	10	7
-140	False	3605	0	0	0	0	0	1	0	0	0	0	0	1	2	2	0	0	0	0	0	1	1	1	1	1	0	2	1	2	3	2	4	6	4	5	6	11	52	268	132	48	1456	100	226	940	272	54
-139	False	4023	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1	1	1	3	3	1	0	1	0	3	0	5	8	12	5	5	5	12	17	42	289	128	51	1477	83	245	997	523	100
-138	False	4420	1	0	0	1	1	0	1	0	0	0	0	0	0	2	1	0	0	1	0	1	3	2	1	2	3	5	5	6	1	9	6	9	7	4	14	13	31	280	128	49	1494	105	250	1041	812	131
-137	False	4852	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	0	5	0	2	1	7	5	2	5	5	8	7	8	9	17	26	55	282	156	69	1477	105	255	1062	1079	196
