Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,DP,*,0.89599,0.964042,0.685462,0.9287709999999999,7438,2660,3019006526,2006466778.000000,0.000000,351534,.,.,239375.000000,102278.000000,,2.3404348931343986,314971,.,.,208970.000000,99517.000000,,2.0998422380095865,36563,.,.,30405.000000,2761.000000,,11.012314378848243,1039499,.,.,655209.000000,354299.000000,,1.8493108927770048,315205,.,.,209076.000000,99667.000000,,2.0977454924899916,11757,.,.,6710.000000,4492.000000,,1.493766696349065,712537,.,.,439423.000000,250140.000000,,1.7567082433837051
INDEL,*,*,PASS,*,DP,*,0.89599,0.964042,0.685462,0.9287709999999999,7438,2660,3019006526,2006466778.000000,0.000000,351534,.,.,239375.000000,102278.000000,,2.3404348931343986,314971,.,.,208970.000000,99517.000000,,2.0998422380095865,36563,.,.,30405.000000,2761.000000,,11.012314378848243,1039499,.,.,655209.000000,354299.000000,,1.8493108927770048,315205,.,.,209076.000000,99667.000000,,2.0977454924899916,11757,.,.,6710.000000,4492.000000,,1.493766696349065,712537,.,.,439423.000000,250140.000000,,1.7567082433837051
INDEL,*,AllAutosomes,ALL,*,DP,*,0.89599,0.964042,0.67283,0.9287709999999999,7438,2660,2756349822.000000,2002513251.000000,0.000000,351534,.,.,239375.000000,102278.000000,,2.3404348931343986,314971,.,.,208970.000000,99517.000000,,2.0998422380095865,36563,.,.,30405.000000,2761.000000,,11.012314378848243,999364,.,.,632478.000000,337731.000000,,1.8727271112216528,315205,.,.,209076.000000,99667.000000,,2.0977454924899916,11757,.,.,6710.000000,4492.000000,,1.493766696349065,672402,.,.,416692.000000,233572.000000,,1.783998081961879
INDEL,*,AllAutosomes,PASS,*,DP,*,0.89599,0.964042,0.67283,0.9287709999999999,7438,2660,2756349822.000000,2002513251.000000,0.000000,351534,.,.,239375.000000,102278.000000,,2.3404348931343986,314971,.,.,208970.000000,99517.000000,,2.0998422380095865,36563,.,.,30405.000000,2761.000000,,11.012314378848243,999364,.,.,632478.000000,337731.000000,,1.8727271112216528,315205,.,.,209076.000000,99667.000000,,2.0977454924899916,11757,.,.,6710.000000,4492.000000,,1.493766696349065,672402,.,.,416692.000000,233572.000000,,1.783998081961879
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,ALL,*,DP,*,0.9306209999999999,0.977776,0.8935420000000001,0.953616,874,202,83977437.000000,26818922.000000,0.000000,63996,.,.,42741.000000,20265.000000,,2.1091043671354552,59556,.,.,38880.000000,19923.000000,,1.9515133263062792,4440,.,.,3861.000000,342.000000,,11.289473684210526,572281,.,.,366097.000000,185353.000000,,1.9751339336293452,59570,.,.,38892.000000,19923.000000,,1.9521156452341515,1354,.,.,718.000000,593.000000,,1.2107925801011805,511357,.,.,326487.000000,164837.000000,,1.980665748587999
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,PASS,*,DP,*,0.9306209999999999,0.977776,0.8935420000000001,0.953616,874,202,83977437.000000,26818922.000000,0.000000,63996,.,.,42741.000000,20265.000000,,2.1091043671354552,59556,.,.,38880.000000,19923.000000,,1.9515133263062792,4440,.,.,3861.000000,342.000000,,11.289473684210526,572281,.,.,366097.000000,185353.000000,,1.9751339336293452,59570,.,.,38892.000000,19923.000000,,1.9521156452341515,1354,.,.,718.000000,593.000000,,1.2107925801011805,511357,.,.,326487.000000,164837.000000,,1.980665748587999
INDEL,*,AllTandemRepeats,ALL,*,DP,*,0.804359,0.921702,0.5243359999999999,0.859042,5215,2287,168369990.000000,43760011.000000,0.000000,119648,.,.,87278.000000,23688.000000,,3.684481594056062,96240,.,.,68670.000000,21992.000000,,3.1224990905783923,23408,.,.,18608.000000,1696.000000,,10.971698113207546,219958,.,.,145594.000000,65543.000000,,2.2213508688952293,96434,.,.,68747.000000,22135.000000,,3.105805285746555,8192,.,.,4748.000000,2952.000000,,1.60840108401084,115332,.,.,72099.000000,40456.000000,,1.782158394304924
INDEL,*,AllTandemRepeats,PASS,*,DP,*,0.804359,0.921702,0.5243359999999999,0.859042,5215,2287,168369990.000000,43760011.000000,0.000000,119648,.,.,87278.000000,23688.000000,,3.684481594056062,96240,.,.,68670.000000,21992.000000,,3.1224990905783923,23408,.,.,18608.000000,1696.000000,,10.971698113207546,219958,.,.,145594.000000,65543.000000,,2.2213508688952293,96434,.,.,68747.000000,22135.000000,,3.105805285746555,8192,.,.,4748.000000,2952.000000,,1.60840108401084,115332,.,.,72099.000000,40456.000000,,1.782158394304924
INDEL,*,AllTandemRepeats_201to10000bp_slop5,ALL,*,DP,*,0.6601,0.907373,0.806936,0.7642329999999999,331,166,40176355.000000,9577697.000000,0.000000,8782,.,.,6141.000000,2350.000000,,2.6131914893617023,5797,.,.,3821.000000,1862.000000,,2.052094522019334,2985,.,.,2320.000000,488.000000,,4.754098360655738,33160,.,.,19798.000000,12977.000000,,1.5256222547584188,5809,.,.,3823.000000,1870.000000,,2.044385026737968,593,.,.,348.000000,240.000000,,1.45,26758,.,.,15627.000000,10867.000000,,1.4380233735161498
INDEL,*,AllTandemRepeats_201to10000bp_slop5,PASS,*,DP,*,0.6601,0.907373,0.806936,0.7642329999999999,331,166,40176355.000000,9577697.000000,0.000000,8782,.,.,6141.000000,2350.000000,,2.6131914893617023,5797,.,.,3821.000000,1862.000000,,2.052094522019334,2985,.,.,2320.000000,488.000000,,4.754098360655738,33160,.,.,19798.000000,12977.000000,,1.5256222547584188,5809,.,.,3823.000000,1870.000000,,2.044385026737968,593,.,.,348.000000,240.000000,,1.45,26758,.,.,15627.000000,10867.000000,,1.4380233735161498
