Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,DP,*,0.9336399999999999,0.940853,0.798743,0.937233,5189,3467,3019006526,1361597217.000000,0.000000,192736,.,.,100210.000000,87425.000000,,1.146239633971976,179946,.,.,91144.000000,85531.000000,,1.065625328828144,12790,.,.,9066.000000,1894.000000,,4.786694825765576,951218,.,.,524730.000000,397319.000000,,1.3206768364966186,180116,.,.,91236.000000,85626.000000,,1.0655174830074978,11323,.,.,6789.000000,3440.000000,,1.973546511627907,759779,.,.,426705.000000,308253.000000,,1.3842687662407178
INDEL,*,*,PASS,*,DP,*,0.9336399999999999,0.940853,0.798743,0.937233,5189,3467,3019006526,1361597217.000000,0.000000,192736,.,.,100210.000000,87425.000000,,1.146239633971976,179946,.,.,91144.000000,85531.000000,,1.065625328828144,12790,.,.,9066.000000,1894.000000,,4.786694825765576,951218,.,.,524730.000000,397319.000000,,1.3206768364966186,180116,.,.,91236.000000,85626.000000,,1.0655174830074978,11323,.,.,6789.000000,3440.000000,,1.973546511627907,759779,.,.,426705.000000,308253.000000,,1.3842687662407178
INDEL,*,AllAutosomes,ALL,*,DP,*,0.9336399999999999,0.940853,0.791275,0.937233,5189,3467,2756349822.000000,1359474069.000000,0.000000,192736,.,.,100210.000000,87425.000000,,1.146239633971976,179946,.,.,91144.000000,85531.000000,,1.065625328828144,12790,.,.,9066.000000,1894.000000,,4.786694825765576,917183,.,.,511466.000000,377386.000000,,1.355286099643336,180116,.,.,91236.000000,85626.000000,,1.0655174830074978,11323,.,.,6789.000000,3440.000000,,1.973546511627907,725744,.,.,413441.000000,288320.000000,,1.4339657325194228
INDEL,*,AllAutosomes,PASS,*,DP,*,0.9336399999999999,0.940853,0.791275,0.937233,5189,3467,2756349822.000000,1359474069.000000,0.000000,192736,.,.,100210.000000,87425.000000,,1.146239633971976,179946,.,.,91144.000000,85531.000000,,1.065625328828144,12790,.,.,9066.000000,1894.000000,,4.786694825765576,917183,.,.,511466.000000,377386.000000,,1.355286099643336,180116,.,.,91236.000000,85626.000000,,1.0655174830074978,11323,.,.,6789.000000,3440.000000,,1.973546511627907,725744,.,.,413441.000000,288320.000000,,1.4339657325194228
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,ALL,*,DP,*,0.9578969999999999,0.956507,0.9338790000000001,0.957201,565,259,83977437.000000,18367224.000000,0.000000,34463,.,.,17301.000000,16755.000000,,1.0325872873769024,33012,.,.,16202.000000,16520.000000,,0.9807506053268765,1451,.,.,1099.000000,235.000000,,4.676595744680851,521939,.,.,298417.000000,204510.000000,,1.4591804801721187,33010,.,.,16202.000000,16516.000000,,0.9809881327197869,1501,.,.,1079.000000,356.000000,,3.0308988764044944,487428,.,.,281136.000000,187638.000000,,1.4982892591052985
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,PASS,*,DP,*,0.9578969999999999,0.956507,0.9338790000000001,0.957201,565,259,83977437.000000,18367224.000000,0.000000,34463,.,.,17301.000000,16755.000000,,1.0325872873769024,33012,.,.,16202.000000,16520.000000,,0.9807506053268765,1451,.,.,1099.000000,235.000000,,4.676595744680851,521939,.,.,298417.000000,204510.000000,,1.4591804801721187,33010,.,.,16202.000000,16516.000000,,0.9809881327197869,1501,.,.,1079.000000,356.000000,,3.0308988764044944,487428,.,.,281136.000000,187638.000000,,1.4982892591052985
INDEL,*,AllTandemRepeats,ALL,*,DP,*,0.858759,0.8738239999999999,0.690901,0.866226,4219,3065,168369990.000000,29936912.000000,0.000000,68493,.,.,39208.000000,24661.000000,,1.5898787559304164,58819,.,.,32621.000000,23272.000000,,1.401727397731179,9674,.,.,6587.000000,1389.000000,,4.742260619150468,218328,.,.,125232.000000,83170.000000,,1.505735241072502,58970,.,.,32701.000000,23365.000000,,1.3995720094157929,8515,.,.,4669.000000,2831.000000,,1.6492405510420347,150843,.,.,87862.000000,56974.000000,,1.5421420296977568
INDEL,*,AllTandemRepeats,PASS,*,DP,*,0.858759,0.8738239999999999,0.690901,0.866226,4219,3065,168369990.000000,29936912.000000,0.000000,68493,.,.,39208.000000,24661.000000,,1.5898787559304164,58819,.,.,32621.000000,23272.000000,,1.401727397731179,9674,.,.,6587.000000,1389.000000,,4.742260619150468,218328,.,.,125232.000000,83170.000000,,1.505735241072502,58970,.,.,32701.000000,23365.000000,,1.3995720094157929,8515,.,.,4669.000000,2831.000000,,1.6492405510420347,150843,.,.,87862.000000,56974.000000,,1.5421420296977568
INDEL,*,AllTandemRepeats_201to10000bp_slop5,ALL,*,DP,*,0.74763,0.8798040000000001,0.876914,0.80835,236,195,40176355.000000,6663345.000000,0.000000,5274,.,.,2824.000000,2304.000000,,1.2256944444444444,3943,.,.,1952.000000,1936.000000,,1.0082644628099173,1331,.,.,872.000000,368.000000,,2.369565217391304,36568,.,.,18914.000000,17158.000000,,1.1023429304114698,3960,.,.,1957.000000,1951.000000,,1.0030753459764223,541,.,.,326.000000,198.000000,,1.6464646464646464,32067,.,.,16631.000000,15009.000000,,1.1080684922379906
INDEL,*,AllTandemRepeats_201to10000bp_slop5,PASS,*,DP,*,0.74763,0.8798040000000001,0.876914,0.80835,236,195,40176355.000000,6663345.000000,0.000000,5274,.,.,2824.000000,2304.000000,,1.2256944444444444,3943,.,.,1952.000000,1936.000000,,1.0082644628099173,1331,.,.,872.000000,368.000000,,2.369565217391304,36568,.,.,18914.000000,17158.000000,,1.1023429304114698,3960,.,.,1957.000000,1951.000000,,1.0030753459764223,541,.,.,326.000000,198.000000,,1.6464646464646464,32067,.,.,16631.000000,15009.000000,,1.1080684922379906
