pos	ss	bases	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45
-154	False	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
-153	False	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0
-152	False	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	1	0	0
-151	False	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	1	0	3	0	0
-150	False	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	4	1	0	4	0	0
-149	False	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	4	1	2	5	0	0
-148	False	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6	2	4	6	0	0
-147	False	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	6	8	1	0
-146	False	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	7	0	6	7	2	0
-145	False	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	6	3	6	10	1	1
-144	False	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	4	0	12	3	7	8	5	1
-143	False	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	16	3	1	11	1	13	11	5	2
-142	False	1185	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	2	0	1	1	6	4	14	77	753	254	0	23	3	13	19	7	2
-141	False	2879	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	3	0	0	0	0	2	1	4	3	4	2	4	12	16	17	116	1171	368	14	532	38	158	394	11	3
-140	False	4767	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	2	0	1	1	0	2	3	1	4	3	4	7	7	2	4	15	26	23	131	1324	393	42	1323	95	406	925	14	4
-139	False	6742	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	1	0	0	0	1	2	2	5	0	3	5	3	2	9	10	5	9	11	22	38	140	1386	451	67	2243	176	623	1502	13	6
-138	False	8608	2	0	0	0	2	0	0	2	1	0	1	0	0	1	1	2	0	1	3	1	5	3	5	7	5	3	7	1	8	9	11	11	12	18	24	34	128	1309	446	93	3168	222	943	2096	16	7
-137	False	10509	2	0	0	0	1	0	1	0	0	0	1	3	1	3	1	2	1	4	4	1	2	1	6	6	3	2	10	2	9	11	14	11	18	27	41	48	162	1340	460	142	3977	328	1132	2700	23	9
-136	False	12446	0	0	0	0	0	0	0	0	3	1	0	1	3	1	0	1	1	4	6	0	7	1	3	6	4	5	10	11	9	14	18	18	28	24	28	51	145	1373	518	165	4813	440	1437	3263	23	11
-135	False	14346	3	0	0	0	0	0	1	1	0	0	1	3	2	3	2	5	2	1	6	7	5	5	4	9	4	6	7	8	13	30	17	29	29	24	42	65	152	1371	499	220	5660	482	1717	3856	41	14
-134	False	16323	3	0	0	4	4	1	0	2	1	0	2	2	2	3	1	3	3	4	5	8	7	11	12	6	15	16	13	6	20	20	25	20	32	31	45	76	179	1450	526	232	6041	529	1847	4184	792	140
-133	False	18279	3	0	0	2	1	1	0	0	1	0	0	0	1	4	3	3	7	2	2	3	10	10	8	14	7	13	9	14	16	20	25	21	37	33	57	65	202	1415	558	246	6183	597	1916	4451	1987	332
-132	False	20171	5	0	0	2	1	1	1	1	0	2	2	4	0	2	2	5	7	6	10	9	11	8	13	14	9	15	8	20	16	37	27	23	28	23	59	87	233	1397	550	266	6194	598	2101	4544	3305	525
-131	False	22132	2	0	0	2	1	4	1	2	5	2	1	4	4	3	3	6	2	8	6	7	13	13	17	11	16	12	21	21	15	37	38	28	54	41	71	81	201	1471	536	264	6240	616	2103	4731	4669	749
-130	False	24098	1	0	0	0	2	2	3	5	2	3	4	4	2	2	3	6	10	8	7	8	15	17	12	10	10	8	19	21	24	38	40	32	49	43	87	94	222	1451	612	266	6383	670	2109	4863	5977	954
-129	False	26008	4	0	0	3	7	2	3	2	2	5	2	2	5	6	3	1	11	5	10	11	9	15	17	18	25	21	23	26	31	56	43	33	45	53	90	80	218	1426	592	309	6396	705	2135	5138	7240	1180
-128	False	27986	0	0	0	3	3	3	4	1	3	5	5	2	4	9	7	13	5	8	10	12	9	8	17	18	21	22	26	38	41	34	46	41	81	62	67	110	210	1531	618	315	6449	704	2242	5210	8572	1397
-127	False	29835	2	0	0	3	4	1	3	4	4	3	3	5	3	1	6	1	11	12	9	17	10	20	16	20	20	26	27	35	50	43	50	42	70	57	104	102	201	1381	660	300	6516	746	2299	5378	9212	2358
-126	False	31716	4	0	1	1	5	2	1	4	3	6	3	5	6	13	10	5	16	9	14	16	23	15	19	23	20	36	31	37	31	32	56	64	80	69	95	146	265	1445	597	348	6444	780	2279	5417	9669	3571
-125	False	33636	7	0	0	5	4	4	5	4	2	5	7	4	4	7	11	13	9	11	22	18	17	21	25	32	19	26	24	42	43	42	71	64	84	81	117	126	218	1486	671	328	6422	795	2376	5422	9941	5001
-124	False	35625	3	0	1	4	5	3	5	4	2	5	5	6	5	5	4	6	16	15	6	22	16	20	30	42	27	20	35	36	45	67	64	58	93	94	105	147	268	1527	659	377	6409	866	2402	5511	10127	6458
-123	False	37503	3	0	0	6	5	4	4	7	8	2	5	6	8	10	11	13	15	15	18	23	17	19	24	39	30	32	48	39	50	61	74	71	89	81	110	142	266	1448	685	403	6404	877	2487	5627	10459	7758
-122	False	39346	3	0	0	5	8	12	7	6	11	11	7	6	12	8	15	14	12	14	21	34	31	28	21	45	36	32	48	42	41	54	68	63	106	106	142	157	250	1425	694	393	6374	889	2530	5675	10808	9082
-121	False	41259	11	0	0	7	4	8	11	12	5	8	12	5	8	8	16	11	23	13	18	34	21	28	28	26	36	37	44	45	54	58	82	74	111	101	125	153	294	1509	675	420	6282	944	2533	5722	11081	10562
-120	False	43113	3	0	0	6	8	7	5	6	7	7	5	5	15	13	6	10	18	20	23	32	17	31	26	34	40	36	33	56	56	73	83	74	105	109	138	161	270	1501	698	436	6263	955	2624	5795	11408	11895
-119	False	45048	4	0	0	2	7	14	12	7	4	10	14	11	11	11	21	22	16	18	31	26	25	23	39	36	28	46	59	56	49	66	106	84	116	113	183	167	316	1537	721	478	6249	967	2748	5752	11463	13380
-118	False	46915	0	0	0	5	12	5	6	11	15	12	13	5	13	6	13	20	28	26	23	13	20	37	39	38	36	40	48	49	69	87	93	70	115	122	177	158	312	1550	710	489	6352	931	2653	5882	11850	14762
-117	False	48802	0	0	0	11	4	7	14	5	13	6	16	10	9	9	14	17	22	21	20	28	37	26	31	31	43	41	65	61	65	84	95	79	133	121	181	184	337	1545	718	478	6430	961	2702	5883	12063	16182
-116	False	50784	4	0	1	4	9	8	15	10	11	11	16	9	13	9	16	22	20	26	27	24	33	33	39	38	39	49	42	65	74	72	96	89	134	126	189	185	363	1587	754	512	6446	1014	2758	5929	12247	17616
-115	False	52706	4	0	1	7	9	6	8	12	8	5	11	8	11	15	13	23	15	36	25	30	35	29	51	34	54	46	56	70	73	78	105	81	141	120	202	179	355	1556	769	487	6621	996	2751	5926	12488	19156
-114	False	54616	4	0	1	10	10	8	14	12	8	15	9	12	13	13	9	18	22	37	29	31	41	36	46	43	38	53	66	78	76	89	111	97	156	127	237	196	356	1574	770	497	6635	1095	2786	6047	12516	20575
-113	False	56482	10	0	0	11	9	8	7	4	13	10	13	11	16	19	17	20	30	28	31	34	29	40	50	50	49	61	68	68	83	98	115	103	146	133	216	203	356	1526	777	549	6695	1115	2824	6082	12757	21998
-112	False	58405	3	0	0	8	11	10	8	7	8	13	15	11	13	18	21	18	23	40	23	26	44	39	42	49	52	55	77	80	69	118	110	110	137	150	209	216	375	1583	820	538	6662	1111	2877	6178	13199	23229
-111	False	60347	6	0	1	10	7	10	6	13	7	9	6	9	19	19	21	24	25	17	20	42	47	39	47	49	62	72	63	77	79	126	124	117	154	161	226	214	365	1631	849	519	6688	1158	3003	6268	13321	24617
-110	False	62369	3	0	0	3	9	10	11	10	5	8	16	16	22	22	18	15	21	26	41	33	41	45	58	50	56	67	66	85	98	102	123	117	162	151	262	213	386	1680	863	579	6586	1199	3045	6424	13573	26049
-109	False	64307	2	0	0	11	13	9	15	12	13	20	18	16	29	14	24	16	22	23	21	37	54	59	44	56	78	64	73	69	99	94	119	124	168	169	254	215	408	1666	881	590	6688	1231	3057	6461	13863	27408
-108	False	66243	5	0	0	17	17	11	9	19	19	25	14	15	18	20	23	22	31	35	36	40	46	43	47	66	64	65	69	102	103	140	117	117	187	167	253	243	388	1699	861	677	6645	1225	3104	6616	14138	28685
-107	False	68194	6	0	1	14	12	8	7	7	11	10	11	14	19	30	29	27	24	30	43	31	39	44	63	74	54	77	84	84	100	140	126	134	188	162	230	264	395	1693	910	627	6656	1212	3267	6576	14500	30161
-106	False	70083	5	0	0	11	14	17	14	10	8	16	9	23	19	18	27	25	34	34	34	36	49	27	50	52	62	81	58	89	108	139	134	138	185	178	259	249	389	1670	916	665	6719	1241	3124	6708	14814	31625
-105	False	71994	8	0	0	11	25	9	17	17	15	11	12	15	23	18	17	32	23	35	29	49	48	51	56	63	91	87	63	102	109	138	135	145	167	186	269	274	388	1706	954	638	6766	1197	3276	6864	14943	32912
-104	False	73970	7	0	0	16	15	9	13	10	9	19	17	22	12	26	37	18	31	29	40	37	46	58	73	50	79	84	86	100	112	121	129	140	195	188	283	242	441	1727	960	643	6716	1231	3357	6786	15232	34524
-103	False	75913	5	0	1	15	14	16	15	16	7	19	10	19	22	26	26	30	22	26	47	39	49	51	57	82	63	77	84	94	104	139	145	145	201	189	261	286	481	1671	957	668	6772	1288	3396	6906	15470	35902
-102	False	77735	6	0	0	10	27	17	21	17	12	16	10	18	17	27	25	31	33	37	40	47	46	50	71	67	64	80	91	101	108	127	143	137	186	220	252	256	443	1675	927	683	6670	1323	3456	6931	15877	37340
-101	False	79653	7	0	2	16	17	17	20	30	16	15	25	22	25	25	17	31	26	43	44	52	63	59	83	62	70	84	104	134	103	144	150	152	202	213	330	269	498	1713	987	723	6697	1352	3396	7061	16039	38515
-100	False	81584	7	0	0	9	20	16	9	15	12	31	19	22	19	29	30	39	37	43	35	31	61	52	54	87	73	79	113	135	113	161	175	180	211	212	313	316	422	1739	993	754	6735	1383	3430	7009	16388	39973
-99	False	83504	9	0	0	24	17	13	12	20	25	22	15	22	24	24	31	19	30	38	41	54	52	65	87	89	75	99	98	122	129	127	159	154	206	244	311	306	480	1756	994	749	6717	1377	3455	7216	16548	41449
-98	False	85450	7	0	1	10	28	16	14	17	14	15	23	25	28	38	32	36	34	48	34	53	56	59	72	89	76	103	103	118	127	158	171	182	210	242	285	304	490	1781	1027	723	6815	1374	3527	7316	16935	42634
-97	False	87387	5	0	0	17	20	22	9	14	11	20	28	23	22	25	28	37	31	34	50	41	61	71	78	85	97	108	94	137	119	137	151	153	234	226	357	306	495	1812	988	806	6794	1509	3687	7252	17112	44081
-96	False	89279	7	0	1	12	18	16	20	20	25	18	17	16	33	27	24	33	40	51	64	49	48	64	77	90	89	83	122	132	129	165	168	176	216	238	326	312	525	1809	945	739	6817	1457	3684	7365	17357	45655
-95	False	91166	7	0	0	21	22	14	25	20	18	12	26	20	29	30	34	44	43	42	49	60	46	59	62	74	91	119	123	133	135	195	176	196	230	220	335	309	535	1812	1052	806	6834	1408	3596	7419	17532	47153
-94	False	92981	3	0	0	6	13	18	19	21	13	22	32	25	30	32	34	40	44	49	52	57	71	67	68	89	71	106	125	134	130	164	185	231	222	285	361	349	523	1727	1072	761	6867	1540	3688	7388	17808	48439
-93	False	94891	3	0	3	13	22	8	12	13	30	20	16	27	28	28	33	46	31	47	51	50	59	60	71	73	94	115	121	150	155	150	185	193	256	257	338	321	544	1785	1047	775	6749	1466	3748	7412	18064	50222
-92	False	96875	3	0	1	13	16	27	19	23	18	19	27	28	30	39	38	31	34	41	55	52	70	85	73	82	100	100	105	134	155	164	183	201	252	264	348	364	594	1884	1024	802	6726	1508	3788	7612	18435	51308
-91	False	98764	7	0	0	17	21	29	18	20	19	24	9	19	22	32	41	32	43	51	49	53	69	69	79	86	93	109	116	157	155	188	189	174	233	271	362	369	535	1850	1110	899	6792	1538	3787	7723	18593	52712
-90	False	100688	6	0	0	10	27	21	23	16	13	19	25	18	26	26	30	40	46	41	51	57	63	75	84	83	90	120	102	130	173	188	204	204	242	284	348	366	549	1840	1088	882	6840	1651	3786	7614	18951	54236
-89	False	102560	3	0	1	18	21	13	15	13	18	18	25	30	32	32	35	32	44	54	35	71	67	58	80	115	100	119	121	146	161	188	203	206	271	279	398	353	532	1844	1060	917	6875	1677	3924	7771	19078	55507
-88	False	104447	5	0	0	10	17	17	24	19	20	26	28	29	26	31	29	38	55	51	51	58	71	78	80	94	82	109	120	153	160	189	201	209	262	282	372	339	578	1845	1084	857	6823	1666	3815	7840	19518	57086
-87	False	106402	2	0	2	17	24	25	29	17	37	22	17	31	44	31	38	41	43	51	65	68	74	77	108	114	92	126	113	156	189	200	203	229	268	297	394	369	582	1868	1149	888	6899	1679	3860	7819	19762	58283
-86	False	108242	7	0	4	23	31	20	22	28	29	28	22	32	32	36	37	40	39	55	37	78	53	70	83	86	104	105	120	149	175	183	215	214	284	306	421	368	606	1834	1099	939	6957	1682	3947	8045	19851	59746
-85	False	110084	6	0	1	20	21	29	25	23	13	24	25	20	41	31	36	44	47	50	53	65	76	84	94	102	132	116	132	171	198	184	229	227	307	306	365	432	637	1767	1165	922	6987	1782	3945	7888	20204	61058
-84	False	112091	6	0	1	21	20	23	15	23	26	28	25	29	30	29	48	43	48	56	50	59	73	80	110	111	125	134	103	143	193	183	229	225	296	332	429	411	582	1997	1162	956	6898	1695	3960	8139	20456	62489
-83	False	114003	5	0	1	14	28	25	27	24	34	30	25	40	27	32	50	46	51	63	58	69	79	78	99	107	108	133	133	178	181	209	210	249	305	328	415	447	631	1910	1133	1044	7002	1782	3967	8281	20755	63590
-82	False	115978	7	0	1	20	32	23	25	18	30	30	37	34	43	30	48	37	58	57	49	77	85	74	103	120	108	144	119	142	181	229	231	245	324	336	391	419	622	2019	1186	1023	7029	1749	4072	8268	21157	64946
-81	False	117923	4	0	0	12	23	29	31	23	31	28	39	33	25	36	58	46	54	62	61	75	76	70	102	107	131	153	129	214	175	214	261	241	341	332	427	386	663	1969	1161	956	7127	1840	4147	8297	21170	66564
-80	False	119891	4	0	0	22	29	19	25	23	20	41	23	40	31	32	51	46	59	59	76	85	73	81	112	133	116	143	161	215	210	222	233	259	310	325	441	436	665	2007	1216	980	7127	1856	4218	8464	21467	67736
-79	False	121771	3	1	1	26	20	31	32	34	32	31	31	28	29	52	45	46	43	59	72	74	94	101	103	129	128	159	172	202	194	214	259	262	345	347	442	454	636	1921	1223	1043	7120	1876	4263	8575	21940	68879
-78	False	123637	6	0	2	17	29	34	26	29	28	26	31	40	43	38	65	44	56	66	71	78	82	93	118	122	131	134	162	189	214	241	252	271	315	358	480	434	691	1970	1219	1072	7173	1865	4333	8519	22067	70403
-77	False	125529	6	0	0	23	40	21	23	35	27	26	42	38	40	38	53	53	62	53	71	75	72	87	110	125	133	150	142	200	217	247	272	274	333	370	476	469	718	2000	1307	1071	7269	2001	4383	8631	22291	71455
-76	False	127370	5	0	1	28	37	25	28	21	27	25	38	29	39	36	59	53	53	69	74	72	100	107	139	122	153	141	145	191	211	224	251	277	369	335	473	512	714	1936	1303	1067	7151	1959	4511	8618	22791	72851
-75	False	129295	11	0	1	22	39	48	25	23	31	23	29	40	48	50	63	53	55	60	81	102	101	87	131	129	142	170	161	211	194	242	274	282	375	376	513	477	703	2088	1321	1099	7147	2000	4437	8651	22771	74409
-74	False	131264	8	0	1	24	43	26	26	30	38	35	43	35	51	44	53	57	61	67	83	66	109	106	110	136	144	165	183	200	214	241	316	293	373	383	496	469	765	2082	1314	1112	7240	2042	4492	8662	23271	75555
-73	False	133153	8	0	2	19	36	29	39	36	31	36	30	38	49	40	46	56	49	63	81	92	92	109	135	125	147	173	169	229	190	267	291	293	374	370	447	521	745	2064	1311	1122	7286	2135	4543	8736	23528	76971
-72	False	135070	12	0	1	22	39	28	30	37	34	32	40	44	47	49	46	55	60	79	71	111	104	115	135	124	129	185	192	256	229	241	283	298	397	396	517	508	746	2067	1378	1120	7248	2063	4705	8778	23633	78386
-71	False	136948	10	0	2	30	46	20	38	31	44	40	42	31	43	46	57	57	76	75	101	94	111	108	137	141	132	149	196	229	255	271	295	317	366	409	523	546	743	2087	1279	1137	7367	2038	4665	8971	23923	79670
-70	False	138872	8	0	1	21	28	43	35	36	35	30	43	32	45	42	55	63	77	68	81	87	109	113	135	141	148	182	186	223	218	251	301	330	353	412	509	553	748	2051	1383	1209	7317	2070	4707	8867	24354	81172
-69	False	140731	5	0	1	29	38	40	30	43	33	28	37	39	44	47	58	63	72	72	60	91	116	115	141	169	149	173	191	230	235	263	309	334	404	408	493	524	732	2052	1344	1188	7313	2134	4796	9014	24253	82821
-68	False	142674	8	0	0	29	30	35	35	38	36	29	33	42	41	48	55	80	73	68	81	107	97	117	127	138	125	191	205	247	243	295	304	321	415	440	499	539	788	2129	1359	1212	7327	2163	4748	9067	24710	84000
-67	False	144505	4	0	1	37	26	39	27	55	28	27	30	33	49	59	47	56	79	84	102	100	94	116	143	175	146	204	168	227	269	282	320	356	390	412	476	562	793	2084	1379	1205	7425	2123	4830	9245	24751	85447
-66	False	146480	13	0	0	32	31	39	36	30	24	34	32	43	48	42	57	75	66	82	89	103	121	129	129	150	156	182	197	215	248	259	323	318	396	422	513	552	786	2111	1409	1301	7417	2141	4826	9569	25136	86598
-65	False	148421	11	0	2	29	41	42	33	33	37	32	40	41	48	48	68	76	68	94	95	102	115	109	149	150	161	179	186	242	226	288	326	340	416	455	559	534	903	2164	1429	1284	7322	2141	4915	9417	25465	88006
-64	False	150352	14	1	0	35	35	36	37	32	32	31	54	48	48	53	64	61	74	90	74	102	104	126	136	143	156	182	205	234	240	290	337	362	375	468	553	552	803	2188	1386	1246	7461	2149	5004	9450	25680	89601
-63	False	152270	16	0	1	31	43	43	33	39	27	35	45	47	57	51	54	61	72	78	101	104	98	133	133	156	169	197	192	236	281	302	324	335	442	455	573	578	808	2167	1404	1312	7480	2188	5035	9465	26012	90857
-62	False	154180	8	0	0	23	32	39	28	38	36	41	50	65	62	59	60	66	79	83	97	109	114	117	140	151	161	177	226	260	262	294	361	368	427	472	574	564	823	2118	1414	1302	7589	2259	5026	9625	26273	92108
-61	False	156149	18	0	2	32	54	24	44	43	55	49	49	59	77	63	66	72	71	81	95	113	124	141	152	169	183	228	213	229	274	343	340	356	423	502	601	613	824	2256	1490	1344	7506	2306	5067	9748	26259	93391
-60	False	158129	10	0	3	24	44	42	38	37	49	46	57	37	46	52	55	71	79	91	94	131	130	117	146	195	153	198	222	237	272	300	363	380	428	498	590	611	887	2267	1450	1372	7441	2327	5138	9620	26720	95061
-59	False	160033	6	0	1	35	38	33	40	47	41	49	51	59	62	74	71	76	81	86	112	117	135	117	165	177	180	208	220	294	266	301	371	378	418	478	575	569	859	2222	1533	1430	7642	2295	5118	9935	26859	96209
-58	False	162017	15	0	2	40	52	31	42	30	38	45	49	41	63	52	66	81	91	98	84	116	114	119	162	202	172	206	226	267	308	325	357	349	425	481	558	617	848	2273	1570	1448	7624	2416	5202	9897	27392	97423
-57	False	163976	8	0	3	32	53	48	37	44	40	58	60	55	79	66	84	79	83	96	106	124	173	120	151	188	183	230	259	274	296	317	376	417	482	496	631	607	940	2275	1492	1402	7756	2394	5346	10052	27377	98587
-56	False	165952	13	0	0	34	55	29	41	48	55	41	53	45	56	60	77	79	79	106	110	133	132	134	168	176	183	213	215	285	292	273	355	442	476	497	629	679	935	2316	1481	1509	7729	2471	5314	10053	27832	100049
-55	False	167950	9	0	1	37	65	50	62	52	42	60	63	60	56	75	71	90	97	99	128	135	144	134	188	190	213	227	224	317	303	336	377	431	458	562	619	678	944	2333	1598	1467	7819	2579	5359	10139	27984	101075
-54	False	169928	7	0	1	30	46	59	33	51	32	44	42	51	53	64	79	79	97	90	99	116	135	137	166	157	190	230	226	289	308	362	337	394	493	525	651	652	927	2259	1523	1451	7844	2553	5328	10108	28214	103396
-53	False	171866	11	0	2	28	46	47	46	43	37	53	45	48	47	54	80	83	85	99	104	131	132	141	159	228	168	210	252	272	299	365	376	412	464	530	680	682	881	2246	1544	1490	7911	2526	5424	10245	28467	104673
-52	False	173835	12	0	2	41	58	51	43	44	38	38	60	51	51	58	74	72	81	107	114	117	136	154	177	197	209	204	231	310	301	347	389	445	516	502	672	654	894	2295	1614	1531	7785	2581	5523	10338	28932	105786
-51	False	175907	14	0	0	26	54	51	45	44	59	54	56	57	58	74	67	95	106	104	102	128	126	158	179	194	200	240	257	292	298	343	374	379	484	555	677	675	994	2387	1577	1613	7911	2577	5446	10432	29031	107314
-50	False	177798	12	0	1	30	49	44	49	48	49	51	46	51	59	69	78	78	94	105	97	131	158	155	165	208	176	217	259	302	312	359	402	429	480	577	716	702	936	2274	1540	1505	8024	2711	5667	10489	29525	108369
-49	False	179682	14	0	0	55	66	56	63	57	48	49	56	67	76	75	75	80	91	111	104	134	130	162	180	205	215	277	257	295	322	375	369	453	544	558	672	704	944	2302	1623	1566	8039	2753	5468	10435	29633	109924
