# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	8842e852	e4dfb2d5	039aa7d9
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	28673	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	28673
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	28673
SN	reads mapped:	28673
SN	reads mapped and paired:	28673	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	28673	# proper-pair bit set
SN	reads paired:	28673	# paired-end technology bit set
SN	reads duplicated:	466	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	11
SN	total length:	4300950	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	4300950	# ignores clipping
SN	bases mapped:	4300950	# ignores clipping
SN	bases mapped (cigar):	4288002	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	69900
SN	mismatches:	29557	# from NM fields
SN	error rate:	6.892954e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	39.3
SN	insert size average:	670.4
SN	insert size standard deviation:	14.1
SN	inward oriented pairs:	14326
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	5	0	0	7	4	6	8	6	6	12	8	18	18	16	16	30	32	40	39	31	80	75	91	34	175	30	155	41	326	163	361	226	238	768	1093	1670	5536	17309	0	0	0	0	0	0	0	0	0
LFQ	2	7	0	0	1	4	6	4	7	4	4	17	12	13	16	18	17	24	31	37	33	34	35	35	64	38	83	60	84	85	155	135	169	197	146	309	322	533	536	803	2548	22008	39	0	0	0	0	0
LFQ	3	0	0	0	3	8	4	8	5	4	13	11	5	14	12	19	20	24	27	24	33	33	48	46	72	42	84	60	106	62	172	147	197	168	141	303	355	593	605	676	2482	21803	244	0	0	0	0	0
LFQ	4	0	0	0	5	9	9	4	8	12	8	9	16	14	23	16	25	31	30	52	42	52	61	50	86	50	95	83	125	66	178	167	216	186	176	310	365	546	639	713	2549	21507	140	0	0	0	0	0
LFQ	5	0	0	0	1	7	9	3	8	10	12	7	14	11	23	29	31	27	25	47	35	32	77	61	84	44	88	61	122	55	188	168	187	163	182	272	373	589	604	685	2449	21170	720	0	0	0	0	0
LFQ	6	0	0	0	11	11	13	7	16	9	5	11	25	19	30	32	45	29	31	56	35	44	70	71	92	52	95	90	140	69	221	172	214	179	197	295	374	626	659	665	2456	21055	452	0	0	0	0	0
LFQ	7	0	0	1	16	25	20	15	26	18	12	20	20	40	27	26	42	41	39	66	51	49	64	67	74	71	108	79	165	56	200	193	207	197	209	294	348	625	675	823	2582	20811	271	0	0	0	0	0
LFQ	8	0	0	0	9	12	14	11	9	15	15	21	16	29	28	25	35	32	36	59	33	35	81	60	96	49	92	90	158	65	223	157	182	198	207	278	419	541	641	718	2568	20392	1024	0	0	0	0	0
LFQ	9	0	0	1	8	11	16	16	19	16	17	27	21	29	36	28	44	65	58	62	71	78	75	90	103	136	83	145	138	184	207	200	174	296	287	271	294	477	552	675	745	1121	1763	2130	6414	11490	0	0
LFQ	10	0	0	1	12	15	9	17	14	16	19	25	28	28	32	38	45	50	54	61	66	87	64	107	64	146	94	128	142	189	185	203	180	306	275	266	300	478	567	633	801	1000	1976	2007	6515	11430	0	0
LFQ	11	0	0	0	20	18	13	17	18	24	23	15	24	24	33	43	35	49	57	54	67	73	74	102	79	142	103	129	143	191	189	203	158	386	282	254	336	505	586	613	781	1049	1840	2006	6436	11479	0	0
LFQ	12	0	0	0	19	20	19	16	14	11	20	22	17	32	33	25	40	42	67	54	60	83	65	97	91	140	115	130	128	204	214	202	149	364	295	251	288	460	632	640	830	978	1891	1948	6582	11385	0	0
LFQ	13	0	0	0	27	20	11	17	14	21	18	28	19	44	38	34	35	46	42	56	70	73	82	96	83	146	103	136	144	206	211	228	151	369	300	251	315	444	560	591	792	994	1862	2015	6655	11326	0	0
LFQ	14	0	0	1	23	21	16	22	17	24	23	13	24	39	40	40	42	52	62	52	64	59	75	116	83	152	72	143	153	221	199	195	141	336	287	221	351	406	600	585	827	921	2011	2009	6489	11446	0	0
LFQ	15	0	0	0	26	18	22	19	27	14	24	30	26	27	36	40	42	55	51	53	76	79	78	99	75	144	90	154	128	247	200	195	150	373	296	197	337	459	677	594	804	932	2057	1920	6498	11304	0	0
LFQ	16	27	0	0	26	42	33	25	20	24	33	30	30	37	53	47	46	60	70	55	71	106	75	119	127	115	106	133	158	147	215	231	211	326	202	477	349	480	548	668	626	995	940	1874	2471	7483	8762	0
LFQ	17	0	0	1	26	33	29	36	27	20	42	25	32	37	38	37	66	52	60	63	62	100	69	97	135	124	129	158	188	166	251	217	202	335	232	485	315	451	568	632	596	920	960	1914	2427	7465	8851	0
