# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	97915cfd	33a0c6ae	cd4c495c
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	37945	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	37945
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	37945
SN	reads mapped:	37945
SN	reads mapped and paired:	37945	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	37945	# proper-pair bit set
SN	reads paired:	37945	# paired-end technology bit set
SN	reads duplicated:	2539	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	37
SN	total length:	5691750	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	5691750	# ignores clipping
SN	bases mapped:	5691750	# ignores clipping
SN	bases mapped (cigar):	5675040	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	380850
SN	mismatches:	19048	# from NM fields
SN	error rate:	3.356452e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	43.5
SN	insert size average:	179.0
SN	insert size standard deviation:	14.0
SN	inward oriented pairs:	18838
SN	outward oriented pairs:	120
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	12	0	0	2	1	0	4	3	4	1	4	3	4	6	5	8	16	13	7	8	20	15	17	21	25	17	39	21	62	28	104	72	44	158	302	314	1949	34636	0	0	0	0	0	0	0	0	0
LFQ	2	14	0	0	1	4	4	1	1	2	6	10	10	4	7	8	14	6	10	11	16	10	22	13	22	10	24	31	20	42	48	59	32	74	68	119	123	144	218	494	701	35468	74	0	0	0	0	0
LFQ	3	0	0	0	1	2	0	3	0	0	6	5	5	4	9	6	12	6	10	14	9	9	24	10	34	10	29	24	33	40	58	58	52	78	89	106	125	165	221	494	694	34842	658	0	0	0	0	0
LFQ	4	0	0	0	3	1	0	3	3	7	3	4	5	2	8	7	14	10	16	12	8	23	22	12	31	14	26	20	26	31	64	48	56	66	69	105	143	196	210	490	638	35226	323	0	0	0	0	0
LFQ	5	0	0	0	1	2	6	4	2	6	5	1	6	5	6	11	14	5	13	17	12	15	32	8	30	9	33	43	16	26	51	61	52	68	92	103	136	156	210	468	620	33770	1830	0	0	0	0	0
LFQ	6	0	0	0	5	5	3	5	4	12	6	6	4	5	10	8	16	9	11	20	7	14	42	12	33	15	37	34	30	40	63	40	57	67	84	92	126	173	198	434	705	34448	1065	0	0	0	0	0
LFQ	7	0	0	0	2	12	5	7	3	3	5	15	12	8	8	15	22	14	27	20	13	14	34	18	36	19	38	48	34	39	77	57	61	76	87	108	134	180	210	708	772	34302	702	0	0	0	0	0
LFQ	8	0	0	0	2	1	4	2	2	3	4	10	4	2	8	13	15	3	20	20	13	15	19	12	20	20	37	40	36	46	57	63	58	74	88	116	130	158	212	521	691	32830	2576	0	0	0	0	0
LFQ	9	0	0	0	2	4	8	14	4	6	13	9	6	11	5	13	19	16	14	20	19	20	35	32	31	42	34	37	36	68	78	81	60	73	86	119	82	134	172	208	240	356	636	642	2715	31745	0	0
LFQ	10	0	0	0	8	6	5	4	9	8	6	6	4	10	19	12	15	26	15	20	18	31	13	25	30	28	40	50	39	66	75	77	47	83	101	131	79	127	177	196	223	313	582	600	2764	31857	0	0
LFQ	11	0	0	0	8	4	9	8	6	4	4	5	5	11	17	14	6	26	24	18	18	27	26	41	42	31	44	52	42	79	56	77	56	67	84	124	80	153	175	179	248	270	625	616	2786	31778	0	0
LFQ	12	0	0	0	3	8	3	5	11	11	10	6	13	5	10	16	14	21	14	19	22	28	21	37	35	21	43	59	37	58	66	74	41	85	102	123	90	139	175	191	222	338	582	627	2705	31855	0	0
LFQ	13	0	0	0	3	5	5	4	9	6	6	4	9	9	9	12	14	25	15	14	26	25	24	37	29	45	26	43	35	56	56	84	47	88	98	138	102	153	182	201	238	301	638	628	2746	31750	0	0
LFQ	14	0	0	0	5	8	9	6	7	5	12	4	10	17	9	17	21	22	18	16	23	27	23	27	37	24	30	50	33	75	57	69	47	77	114	125	91	140	178	201	260	317	581	642	2742	31769	0	0
LFQ	15	0	0	0	7	14	3	8	11	5	9	7	8	9	9	22	12	17	19	12	26	22	14	40	37	33	49	54	33	63	61	76	54	82	114	123	86	115	168	191	252	316	652	578	2695	31839	0	0
LFQ	16	51	0	0	11	7	19	11	10	14	13	14	7	20	15	18	17	14	32	18	30	22	33	33	51	36	47	32	50	67	71	56	99	99	63	150	72	142	196	224	232	333	365	728	1076	4850	28497	0
LFQ	17	0	0	0	7	20	10	11	14	10	10	11	9	12	11	11	13	11	23	14	31	23	25	34	38	28	34	55	33	69	50	57	72	100	68	156	71	133	161	211	264	275	349	765	1049	4790	28807	0
LFQ	18	0	0	0	9	10	6	11	8	14	7	11	15	10	14	17	15	22	24	16	24	30	27	37	34	37	34	45	32	49	67	48	67	106	95	138	79	139	175	188	236	300	362	722	1075	4795	28795	0
LFQ	19	0	0	0	14	12	13	13	10	12	16	10	9	9	9	13	12	18	22	14	26	20	16	42	37	36	47	44	52	46	55	55	68	110	96	136	62	155	205	205	233	271	331	725	1008	4613	29045	0
LFQ	20	0	0	0	4	9	19	7	13	10	14	10	11	18	12	20	10	19	25	13	22	24	18	44	22	28	38	32	37	64	57	46	65	112	105	136	70	135	173	203	233	273	335	746	1060	4643	29010	0
LFQ	21	0	0	0	7	13	6	7	10	12	15	22	10	11	12	9	12	22	24	20	16	29	18	44	35	25	30	43	56	52	49	51	64	82	79	131	78	149	170	175	235	274	332	683	1030	4646	29157	0
LFQ	22	0	0	0	6	10	9	11	13	7	12	10	16	17	14	14	13	23	19	16	22	27	19	32	31	36	30	52	46	36	55	66	67	87	91	132	73	132	165	191	254	251	332	695	1057	4884	28872	0
LFQ	23	19	0	0	10	14	11	9	7	13	4	19	7	19	14	19	17	26	20	13	31	28	27	29	24	34	38	55	46	46	55	44	78	89	89	130	67	147	161	190	250	296	332	677	1007	4715	29019	0
LFQ	24	0	0	0	13	9	10	19	13	13	15	11	12	12	19	10	17	17	18	13	20	28	24	44	29	27	38	43	46	58	68	64	69	90	77	134	85	138	161	214	250	303	326	723	974	4800	28891	0
LFQ	25	0	0	0	9	10	19	18	10	12	9	14	10	9	21	14	10	17	20	16	22	24	22	39	31	42	32	35	46	59	69	44	56	93	83	146	70	131	172	184	233	270	366	728	1023	4733	28974	0
LFQ	26	0	0	0	8	12	12	6	16	9	12	15	12	13	10	17	11	16	22	21	20	21	20	31	31	38	38	49	57	38	49	49	59	86	66	118	73	133	174	186	227	307	339	726	1035	4578	29185	0
LFQ	27	0	0	0	10	14	13	7	10	9	11	9	3	16	15	15	9	23	19	11	28	22	24	34	24	28	45	41	57	46	55	42	63	100	74	122	55	149	177	214	242	300	326	688	1046	4674	29075	0
LFQ	28	0	0	0	3	12	11	13	13	14	11	7	12	12	13	21	14	22	20	18	30	19	28	23	39	31	37	43	49	48	67	53	59	88	93	123	62	153	179	201	221	270	345	715	1010	4886	28857	0
LFQ	29	0	0	0	4	17	10	12	15	17	11	17	23	12	12	10	15	25	16	19	24	25	24	41	35	26	39	43	53	49	73	51	79	93	95	106	90	167	157	193	227	289	330	677	959	4777	28988	0
LFQ	30	0	0	0	10	9	12	13	10	15	15	15	11	15	17	8	14	24	19	16	28	26	25	23	29	20	45	41	44	45	80	66	42	84	110	140	71	127	156	211	250	255	336	640	1063	4747	29018	0
LFQ	31	11	0	0	5	12	8	16	14	10	10	13	10	18	11	15	12	22	25	15	28	28	27	28	45	34	36	47	58	44	66	82	57	89	96	103	62	143	163	202	238	286	329	701	1051	4751	28924	0
LFQ	32	2	0	0	8	17	8	16	13	11	14	14	11	17	12	13	13	18	17	14	26	32	28	25	26	29	46	42	57	42	52	67	52	87	113	121	79	151	157	194	244	264	307	673	1056	4684	29073	0
LFQ	33	0	0	0	11	8	12	7	12	13	14	8	15	21	22	14	14	18	20	6	21	19	29	37	46	34	43	45	72	48	62	75	36	106	110	133	75	135	195	200	243	248	361	703	1036	4747	28871	0
LFQ	34	0	0	0	8	14	6	12	6	12	10	10	11	18	12	11	13	20	17	16	20	28	17	22	38	40	42	39	68	52	66	72	62	76	110	121	61	131	168	196	275	249	346	684	1000	4683	29083	0
LFQ	35	0	0	0	7	14	12	8	12	8	12	11	12	15	18	16	10	14	27	20	27	27	21	27	50	38	41	43	63	57	60	58	47	76	128	120	72	144	157	209	238	254	323	664	1060	4828	28897	0
LFQ	36	0	0	0	9	10	6	13	14	17	15	11	11	10	9	11	12	15	19	11	28	27	20	34	34	34	43	42	53	52	61	62	50	93	115	139	71	136	180	198	250	276	320	728	1069	4742	28895	0
LFQ	37	0	0	0	10	7	8	14	8	9	13	11	7	19	21	12	12	12	24	14	21	23	28	30	35	34	39	54	54	54	69	77	66	67	105	121	73	141	159	185	241	292	345	651	1053	4820	28907	0
LFQ	38	2	0	0	10	19	12	6	7	8	11	9	16	9	16	16	27	19	14	27	23	23	24	28	44	45	41	34	44	45	53	75	50	78	102	124	91	128	171	186	261	311	366	651	977	4767	28975	0
LFQ	39	0	0	0	6	6	9	10	11	10	11	13	9	13	15	12	18	17	24	17	19	22	24	38	32	40	36	33	64	46	57	64	50	76	94	123	82	137	160	186	262	274	376	696	1045	4681	29027	0
LFQ	40	0	0	0	5	17	11	7	14	12	8	12	12	14	12	13	14	26	21	19	22	32	32	36	31	41	35	47	63	42	62	68	50	81	95	112	76	155	166	202	242	285	366	638	1041	4744	28964	0
LFQ	41	0	0	0	7	15	13	13	8	5	13	10	15	13	16	15	10	21	17	20	27	21	24	41	44	36	32	54	48	53	53	67	71	72	113	115	74	133	167	192	258	267	348	718	1049	4745	28912	0
LFQ	42	0	0	0	6	14	17	7	10	9	13	7	9	11	11	16	21	28	20	23	23	32	22	26	44	34	32	45	44	45	70	80	59	80	103	109	99	146	169	189	229	256	343	678	1009	4667	29090	0
LFQ	43	0	0	0	10	14	18	9	5	9	11	12	11	14	21	19	12	25	16	17	15	18	35	28	23	41	32	47	55	55	57	69	65	89	123	102	80	134	153	182	222	257	367	701	1074	4781	28917	0
LFQ	44	0	0	0	4	16	16	9	8	8	17	7	17	15	20	17	16	16	24	22	18	30	28	28	34	38	31	49	61	61	53	79	57	78	99	112	106	128	173	184	234	287	367	654	1089	4713	28922	0
LFQ	45	0	0	0	11	8	12	18	9	10	9	10	9	16	19	12	11	21	21	15	24	28	23	26	39	38	36	40	55	44	51	71	52	71	88	110	94	144	172	205	206	262	317	669	1057	4849	28963	0
LFQ	46	11	0	0	10	11	9	16	16	6	8	15	18	15	24	17	11	22	16	19	18	31	28	21	34	33	34	45	52	50	63	96	56	70	123	99	110	151	159	216	265	277	348	639	1003	4965	28715	0
LFQ	47	21	0	0	7	14	6	14	11	12	11	14	14	10	11	20	18	16	21	13	25	28	34	33	35	52	33	43	47	66	63	72	69	63	102	116	90	142	177	204	237	247	366	694	1073	4965	28636	0
LFQ	48	0	0	0	9	13	17	9	20	9	19	12	13	18	13	11	7	16	15	29	20	27	37	32	34	43	34	47	46	52	60	83	69	71	105	108	105	134	190	230	253	259	396	690	1041	4977	28572	0
