# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	97c94188	e4dc48f7	72ae75ab
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	3732	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	3732
SN	is sorted:	1
SN	1st fragments:	3732
SN	last fragments:	0
SN	reads mapped:	3732
SN	reads mapped and paired:	3732	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	3732	# proper-pair bit set
SN	reads paired:	3732	# paired-end technology bit set
SN	reads duplicated:	53	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	15
SN	total length:	559800	# ignores clipping
SN	total first fragment length:	559800	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	559800	# ignores clipping
SN	bases mapped (cigar):	559693	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	7950
SN	mismatches:	2246	# from NM fields
SN	error rate:	4.012914e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	40.8
SN	insert size average:	770.2
SN	insert size standard deviation:	14.0
SN	inward oriented pairs:	1852
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	0	2	1	0	4	9	3	0	6	14	7	22	0	55	35	35	138	815	2524	55	0	0	0	0	0	0	0	0
FFQ	2	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	1	0	1	4	1	3	10	5	4	6	5	12	26	32	21	66	116	336	1114	1779	177	0	0	0
FFQ	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	1	1	1	0	0	1	1	3	1	2	3	2	3	8	3	7	3	3	24	27	33	21	71	112	318	1114	1768	196	0	0	0
FFQ	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	3	1	0	1	5	6	1	3	4	3	6	15	6	7	11	8	23	41	45	19	74	137	385	1035	1686	203	0	0	0
FFQ	5	0	0	0	0	0	1	0	0	0	0	0	1	3	1	0	1	3	1	4	2	8	1	6	2	9	6	8	6	6	19	7	12	13	10	26	36	49	28	86	136	384	1063	1611	183	0	0	0
FFQ	6	0	0	1	0	1	0	0	0	1	0	0	1	0	1	1	0	4	3	2	0	5	1	4	4	6	5	5	10	10	24	8	19	17	7	32	43	59	20	90	140	385	1004	1609	210	0	0	0
FFQ	7	0	0	1	3	2	2	1	3	0	0	2	2	2	2	0	1	3	2	10	4	9	1	6	7	10	3	7	10	10	19	18	14	29	16	31	47	61	23	103	121	365	967	1591	224	0	0	0
FFQ	8	0	0	0	1	0	2	0	2	1	4	0	0	6	0	4	5	1	1	6	3	7	2	10	6	11	1	12	21	13	15	13	16	13	10	24	42	54	23	90	124	360	1005	1600	224	0	0	0
FFQ	9	0	0	0	0	2	1	1	0	0	3	3	2	2	0	2	2	4	7	3	8	10	5	8	11	15	8	10	18	18	10	29	20	45	19	46	59	45	66	76	113	160	101	488	912	1363	37	0
FFQ	10	2	0	0	1	2	2	0	2	1	1	1	3	1	4	5	2	7	4	5	5	9	4	10	7	7	14	21	22	19	9	29	12	49	28	46	38	33	81	59	108	170	97	522	930	1308	52	0
FFQ	11	0	0	1	0	2	0	1	1	0	4	1	3	0	1	0	1	6	8	13	7	11	8	6	7	11	11	12	21	8	14	37	24	41	23	53	52	41	66	80	97	137	114	542	939	1273	55	0
FFQ	12	0	0	1	1	2	1	3	0	0	1	2	4	0	7	4	4	7	7	7	12	7	9	8	11	13	10	17	26	21	10	28	19	38	13	39	52	36	56	63	92	146	91	551	968	1306	39	0
FFQ	13	0	0	0	1	1	1	3	1	3	0	1	0	1	2	2	3	2	5	11	13	13	6	7	7	18	7	10	20	18	13	35	16	46	16	33	41	40	70	68	102	173	102	563	910	1302	46	0
FFQ	14	0	0	0	4	2	1	1	3	2	2	1	4	1	3	3	3	4	1	7	8	11	4	13	12	9	13	12	21	15	12	33	12	55	29	53	37	39	92	63	92	188	90	488	958	1281	50	0
FFQ	15	0	1	0	0	3	2	1	2	5	1	2	2	0	4	1	3	9	6	6	5	9	6	13	8	9	11	13	22	13	16	22	14	48	17	57	40	32	95	61	94	165	104	530	979	1252	49	0
