# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	2e61c5ff	518daf0f	2c076125
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	111494	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	111494
SN	is sorted:	1
SN	1st fragments:	111494
SN	last fragments:	0
SN	reads mapped:	111494
SN	reads mapped and paired:	111494	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	111494	# proper-pair bit set
SN	reads paired:	111494	# paired-end technology bit set
SN	reads duplicated:	6120	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	40
SN	total length:	16724100	# ignores clipping
SN	total first fragment length:	16724100	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	16724100	# ignores clipping
SN	bases mapped (cigar):	16687906	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	918000
SN	mismatches:	45030	# from NM fields
SN	error rate:	2.698361e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	44.0
SN	insert size average:	228.9
SN	insert size standard deviation:	14.0
SN	inward oriented pairs:	55735
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	1	2	6	5	1	1	3	0	0	2	3	1	7	2	9	15	1	14	16	7	12	28	29	0	47	85	61	81	0	203	132	281	613	2386	23983	83457	0	0	0	0	0	0	0	0
FFQ	2	264	0	0	0	1	0	2	0	2	7	1	2	1	0	2	9	2	9	13	5	21	7	16	22	5	19	36	4	38	75	18	53	53	51	101	120	179	141	327	501	1230	2864	10731	94562	0	0	0
FFQ	3	8	0	0	2	3	1	1	0	1	2	1	1	3	2	4	11	0	10	10	4	22	13	13	23	8	13	40	5	43	69	31	49	48	55	123	115	204	122	349	565	1327	3059	11007	94127	0	0	0
FFQ	4	0	0	0	2	0	0	0	1	1	2	2	6	3	2	2	8	2	4	4	8	17	13	22	18	11	20	40	17	43	85	26	53	67	80	132	131	211	142	330	535	1305	2984	10837	94328	0	0	0
FFQ	5	0	0	0	4	3	2	2	3	5	2	2	6	6	3	8	16	9	18	8	13	30	12	23	32	19	51	48	32	58	117	43	70	107	79	175	163	260	193	399	576	1385	2953	11046	93513	0	0	0
FFQ	6	0	0	0	7	5	1	2	3	1	3	7	7	4	4	7	17	14	24	25	17	32	12	36	35	21	54	46	44	62	102	58	88	121	89	192	153	263	194	399	584	1311	3023	11073	93354	0	0	0
FFQ	7	0	0	0	8	8	4	11	3	13	11	7	5	12	9	12	24	18	20	24	19	42	23	48	42	42	51	51	48	74	78	77	83	150	95	159	194	285	206	440	621	1285	3107	11245	92840	0	0	0
FFQ	8	0	0	0	4	6	6	4	4	6	8	2	5	8	3	11	26	15	23	37	16	38	10	40	55	41	49	61	32	75	91	57	78	125	95	154	165	277	193	505	617	1297	3059	11297	92899	0	0	0
FFQ	9	0	0	0	5	7	5	9	15	5	6	7	7	8	8	17	26	18	20	35	45	32	50	59	43	55	63	79	103	89	129	142	104	236	128	224	257	290	376	442	491	776	743	1844	3921	65714	34861	0
FFQ	10	17	0	2	5	6	6	3	7	5	1	8	8	5	12	16	21	42	21	38	47	34	36	43	72	51	75	64	95	80	99	130	106	242	117	226	265	247	378	473	463	869	749	1873	3850	60436	40151	0
FFQ	11	0	0	0	12	14	11	6	5	4	7	16	11	14	13	22	19	36	21	29	47	42	40	39	50	65	85	92	106	111	91	146	112	222	117	263	272	272	392	446	496	828	660	1972	3909	64714	35665	0
FFQ	12	0	0	0	10	11	6	8	12	7	10	9	12	8	19	22	25	32	24	41	50	29	45	70	46	74	69	94	92	104	109	124	103	212	137	216	277	263	396	436	533	848	690	1901	3970	60945	39405	0
FFQ	13	0	0	0	5	10	6	7	9	6	8	17	11	9	12	16	30	31	31	30	37	31	44	60	54	63	72	82	101	94	96	125	104	208	115	225	281	263	383	480	509	873	651	1901	3985	60585	39834	0
FFQ	14	0	0	0	14	13	7	9	10	6	16	7	15	12	13	24	19	31	29	39	42	26	40	75	61	69	72	97	85	109	99	128	98	236	105	252	260	259	395	475	522	891	667	1912	4030	58968	41257	0
FFQ	15	0	0	0	9	12	11	8	5	6	10	10	13	8	11	22	19	38	21	43	54	35	56	60	59	85	73	92	95	125	130	130	119	225	105	230	261	265	404	443	475	842	696	1920	3923	57780	42566	0
