# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	b8cc7a0a	105e5953	a569bb9a
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	28722	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	28722
SN	is sorted:	1
SN	1st fragments:	28722
SN	last fragments:	0
SN	reads mapped:	28722
SN	reads mapped and paired:	28722	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	28722	# proper-pair bit set
SN	reads paired:	28722	# paired-end technology bit set
SN	reads duplicated:	466	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	11
SN	total length:	4308300	# ignores clipping
SN	total first fragment length:	4308300	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	4308300	# ignores clipping
SN	bases mapped (cigar):	4304088	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	69900
SN	mismatches:	15319	# from NM fields
SN	error rate:	3.559174e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	41.8
SN	insert size average:	670.4
SN	insert size standard deviation:	14.1
SN	inward oriented pairs:	14351
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	1	0	0	0	0	1	1	4	0	1	2	2	2	7	10	4	10	12	1	14	39	14	0	34	61	32	58	0	231	203	203	761	3937	22378	699	0	0	0	0	0	0	0	0
FFQ	2	50	0	0	1	0	1	1	1	1	0	1	1	0	0	1	3	1	4	10	4	6	3	12	11	2	7	17	6	17	41	24	26	42	31	106	93	153	101	263	560	1546	5890	16386	3299	0	0	0
FFQ	3	2	0	0	0	1	0	0	0	1	2	0	1	3	0	2	2	2	5	6	2	8	5	15	7	6	9	19	5	18	47	24	18	40	23	84	121	181	82	274	601	1688	6089	15993	3336	0	0	0
FFQ	4	0	0	0	0	3	4	0	1	0	0	0	0	2	1	0	12	1	10	13	5	8	8	16	13	12	6	28	15	36	75	35	39	48	32	107	153	196	115	354	703	1919	6140	15202	3410	0	0	0
FFQ	5	0	0	0	1	4	4	4	2	1	0	1	2	3	2	1	7	4	8	11	8	20	5	31	38	25	25	31	44	46	62	51	36	98	43	137	182	232	125	377	683	1873	6086	15211	3198	0	0	0
FFQ	6	0	0	2	5	2	7	5	9	4	7	5	7	3	4	9	22	10	16	24	25	30	10	39	35	36	29	36	50	56	91	64	60	102	49	158	218	293	165	462	702	1897	5885	14769	3320	0	0	0
FFQ	7	0	0	3	6	5	8	9	8	10	10	7	9	10	10	10	26	17	15	34	23	40	13	41	50	43	42	48	58	70	85	61	71	112	57	155	205	304	171	509	644	1889	5936	14363	3535	0	0	0
FFQ	8	0	0	1	5	5	7	8	5	6	10	4	10	5	7	16	26	22	22	16	13	31	14	43	34	32	28	29	42	69	83	71	62	107	53	134	195	301	156	446	679	1870	5948	14686	3421	0	0	0
FFQ	9	0	0	1	6	8	4	4	6	6	11	10	8	9	12	18	20	43	31	35	41	36	39	42	53	56	58	62	103	87	68	156	88	250	104	224	285	228	341	388	542	854	610	2859	6272	13914	730	0
FFQ	10	5	0	1	10	4	5	3	11	2	4	5	10	7	10	14	20	19	24	38	26	30	31	50	82	51	45	55	112	73	68	125	107	233	110	216	259	201	355	368	538	890	554	2945	6390	13815	801	0
FFQ	11	0	1	0	8	10	15	11	7	8	10	11	15	9	10	17	32	32	23	21	32	35	25	43	75	65	67	69	106	105	64	132	94	258	122	210	296	235	352	406	536	834	657	2844	6317	13746	757	0
FFQ	12	0	0	2	11	7	7	13	8	4	9	8	16	12	18	23	19	37	24	50	36	42	34	48	57	62	71	61	102	82	57	129	87	220	112	249	305	201	364	374	586	906	517	2963	6245	13745	799	0
FFQ	13	0	0	1	11	9	3	7	9	6	3	12	17	9	11	16	26	23	20	39	33	38	46	43	49	62	71	76	95	94	80	156	93	285	127	265	283	215	358	378	519	903	618	3025	6236	13553	799	0
FFQ	14	0	0	1	6	9	8	12	13	10	11	16	11	8	12	26	25	27	31	29	37	34	40	46	78	66	57	74	119	107	72	150	76	239	93	226	273	201	386	388	509	879	572	3133	6288	13501	823	0
FFQ	15	0	0	1	4	6	7	8	10	12	10	6	12	11	11	26	17	41	31	34	55	46	38	67	54	68	71	61	107	79	81	146	73	221	99	206	250	192	381	397	503	1007	569	3144	6148	13561	851	0
FFQ	16	2	0	0	10	13	16	11	14	12	14	7	15	14	21	17	29	32	29	32	27	35	47	44	83	64	85	88	98	100	129	137	162	166	230	268	226	255	346	465	516	563	996	1479	2138	8038	11649	0
FFQ	17	0	0	2	10	9	11	13	14	12	16	25	22	12	24	18	25	27	36	35	36	48	43	49	75	58	94	82	99	108	129	134	167	197	238	257	224	268	381	450	527	597	967	1450	2169	8026	11538	0
FFQ	18	0	0	1	15	24	8	12	12	15	20	19	14	17	23	16	26	24	29	37	40	41	48	42	74	56	93	77	111	106	134	112	141	155	237	270	242	233	385	457	517	527	1017	1471	2114	8070	11640	0
FFQ	19	0	0	1	10	15	13	20	19	15	12	16	18	24	21	21	25	24	36	37	30	53	39	33	65	61	62	74	114	110	137	98	152	156	228	235	230	278	406	410	508	563	882	1409	2164	8203	11695	0
FFQ	20	0	0	1	12	12	10	10	13	14	13	15	15	11	15	21	17	17	27	31	43	28	33	40	65	55	56	87	97	77	116	126	149	166	218	241	221	244	369	466	540	583	964	1434	2169	8067	11814	0
FFQ	21	0	0	1	13	9	7	15	15	10	13	15	16	9	20	21	25	25	27	39	32	51	35	34	61	55	57	77	90	98	116	99	149	160	228	244	214	251	358	438	515	550	961	1389	2052	8398	11730	0
FFQ	22	0	0	3	14	5	15	10	17	14	14	20	18	18	20	15	31	33	23	33	35	45	30	34	61	56	78	85	116	97	117	114	145	189	221	273	214	244	395	430	493	517	919	1424	2124	8318	11645	0
FFQ	23	0	0	1	12	14	12	12	13	10	16	13	21	14	25	17	23	21	25	29	29	55	46	45	71	49	77	74	84	88	134	93	139	176	233	247	234	249	382	437	512	602	962	1355	2224	8172	11675	0
FFQ	24	0	0	6	14	16	12	9	14	10	15	18	14	24	23	15	27	37	29	41	39	37	43	50	64	44	80	52	84	111	133	130	164	183	191	261	236	277	372	462	505	574	839	1484	2160	8262	11561	0
FFQ	25	0	0	2	17	11	12	12	22	16	17	12	26	15	26	23	23	29	25	35	30	52	52	55	59	44	79	81	112	95	118	114	147	171	210	236	240	276	389	431	524	612	943	1469	2062	8276	11522	0
FFQ	26	0	0	0	20	12	13	16	12	19	17	13	17	15	22	18	31	19	33	50	39	49	47	38	82	57	71	60	109	81	127	107	161	181	161	259	220	247	392	413	533	571	959	1421	2155	8292	11563	0
FFQ	27	10	0	1	13	10	11	14	16	11	15	15	15	18	17	23	25	33	40	33	47	59	40	48	68	64	81	76	108	102	151	132	166	169	196	228	229	276	388	446	500	598	953	1415	2179	8146	11537	0
FFQ	28	0	0	6	12	18	13	8	17	7	13	17	26	17	21	20	19	32	22	34	43	58	42	43	67	53	67	70	101	112	114	111	188	173	198	244	237	299	365	414	514	580	863	1472	2177	8180	11635	0
FFQ	29	0	0	1	18	10	12	10	10	11	17	13	18	11	21	11	26	32	25	37	37	48	38	46	56	51	76	64	105	92	125	121	154	179	189	241	237	294	378	435	495	641	816	1396	2192	8249	11684	0
FFQ	30	1	2	4	22	8	11	16	13	16	9	17	11	17	13	19	27	37	45	40	45	58	41	44	50	60	93	71	103	93	119	124	169	151	195	239	231	252	357	447	527	580	851	1470	2195	8230	11599	0
FFQ	31	1	0	1	11	8	10	9	15	5	16	19	20	19	15	20	21	26	23	40	48	57	36	50	67	46	76	78	117	96	101	130	159	145	224	222	207	278	370	380	475	643	819	1382	2232	8268	11737	0
FFQ	32	1	0	1	14	14	12	11	13	11	12	10	10	17	26	23	29	24	31	33	30	40	33	44	57	55	81	64	101	109	116	144	141	144	176	210	231	264	400	409	513	598	876	1410	2227	8185	11772	0
FFQ	33	1	0	3	12	10	22	7	14	15	10	10	15	23	30	19	28	29	26	38	41	34	48	51	67	50	96	65	92	97	124	132	142	173	197	236	258	299	357	390	456	666	814	1411	2168	8308	11638	0
FFQ	34	1	0	0	15	13	13	21	13	20	11	17	21	26	14	17	28	31	29	34	30	52	56	41	62	51	95	66	84	128	114	144	138	160	232	235	253	310	383	399	502	707	814	1415	2147	8187	11593	0
FFQ	35	1	0	1	17	16	12	11	10	15	18	10	22	19	24	32	25	27	26	35	45	50	54	41	55	55	78	59	99	116	146	137	133	168	212	226	229	306	416	353	453	661	790	1411	2264	8245	11599	0
FFQ	36	10	0	2	16	16	7	16	19	16	15	25	15	21	25	17	33	28	29	39	45	54	58	51	67	43	110	63	105	82	134	129	157	192	179	214	263	302	413	383	485	694	793	1387	2197	8229	11544	0
FFQ	37	1	0	2	16	20	14	15	14	20	23	12	36	25	27	22	28	31	29	39	41	55	51	56	59	52	112	67	99	129	153	156	124	179	222	241	261	299	444	379	476	702	759	1397	2169	8177	11489	0
FFQ	38	1	0	2	14	21	13	18	14	13	16	12	22	15	25	25	32	31	36	29	48	50	45	63	75	65	118	69	115	110	113	145	145	176	211	216	264	299	378	425	508	793	856	1302	2205	8240	11349	0
FFQ	39	1	0	1	13	16	18	17	18	19	17	12	12	23	17	24	27	25	26	34	46	48	50	60	60	46	101	60	82	112	131	155	150	159	224	209	253	331	426	369	415	726	760	1398	2227	8301	11503	0
FFQ	40	1	0	1	16	12	12	15	14	15	14	17	28	18	26	27	30	38	31	36	57	54	56	56	58	55	117	62	110	102	125	150	123	174	192	217	270	320	394	419	446	724	802	1291	2225	8284	11488	0
FFQ	41	1	0	0	18	14	13	14	16	15	10	19	17	16	18	23	29	40	34	29	28	47	47	48	73	51	109	74	112	104	121	133	149	146	205	210	250	335	391	399	472	779	736	1345	2208	8350	11474	0
FFQ	42	1	0	3	18	21	11	17	8	11	15	19	23	30	22	27	28	33	34	32	34	38	53	63	60	57	93	69	118	108	117	136	134	172	204	210	274	311	394	348	466	792	809	1281	2252	8315	11461	0
FFQ	43	1	0	1	12	14	17	16	21	15	12	11	24	17	28	22	20	17	25	26	45	51	47	66	54	71	93	55	110	104	142	171	138	180	208	201	243	307	408	364	448	735	819	1266	2215	8308	11574	0
FFQ	44	1	0	1	22	19	19	7	10	10	24	12	18	20	23	22	33	37	24	41	48	36	56	53	53	69	86	78	117	123	133	158	148	156	232	213	262	287	407	371	435	784	810	1258	2165	8466	11375	0
FFQ	45	1	0	1	13	19	14	12	16	15	18	22	14	15	21	28	24	31	29	31	45	50	41	62	64	55	102	79	99	104	130	153	176	150	221	200	293	273	396	353	486	784	819	1235	2217	8370	11441	0
FFQ	46	1	0	4	14	15	22	18	11	12	10	21	19	24	14	25	26	26	32	36	40	51	52	57	70	70	91	76	100	113	116	154	188	167	219	227	262	286	426	381	482	758	884	1244	2308	8215	11355	0
FFQ	47	1	0	1	14	13	15	11	12	21	12	17	14	27	33	23	30	24	27	33	48	48	58	60	68	87	90	84	118	120	129	149	185	152	217	218	264	277	391	371	431	787	878	1228	2228	8329	11379	0
FFQ	48	1	0	0	16	24	10	13	22	16	13	20	20	14	18	18	44	25	32	33	55	42	62	67	57	75	88	77	98	89	136	174	145	149	248	200	283	268	372	385	479	762	834	1171	2258	8313	11496	0
FFQ	49	1	0	3	11	18	14	11	13	14	13	17	19	24	27	18	22	29	48	31	44	56	45	63	53	62	102	78	104	92	121	136	175	170	226	159	284	276	357	388	451	776	879	1156	2249	8384	11503	0
FFQ	50	1	0	1	12	21	16	10	15	19	18	13	17	22	15	30	20	28	43	20	48	40	54	57	59	70	93	89	121	110	125	143	171	179	202	225	290	267	383	344	468	787	817	1207	2366	8317	11369	0
FFQ	51	1	0	2	12	12	16	19	16	19	21	15	21	31	22	15	27	22	24	44	45	39	46	57	58	79	66	92	99	107	132	173	167	192	211	202	270	285	417	355	470	758	837	1139	2297	8365	11425	0
FFQ	52	1	0	0	16	22	10	16	11	15	19	14	12	22	19	28	25	18	33	36	41	53	52	66	58	67	93	85	115	99	128	139	175	193	212	168	250	304	402	356	472	779	843	1197	2332	8291	11435	0
FFQ	53	1	0	3	8	21	13	18	19	18	10	17	13	15	29	25	24	34	34	49	45	45	50	55	55	86	73	75	110	76	145	159	148	172	172	188	258	277	369	384	482	780	860	1168	2337	8443	11359	0
FFQ	54	1	0	2	16	17	15	14	16	21	11	15	13	23	26	28	31	21	43	35	58	48	44	70	68	79	82	72	127	96	135	149	179	187	250	193	242	289	406	399	476	789	835	1231	2310	8327	11233	0
FFQ	55	1	0	1	15	19	7	16	16	16	23	14	22	25	24	30	28	20	31	37	64	44	48	62	76	83	77	97	111	93	148	146	191	205	231	208	248	296	369	381	495	814	881	1143	2245	8330	11291	0
FFQ	56	8	0	4	14	21	12	21	12	16	17	15	22	20	27	27	25	26	48	29	49	46	53	55	88	72	96	93	101	102	152	157	173	181	198	238	275	262	373	388	471	771	857	1276	2345	8206	11280	0
FFQ	57	1	0	2	21	12	17	15	20	17	13	18	24	23	27	31	30	28	39	38	56	50	58	76	65	80	82	108	123	80	127	149	189	210	219	228	256	315	414	391	474	792	827	1214	2310	8346	11107	0
FFQ	58	1	0	2	14	13	22	20	13	16	22	14	21	17	18	22	35	24	33	30	50	51	45	54	64	79	84	96	113	110	132	148	197	207	206	209	236	288	405	405	513	758	854	1208	2374	8254	11245	0
FFQ	59	1	0	2	15	20	15	23	18	19	18	29	18	18	21	29	24	26	34	46	46	44	56	65	67	71	105	90	115	94	120	158	184	183	215	210	243	300	359	415	525	821	825	1229	2354	8213	11239	0
FFQ	60	1	0	3	15	18	23	12	12	12	17	13	18	14	28	21	35	30	30	35	57	37	39	59	56	67	105	97	115	104	120	157	218	196	212	228	268	319	365	351	542	745	799	1214	2305	8262	11348	0
FFQ	61	1	0	1	17	13	8	15	11	16	11	10	18	26	18	27	25	23	29	49	53	35	49	68	68	76	89	78	103	114	111	145	189	181	198	220	253	328	347	427	471	762	820	1210	2359	8272	11378	0
FFQ	62	1	0	1	19	21	10	22	17	17	13	17	14	16	22	29	34	31	32	29	32	51	46	64	61	85	93	93	113	103	116	150	188	235	204	232	276	344	365	431	474	702	845	1202	2380	8140	11352	0
FFQ	63	1	0	1	14	12	13	14	10	17	19	24	13	18	23	26	36	32	33	33	46	61	53	54	84	71	106	84	135	119	126	147	200	196	202	210	231	363	382	444	519	665	813	1235	2257	8394	11186	0
FFQ	64	1	0	5	8	20	12	14	25	12	11	15	17	20	23	16	23	37	35	45	50	42	52	64	63	79	87	87	116	118	114	175	199	196	221	233	234	353	360	438	509	677	827	1244	2399	8200	11246	0
FFQ	65	0	1	4	17	28	10	13	12	15	22	13	23	19	34	30	25	31	41	43	46	50	51	63	85	89	96	96	130	122	109	143	175	206	223	207	258	331	351	486	551	667	802	1180	2454	8208	11162	0
FFQ	66	0	0	3	20	18	23	16	14	21	15	18	27	24	35	29	33	22	31	35	51	49	55	73	61	72	90	94	140	134	117	137	172	215	219	240	241	359	367	440	530	691	841	1189	2333	8275	11153	0
FFQ	67	0	0	3	17	16	23	22	16	13	18	18	22	24	24	27	29	32	45	45	59	66	49	70	71	77	95	78	128	144	119	175	152	217	220	248	235	382	351	470	521	652	809	1185	2445	8158	11152	0
FFQ	68	0	0	0	20	20	16	23	18	24	18	13	17	27	30	25	28	30	43	45	61	57	63	68	62	97	79	100	134	145	120	130	199	212	223	236	270	323	361	445	530	638	882	1253	2373	8251	11013	0
FFQ	69	0	0	2	18	25	25	20	17	15	16	15	23	22	37	27	37	31	36	45	53	54	60	51	60	73	67	116	121	136	131	170	194	190	229	256	254	367	350	430	528	685	822	1211	2470	8308	10925	0
FFQ	70	0	0	1	14	22	20	21	19	21	13	25	18	29	27	33	39	42	33	31	50	55	60	66	74	69	81	88	121	124	123	161	193	199	252	229	252	348	366	454	536	656	843	1189	2466	8216	11043	0
FFQ	71	3	0	1	18	26	23	12	17	15	24	16	25	20	25	18	33	40	45	35	62	53	69	77	72	88	83	91	140	133	146	167	190	214	224	272	277	350	364	449	527	653	800	1183	2427	8236	10979	0
FFQ	72	0	0	1	8	25	13	20	13	11	14	20	24	21	22	16	26	24	38	42	44	44	54	70	66	71	94	94	130	135	113	149	193	210	246	225	258	306	349	444	530	665	809	1225	2443	8194	11223	0
FFQ	73	0	0	1	19	22	22	12	14	19	25	15	17	21	24	31	33	33	36	37	35	42	44	61	68	74	80	98	133	140	119	174	176	210	219	236	248	305	401	475	570	655	838	1177	2382	8278	11103	0
FFQ	74	0	0	1	19	20	17	10	14	12	20	21	16	24	29	29	32	33	39	53	56	60	49	74	90	79	99	94	116	151	104	141	187	210	236	228	267	353	380	426	569	658	831	1197	2486	8147	11045	0
FFQ	75	0	0	4	12	11	19	17	12	14	18	21	13	30	38	30	42	35	36	36	46	57	64	67	71	65	83	102	143	166	140	127	202	193	218	227	284	323	365	467	556	654	863	1216	2425	8254	10956	0
FFQ	76	0	0	2	14	21	13	18	21	17	20	29	27	23	32	26	28	40	42	45	42	57	60	62	83	85	105	91	130	152	148	185	193	241	214	280	247	320	367	532	565	635	871	1180	2441	8095	10923	0
FFQ	77	15	1	3	13	20	23	21	9	22	19	21	22	23	29	43	35	43	47	52	58	65	54	74	80	64	94	90	119	138	118	183	176	208	266	289	275	340	388	476	548	728	832	1226	2472	7995	10905	0
FFQ	78	0	0	3	25	25	23	15	21	20	20	20	21	22	24	35	23	36	49	55	58	49	69	77	79	66	111	106	115	165	135	139	180	220	253	242	293	347	399	475	571	658	892	1182	2368	8168	10868	0
FFQ	79	0	0	2	13	29	12	21	15	13	15	20	24	24	40	37	29	36	50	53	55	42	63	79	73	64	108	109	144	137	112	160	200	190	254	254	287	349	354	445	576	625	834	1221	2415	8234	10905	0
FFQ	80	3	0	2	17	24	17	18	26	29	18	23	31	20	30	32	33	36	41	50	57	50	56	74	85	84	115	94	123	145	137	145	182	178	257	224	275	347	403	485	600	640	876	1153	2386	8206	10895	0
