# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	da75aabc	d5270833	2805405f
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	10576	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	10576
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	10576
SN	reads mapped:	10576
SN	reads mapped and paired:	10576	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	10576	# proper-pair bit set
SN	reads paired:	10576	# paired-end technology bit set
SN	reads duplicated:	165	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	18
SN	total length:	1586400	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	1586400	# ignores clipping
SN	bases mapped:	1586400	# ignores clipping
SN	bases mapped (cigar):	1580401	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	24750
SN	mismatches:	13176	# from NM fields
SN	error rate:	8.337124e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	38.4
SN	insert size average:	720.3
SN	insert size standard deviation:	14.1
SN	inward oriented pairs:	5275
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	2	0	1	2	3	2	6	3	7	6	4	8	10	14	4	6	21	19	22	8	42	25	45	22	74	13	55	14	145	91	148	89	89	383	481	692	2158	5862	0	0	0	0	0	0	0	0	0
LFQ	2	5	0	0	3	2	0	1	1	3	3	2	4	1	2	10	12	7	23	16	15	10	15	38	25	28	35	24	39	35	79	58	67	82	81	125	155	212	230	371	1159	7594	4	0	0	0	0	0
LFQ	3	0	0	0	1	1	2	1	1	5	3	6	5	6	6	12	8	15	13	15	9	18	26	22	34	30	32	39	59	26	73	70	86	82	74	134	148	251	297	283	1141	7476	66	0	0	0	0	0
LFQ	4	0	0	0	1	3	4	2	6	4	4	9	10	8	13	7	10	11	21	26	21	16	27	26	42	26	40	35	63	27	101	89	108	91	83	118	158	236	268	292	1110	7421	39	0	0	0	0	0
LFQ	5	0	0	0	3	2	7	2	1	1	2	4	9	12	10	12	12	14	11	22	15	11	29	11	33	22	51	26	51	23	83	64	63	76	110	119	188	271	275	282	1174	7262	213	0	0	0	0	0
LFQ	6	0	0	0	3	6	4	8	13	11	5	11	7	11	9	16	19	16	13	22	19	16	32	24	39	32	33	41	63	34	96	78	98	71	89	125	177	264	261	283	1085	7320	122	0	0	0	0	0
LFQ	7	0	0	1	3	8	7	7	7	9	7	12	9	11	11	15	16	21	22	41	22	22	35	31	60	29	53	28	60	30	108	79	92	79	90	149	190	295	272	323	1089	7155	78	0	0	0	0	0
LFQ	8	0	0	1	7	11	5	7	5	5	6	8	11	11	5	16	24	7	21	26	20	23	30	30	48	35	37	36	62	27	111	93	73	59	110	98	215	277	266	298	1160	6987	305	0	0	0	0	0
LFQ	9	0	0	1	4	12	10	8	9	14	13	4	16	12	16	18	13	19	34	14	40	34	41	43	41	57	42	68	67	96	72	86	64	166	142	130	146	201	236	275	343	440	765	824	2380	3560	0	0
LFQ	10	0	0	1	7	5	8	10	4	8	5	14	8	14	29	23	23	28	22	12	30	28	32	55	30	69	48	62	66	89	79	99	69	144	108	95	135	221	228	280	337	405	849	801	2469	3527	0	0
LFQ	11	0	0	1	4	12	6	7	11	5	6	9	8	14	22	22	15	27	28	29	22	45	41	47	35	80	43	61	72	79	104	98	68	160	123	119	107	250	231	265	359	423	816	796	2408	3498	0	0
LFQ	12	0	0	0	9	8	10	3	11	6	6	14	11	22	16	26	19	26	30	34	35	30	33	41	46	64	56	52	63	96	85	96	59	146	140	112	148	195	229	253	363	389	814	762	2436	3582	0	0
LFQ	13	0	0	0	5	8	5	8	6	9	9	12	9	12	9	20	15	29	30	23	30	33	36	57	37	62	47	69	50	105	98	85	69	142	137	88	140	223	262	238	390	442	787	785	2509	3446	0	0
LFQ	14	0	0	0	6	11	10	8	9	15	8	17	12	18	12	11	19	25	34	21	42	36	38	39	37	78	39	77	63	92	92	85	69	171	137	96	129	196	288	250	410	389	879	730	2447	3431	0	0
LFQ	15	0	0	0	5	9	4	10	9	16	9	12	18	15	12	19	13	19	28	27	38	28	39	43	41	65	37	59	61	93	97	88	50	163	142	87	126	247	270	243	372	361	959	794	2413	3435	0	0
LFQ	16	11	0	1	13	16	16	15	9	16	14	13	13	17	25	16	26	21	34	16	34	44	30	51	47	50	49	77	87	80	109	92	81	135	101	201	161	210	235	251	283	439	422	813	958	2658	2586	0
LFQ	17	0	0	0	8	24	12	11	11	14	20	19	20	16	28	15	20	30	23	26	35	33	41	66	51	60	43	69	80	56	98	112	95	157	92	213	133	218	241	311	256	392	379	867	918	2632	2631	0
LFQ	18	0	0	0	10	17	11	10	15	14	13	20	8	25	20	26	26	30	32	28	36	44	32	61	70	65	44	60	79	62	99	105	81	147	87	206	141	218	244	278	256	386	384	837	933	2657	2659	0
LFQ	19	0	0	0	7	10	8	13	16	8	17	5	23	12	25	26	19	28	36	25	34	31	35	58	56	38	59	55	78	59	132	108	92	154	93	219	130	210	253	304	288	379	403	786	923	2705	2616	0
LFQ	20	0	0	0	12	25	14	15	12	13	10	21	15	21	32	17	19	25	29	18	35	43	40	66	60	63	65	56	84	54	99	113	108	144	83	235	147	232	240	251	242	383	391	802	930	2720	2592	0
LFQ	21	0	0	0	14	16	18	14	8	11	16	10	16	19	19	22	29	34	23	26	37	37	28	39	56	60	60	53	81	63	118	96	86	143	104	208	137	221	250	258	254	435	392	833	929	2672	2631	0
LFQ	22	0	0	0	8	18	16	13	16	15	20	17	16	15	26	16	25	33	34	15	39	43	35	56	58	61	56	59	94	67	100	103	96	121	95	211	152	222	245	261	272	376	376	844	956	2636	2639	0
LFQ	23	6	0	0	12	17	14	14	14	14	21	17	9	21	23	9	25	22	34	23	29	34	40	52	73	52	56	63	76	64	98	100	79	147	86	218	149	209	268	274	255	413	377	814	913	2740	2602	0
