# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	ddb90cbc	d48968a7	5f7add24
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	2879974	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	2879974
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	2879974
SN	reads mapped:	2879974
SN	reads mapped and paired:	2879974	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	2879974	# proper-pair bit set
SN	reads paired:	2879974	# paired-end technology bit set
SN	reads duplicated:	562195	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	196
SN	total length:	431996100	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	431996100	# ignores clipping
SN	bases mapped:	431996100	# ignores clipping
SN	bases mapped (cigar):	430758528	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	84329250
SN	mismatches:	1571088	# from NM fields
SN	error rate:	3.647259e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	39.1
SN	insert size average:	375.1
SN	insert size standard deviation:	14.3
SN	inward oriented pairs:	1439973
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	3006	0	0	0	0	0	0	0	0	0	55441	0	0	0	0	0	0	0	0	0	0	0	148197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2673330	0
LFQ	2	0	0	971	0	0	0	0	0	0	0	0	0	33612	0	0	0	0	0	0	0	0	0	0	0	63609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2781782	0
LFQ	3	0	0	8	0	0	0	0	0	0	0	0	0	26320	0	0	0	0	0	0	0	0	0	0	0	54223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2799423	0
LFQ	4	0	0	3	0	0	0	0	0	0	0	0	0	26456	0	0	0	0	0	0	0	0	0	0	0	54416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2799099	0
LFQ	5	0	0	43	0	0	0	0	0	0	0	0	0	22776	0	0	0	0	0	0	0	0	0	0	0	48823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2808332	0
LFQ	6	0	0	0	0	0	0	0	0	0	0	0	0	21261	0	0	0	0	0	0	0	0	0	0	0	47156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2811557	0
LFQ	7	0	0	53	0	0	0	0	0	0	0	0	0	21574	0	0	0	0	0	0	0	0	0	0	0	47313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2811034	0
LFQ	8	0	0	0	0	0	0	0	0	0	0	0	0	21015	0	0	0	0	0	0	0	0	0	0	0	46804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2812155	0
LFQ	9	0	0	0	0	0	0	0	0	0	0	0	0	19551	0	0	0	0	0	0	0	0	0	0	0	44247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2816176	0
LFQ	10	0	0	0	0	0	0	0	0	0	0	0	0	19154	0	0	0	0	0	0	0	0	0	0	0	43851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2816969	0
LFQ	11	0	0	33	0	0	0	0	0	0	0	0	0	18239	0	0	0	0	0	0	0	0	0	0	0	42365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2819337	0
