# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	3f8679ea	760e99e6	c9403aca
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	1277858	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	1277858
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	1277858
SN	reads mapped:	1277858
SN	reads mapped and paired:	1277858	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	1277858	# proper-pair bit set
SN	reads paired:	1277858	# paired-end technology bit set
SN	reads duplicated:	378739	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	64
SN	total length:	191678700	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	191678700	# ignores clipping
SN	bases mapped:	191678700	# ignores clipping
SN	bases mapped (cigar):	190854030	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	56810850
SN	mismatches:	1080229	# from NM fields
SN	error rate:	5.659975e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	38.3
SN	insert size average:	522.3
SN	insert size standard deviation:	14.3
SN	inward oriented pairs:	638917
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	1363	0	0	0	0	0	0	0	0	0	58334	0	0	0	0	0	0	0	0	0	0	0	160399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1057762	0
LFQ	2	0	0	446	0	0	0	0	0	0	0	0	0	33967	0	0	0	0	0	0	0	0	0	0	0	75743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1167702	0
LFQ	3	0	0	3	0	0	0	0	0	0	0	0	0	24615	0	0	0	0	0	0	0	0	0	0	0	65116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1188124	0
LFQ	4	0	0	0	0	0	0	0	0	0	0	0	0	23523	0	0	0	0	0	0	0	0	0	0	0	63065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1191270	0
LFQ	5	0	0	12	0	0	0	0	0	0	0	0	0	20935	0	0	0	0	0	0	0	0	0	0	0	57395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1199516	0
LFQ	6	0	0	0	0	0	0	0	0	0	0	0	0	19949	0	0	0	0	0	0	0	0	0	0	0	54493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1203416	0
LFQ	7	0	0	14	0	0	0	0	0	0	0	0	0	20221	0	0	0	0	0	0	0	0	0	0	0	53086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1204537	0
LFQ	8	0	0	0	0	0	0	0	0	0	0	0	0	20219	0	0	0	0	0	0	0	0	0	0	0	51609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1206030	0
LFQ	9	0	0	0	0	0	0	0	0	0	0	0	0	18219	0	0	0	0	0	0	0	0	0	0	0	48927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1210712	0
LFQ	10	0	0	0	0	0	0	0	0	0	0	0	0	18393	0	0	0	0	0	0	0	0	0	0	0	47085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1212380	0
LFQ	11	0	0	15	0	0	0	0	0	0	0	0	0	17726	0	0	0	0	0	0	0	0	0	0	0	44874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1215243	0
LFQ	12	0	0	0	0	0	0	0	0	0	0	0	0	15324	0	0	0	0	0	0	0	0	0	0	0	41747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1220787	0
LFQ	13	0	0	19	0	0	0	0	0	0	0	0	0	15101	0	0	0	0	0	0	0	0	0	0	0	39811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1222927	0
LFQ	14	0	0	0	0	0	0	0	0	0	0	0	0	14418	0	0	0	0	0	0	0	0	0	0	0	38854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1224586	0
LFQ	15	0	0	22	0	0	0	0	0	0	0	0	0	14336	0	0	0	0	0	0	0	0	0	0	0	37880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1225620	0
LFQ	16	0	0	28	0	0	0	0	0	0	0	0	0	15515	0	0	0	0	0	0	0	0	0	0	0	39560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1222755	0
LFQ	17	0	0	0	0	0	0	0	0	0	0	0	0	16262	0	0	0	0	0	0	0	0	0	0	0	39236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1222360	0
LFQ	18	0	0	0	0	0	0	0	0	0	0	0	0	15978	0	0	0	0	0	0	0	0	0	0	0	39354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1222526	0
LFQ	19	0	0	0	0	0	0	0	0	0	0	0	0	16565	0	0	0	0	0	0	0	0	0	0	0	39707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1221586	0
LFQ	20	0	0	1	0	0	0	0	0	0	0	0	0	16695	0	0	0	0	0	0	0	0	0	0	0	39567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1221595	0
LFQ	21	0	0	0	0	0	0	0	0	0	0	0	0	16392	0	0	0	0	0	0	0	0	0	0	0	39103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1222363	0
LFQ	22	0	0	0	0	0	0	0	0	0	0	0	0	16522	0	0	0	0	0	0	0	0	0	0	0	39250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1222086	0
LFQ	23	0	0	0	0	0	0	0	0	0	0	0	0	16028	0	0	0	0	0	0	0	0	0	0	0	38594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1223236	0
LFQ	24	0	0	0	0	0	0	0	0	0	0	0	0	15960	0	0	0	0	0	0	0	0	0	0	0	38432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1223466	0
LFQ	25	0	0	0	0	0	0	0	0	0	0	0	0	16377	0	0	0	0	0	0	0	0	0	0	0	38046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1223435	0
LFQ	26	0	0	0	0	0	0	0	0	0	0	0	0	27215	0	0	0	0	0	0	0	0	0	0	0	61723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1188920	0
LFQ	27	0	0	0	0	0	0	0	0	0	0	0	0	27352	0	0	0	0	0	0	0	0	0	0	0	62006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1188500	0
LFQ	28	0	0	0	0	0	0	0	0	0	0	0	0	27386	0	0	0	0	0	0	0	0	0	0	0	61309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1189163	0
LFQ	29	0	0	0	0	0	0	0	0	0	0	0	0	26966	0	0	0	0	0	0	0	0	0	0	0	60612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1190280	0
LFQ	30	0	0	6	0	0	0	0	0	0	0	0	0	27357	0	0	0	0	0	0	0	0	0	0	0	60492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1190003	0
LFQ	31	0	0	3	0	0	0	0	0	0	0	0	0	27514	0	0	0	0	0	0	0	0	0	0	0	60565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1189776	0
LFQ	32	0	0	41	0	0	0	0	0	0	0	0	0	25107	0	0	0	0	0	0	0	0	0	0	0	57999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1194711	0
LFQ	33	0	0	0	0	0	0	0	0	0	0	0	0	23875	0	0	0	0	0	0	0	0	0	0	0	56362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1197621	0
LFQ	34	0	0	176	0	0	0	0	0	0	0	0	0	24408	0	0	0	0	0	0	0	0	0	0	0	55785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1197489	0
LFQ	35	0	0	62	0	0	0	0	0	0	0	0	0	24254	0	0	0	0	0	0	0	0	0	0	0	55088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1198454	0
