# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	d6c24932	5feb4638	e6abf3de
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	1976951	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	1976951
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	1976951
SN	reads mapped:	1976951
SN	reads mapped and paired:	1976951	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	1976951	# proper-pair bit set
SN	reads paired:	1976951	# paired-end technology bit set
SN	reads duplicated:	303235	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	207
SN	total length:	296542650	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	296542650	# ignores clipping
SN	bases mapped:	296542650	# ignores clipping
SN	bases mapped (cigar):	295694629	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	45485250
SN	mismatches:	991334	# from NM fields
SN	error rate:	3.352560e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	39.3
SN	insert size average:	327.1
SN	insert size standard deviation:	14.2
SN	inward oriented pairs:	988466
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	2045	0	0	0	0	0	0	0	0	0	36135	0	0	0	0	0	0	0	0	0	0	0	100727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1838044	0
LFQ	2	0	0	727	0	0	0	0	0	0	0	0	0	21035	0	0	0	0	0	0	0	0	0	0	0	40769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1914420	0
LFQ	3	0	0	4	0	0	0	0	0	0	0	0	0	16373	0	0	0	0	0	0	0	0	0	0	0	33602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1926972	0
LFQ	4	0	0	0	0	0	0	0	0	0	0	0	0	15989	0	0	0	0	0	0	0	0	0	0	0	33205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1927757	0
LFQ	5	0	0	28	0	0	0	0	0	0	0	0	0	13668	0	0	0	0	0	0	0	0	0	0	0	28561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1934694	0
LFQ	6	0	0	0	0	0	0	0	0	0	0	0	0	12451	0	0	0	0	0	0	0	0	0	0	0	27446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1937054	0
LFQ	7	0	0	36	0	0	0	0	0	0	0	0	0	12666	0	0	0	0	0	0	0	0	0	0	0	27388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1936861	0
LFQ	8	0	0	0	0	0	0	0	0	0	0	0	0	12368	0	0	0	0	0	0	0	0	0	0	0	26865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1937718	0
LFQ	9	0	0	0	0	0	0	0	0	0	0	0	0	11062	0	0	0	0	0	0	0	0	0	0	0	25246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1940643	0
LFQ	10	0	0	0	0	0	0	0	0	0	0	0	0	10951	0	0	0	0	0	0	0	0	0	0	0	24803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1941197	0
LFQ	11	0	0	30	0	0	0	0	0	0	0	0	0	10551	0	0	0	0	0	0	0	0	0	0	0	24043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1942327	0
LFQ	12	0	0	2	0	0	0	0	0	0	0	0	0	9627	0	0	0	0	0	0	0	0	0	0	0	22111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1945211	0
LFQ	13	0	0	42	0	0	0	0	0	0	0	0	0	9178	0	0	0	0	0	0	0	0	0	0	0	21631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1946100	0
LFQ	14	0	0	0	0	0	0	0	0	0	0	0	0	8990	0	0	0	0	0	0	0	0	0	0	0	21199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1946762	0
LFQ	15	0	0	31	0	0	0	0	0	0	0	0	0	8867	0	0	0	0	0	0	0	0	0	0	0	20890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1947163	0
LFQ	16	0	0	35	0	0	0	0	0	0	0	0	0	9446	0	0	0	0	0	0	0	0	0	0	0	21797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1945673	0
LFQ	17	0	0	0	0	0	0	0	0	0	0	0	0	9636	0	0	0	0	0	0	0	0	0	0	0	21894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1945421	0
LFQ	18	0	0	0	0	0	0	0	0	0	0	0	0	9646	0	0	0	0	0	0	0	0	0	0	0	22003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1945302	0
LFQ	19	0	0	0	0	0	0	0	0	0	0	0	0	10073	0	0	0	0	0	0	0	0	0	0	0	22499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1944379	0
LFQ	20	0	0	0	0	0	0	0	0	0	0	0	0	10085	0	0	0	0	0	0	0	0	0	0	0	22473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1944393	0
LFQ	21	0	0	0	0	0	0	0	0	0	0	0	0	9955	0	0	0	0	0	0	0	0	0	0	0	22566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1944430	0
LFQ	22	0	0	0	0	0	0	0	0	0	0	0	0	10042	0	0	0	0	0	0	0	0	0	0	0	22388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1944521	0
LFQ	23	0	0	0	0	0	0	0	0	0	0	0	0	10159	0	0	0	0	0	0	0	0	0	0	0	22153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1944639	0
LFQ	24	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	0	0	0	0	0	0	0	0	0	0	22477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1944534	0
LFQ	25	0	0	0	0	0	0	0	0	0	0	0	0	10234	0	0	0	0	0	0	0	0	0	0	0	22671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1944046	0
LFQ	26	0	0	0	0	0	0	0	0	0	0	0	0	14989	0	0	0	0	0	0	0	0	0	0	0	31891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1930071	0
LFQ	27	0	0	0	0	0	0	0	0	0	0	0	0	15144	0	0	0	0	0	0	0	0	0	0	0	32104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1929703	0
LFQ	28	0	0	2	0	0	0	0	0	0	0	0	0	15377	0	0	0	0	0	0	0	0	0	0	0	31990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1929582	0
LFQ	29	0	0	0	0	0	0	0	0	0	0	0	0	15302	0	0	0	0	0	0	0	0	0	0	0	32017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1929632	0
LFQ	30	0	0	9	0	0	0	0	0	0	0	0	0	15615	0	0	0	0	0	0	0	0	0	0	0	32119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1929208	0
LFQ	31	0	0	5	0	0	0	0	0	0	0	0	0	15874	0	0	0	0	0	0	0	0	0	0	0	32183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1928889	0
LFQ	32	0	0	49	0	0	0	0	0	0	0	0	0	15020	0	0	0	0	0	0	0	0	0	0	0	30576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1931306	0
LFQ	33	0	0	0	0	0	0	0	0	0	0	0	0	14307	0	0	0	0	0	0	0	0	0	0	0	29741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1932903	0
LFQ	34	0	0	213	0	0	0	0	0	0	0	0	0	14529	0	0	0	0	0	0	0	0	0	0	0	30222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1931987	0
LFQ	35	0	0	138	0	0	0	0	0	0	0	0	0	14476	0	0	0	0	0	0	0	0	0	0	0	30080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1932257	0
LFQ	36	0	0	93	0	0	0	0	0	0	0	0	0	15118	0	0	0	0	0	0	0	0	0	0	0	30922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1930818	0
LFQ	37	0	0	0	0	0	0	0	0	0	0	0	0	15428	0	0	0	0	0	0	0	0	0	0	0	31295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1930228	0
