# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	ee28a21b	5e847a58	2ee396ac
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	741505	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	741505
SN	is sorted:	1
SN	1st fragments:	741505
SN	last fragments:	0
SN	reads mapped:	741505
SN	reads mapped and paired:	741505	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	741505	# proper-pair bit set
SN	reads paired:	741505	# paired-end technology bit set
SN	reads duplicated:	224459	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	40
SN	total length:	111225750	# ignores clipping
SN	total first fragment length:	111225750	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	111225750	# ignores clipping
SN	bases mapped (cigar):	110951094	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	33668850
SN	mismatches:	439807	# from NM fields
SN	error rate:	3.963972e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	38.9
SN	insert size average:	571.5
SN	insert size standard deviation:	14.2
SN	inward oriented pairs:	370739
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	0	0	0	0	0	0	0	0	11761	0	0	0	0	0	0	0	0	0	0	0	44869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	684875	0
FFQ	2	0	0	1348	0	0	0	0	0	0	0	0	0	7673	0	0	0	0	0	0	0	0	0	0	0	21810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710674	0
FFQ	3	0	0	0	0	0	0	0	0	0	0	0	0	5760	0	0	0	0	0	0	0	0	0	0	0	19704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	716041	0
FFQ	4	0	0	275	0	0	0	0	0	0	0	0	0	5683	0	0	0	0	0	0	0	0	0	0	0	19307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	716240	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	0	5452	0	0	0	0	0	0	0	0	0	0	0	18447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717606	0
FFQ	6	0	0	0	0	0	0	0	0	0	0	0	0	5629	0	0	0	0	0	0	0	0	0	0	0	18549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717327	0
FFQ	7	0	0	0	0	0	0	0	0	0	0	0	0	5636	0	0	0	0	0	0	0	0	0	0	0	18617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717252	0
FFQ	8	0	0	0	0	0	0	0	0	0	0	0	0	5914	0	0	0	0	0	0	0	0	0	0	0	18441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717150	0
FFQ	9	0	0	0	0	0	0	0	0	0	0	0	0	6133	0	0	0	0	0	0	0	0	0	0	0	18844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	716528	0
FFQ	10	0	0	48	0	0	0	0	0	0	0	0	0	5823	0	0	0	0	0	0	0	0	0	0	0	18322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717312	0
FFQ	11	0	0	8	0	0	0	0	0	0	0	0	0	5868	0	0	0	0	0	0	0	0	0	0	0	18154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717475	0
FFQ	12	0	0	111	0	0	0	0	0	0	0	0	0	5206	0	0	0	0	0	0	0	0	0	0	0	16860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719328	0
FFQ	13	0	0	0	0	0	0	0	0	0	0	0	0	4853	0	0	0	0	0	0	0	0	0	0	0	16166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720486	0
FFQ	14	0	0	0	0	0	0	0	0	0	0	0	0	4563	0	0	0	0	0	0	0	0	0	0	0	15327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	721615	0
