# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	7846c763	2e80ec8b	b79b61c7
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	303991	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	303991
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	303991
SN	reads mapped:	303991
SN	reads mapped and paired:	303991	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	303991	# proper-pair bit set
SN	reads paired:	303991	# paired-end technology bit set
SN	reads duplicated:	1212	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	27
SN	total length:	45598650	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	45598650	# ignores clipping
SN	bases mapped:	45598650	# ignores clipping
SN	bases mapped (cigar):	45519864	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	181800
SN	mismatches:	206119	# from NM fields
SN	error rate:	4.528111e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	41.3
SN	insert size average:	621.3
SN	insert size standard deviation:	14.2
SN	inward oriented pairs:	151983
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	6	0	10	29	40	31	44	43	39	51	64	74	74	111	96	93	153	144	192	211	276	304	281	447	418	338	509	1093	400	1586	792	2145	2301	2565	5745	10931	49910	222445	0	0	0	0	0	0	0	0	0
LFQ	2	1	0	2	26	29	33	34	39	39	50	51	62	66	74	109	116	131	179	178	217	259	218	343	336	376	468	607	409	854	715	816	1259	998	1867	2126	2495	5264	7403	208250	53652	13840	0	0	0	0	0	0
LFQ	3	0	0	2	22	35	27	28	31	40	46	48	71	73	65	108	125	133	158	134	196	208	232	286	278	332	430	470	459	687	691	765	1196	912	1594	1695	2403	3885	6049	121240	75676	83161	0	0	0	0	0	0
LFQ	4	0	0	1	28	34	46	53	45	54	57	68	71	77	79	104	146	176	192	191	224	257	229	307	324	360	471	554	476	794	698	795	1193	955	1600	1922	2365	4076	6029	131766	78405	68769	0	0	0	0	0	0
LFQ	5	0	1	2	25	31	41	35	30	44	48	47	69	80	99	87	143	131	167	155	239	225	204	291	275	365	370	452	434	704	583	717	1073	923	1375	1644	2203	3194	4908	85445	71602	125530	0	0	0	0	0	0
LFQ	6	0	0	3	39	59	65	64	63	76	77	94	115	102	102	140	175	202	189	200	232	264	234	391	321	380	480	609	467	773	674	780	1230	946	1663	1893	2435	3846	5754	122102	81645	75107	0	0	0	0	0	0
LFQ	7	0	1	15	59	105	119	105	123	134	100	112	130	152	129	172	215	224	265	302	278	357	305	464	461	410	588	793	466	1056	783	979	1450	1085	1914	2290	2716	5124	7144	198824	55250	18792	0	0	0	0	0	0
LFQ	8	64	0	4	70	78	79	87	89	107	82	114	117	151	105	116	232	170	234	255	250	292	289	395	374	414	509	595	462	900	719	821	1265	969	1593	1868	2414	3950	5909	127705	83451	66693	0	0	0	0	0	0
LFQ	9	0	0	8	76	124	100	95	103	125	139	147	159	150	181	277	243	244	369	349	398	391	492	494	585	717	738	620	974	1018	1159	1052	1427	1261	1557	1829	2459	2852	1857	3437	6789	6276	11159	12309	42195	197057	0	0
LFQ	10	0	0	5	79	103	101	105	110	110	107	133	125	149	168	228	258	229	321	347	387	378	469	432	522	680	658	658	895	951	1109	915	1418	1301	1377	1802	2315	2683	2058	3393	6258	5916	10283	12708	42600	199147	0	0
LFQ	11	0	0	5	93	127	128	84	122	123	137	149	192	169	187	244	313	253	357	334	425	435	467	514	558	740	663	683	938	1032	1146	1036	1497	1265	1474	1852	2415	2845	1963	3434	6466	5995	10617	12347	42152	198015	0	0
LFQ	12	0	0	3	78	120	114	126	117	125	143	145	143	176	200	236	267	279	344	347	396	414	509	464	561	716	664	666	958	1022	1077	992	1389	1322	1402	1867	2210	2746	1918	3518	6137	5921	9848	12466	41940	199905	0	0
LFQ	13	0	0	8	79	126	90	107	110	98	111	133	157	148	180	238	265	264	345	349	401	412	483	509	539	629	680	697	930	975	1096	950	1439	1464	1376	1870	2284	2682	2090	3452	6075	5540	9521	12616	41750	200723	0	0
LFQ	14	5	0	7	84	114	124	132	129	133	157	167	162	176	205	271	292	294	372	339	432	445	512	505	544	691	627	714	925	967	1112	967	1458	1383	1388	2041	2258	2648	2088	3475	6110	5828	9718	12719	41878	199395	0	0
LFQ	15	0	0	9	82	135	120	122	124	130	126	159	181	200	174	267	283	286	331	360	429	437	472	531	571	690	676	744	891	980	1102	953	1378	1453	1393	1976	2222	2597	2103	3554	5917	5789	9605	12874	42262	199303	0	0
LFQ	16	0	0	0	154	216	212	197	191	204	196	234	228	255	243	328	341	391	405	416	537	553	540	670	761	794	967	1121	993	1334	1258	1974	1888	2156	2140	2430	3519	3620	3429	4937	6802	6729	11343	12822	28721	97123	100619	0
LFQ	17	64	0	0	144	224	219	191	192	206	194	252	246	280	252	338	317	353	431	497	532	581	570	740	766	749	963	1113	904	1370	1256	2012	1849	2086	2133	2262	3521	3482	3440	4695	6808	6517	11062	12625	27718	91967	107870	0
LFQ	18	0	0	4	148	245	190	187	206	221	181	269	237	246	255	302	323	375	437	425	496	588	601	694	725	727	901	1099	976	1320	1209	1850	1753	1952	2033	2357	3301	3301	3295	4580	6572	6171	10489	12177	26386	87386	116801	0
