# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	2b07aec1	6f9bfc8e	386daf9f
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	1254749	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	1254749
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	1254749
SN	reads mapped:	1254749
SN	reads mapped and paired:	1254749	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	1254749	# proper-pair bit set
SN	reads paired:	1254749	# paired-end technology bit set
SN	reads duplicated:	6968	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	141
SN	total length:	188212350	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	188212350	# ignores clipping
SN	bases mapped:	188212350	# ignores clipping
SN	bases mapped (cigar):	187846144	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	1045200
SN	mismatches:	1121946	# from NM fields
SN	error rate:	5.972686e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	41.3
SN	insert size average:	327.7
SN	insert size standard deviation:	14.1
SN	inward oriented pairs:	627361
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	27	0	38	290	389	351	419	401	425	385	535	547	607	725	882	928	1541	1187	1693	1713	1540	2031	2047	3754	3087	2383	4087	6270	3032	8855	5002	13210	9396	14328	31716	45683	186216	899029	0	0	0	0	0	0	0	0	0
LFQ	2	4	1	3	225	304	328	361	351	377	393	451	560	632	564	822	1285	1072	1479	1567	1619	1904	1679	2596	2370	2687	3665	3732	3820	5465	5357	4436	7356	6657	13160	12024	14446	29534	37413	814366	212732	56952	0	0	0	0	0	0
LFQ	3	0	0	1	213	259	279	304	304	354	365	385	519	554	572	749	1122	976	1345	1427	1467	1818	1643	2271	2148	2766	3206	3421	3459	4719	4854	4477	6435	6239	11104	10223	13143	22773	30456	470642	301227	336530	0	0	0	0	0	0
LFQ	4	0	0	1	263	348	395	372	370	409	428	501	566	636	651	859	1216	1081	1433	1521	1544	1840	1809	2346	2150	2624	3347	3478	3318	4728	4827	4491	6472	6072	10973	10154	12886	22069	29961	515699	312437	280474	0	0	0	0	0	0
LFQ	5	4	1	2	231	299	306	376	338	374	416	406	539	615	643	727	1163	1004	1337	1382	1515	1614	1602	2132	1985	2596	3027	3159	3156	4174	4308	4287	5933	5583	9357	8987	11851	18246	25055	332862	285776	507381	0	0	0	0	0	0
LFQ	6	0	0	7	335	442	513	511	486	451	552	562	739	756	715	1006	1376	1275	1627	1596	1723	2018	1916	2412	2391	2817	3507	3569	3375	5014	4874	4832	6609	5983	10506	10042	13009	21163	28867	478186	323225	305762	0	0	0	0	0	0
LFQ	7	3	1	23	569	771	865	867	754	785	764	890	986	1140	916	1230	1755	1680	2034	2080	2102	2423	2252	3246	2930	3091	4205	4629	3774	6436	5576	5574	7940	6717	13051	12478	14668	28889	35677	773599	220228	77151	0	0	0	0	0	0
LFQ	8	251	2	14	473	613	683	737	650	669	718	784	907	972	986	1096	1653	1524	1863	1803	1988	2219	2057	2780	2625	3033	3745	3928	3520	5242	5067	5215	7122	6339	11029	10611	13633	22081	29767	495326	329849	271175	0	0	0	0	0	0
LFQ	9	0	0	11	546	903	867	723	817	799	921	936	1135	1195	1285	1858	2153	1810	2540	2331	2928	3041	3037	3304	3430	3910	4298	4000	5546	5965	5833	5472	8101	6253	9236	6905	12917	12942	9559	16392	24590	26695	36781	54032	148756	809996	0	0
LFQ	10	0	0	18	439	754	734	695	692	727	818	845	957	1044	1165	1598	1903	1582	2155	2077	2645	2760	2742	3096	3175	3776	4012	3819	5282	5475	5536	5160	7640	6320	8132	7383	12070	12124	9457	16535	23499	24777	34918	53540	147975	824698	0	0
LFQ	11	0	0	7	549	870	833	730	766	813	926	991	1077	1170	1221	1682	2097	1796	2319	2199	2755	2870	2832	3207	3334	3885	4009	3934	5298	5553	5769	5260	7916	6246	8453	7183	12270	12422	9310	16511	23808	24755	35353	52828	147045	821897	0	0
LFQ	12	0	0	18	542	840	836	763	809	747	840	946	1063	1095	1192	1682	1994	1668	2259	2184	2664	2792	2838	3112	3197	3881	3917	3953	5127	5578	5670	5129	7770	6400	8015	7716	11833	12312	9468	16272	23166	24224	34926	52316	145915	827080	0	0
LFQ	13	0	0	11	506	833	735	740	753	784	836	890	1001	1050	1188	1535	1902	1773	2183	2174	2588	2783	2763	3104	3181	3668	3886	3988	5020	5403	5591	4940	7523	6359	7879	7615	11281	11900	9288	16146	22797	23737	33937	52998	147021	830459	0	0
LFQ	14	14	0	12	549	890	838	768	767	882	887	974	1030	1078	1204	1621	1990	1838	2275	2185	2678	2912	2795	3112	3249	3791	3970	4126	4942	5477	5509	4909	7603	6429	7700	7678	11474	12104	9639	16336	22731	23190	34359	52455	147140	828639	0	0
LFQ	15	0	0	5	587	921	843	793	798	846	910	978	1080	1176	1221	1655	2073	1816	2360	2359	2726	3067	2832	3254	3326	3942	4191	4164	5102	5591	5730	5088	7749	6671	7802	8063	11470	11970	9843	16591	22680	23668	34034	52570	147358	824846	0	0
