# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	18096d1f	ba6acf2d	9c1deaaa
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	134618	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	134618
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	134618
SN	reads mapped:	134618
SN	reads mapped and paired:	134618	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	134618	# proper-pair bit set
SN	reads paired:	134618	# paired-end technology bit set
SN	reads duplicated:	495	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	37
SN	total length:	20192700	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	20192700	# ignores clipping
SN	bases mapped:	20192700	# ignores clipping
SN	bases mapped (cigar):	20154356	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	74250
SN	mismatches:	96103	# from NM fields
SN	error rate:	4.768349e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	41.0
SN	insert size average:	670.8
SN	insert size standard deviation:	14.1
SN	inward oriented pairs:	67296
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	7	13	18	13	21	20	17	25	26	37	35	59	41	51	54	64	82	99	132	127	140	202	213	142	249	509	205	741	425	958	1112	1210	2762	5539	24163	95107	0	0	0	0	0	0	0	0	0
LFQ	2	0	0	3	8	12	16	14	19	16	21	24	31	38	31	48	60	67	93	87	89	89	97	150	156	157	215	278	182	422	323	400	614	498	833	972	1149	2404	3371	91819	23684	6128	0	0	0	0	0	0
LFQ	3	0	0	0	15	13	12	20	17	18	16	20	36	43	38	38	54	74	67	72	75	112	93	141	153	162	210	240	195	349	307	365	540	407	704	849	1083	1793	2895	53699	33483	36210	0	0	0	0	0	0
LFQ	4	0	0	1	15	23	23	21	22	27	28	28	30	49	37	41	70	75	100	85	103	120	113	162	134	154	229	267	195	391	309	375	582	457	729	847	1122	1815	2933	58338	34597	29971	0	0	0	0	0	0
LFQ	5	0	0	1	15	11	17	23	17	19	18	22	36	38	38	47	71	83	59	89	111	120	76	117	124	170	204	252	198	310	309	317	511	377	659	799	1076	1506	2307	37947	31866	54658	0	0	0	0	0	0
LFQ	6	0	0	3	17	29	32	28	31	35	28	38	43	48	46	58	77	98	105	94	109	117	107	159	157	164	241	253	229	385	286	354	634	448	693	847	1124	1709	2716	54126	35896	33054	0	0	0	0	0	0
LFQ	7	1	1	12	25	51	43	52	58	49	43	53	57	76	57	83	105	100	112	127	114	145	152	218	208	204	250	403	202	488	348	481	687	514	859	1035	1133	2392	3361	87719	24392	8208	0	0	0	0	0	0
LFQ	8	29	0	6	18	30	30	37	48	53	50	45	55	76	66	69	76	84	104	115	101	143	123	184	159	182	248	302	197	440	303	370	625	465	780	899	1114	1791	2776	56568	36762	29095	0	0	0	0	0	0
LFQ	9	0	0	2	37	51	50	51	58	59	55	51	73	81	94	108	141	122	160	161	185	179	241	211	261	302	312	335	453	451	529	474	687	549	686	947	1164	1438	836	1564	3435	3035	5700	5513	20233	83544	0	0
LFQ	10	0	0	2	38	46	39	41	46	48	63	77	61	79	85	96	118	130	143	146	176	208	188	229	263	324	303	335	438	430	488	464	637	655	668	930	1090	1326	945	1597	3036	2930	5162	5681	20259	84598	0	0
LFQ	11	0	0	3	33	75	47	49	50	46	56	55	78	96	92	144	140	131	169	153	194	193	237	230	289	336	307	344	483	425	564	469	677	633	637	882	1145	1409	909	1620	3163	2872	5226	5631	20111	84215	0	0
LFQ	12	0	0	3	34	59	40	48	37	58	51	72	75	80	78	111	130	143	122	162	181	208	231	267	244	316	279	317	430	463	524	491	650	654	619	932	1068	1287	989	1600	2961	2800	4769	5818	20055	85162	0	0
LFQ	13	0	0	2	38	64	54	51	56	51	57	86	60	72	84	97	146	145	163	164	192	185	206	231	238	309	273	337	371	472	530	485	678	633	629	960	1058	1263	935	1638	2926	2729	4965	5840	19925	85220	0	0
LFQ	14	2	0	7	47	61	53	51	65	71	72	71	79	83	90	121	139	119	149	169	176	219	245	210	273	356	293	367	433	501	514	457	702	640	630	992	1039	1290	950	1578	3060	2783	4803	5893	20459	84306	0	0
LFQ	15	0	0	1	37	58	62	56	50	75	59	55	88	64	103	126	148	124	140	194	201	191	243	231	250	352	303	345	398	442	522	483	701	626	648	968	1069	1279	968	1608	2949	2824	4740	5988	20025	84824	0	0
LFQ	16	0	0	1	59	95	86	87	84	84	82	111	107	123	127	149	162	171	183	199	211	275	274	364	391	345	443	524	472	639	628	998	917	1022	1054	1094	1758	1752	1569	2382	3271	3217	5470	6322	14110	40777	42429	0
LFQ	17	41	0	0	62	111	97	100	99	98	90	116	107	114	137	150	159	179	203	214	260	281	247	335	371	351	456	512	465	626	596	948	890	1004	1057	1133	1756	1732	1667	2312	3343	3181	5471	6132	13642	38780	44993	0
LFQ	18	0	0	2	77	107	93	90	99	101	104	116	93	127	116	150	147	160	193	206	212	249	268	306	379	356	450	482	477	664	606	914	840	972	1037	1088	1677	1665	1510	2169	3211	2980	5086	5952	13047	36972	49068	0
LFQ	19	0	0	1	68	92	92	89	103	101	95	95	93	129	121	160	174	195	180	186	240	275	262	354	360	346	434	511	462	616	593	920	870	971	1059	1076	1694	1586	1620	2206	3208	2994	5140	5981	12967	37015	48884	0
LFQ	20	2	0	0	72	101	101	86	89	94	104	120	86	132	119	169	186	188	198	191	223	298	251	347	344	373	446	567	464	647	591	942	856	1053	988	1133	1706	1576	1576	2246	3255	3106	5230	6122	13249	37513	47478	0
LFQ	21	0	0	3	99	108	106	85	86	96	106	110	125	138	129	183	172	219	219	180	243	266	316	340	424	377	464	550	510	708	604	980	1022	1114	1046	1175	1859	1750	1669	2371	3415	3384	5512	6365	13997	40193	41800	0
LFQ	22	0	0	0	63	130	108	92	97	108	116	122	102	119	134	187	145	175	232	232	271	326	296	363	347	389	473	556	503	623	624	929	936	1069	1052	1144	1725	1720	1651	2346	3301	3242	5537	6179	14009	40237	42608	0
LFQ	23	0	0	1	68	119	110	98	80	104	123	113	118	132	134	159	170	181	201	221	253	299	263	379	391	346	450	533	505	663	671	965	876	1006	1080	1123	1719	1651	1667	2308	3308	3149	5419	6239	13892	38592	44739	0
LFQ	24	0	0	1	84	110	107	102	99	98	116	120	113	142	138	172	174	196	213	233	262	327	290	380	416	389	417	590	503	701	679	1036	951	1112	1048	1219	1757	1748	1708	2499	3449	3406	5620	6338	14331	41391	39833	0
LFQ	25	0	0	1	80	101	87	93	107	95	114	114	113	141	150	164	147	208	169	220	275	294	314	313	355	411	444	576	475	679	615	923	947	1048	1057	1111	1703	1641	1718	2293	3268	3237	5470	6073	13925	38949	44400	0
LFQ	26	1	0	3	66	100	116	105	93	95	104	113	125	125	137	131	129	188	202	202	226	270	297	356	382	403	416	491	471	686	655	943	842	1080	952	1187	1658	1550	1566	2319	3277	2988	5102	5994	13153	36219	49100	0
LFQ	27	68	0	3	82	109	99	89	116	98	112	112	109	144	138	170	163	177	191	207	242	277	235	357	368	408	448	536	488	711	710	904	938	1021	984	1122	1634	1504	1665	2307	3222	3134	5366	5987	13143	36217	48503	0
LFQ	28	27	0	2	72	132	124	87	85	108	112	108	113	142	117	160	160	201	204	211	251	329	277	375	348	403	387	544	510	715	642	851	868	1028	942	1194	1591	1562	1645	2293	3122	3030	5195	5841	12925	35053	50532	0
LFQ	29	13	0	2	82	121	108	103	87	98	103	121	103	147	136	170	165	213	203	223	242	288	264	354	347	437	392	574	554	743	683	851	866	1067	920	1212	1637	1573	1742	2380	3271	2984	5164	5953	13404	34928	49590	0
LFQ	30	19	0	0	70	104	104	93	85	98	115	132	121	151	95	146	179	176	237	241	255	281	290	397	386	440	447	598	546	711	714	870	863	1112	949	1289	1662	1590	1773	2400	3227	3109	5350	5963	13365	35336	48529	0
LFQ	31	5	0	1	82	132	114	109	107	104	114	89	109	131	124	164	151	217	201	218	235	273	282	355	384	473	417	553	514	711	698	804	953	1064	989	1255	1626	1572	1830	2402	3119	2993	5355	5866	13083	35050	49590	0
