# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	2a323334	cbb23721	6335d8e9
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	7788	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	7788
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	7788
SN	reads mapped:	7788
SN	reads mapped and paired:	7788	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	7788	# proper-pair bit set
SN	reads paired:	7788	# paired-end technology bit set
SN	reads duplicated:	18	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	25
SN	total length:	1168200	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	1168200	# ignores clipping
SN	bases mapped:	1168200	# ignores clipping
SN	bases mapped (cigar):	1165823	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	2700
SN	mismatches:	7109	# from NM fields
SN	error rate:	6.097838e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	39.7
SN	insert size average:	820.3
SN	insert size standard deviation:	14.0
SN	inward oriented pairs:	3881
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	1	2	0	3	3	2	0	1	2	2	2	8	1	4	5	6	4	5	4	6	12	12	19	11	11	59	21	79	35	84	112	96	213	499	1752	4712	0	0	0	0	0	0	0	0	0
LFQ	2	0	0	0	1	2	2	1	2	2	1	3	1	3	3	2	5	4	5	6	8	10	6	13	11	14	21	32	11	40	10	26	53	39	53	69	90	170	245	5142	1337	345	0	0	0	0	0	0
LFQ	3	0	0	0	1	1	2	1	2	0	0	1	2	6	3	6	1	2	5	3	6	11	5	17	11	17	18	21	11	33	17	22	43	33	48	75	83	114	237	3014	1920	1996	0	0	0	0	0	0
LFQ	4	0	0	0	0	2	0	1	3	1	2	3	4	6	5	5	4	7	6	5	7	10	7	12	15	14	18	24	16	35	28	23	49	33	54	63	85	117	226	3278	1972	1648	0	0	0	0	0	0
LFQ	5	0	0	1	2	1	1	2	1	3	0	1	5	1	4	1	5	5	7	7	9	10	6	11	10	10	19	24	23	32	29	26	47	33	30	63	78	102	188	2118	1891	2982	0	0	0	0	0	0
LFQ	6	0	0	0	0	3	1	3	4	4	3	6	3	7	5	6	8	7	9	10	8	10	7	15	11	19	18	16	13	18	22	35	51	27	43	57	91	101	227	3047	2060	1813	0	0	0	0	0	0
LFQ	7	0	0	1	1	5	4	3	6	3	2	2	5	6	6	3	7	11	10	10	9	14	8	18	24	11	22	35	7	40	22	33	62	39	50	75	76	181	238	4880	1396	463	0	0	0	0	0	0
LFQ	8	1	0	0	0	4	1	1	3	6	5	0	3	8	3	0	7	10	4	5	6	6	6	10	19	12	20	26	12	35	16	34	54	35	53	51	78	138	195	3222	2141	1558	0	0	0	0	0	0
LFQ	9	0	0	0	2	3	3	2	2	4	6	6	8	3	7	9	12	12	8	10	9	9	14	16	20	14	20	20	33	37	32	47	50	36	50	96	72	112	70	125	263	258	465	330	1445	4048	0	0
LFQ	10	0	0	2	5	4	2	2	6	4	3	3	10	2	8	14	6	6	11	15	19	14	22	14	16	26	18	29	40	22	42	29	56	43	29	71	80	123	72	124	257	238	468	370	1400	4063	0	0
LFQ	11	0	0	1	6	7	0	4	5	7	8	4	5	11	15	8	12	11	16	13	12	17	17	19	22	28	26	33	45	29	38	40	45	51	51	78	86	92	97	116	275	226	476	322	1382	4032	0	0
LFQ	12	0	0	0	2	7	5	4	1	2	2	8	10	6	4	10	9	14	10	15	12	17	20	15	20	24	24	17	42	31	40	44	57	57	44	91	85	94	85	127	219	241	420	373	1390	4090	0	0
LFQ	13	0	0	0	3	7	3	6	3	0	5	4	6	1	9	5	12	9	5	16	11	11	29	16	30	25	19	28	21	44	39	34	42	59	35	93	91	88	92	123	243	201	407	423	1414	4076	0	0
LFQ	14	0	0	0	3	5	1	7	3	5	2	6	9	6	8	8	9	12	14	19	17	21	26	21	19	31	18	26	30	36	44	39	50	63	42	78	95	106	81	122	224	240	389	382	1352	4119	0	0
LFQ	15	0	0	0	3	4	2	6	4	1	5	10	9	3	7	8	11	12	6	16	17	11	16	22	22	36	31	33	29	48	41	37	43	67	37	75	77	110	76	120	234	214	437	363	1380	4105	0	0
LFQ	16	0	0	0	3	6	11	10	5	5	8	8	6	10	9	10	14	15	19	15	23	27	19	19	31	26	42	46	42	56	39	81	70	108	72	86	149	134	107	180	282	248	427	489	1016	1871	1944	0
LFQ	17	1	0	0	6	5	7	5	6	5	8	5	6	9	8	12	15	11	12	18	23	22	16	23	29	23	40	37	54	59	44	84	66	81	102	92	152	132	145	205	282	234	391	457	975	1854	2027	0
LFQ	18	0	0	0	5	7	9	12	4	2	10	8	8	12	9	11	8	16	12	12	21	19	24	28	27	25	43	34	32	48	40	88	70	79	82	93	153	125	127	180	271	251	384	449	926	1749	2275	0
LFQ	19	0	0	0	7	3	3	5	14	9	9	9	6	12	10	11	10	14	15	14	12	18	14	34	25	21	43	42	35	58	41	81	67	97	85	83	147	141	121	169	286	207	411	429	915	1764	2291	0
LFQ	20	0	0	1	2	11	6	11	6	4	12	6	11	15	6	15	12	18	9	13	24	27	20	32	21	26	30	44	41	53	49	78	83	82	102	94	137	132	140	191	258	217	402	473	913	1781	2180	0
LFQ	21	0	0	0	5	11	10	9	9	6	9	8	9	13	8	14	14	17	24	16	24	20	25	35	33	34	31	38	43	41	49	83	66	86	93	89	152	122	140	167	266	233	447	463	1026	1831	1969	0
LFQ	22	0	0	0	4	8	6	10	3	6	8	11	4	4	6	13	12	13	15	15	18	25	18	34	25	34	46	45	50	49	46	86	71	88	99	90	146	153	116	194	265	251	458	474	964	1827	1978	0
LFQ	23	0	0	0	9	8	15	13	7	7	7	5	9	13	6	10	12	11	18	16	15	31	16	28	26	28	35	40	45	49	49	80	74	87	82	85	151	145	116	188	284	226	455	463	969	1782	2073	0
LFQ	24	0	0	0	5	11	8	12	5	11	11	5	9	5	8	19	8	14	14	15	19	21	21	35	30	32	35	47	30	56	47	75	80	80	78	100	164	131	146	177	304	253	446	470	1028	1878	1845	0
LFQ	25	0	0	0	4	9	15	8	9	7	5	9	15	5	12	11	7	10	18	16	20	23	19	26	31	30	42	34	55	67	58	78	75	70	88	94	145	134	128	180	295	229	449	460	966	1730	2102	0
LFQ	26	0	0	0	7	9	10	11	7	5	7	11	7	11	6	12	9	10	17	24	15	26	22	27	27	33	23	32	45	64	57	71	75	79	79	88	151	143	145	172	271	244	422	443	869	1684	2318	0
LFQ	27	8	0	0	2	7	6	9	10	2	11	15	8	9	12	13	11	28	17	14	14	30	19	32	29	39	32	48	42	54	48	66	74	82	65	91	143	130	126	183	261	231	393	447	902	1711	2314	0
LFQ	28	3	0	0	6	8	8	5	4	11	8	4	7	14	12	21	11	23	20	15	12	26	19	16	32	37	41	22	47	70	68	79	74	100	79	102	120	147	129	185	254	219	384	413	940	1678	2315	0
LFQ	29	0	0	0	4	9	10	10	6	6	8	8	10	8	14	7	11	15	21	18	17	29	23	38	21	43	35	47	43	57	51	75	66	87	81	81	135	108	129	179	278	236	423	450	939	1615	2337	0
LFQ	30	1	0	0	4	12	9	10	8	10	10	7	9	11	11	17	11	15	18	20	23	20	22	41	23	46	33	40	44	53	43	78	71	91	64	73	141	126	137	168	274	251	433	466	957	1598	2289	0
LFQ	31	0	0	1	5	8	6	9	9	6	6	6	12	13	9	14	12	17	24	19	21	26	23	28	36	43	34	43	37	54	57	72	62	96	79	101	118	133	148	200	274	242	416	422	939	1656	2252	0
LFQ	32	0	0	0	12	8	19	5	7	6	10	7	11	14	7	8	9	16	18	20	13	20	27	30	31	35	30	26	48	55	59	80	77	109	72	97	95	135	147	182	234	243	405	445	906	1627	2383	0
LFQ	33	0	0	0	7	11	9	7	10	5	8	10	12	5	12	13	14	19	20	15	19	21	27	27	25	35	44	31	39	58	57	77	73	71	78	86	121	132	159	213	235	239	419	440	897	1550	2438	0
LFQ	34	0	0	0	8	5	5	7	7	4	10	10	8	11	16	12	9	20	12	22	26	35	20	21	32	37	39	54	51	47	63	66	82	90	62	78	110	110	138	217	246	232	408	423	894	1600	2441	0
LFQ	35	0	0	0	4	11	12	13	6	8	8	16	15	9	8	12	13	12	19	13	30	29	25	42	21	42	47	46	39	67	37	65	70	121	82	110	116	110	173	182	242	243	391	393	980	1563	2343	0
LFQ	36	0	0	0	6	7	9	2	7	10	5	17	10	10	14	7	14	19	16	20	21	24	27	29	35	43	45	43	40	59	49	68	76	93	61	108	131	132	160	180	239	220	400	430	795	1630	2477	0
LFQ	37	0	0	0	12	9	8	6	8	10	8	5	7	10	10	11	8	14	16	17	15	24	29	22	32	28	34	54	33	70	70	37	67	72	65	106	116	122	181	212	225	239	377	423	860	1525	2591	0
LFQ	38	0	0	1	11	6	9	10	11	9	15	7	11	14	9	14	15	12	15	13	23	25	26	33	36	31	46	49	51	46	56	47	72	90	53	105	107	144	155	200	209	219	379	428	824	1591	2561	0
LFQ	39	0	0	0	6	6	10	15	9	9	12	10	11	9	14	7	17	19	13	16	19	24	21	28	39	34	37	47	42	62	81	44	77	78	85	108	109	144	170	194	211	228	403	416	884	1602	2418	0
LFQ	40	1	0	1	6	11	7	7	5	9	9	14	11	8	10	11	13	10	15	19	23	36	27	20	28	47	34	38	50	57	61	58	83	105	76	104	107	133	191	203	198	229	401	450	864	1603	2395	0
LFQ	41	0	0	0	11	17	11	10	11	5	5	5	9	13	16	15	10	15	18	11	29	14	22	22	36	42	43	43	37	67	71	60	56	84	78	109	115	110	181	196	191	211	411	444	807	1535	2592	0
LFQ	42	0	0	0	9	6	9	6	8	7	5	6	12	8	10	7	14	15	15	22	27	21	32	30	29	30	45	44	44	67	66	60	70	91	78	103	109	140	184	176	192	203	388	478	776	1500	2646	0
LFQ	43	2	0	0	6	6	6	13	7	5	12	10	12	8	15	8	14	22	19	23	20	21	28	22	24	38	43	49	44	60	61	66	73	85	80	113	100	134	174	190	214	249	360	441	821	1561	2529	0
LFQ	44	0	0	0	7	13	7	9	6	10	7	10	11	11	18	12	11	20	16	13	28	19	23	27	39	31	41	43	30	73	57	58	70	92	77	118	119	130	176	173	175	223	387	444	874	1577	2503	0
LFQ	45	0	0	0	9	5	6	10	9	6	11	7	8	8	8	11	19	16	19	13	25	30	30	31	30	25	45	50	40	72	66	60	74	108	72	113	111	157	170	223	225	238	443	458	919	1595	2213	0
