# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	500c42d4	678ca331	476af7bc
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	41399	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	41399
SN	is sorted:	1
SN	1st fragments:	41399
SN	last fragments:	0
SN	reads mapped:	41399
SN	reads mapped and paired:	41399	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	41399	# proper-pair bit set
SN	reads paired:	41399	# paired-end technology bit set
SN	reads duplicated:	264	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	33
SN	total length:	6209850	# ignores clipping
SN	total first fragment length:	6209850	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	6209850	# ignores clipping
SN	bases mapped (cigar):	6195162	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	39600
SN	mismatches:	17454	# from NM fields
SN	error rate:	2.817360e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	44.0
SN	insert size average:	179.4
SN	insert size standard deviation:	13.9
SN	inward oriented pairs:	20561
SN	outward oriented pairs:	126
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	1	0	0	0	1	0	1	0	1	1	0	1	0	1	1	3	3	5	8	0	5	5	1	9	17	9	0	23	20	18	43	0	74	74	131	251	1036	12692	26964	0	0	0	0	0	0	0	0
FFQ	2	1	0	0	0	0	1	0	1	0	4	2	1	0	3	4	3	8	5	9	2	11	10	17	13	15	18	13	17	49	23	38	53	68	53	67	85	112	108	217	283	447	1037	4235	34366	0	0	0
FFQ	3	0	0	0	0	0	0	0	0	0	4	1	1	1	0	2	2	6	8	6	8	8	5	16	7	12	25	20	24	27	28	31	52	76	56	82	57	103	106	240	324	537	1160	4462	33902	0	0	0
FFQ	4	0	0	0	0	1	0	0	1	0	2	1	2	1	1	3	5	4	10	7	7	11	8	18	14	16	20	17	19	17	26	28	31	58	40	86	63	96	105	207	291	484	1147	4514	34038	0	0	0
FFQ	5	0	0	0	2	4	0	3	2	0	4	5	3	1	9	6	7	13	10	10	16	17	11	23	20	29	33	30	34	37	32	66	73	85	74	81	121	108	129	289	289	443	1070	4706	33504	0	0	0
FFQ	6	0	0	0	2	5	1	3	4	1	6	5	2	2	6	5	17	15	20	8	15	21	13	23	21	48	38	29	32	48	54	84	62	81	105	85	114	130	134	262	307	456	1068	4760	33307	0	0	0
FFQ	7	0	0	0	5	8	5	6	8	5	8	5	6	11	8	14	17	14	25	20	24	21	25	33	27	54	42	38	42	69	40	77	86	98	115	85	117	191	174	285	317	448	998	4869	32959	0	0	0
FFQ	8	0	0	0	0	1	7	3	5	5	5	8	11	2	9	4	12	16	19	9	19	30	23	34	26	50	42	45	41	47	55	64	70	90	101	80	111	134	189	266	300	443	1088	4723	33212	0	0	0
FFQ	9	0	0	1	3	3	4	4	2	3	8	10	7	5	4	10	15	18	21	20	17	26	40	25	45	31	50	44	70	60	66	73	62	129	115	125	126	201	219	289	316	394	502	670	1576	35989	1	0
FFQ	10	0	0	0	3	6	1	5	5	5	5	4	5	6	7	7	12	15	20	26	20	14	19	24	44	36	56	43	51	71	69	56	99	111	121	133	120	209	197	267	293	385	473	639	1524	36192	1	0
