# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	023579ca	d35edcfa	ecd99277
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	20767	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	20767
SN	is sorted:	1
SN	1st fragments:	20767
SN	last fragments:	0
SN	reads mapped:	20767
SN	reads mapped and paired:	20767	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	20767	# proper-pair bit set
SN	reads paired:	20767	# paired-end technology bit set
SN	reads duplicated:	55	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	33
SN	total length:	3115050	# ignores clipping
SN	total first fragment length:	3115050	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	3115050	# ignores clipping
SN	bases mapped (cigar):	3110499	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	8250
SN	mismatches:	13224	# from NM fields
SN	error rate:	4.251408e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	41.5
SN	insert size average:	770.4
SN	insert size standard deviation:	14.1
SN	inward oriented pairs:	10369
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	2	2	6	12	4	8	8	1	20	25	11	0	29	67	20	80	0	126	175	140	641	2681	15993	712	0	0	0	0	0	0	0	0
FFQ	2	1	0	0	0	0	0	1	1	0	0	2	2	2	0	2	6	7	2	9	6	9	10	13	12	18	21	18	32	35	24	55	51	72	54	90	74	185	107	372	372	1065	3729	11527	2781	0	0	0
FFQ	3	0	0	0	1	0	0	0	0	0	2	1	1	1	1	2	2	4	3	10	5	6	5	18	7	8	20	16	19	22	13	33	36	56	39	73	92	159	85	307	384	1086	3915	11817	2518	0	0	0
FFQ	4	0	0	0	0	0	0	3	1	0	0	0	0	2	1	2	2	4	2	3	4	14	11	15	14	13	16	12	20	26	24	47	37	63	47	65	65	184	101	307	374	1114	3896	11459	2819	0	0	0
FFQ	5	0	0	0	0	2	2	5	1	4	1	0	6	0	1	3	10	12	10	9	19	17	22	25	18	40	43	39	55	45	49	106	69	99	95	123	108	249	208	428	416	944	3424	11444	2616	0	0	0
FFQ	6	0	0	1	2	7	9	3	4	3	4	5	4	7	9	5	23	13	13	17	36	39	33	37	17	47	58	51	60	75	67	128	70	113	119	110	136	271	303	439	458	923	3290	10950	2808	0	0	0
FFQ	7	0	0	2	7	9	13	14	6	6	15	10	13	7	9	19	24	23	24	24	38	20	45	52	31	71	74	55	46	142	62	111	98	164	192	99	148	336	340	305	465	853	3050	10666	3079	0	0	0
FFQ	8	0	0	1	6	10	3	3	9	5	8	4	10	6	10	10	22	23	25	24	26	26	29	55	22	64	55	40	55	87	56	112	69	131	172	104	147	286	318	324	469	877	3207	10885	2972	0	0	0
FFQ	9	0	0	0	7	9	9	11	9	13	7	6	7	11	12	17	29	32	21	34	43	36	57	61	63	59	71	64	93	90	80	119	96	153	219	154	183	267	187	477	428	545	1003	1358	3419	11208	0	0
FFQ	10	0	0	0	4	7	11	7	3	8	2	8	9	11	6	15	23	30	31	31	30	40	39	46	45	48	65	59	93	97	82	108	117	164	180	143	196	258	187	449	438	587	895	1338	3721	11136	0	0
