# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	09b17a77	807be790	be8424b7
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	41105	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	41105
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	41105
SN	reads mapped:	41105
SN	reads mapped and paired:	41105	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	41105	# proper-pair bit set
SN	reads paired:	41105	# paired-end technology bit set
SN	reads duplicated:	265	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	49
SN	total length:	6165750	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	6165750	# ignores clipping
SN	bases mapped:	6165750	# ignores clipping
SN	bases mapped (cigar):	6128470	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	39750
SN	mismatches:	56769	# from NM fields
SN	error rate:	9.263161e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	40.2
SN	insert size average:	179.4
SN	insert size standard deviation:	13.9
SN	inward oriented pairs:	20414
SN	outward oriented pairs:	122
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	1	0	0	11	13	12	15	21	26	17	29	34	33	29	48	46	79	54	93	112	77	102	84	184	161	126	196	290	148	409	241	620	418	635	1393	1905	6985	26458	0	0	0	0	0	0	0	0	0
LFQ	2	0	0	0	22	23	18	24	26	23	24	41	27	25	50	59	93	64	95	105	89	101	107	144	137	137	183	196	184	275	255	215	299	358	574	531	591	1162	1453	24991	6645	1759	0	0	0	0	0	0
LFQ	3	0	0	0	15	24	22	16	23	24	21	29	34	33	37	59	69	61	77	84	112	96	106	138	107	156	161	179	184	254	254	217	301	310	544	436	561	904	1165	14426	9524	10342	0	0	0	0	0	0
LFQ	4	0	0	0	19	21	33	28	26	25	27	32	46	41	38	58	79	58	92	78	107	95	97	133	104	131	189	164	177	247	248	216	298	285	525	461	582	929	1156	15802	9749	8709	0	0	0	0	0	0
LFQ	5	0	0	0	12	25	22	15	25	26	24	27	30	38	40	49	77	63	73	71	100	98	96	114	118	148	159	178	145	242	215	218	305	291	417	407	543	724	996	10363	8981	15630	0	0	0	0	0	0
LFQ	6	0	0	0	15	25	27	33	35	34	25	33	35	48	35	44	65	74	79	108	104	102	97	135	114	156	183	179	169	243	237	227	304	300	428	440	557	943	1160	14637	10231	9444	0	0	0	0	0	0
LFQ	7	0	0	2	34	44	42	25	32	41	37	37	43	61	58	44	105	84	84	111	107	106	122	172	152	147	193	233	188	324	259	236	355	302	547	536	639	1193	1389	23795	6802	2424	0	0	0	0	0	0
LFQ	8	8	0	1	26	34	46	35	37	28	36	39	43	56	40	57	83	75	76	77	104	86	122	133	105	150	171	168	169	278	235	264	325	303	479	459	640	914	1222	15256	10291	8434	0	0	0	0	0	0
LFQ	9	0	0	0	16	60	37	34	48	46	41	57	56	54	68	91	110	87	121	111	150	159	155	167	170	176	216	228	244	273	285	237	366	284	386	298	563	534	401	658	930	1038	1436	1925	5050	23739	0	0
LFQ	10	0	0	0	19	42	46	30	36	53	37	51	49	55	59	79	109	85	113	97	133	167	132	162	172	187	199	179	246	291	253	227	367	292	347	326	507	503	386	646	883	952	1296	2020	4966	24306	0	0
