# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	35334320	f5798412	6a191e56
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	157523	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	157523
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	157523
SN	reads mapped:	157523
SN	reads mapped and paired:	157523	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	157523	# proper-pair bit set
SN	reads paired:	157523	# paired-end technology bit set
SN	reads duplicated:	3209	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	16
SN	total length:	23628450	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	23628450	# ignores clipping
SN	bases mapped:	23628450	# ignores clipping
SN	bases mapped (cigar):	23571727	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	481350
SN	mismatches:	120595	# from NM fields
SN	error rate:	5.116086e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	40.8
SN	insert size average:	571.2
SN	insert size standard deviation:	14.2
SN	inward oriented pairs:	78752
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	27	0	2	29	35	22	38	39	47	22	46	72	55	80	64	96	142	137	138	101	250	239	340	188	516	152	587	173	1110	618	1364	874	836	2869	4165	6226	25277	110547	0	0	0	0	0	0	0	0	0
LFQ	2	63	0	1	16	26	20	12	19	34	26	39	44	47	53	63	85	90	90	113	132	134	160	216	241	191	288	273	367	308	482	517	664	646	543	1141	1085	1771	2104	3385	8836	132940	258	0	0	0	0	0
LFQ	3	0	0	0	17	14	25	19	24	28	24	34	46	40	41	69	88	80	86	133	133	119	186	161	270	175	327	276	423	260	618	552	661	697	595	1060	1271	1837	2307	2877	8688	131365	1897	0	0	0	0	0
LFQ	4	0	0	0	12	30	32	39	38	57	42	43	60	64	62	85	109	107	93	189	161	152	186	204	312	191	361	311	466	262	686	635	728	744	619	1133	1336	1960	2466	3026	9216	130288	1018	0	0	0	0	0
LFQ	5	0	0	0	11	12	26	27	23	40	31	59	48	59	48	95	113	99	111	169	142	125	227	193	311	196	339	283	470	237	701	559	678	714	668	1059	1385	2091	2374	2871	8795	126823	5311	0	0	0	0	0
LFQ	6	0	0	1	29	38	50	49	43	49	33	62	65	88	83	94	139	118	150	194	150	160	243	221	305	233	394	299	517	276	734	625	729	737	720	1112	1424	2182	2488	2862	8779	127909	3139	0	0	0	0	0
LFQ	7	0	0	6	50	58	75	65	55	72	60	84	86	92	104	123	157	146	136	235	188	173	297	263	373	203	379	341	552	281	781	662	759	735	765	1183	1462	2212	2506	3650	9325	126822	2007	0	0	0	0	0
LFQ	8	0	0	3	31	44	47	53	55	62	46	68	77	114	81	111	132	138	140	225	166	152	260	211	313	218	377	303	562	268	777	619	777	735	760	1053	1408	2194	2398	3182	8978	122961	7424	0	0	0	0	0
LFQ	9	0	0	1	57	72	50	63	54	60	89	77	102	134	132	158	145	199	207	216	244	262	313	346	329	498	346	504	527	731	709	782	675	1160	1127	1145	1216	1809	2101	2397	2716	4184	6750	8695	30119	86022	0	0
LFQ	10	0	0	1	63	63	68	59	70	68	64	80	93	116	154	146	153	162	235	181	227	247	321	340	313	464	377	483	518	713	678	790	636	1119	1041	1085	1183	1673	2210	2280	2912	4128	6938	8515	30614	85942	0	0
LFQ	11	0	0	1	65	84	56	59	78	82	76	84	101	141	135	167	153	210	228	222	246	303	320	356	345	521	383	515	536	796	790	773	659	1138	1108	1130	1210	1665	2137	2344	2937	4276	6836	8650	30164	85443	0	0
LFQ	12	0	0	1	53	81	57	61	61	68	88	93	81	149	138	129	169	174	248	217	227	287	299	392	326	498	360	543	511	771	740	856	622	1168	1081	1032	1226	1729	2163	2271	3071	3974	7341	8366	30276	85525	0	0
LFQ	13	0	0	0	60	74	78	70	75	90	67	96	98	125	126	141	187	197	255	179	265	294	317	367	310	564	374	545	510	746	728	853	681	1219	1051	1067	1201	1694	2194	2258	3024	4002	7396	8380	30307	85258	0	0
LFQ	14	0	0	2	55	78	69	78	75	71	89	89	109	137	132	174	146	206	205	223	253	305	328	406	293	535	365	545	497	810	716	799	580	1243	1004	1064	1298	1711	2275	2235	3148	3970	7405	8287	30527	84986	0	0
LFQ	15	0	0	2	55	52	73	73	87	77	83	94	114	140	155	159	183	188	248	236	249	263	293	370	327	558	395	522	487	806	742	897	630	1228	1106	978	1315	1681	2352	2171	3200	3877	7359	8201	30469	85028	0	0
LFQ	16	154	0	3	87	137	137	105	111	125	121	135	132	154	160	164	184	225	236	212	252	345	276	421	462	466	443	540	638	539	842	892	763	1165	874	1698	1206	1766	2132	2631	2516	3748	3839	7903	10867	37164	70553	0
LFQ	17	0	0	0	92	120	123	114	116	99	120	127	123	145	178	173	175	223	223	233	244	319	287	434	444	484	434	532	665	551	857	927	762	1233	846	1795	1257	1751	2043	2512	2502	3728	4005	7757	10651	37595	70524	0
LFQ	18	0	0	3	96	139	102	117	113	119	124	132	134	168	147	151	221	228	244	219	282	341	316	430	474	475	428	593	699	524	919	910	828	1257	850	1758	1223	1685	2112	2521	2492	3636	3920	7815	10617	37515	70446	0
LFQ	19	2	0	0	94	118	112	102	93	101	133	117	117	160	169	150	200	184	222	200	241	358	316	408	445	439	455	496	661	513	868	912	689	1197	820	1723	1187	1759	2130	2453	2482	3611	3843	8011	10418	37471	71343	0
LFQ	20	0	0	1	87	121	117	112	100	122	123	139	97	168	172	164	193	225	233	231	312	338	317	403	451	450	474	536	641	579	889	955	750	1247	863	1790	1231	1804	2152	2542	2471	3579	3864	7847	10488	37383	70762	0
LFQ	21	0	0	1	98	132	133	115	115	114	128	155	108	179	164	163	212	221	253	205	282	389	306	467	472	444	435	548	646	543	872	894	752	1239	922	1798	1241	1825	1983	2503	2512	3716	3795	7997	10542	37495	70409	0
LFQ	22	2	0	3	110	149	125	120	120	139	111	159	110	185	158	163	178	215	247	210	278	348	315	455	460	454	412	549	608	595	875	906	762	1240	867	1802	1238	1847	2064	2463	2624	3865	3846	7993	10428	37396	70329	0
LFQ	23	61	0	2	82	149	131	118	133	110	98	129	140	167	175	175	196	215	264	207	323	332	296	478	455	463	422	538	656	532	886	866	740	1223	884	1788	1251	1849	2098	2404	2499	3680	3796	7869	10349	37396	70898	0
LFQ	24	1	0	3	106	152	136	117	121	102	109	138	118	178	176	159	198	224	260	222	317	346	332	430	421	478	429	565	637	579	956	843	774	1255	847	1770	1238	1883	2101	2541	2563	3711	3894	7884	10309	37249	70651	0
LFQ	25	0	0	6	89	141	141	102	127	112	121	139	127	180	176	177	199	206	225	212	320	295	310	466	431	454	468	517	668	552	869	833	743	1226	875	1789	1177	1898	2054	2478	2486	3599	3904	7843	10318	37378	71092	0
LFQ	26	0	0	1	81	128	119	130	103	104	131	141	139	156	167	155	196	206	239	221	261	309	319	454	460	493	465	542	643	537	868	840	761	1199	854	1781	1224	1794	2131	2471	2583	3680	3686	7889	10242	37382	71238	0
LFQ	27	0	0	2	96	155	130	119	109	117	129	154	130	201	212	185	206	237	258	280	314	352	316	460	457	479	469	523	656	621	849	875	820	1220	975	1707	1198	1907	2122	2464	2614	3672	3980	7890	10209	37491	70163	0
LFQ	28	1	0	2	102	159	126	123	120	117	117	104	147	178	181	191	233	239	246	236	308	306	325	461	468	479	510	578	664	642	851	840	787	1176	969	1756	1269	2025	2099	2467	2686	3658	3863	7827	10405	37409	70073	0
LFQ	29	3	0	3	100	165	147	123	140	123	141	142	137	174	174	188	209	248	262	268	316	320	304	489	451	494	479	554	707	633	891	875	808	1180	1049	1694	1201	1890	2123	2486	2722	3588	3903	7656	10378	37212	70373	0
LFQ	30	0	0	1	113	170	127	126	146	146	151	153	155	186	177	184	206	241	231	234	323	316	304	449	428	460	536	587	664	639	850	838	809	1127	1067	1673	1319	2036	2100	2519	2787	3576	3874	7777	10243	37076	70399	0
LFQ	31	49	0	0	94	144	127	137	125	132	133	135	181	163	162	174	191	224	273	235	345	340	357	447	430	438	522	559	696	659	861	851	796	1158	1186	1561	1248	2015	2096	2519	2703	3475	3859	7725	10349	37211	70438	0
LFQ	32	12	0	2	110	154	122	106	131	129	133	140	136	166	195	177	214	226	249	249	366	322	350	477	444	462	537	537	667	693	873	763	841	1154	1152	1529	1261	2022	1960	2506	2901	3453	3900	7721	10328	37163	70490	0
LFQ	33	0	0	2	112	135	110	145	127	130	129	135	147	153	192	170	220	206	237	277	358	327	383	452	452	478	578	502	715	700	867	788	841	1051	1190	1513	1292	2044	2073	2428	2928	3458	3978	7556	10309	37228	70407	0
LFQ	34	0	0	0	104	153	129	118	136	112	130	147	154	171	203	165	222	233	241	264	321	300	378	449	440	469	594	539	687	788	851	752	803	1082	1249	1445	1357	2129	2054	2437	2955	3352	3961	7430	10387	37173	70459	0
LFQ	35	0	0	4	115	139	152	142	139	110	138	130	168	163	212	207	226	241	242	290	355	317	375	453	446	493	612	524	747	752	879	724	867	1087	1271	1413	1435	2011	2011	2423	3114	3462	3973	7559	10578	36998	69826	0
LFQ	36	0	0	6	126	158	135	127	144	151	111	147	172	148	196	189	233	236	277	242	335	289	376	437	427	442	623	544	725	771	877	752	867	1098	1369	1464	1390	2079	1986	2441	2995	3294	3975	7530	10706	36822	70111	0
LFQ	37	0	0	1	111	161	126	127	142	134	132	161	175	181	173	186	204	258	278	305	351	322	355	409	493	449	586	559	746	750	823	774	889	1142	1312	1401	1434	2067	2245	2479	3007	3354	4106	7457	10576	36742	69840	0
LFQ	38	11	0	1	101	161	141	122	142	131	135	146	176	190	187	184	204	238	274	287	317	309	353	459	496	466	637	541	710	787	821	781	839	1049	1355	1368	1312	2068	2231	2473	3046	3312	4052	7425	10671	36673	70141	0
LFQ	39	2	0	3	116	176	138	119	136	123	134	156	167	192	201	177	231	251	250	289	331	322	397	460	459	500	625	535	776	725	777	797	899	1075	1379	1342	1432	2023	2149	2477	2989	3317	4195	7564	10777	36421	69919	0
LFQ	40	0	0	3	110	151	136	145	160	151	135	161	163	191	196	193	247	253	308	272	322	372	364	462	450	481	615	541	805	778	736	786	927	1051	1389	1366	1454	1960	2213	2474	2896	3324	4082	7299	10894	36434	70073	0
LFQ	41	1	0	1	134	153	171	137	155	137	122	167	170	190	179	214	199	247	257	316	292	346	379	443	507	486	578	583	809	779	788	841	895	1009	1454	1379	1395	1975	2264	2425	2938	3228	4293	7395	11127	36187	69778	0
LFQ	42	0	0	1	102	157	141	144	142	140	132	160	175	188	214	190	215	209	286	327	315	330	368	451	478	505	602	545	769	797	697	889	899	1038	1449	1269	1473	1878	2253	2343	2926	3263	4284	7285	10811	36502	70181	0
LFQ	43	2	0	7	90	175	137	129	129	141	147	166	199	164	201	200	225	251	287	285	315	362	408	453	455	550	561	557	728	774	698	948	833	1003	1496	1333	1373	1816	2364	2382	2927	3181	4273	7302	11131	36432	69933	0
LFQ	44	0	0	2	125	167	158	139	132	141	144	176	181	173	196	221	231	261	273	339	355	364	422	444	443	544	575	625	735	791	707	973	914	1050	1527	1296	1464	1791	2418	2440	2938	3289	4342	7306	11070	35815	69826	0
LFQ	45	0	0	4	129	164	140	137	144	137	135	142	169	195	192	219	247	251	259	339	307	415	384	446	493	550	594	561	813	785	667	870	937	1075	1599	1261	1521	1762	2444	2379	2888	3143	4473	7295	11213	36059	69586	0
LFQ	46	66	0	5	122	200	167	151	148	136	146	174	209	197	213	238	259	247	273	337	336	347	430	469	484	569	620	586	797	811	707	995	933	1079	1500	1301	1488	1890	2544	2393	2920	3265	4326	7458	11091	35818	69078	0
LFQ	47	83	0	2	126	160	142	157	144	143	151	178	204	145	178	212	234	260	247	308	334	355	411	453	485	538	572	636	767	843	677	973	966	1115	1420	1390	1474	1763	2478	2397	2928	3182	4371	7526	11205	35918	69272	0
