# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	8875d75e	edcf7c96	4452df92
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	140287	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	140287
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	140287
SN	reads mapped:	140287
SN	reads mapped and paired:	140287	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	140287	# proper-pair bit set
SN	reads paired:	140287	# paired-end technology bit set
SN	reads duplicated:	7417	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	58
SN	total length:	21043050	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	21043050	# ignores clipping
SN	bases mapped:	21043050	# ignores clipping
SN	bases mapped (cigar):	21005555	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	1112550
SN	mismatches:	62211	# from NM fields
SN	error rate:	2.961645e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	43.4
SN	insert size average:	228.8
SN	insert size standard deviation:	14.0
SN	inward oriented pairs:	70132
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	38	0	1	7	15	12	12	9	17	18	18	12	22	26	32	36	60	38	21	69	91	51	96	86	108	81	173	57	260	198	387	289	235	783	1307	1568	8079	125975	0	0	0	0	0	0	0	0	0
LFQ	2	52	1	0	7	11	8	6	6	9	6	14	20	14	23	20	31	27	50	47	39	46	86	50	82	56	105	116	100	114	187	184	156	250	269	362	437	591	703	1656	2793	131243	310	0	0	0	0	0
LFQ	3	0	0	0	6	8	9	9	11	9	7	11	20	14	32	16	37	29	40	48	43	54	74	56	83	52	106	102	104	128	191	211	203	238	251	375	438	625	724	1635	2518	129281	2489	0	0	0	0	0
LFQ	4	0	0	0	9	12	12	11	5	11	12	20	22	24	23	30	62	27	40	62	57	48	73	40	106	64	117	133	106	117	202	207	213	256	285	393	475	602	743	1620	2519	130268	1261	0	0	0	0	0
LFQ	5	0	0	0	8	8	10	11	8	13	10	19	16	20	24	29	42	36	34	55	39	56	75	39	85	50	126	118	121	117	196	196	175	232	272	351	454	657	760	1548	2439	124976	6862	0	0	0	0	0
LFQ	6	0	0	0	7	11	16	16	16	19	15	26	24	30	29	38	54	35	46	64	54	59	100	60	117	76	133	132	156	122	240	233	206	247	274	364	462	684	745	1622	2609	127148	3998	0	0	0	0	0
LFQ	7	0	0	0	15	27	30	18	21	34	19	28	43	27	36	34	71	51	63	85	72	67	123	77	132	77	134	117	152	153	269	236	267	300	317	407	510	689	871	2483	2892	126828	2512	0	0	0	0	0
LFQ	8	0	0	0	11	16	21	21	16	31	18	39	29	38	37	46	65	39	50	78	53	63	101	60	121	91	141	128	150	115	221	203	212	291	309	390	507	633	834	1951	2608	121464	9086	0	0	0	0	0
LFQ	9	0	0	0	27	21	29	28	19	26	36	25	36	47	42	60	66	78	52	82	80	106	103	128	114	161	134	153	135	251	231	276	247	332	311	441	349	538	612	783	883	1235	2234	2565	10467	116744	0	0
LFQ	10	1	0	0	15	20	17	21	21	26	26	31	35	40	40	50	50	75	63	63	86	81	82	111	112	159	119	148	147	232	225	280	195	306	321	466	342	507	676	784	897	1235	2244	2425	10400	117113	0	0
