# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	c53658db	6156b89e	e0d8fc64
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	11478	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	11478
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	11478
SN	reads mapped:	11478
SN	reads mapped and paired:	11478	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	11478	# proper-pair bit set
SN	reads paired:	11478	# paired-end technology bit set
SN	reads duplicated:	1149	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	30
SN	total length:	1721700	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	1721700	# ignores clipping
SN	bases mapped:	1721700	# ignores clipping
SN	bases mapped (cigar):	1517266	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	172350
SN	mismatches:	6357	# from NM fields
SN	error rate:	4.189773e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	42.9
SN	insert size average:	131.9
SN	insert size standard deviation:	13.0
SN	inward oriented pairs:	2057
SN	outward oriented pairs:	3660
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	4	0	0	0	1	2	0	3	1	2	0	2	2	1	3	6	6	8	1	10	7	5	11	16	22	14	19	10	27	11	38	39	16	73	129	154	805	10030	0	0	0	0	0	0	0	0	0
LFQ	2	6	0	0	1	1	2	1	1	2	0	3	1	1	4	3	6	3	3	10	3	9	9	3	11	7	13	20	11	16	20	26	22	34	32	48	46	63	86	176	308	10442	25	0	0	0	0	0
LFQ	3	0	0	0	1	1	1	0	1	3	0	1	0	1	2	3	4	4	3	10	2	9	6	6	13	8	6	24	14	11	25	24	20	40	38	34	59	75	78	186	288	10271	206	0	0	0	0	0
LFQ	4	0	0	0	0	2	1	2	1	0	1	1	3	6	3	7	7	1	7	12	6	10	10	7	12	8	7	29	9	18	19	24	22	26	35	40	51	62	98	182	291	10350	108	0	0	0	0	0
LFQ	5	0	0	0	0	2	2	1	1	4	0	2	1	1	0	4	2	5	4	9	3	8	16	7	11	9	12	12	17	20	25	13	30	38	23	44	40	76	78	175	272	9959	552	0	0	0	0	0
LFQ	6	0	0	0	1	0	3	2	2	1	3	3	2	2	3	7	6	9	8	4	7	7	3	4	9	7	15	17	19	18	30	19	22	42	48	47	62	80	101	200	270	10090	305	0	0	0	0	0
LFQ	7	0	0	0	2	1	2	3	1	2	0	3	5	4	5	4	6	4	8	9	6	9	12	8	13	8	11	18	16	19	41	31	21	39	33	56	55	73	104	251	306	10079	210	0	0	0	0	0
LFQ	8	0	0	0	1	5	3	4	1	4	1	0	4	5	1	5	11	2	7	8	6	7	18	5	16	7	12	21	9	17	28	32	31	49	36	46	70	67	72	216	278	9670	703	0	0	0	0	0
LFQ	9	0	0	0	4	4	4	3	3	5	2	3	4	9	9	8	11	10	8	8	18	21	17	15	17	15	20	17	14	25	32	41	19	32	37	61	53	69	73	79	90	132	250	267	1036	8933	0	0
LFQ	10	0	0	0	3	2	3	5	2	3	5	3	3	6	5	10	5	8	4	4	8	13	10	14	18	15	14	19	23	22	28	34	27	32	42	59	42	55	84	103	109	133	247	236	1033	8987	0	0
LFQ	11	0	0	0	1	1	1	3	4	4	2	3	4	5	8	8	2	14	9	3	14	14	17	14	16	15	13	16	24	30	32	45	27	32	37	58	43	63	71	93	109	141	239	250	1099	8894	0	0
LFQ	12	0	0	0	1	5	2	3	4	2	5	4	3	6	6	7	7	8	11	5	11	13	8	23	13	20	11	17	21	28	31	41	24	38	41	62	47	49	67	100	109	113	216	228	1051	9017	0	0
LFQ	13	0	0	0	4	6	6	1	2	3	2	3	6	4	4	9	2	13	13	6	16	12	14	16	20	17	14	17	13	22	31	41	25	33	42	52	41	57	73	89	115	128	256	286	1075	8889	0	0
LFQ	14	0	0	0	2	7	3	3	5	2	3	2	3	3	8	9	5	5	9	7	10	18	16	13	15	14	14	23	26	28	20	41	21	45	33	37	45	54	81	97	101	166	256	263	1035	8930	0	0
LFQ	15	0	0	0	2	3	1	4	1	5	1	2	5	4	3	6	9	8	6	9	8	10	14	14	13	17	13	15	21	25	32	34	32	36	37	55	47	60	74	81	112	119	276	254	1112	8898	0	0
LFQ	16	15	0	0	5	6	5	7	0	5	4	7	5	6	4	8	5	5	8	5	14	13	15	17	17	14	17	28	29	27	37	30	36	41	39	72	37	64	77	80	101	102	162	303	406	1752	7848	0
LFQ	17	0	0	0	1	5	3	11	4	3	5	6	8	9	5	12	9	12	10	6	12	17	5	16	12	24	24	19	15	31	19	31	21	39	31	60	30	66	67	80	103	114	142	291	451	1680	7969	0
LFQ	18	0	0	0	3	4	2	8	6	8	6	6	3	4	8	8	5	9	6	3	11	14	12	21	14	10	22	20	22	25	29	18	28	52	50	66	39	78	65	85	104	114	126	280	402	1678	8004	0
LFQ	19	0	0	0	2	5	7	3	5	5	10	3	3	9	7	10	8	9	8	6	8	10	11	12	16	15	21	23	16	31	32	20	36	51	38	55	31	72	91	73	85	125	150	279	400	1618	8059	0
LFQ	20	0	0	0	5	9	7	7	3	5	3	7	6	8	3	16	7	6	10	6	13	9	10	21	18	17	13	15	14	27	37	24	37	39	30	55	34	55	73	98	103	130	124	255	420	1636	8063	0
LFQ	21	0	0	0	7	3	2	3	8	4	5	10	13	9	5	6	5	6	10	11	7	13	14	10	22	17	24	15	24	21	27	29	24	39	42	63	38	52	63	84	107	103	137	291	461	1707	7937	0
LFQ	22	0	0	0	5	7	6	5	2	2	6	8	7	11	8	9	8	8	12	10	16	13	7	18	11	18	24	25	22	15	34	24	33	32	45	54	36	61	79	73	98	110	148	303	453	1697	7915	0
LFQ	23	5	0	0	3	3	6	7	6	4	4	3	3	5	3	12	4	9	6	10	7	14	12	16	21	17	19	16	26	17	32	18	30	45	49	48	31	57	74	94	95	121	139	273	399	1710	8005	0
LFQ	24	0	0	0	2	5	9	7	6	5	5	4	7	7	7	9	5	7	9	5	11	16	16	16	11	14	22	20	17	36	30	26	30	45	37	52	30	67	69	76	95	115	145	323	399	1728	7933	0
