# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	291b16e5	312996d8	e2ef513e
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	1088032	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	1088032
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	1088032
SN	reads mapped:	1088032
SN	reads mapped and paired:	1088032	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	1088032	# proper-pair bit set
SN	reads paired:	1088032	# paired-end technology bit set
SN	reads duplicated:	36963	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	70
SN	total length:	163204800	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	163204800	# ignores clipping
SN	bases mapped:	163204800	# ignores clipping
SN	bases mapped (cigar):	162969843	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	5544450
SN	mismatches:	508035	# from NM fields
SN	error rate:	3.117356e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	43.0
SN	insert size average:	374.7
SN	insert size standard deviation:	14.3
SN	inward oriented pairs:	544003
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	246	0	3	55	132	50	84	93	117	133	165	177	196	297	224	313	470	418	308	396	796	572	936	644	1387	604	1698	605	2979	1696	3993	2764	2380	7689	12623	16723	84994	941072	0	0	0	0	0	0	0	0	0
LFQ	2	452	1	1	52	53	59	81	55	106	79	128	128	132	189	201	292	249	304	417	394	447	567	547	753	565	903	888	1121	1031	1540	1600	1999	1980	2055	3278	3695	5447	6502	13267	24501	1009698	2275	0	0	0	0	0
LFQ	3	1	0	0	47	42	61	67	66	86	78	122	124	139	132	200	315	259	287	440	408	427	671	484	778	542	883	884	1191	946	1722	1609	2019	2175	2013	3194	3890	5495	6991	12433	23122	995252	18437	0	0	0	0	0
LFQ	4	0	0	0	57	79	97	97	92	136	103	151	200	221	247	275	363	324	361	540	469	481	703	596	924	648	1051	998	1242	933	1961	1787	2062	2289	2176	3362	4161	5807	7370	12761	23860	999464	9584	0	0	0	0	0
LFQ	5	0	0	0	50	65	72	75	63	132	92	157	175	150	203	239	362	282	339	526	442	455	699	549	852	621	979	940	1243	881	2014	1683	1974	2247	2261	3046	4338	5864	6967	12245	23268	959567	51915	0	0	0	0	0
LFQ	6	0	0	0	103	128	124	135	151	192	148	230	190	267	241	325	443	355	414	639	521	564	816	633	984	638	1115	1024	1441	970	2209	1883	2229	2373	2341	3293	4267	5991	7526	12693	24209	976560	29667	0	0	0	0	0
LFQ	7	0	0	4	161	200	224	222	221	247	213	297	323	359	315	394	546	463	482	739	657	621	936	783	1133	753	1233	1174	1646	1121	2277	2036	2403	2565	2503	3555	4592	6563	7963	19678	27052	972538	18840	0	0	0	0	0
LFQ	8	0	0	1	116	139	199	181	189	192	184	242	246	284	264	375	481	361	479	665	554	577	919	606	997	669	1204	1043	1432	980	2367	1925	2318	2425	2343	3352	4482	6259	7568	14946	25053	932625	68790	0	0	0	0	0
LFQ	9	0	0	1	129	214	216	208	198	229	258	282	314	380	393	511	488	628	611	700	739	816	973	1150	1065	1505	1282	1578	1622	2179	2253	2482	2172	3146	3271	4005	3713	5153	6127	7206	8342	12226	19523	25244	101137	863363	0	0
LFQ	10	10	0	1	118	185	195	162	196	232	271	274	292	377	385	436	459	584	666	670	738	836	869	1164	1032	1388	1136	1560	1509	2207	2212	2490	2076	3036	3144	3890	3680	5074	6252	7120	8314	11994	19521	24911	100295	866071	0	0
