# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	ba521a05	82544c79	7f857f8d
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	66187	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	66187
SN	is sorted:	1
SN	1st fragments:	66187
SN	last fragments:	0
SN	reads mapped:	66187
SN	reads mapped and paired:	66187	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	66187	# proper-pair bit set
SN	reads paired:	66187	# paired-end technology bit set
SN	reads duplicated:	1123	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	12
SN	total length:	9928050	# ignores clipping
SN	total first fragment length:	9928050	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	9928050	# ignores clipping
SN	bases mapped (cigar):	9918721	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	168450
SN	mismatches:	30790	# from NM fields
SN	error rate:	3.104231e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	42.2
SN	insert size average:	620.7
SN	insert size standard deviation:	14.1
SN	inward oriented pairs:	33084
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	1	1	2	1	2	1	0	6	6	1	3	2	5	2	8	15	5	17	19	2	25	61	32	0	74	135	79	124	0	389	305	392	1253	7150	52826	3243	0	0	0	0	0	0	0	0
FFQ	2	119	0	0	0	1	1	0	0	1	3	1	1	1	1	0	7	6	0	15	6	10	5	20	9	8	22	35	17	49	88	29	60	72	72	152	188	301	181	513	1023	2882	10723	37471	12094	0	0	0
FFQ	3	1	0	0	0	0	0	0	2	0	2	2	3	3	3	1	7	2	8	3	10	16	3	16	18	6	20	41	9	30	88	41	52	77	57	177	239	340	193	549	1103	2984	11168	36870	12043	0	0	0
FFQ	4	0	0	0	0	0	2	2	1	3	2	5	4	3	3	3	16	2	11	16	11	25	14	17	35	19	24	51	17	55	131	71	71	115	58	215	290	404	281	649	1248	3327	11376	35357	12253	0	0	0
FFQ	5	0	0	0	3	2	4	2	1	2	7	1	4	11	3	10	24	13	20	26	19	40	12	57	62	45	37	64	66	93	165	72	104	150	100	257	312	479	250	782	1230	3248	11220	35392	11798	0	0	0
FFQ	6	0	0	0	8	7	13	6	2	8	5	6	16	19	12	16	26	29	22	42	21	49	21	71	59	57	59	81	82	110	163	111	123	175	110	312	395	535	305	862	1328	3561	11152	34202	12006	0	0	0
FFQ	7	0	0	0	16	17	17	10	20	19	14	18	21	28	20	32	56	37	22	64	33	77	31	85	66	108	56	79	107	113	169	137	148	227	146	325	398	567	333	987	1315	3463	10971	33308	12527	0	0	0
FFQ	8	0	0	3	13	15	11	19	17	11	12	16	8	19	9	21	26	29	23	46	30	67	24	59	67	83	54	88	100	110	156	123	147	195	106	256	364	508	299	834	1282	3458	11340	33873	12266	0	0	0
FFQ	9	0	0	4	10	18	18	15	16	11	17	14	27	23	26	32	35	54	46	62	80	67	80	102	99	97	123	125	188	184	155	264	178	432	203	399	537	406	659	748	1101	1621	1251	5424	12344	36107	2785	0
FFQ	10	6	2	2	10	17	13	13	15	11	13	16	15	9	22	21	35	58	44	63	63	55	66	90	101	106	114	114	203	151	136	245	182	386	221	398	549	387	628	748	1016	1822	1083	5603	12560	35631	3144	0
FFQ	11	0	0	1	19	28	17	15	18	19	15	19	28	18	26	27	34	51	37	62	79	64	83	111	116	150	125	148	214	165	156	275	196	477	217	399	581	428	675	765	1099	1732	1212	5568	12384	35364	2970	0
FFQ	12	0	0	3	14	21	16	13	19	20	13	14	22	13	27	33	39	54	35	56	68	60	83	114	129	108	108	117	210	154	182	294	176	444	216	394	522	402	711	761	1018	1746	1123	5579	12647	35279	3130	0
FFQ	13	0	0	3	19	21	16	18	13	10	23	24	21	18	18	40	35	60	41	66	76	80	80	97	120	110	128	140	209	193	155	292	203	461	252	424	565	402	682	810	945	1787	1126	5591	12604	35031	3178	0
FFQ	14	0	0	1	19	20	23	16	15	13	19	20	27	24	25	25	47	57	51	61	71	64	73	114	124	125	126	171	212	176	165	271	186	440	205	412	561	367	748	809	997	1852	1090	5715	12602	34766	3282	0
FFQ	15	0	0	2	15	25	16	12	14	14	27	15	28	25	24	31	38	59	52	53	68	78	73	109	125	117	131	136	234	165	153	299	204	477	217	405	535	399	731	769	985	1794	1127	5685	12610	34725	3386	0
FFQ	16	0	0	2	23	43	23	27	23	20	29	21	32	31	45	36	39	42	63	66	63	106	74	86	137	131	139	149	200	175	244	265	324	307	412	498	447	493	737	896	1032	1123	1850	2836	4234	16444	32220	0
FFQ	17	0	0	3	29	45	26	29	25	34	35	35	34	33	49	42	50	67	57	57	59	114	82	87	152	108	170	187	214	224	255	254	305	330	422	498	481	521	723	942	1048	1140	1848	2936	4291	16444	31702	0
FFQ	18	0	0	1	21	41	17	34	23	19	22	20	35	31	39	40	61	48	54	60	72	101	90	83	156	111	149	152	197	211	232	234	303	336	389	533	479	518	697	904	1044	1100	1855	2952	4234	16429	32060	0
FFQ	19	0	0	5	16	34	28	17	29	26	35	17	30	37	38	38	55	46	51	73	59	103	72	103	149	121	131	162	196	156	246	216	312	312	457	543	445	481	687	856	1006	1083	1907	2810	4201	16656	32142	0
FFQ	20	0	0	0	19	22	19	29	18	15	16	17	40	36	36	40	47	43	57	60	71	74	75	82	122	87	152	144	184	220	240	247	306	315	400	507	401	488	707	859	1028	1092	1839	2739	4265	16586	32443	0
FFQ	21	0	0	2	21	20	16	20	33	21	21	18	30	36	42	38	39	46	41	67	64	94	70	72	118	113	115	141	209	185	208	238	310	324	377	474	378	508	688	828	1012	1045	1831	2779	4169	16778	32548	0
FFQ	22	0	0	1	21	19	22	20	27	26	27	29	33	34	38	37	44	57	42	62	68	84	80	73	136	122	159	160	205	150	232	226	324	302	391	463	355	533	690	878	955	1131	1819	2827	4201	16696	32388	0
