# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	84b2f1f6	8bff89b1	b55a6fa4
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	140438	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	140438
SN	is sorted:	1
SN	1st fragments:	140438
SN	last fragments:	0
SN	reads mapped:	140438
SN	reads mapped and paired:	140438	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	140438	# proper-pair bit set
SN	reads paired:	140438	# paired-end technology bit set
SN	reads duplicated:	7441	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	63
SN	total length:	21065700	# ignores clipping
SN	total first fragment length:	21065700	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	21065700	# ignores clipping
SN	bases mapped (cigar):	21030129	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	1116150
SN	mismatches:	50190	# from NM fields
SN	error rate:	2.386576e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	44.0
SN	insert size average:	228.8
SN	insert size standard deviation:	14.0
SN	inward oriented pairs:	70205
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	3	2	3	6	1	3	2	4	2	1	4	4	5	3	10	19	1	24	27	10	20	55	36	0	62	112	73	122	0	326	167	364	831	3097	30668	104371	0	0	0	0	0	0	0	0
FFQ	2	282	0	0	1	1	2	1	1	2	0	1	5	6	4	3	9	4	15	11	6	20	6	18	28	16	19	47	8	47	109	32	60	90	77	164	155	258	179	449	681	1689	3931	13649	118352	0	0	0
FFQ	3	7	0	0	1	1	3	2	1	3	2	1	7	1	0	4	10	3	16	21	3	13	11	19	39	10	32	24	9	53	130	31	71	90	92	189	168	258	199	481	747	1788	4119	14133	117646	0	0	0
FFQ	4	0	0	0	4	0	1	3	3	0	5	1	3	5	1	4	12	4	18	18	7	16	9	27	42	13	27	39	13	49	104	47	86	111	81	167	172	293	219	473	722	1720	4059	13804	118056	0	0	0
FFQ	5	0	0	0	3	4	2	3	3	5	3	2	4	8	3	12	18	6	21	41	13	32	20	45	49	36	53	63	27	71	131	83	114	169	137	228	202	343	231	524	843	1867	4046	13992	116981	0	0	0
FFQ	6	0	0	0	8	6	2	6	2	3	5	8	9	10	5	12	26	22	24	21	20	49	27	41	54	32	46	47	40	85	123	67	131	150	110	224	200	359	252	538	830	1783	4060	14285	116716	0	0	0
FFQ	7	0	0	0	7	11	8	5	10	9	14	8	9	10	11	13	26	23	43	31	21	48	28	59	60	36	63	65	69	99	126	92	105	183	106	226	253	372	254	598	878	1768	4150	14410	116131	0	0	0
FFQ	8	0	0	1	6	9	7	8	8	18	9	6	14	17	5	11	23	16	23	35	26	57	23	49	44	35	53	64	58	80	123	82	122	155	115	194	219	351	279	580	836	1859	4136	14366	116316	0	0	0
FFQ	9	0	0	0	12	4	16	11	4	7	13	13	14	11	19	22	34	49	23	48	66	47	57	82	75	95	77	112	135	152	128	164	145	276	161	300	356	361	562	584	713	1048	901	2463	5053	82698	43327	0
FFQ	10	15	1	2	5	12	12	4	11	4	9	9	15	8	13	23	23	45	31	42	71	54	59	59	72	86	85	94	116	148	124	163	168	322	147	310	368	360	494	568	664	1143	881	2606	5078	75616	50298	0
FFQ	11	0	0	1	9	11	14	13	9	12	9	12	12	13	16	27	36	47	41	36	52	52	57	75	72	94	101	104	129	147	123	177	147	292	167	289	371	342	533	666	719	1077	923	2483	5181	81578	44169	0
