# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	58f2f7d2	24040be6	19a818eb
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	805847	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	805847
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	805847
SN	reads mapped:	805847
SN	reads mapped and paired:	805847	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	805847	# proper-pair bit set
SN	reads paired:	805847	# paired-end technology bit set
SN	reads duplicated:	31109	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	69
SN	total length:	120877050	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	120877050	# ignores clipping
SN	bases mapped:	120877050	# ignores clipping
SN	bases mapped (cigar):	120703631	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	4666350
SN	mismatches:	354210	# from NM fields
SN	error rate:	2.934543e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	43.3
SN	insert size average:	326.9
SN	insert size standard deviation:	14.2
SN	inward oriented pairs:	402912
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	184	0	4	34	98	61	80	70	78	87	96	119	142	182	130	232	299	328	212	301	529	423	624	468	870	446	1098	380	1874	1174	2562	1748	1497	4870	8001	10249	53332	712965	0	0	0	0	0	0	0	0	0
LFQ	2	349	0	1	17	33	52	36	48	54	48	78	92	95	127	148	185	165	206	287	261	288	378	331	519	314	609	620	721	699	1069	1094	1270	1337	1368	2145	2464	3494	4313	9338	16098	753318	1778	0	0	0	0	0
LFQ	3	0	0	1	26	40	38	35	33	80	50	82	79	80	105	145	171	144	205	259	253	259	452	324	495	358	597	567	711	614	1207	1166	1283	1419	1434	2096	2556	3407	4472	8703	15055	742657	14189	0	0	0	0	0
LFQ	4	0	0	0	47	57	56	75	53	75	69	124	119	121	142	185	242	199	253	381	298	292	503	348	583	381	672	642	784	677	1252	1145	1376	1527	1485	2140	2710	3713	4606	8933	15572	746701	7309	0	0	0	0	0
LFQ	5	0	0	0	35	43	57	64	49	85	63	108	122	115	130	185	246	183	238	340	264	270	464	337	590	393	632	611	811	582	1295	1170	1296	1480	1434	2040	2771	3686	4552	8566	14765	716476	39299	0	0	0	0	0
LFQ	6	0	0	0	50	82	92	87	91	131	96	135	140	159	195	235	304	206	289	381	336	339	500	368	680	453	731	697	853	648	1460	1250	1450	1516	1536	2200	2893	3910	4859	8891	15834	729138	22632	0	0	0	0	0
LFQ	7	0	2	4	119	136	147	148	135	163	143	208	189	202	247	286	356	271	335	483	430	416	629	477	772	523	789	768	997	784	1516	1315	1645	1710	1706	2470	2996	4198	5209	14021	17604	727033	14265	0	0	0	0	0
LFQ	8	0	0	1	80	97	127	114	115	146	132	146	188	167	198	242	336	251	283	455	365	363	608	413	648	504	747	749	874	635	1500	1275	1379	1687	1623	2202	2916	3984	4814	10512	16205	696358	52408	0	0	0	0	0
LFQ	9	0	0	2	102	136	136	132	131	179	179	173	215	237	247	318	335	400	472	450	454	599	605	740	711	955	781	1060	1080	1408	1452	1581	1326	1918	2062	2647	2371	3310	3955	4768	5453	7884	12989	16047	64187	661660	0	0
LFQ	10	6	0	0	93	112	128	123	123	135	162	169	182	240	258	296	326	397	414	426	474	524	587	705	689	886	737	994	986	1418	1320	1570	1330	2029	1989	2578	2277	3177	3862	4654	5394	7627	12875	15796	63554	664225	0	0
LFQ	11	0	0	1	102	153	147	156	139	157	173	168	221	276	261	299	363	415	442	473	524	546	605	781	659	1037	768	1015	1063	1479	1416	1678	1324	2043	2046	2554	2364	3320	4179	4597	5374	7807	13025	15741	63624	662332	0	0
LFQ	12	0	0	0	110	155	133	118	156	165	180	180	182	244	240	303	331	420	401	454	492	532	576	822	639	947	754	993	924	1471	1366	1729	1272	2035	2050	2547	2395	3221	4004	4492	5567	7720	13007	15601	63501	663418	0	0
