# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	24638cb7	dcee80ed	f2b6c39d
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	600872	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	600872
SN	is sorted:	1
SN	1st fragments:	600872
SN	last fragments:	0
SN	reads mapped:	600872
SN	reads mapped and paired:	600872	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	600872	# proper-pair bit set
SN	reads paired:	600872	# paired-end technology bit set
SN	reads duplicated:	15501	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	23
SN	total length:	90130800	# ignores clipping
SN	total first fragment length:	90130800	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	90130800	# ignores clipping
SN	bases mapped (cigar):	90042277	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	2325150
SN	mismatches:	231242	# from NM fields
SN	error rate:	2.568149e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	43.3
SN	insert size average:	472.3
SN	insert size standard deviation:	14.3
SN	inward oriented pairs:	300428
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	1	0	0	6	6	7	9	8	11	4	10	18	8	17	20	47	33	52	82	9	113	108	34	142	332	156	0	365	626	400	648	0	1809	1365	2201	5541	27119	404187	155378	0	0	0	0	0	0	0	0
FFQ	2	1155	0	0	5	7	3	5	3	2	2	4	9	12	9	6	39	35	36	53	44	78	32	98	113	67	122	236	59	217	542	245	308	444	380	757	858	1550	918	2505	4403	11157	38056	230692	305606	0	0	0
FFQ	3	22	0	0	4	8	6	2	7	6	4	4	9	15	13	9	47	28	41	49	56	75	28	116	143	84	111	218	63	230	582	236	311	437	365	852	998	1671	992	2642	4650	11763	40867	233403	299705	0	0	0
FFQ	4	0	0	0	10	11	7	10	7	17	5	7	17	11	19	23	62	27	62	88	53	108	49	146	149	112	153	267	83	323	630	306	393	537	435	1021	1268	1861	1143	2972	5379	13094	43434	232745	293828	0	0	0
FFQ	5	0	0	2	26	15	18	13	16	22	22	23	35	34	30	42	117	82	99	127	101	217	63	264	204	160	280	360	215	470	760	409	603	838	652	1203	1370	2296	1329	3541	5749	13248	42784	231698	291335	0	0	0
FFQ	6	0	0	1	52	71	36	49	38	35	39	47	46	67	79	101	165	128	168	222	139	262	105	376	307	276	342	394	344	550	781	561	742	1000	778	1345	1600	2675	1525	4055	6095	13883	44595	228578	288220	0	0	0
FFQ	7	0	0	12	87	84	71	91	76	76	84	77	103	120	71	95	220	178	163	307	187	379	179	398	378	384	397	469	471	714	806	702	830	1198	794	1446	1743	2740	1661	4558	6104	14547	45213	225341	287318	0	0	0
FFQ	8	0	0	7	62	69	60	53	62	56	58	55	61	98	59	81	199	141	155	219	154	350	135	359	330	351	336	475	370	625	812	606	704	990	801	1436	1598	2702	1564	4101	6254	14274	44501	227282	288267	0	0	0
FFQ	9	0	0	11	60	87	88	66	85	79	89	87	102	105	123	153	194	295	219	308	376	339	406	488	557	619	599	727	1026	846	832	1271	1146	2192	1243	1964	2745	2361	3267	3953	4935	8108	6403	23316	56318	386322	86362	0
FFQ	10	96	2	13	79	80	64	60	70	67	72	84	83	84	106	171	171	301	213	282	378	347	382	484	561	593	640	724	954	842	847	1320	1051	2087	1274	1978	2621	2164	3272	4173	4558	8439	6101	23399	56570	373382	99633	0
