# This file was produced by samtools stats (1.21+htslib-1.21) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /Users/pontus.hojer/analysis/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/GRCh38_GIABv3_no_alt_analysis_set_maskedGRC_decoys_MAP2K3_KMT2C_KCNJ18.fasta.gz -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	12176c69	58aec046	de7aa760
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	8596626	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	8596626
SN	is sorted:	1
SN	1st fragments:	8596626
SN	last fragments:	0
SN	reads mapped:	8596626
SN	reads mapped and paired:	8569486	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	8501947	# proper-pair bit set
SN	reads paired:	8596626	# paired-end technology bit set
SN	reads duplicated:	940200	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	2513
SN	total length:	1298090526	# ignores clipping
SN	total first fragment length:	1298090526	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	1298090526	# ignores clipping
SN	bases mapped (cigar):	1292313861	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	141970200
SN	mismatches:	4964765	# from NM fields
SN	error rate:	3.841764e-03	# mismatches / bases mapped (cigar)
SN	average length:	151
SN	average first fragment length:	151
SN	average last fragment length:	0
SN	maximum length:	151
SN	maximum first fragment length:	151
SN	maximum last fragment length:	0
SN	average quality:	35.8
SN	insert size average:	410.1
SN	insert size standard deviation:	166.5
SN	inward oriented pairs:	4229543
SN	outward oriented pairs:	23709
SN	pairs with other orientation:	495
SN	pairs on different chromosomes:	29768
SN	percentage of properly paired reads (%):	98.9
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	6461	0	0	0	0	0	0	0	0	212546	0	0	0	0	0	0	0	0	0	0	0	0	0	324123	0	0	0	0	0	0	0	0	0	0	0	8053496	0
FFQ	2	0	0	2313	0	0	0	0	0	0	0	0	159234	0	0	0	0	0	0	0	0	0	0	0	0	0	297127	0	0	0	0	0	0	0	0	0	0	0	8137952	0
FFQ	3	0	0	631	0	0	0	0	0	0	0	0	141627	0	0	0	0	0	0	0	0	0	0	0	0	0	280695	0	0	0	0	0	0	0	0	0	0	0	8173673	0
FFQ	4	0	0	0	0	0	0	0	0	0	0	0	137547	0	0	0	0	0	0	0	0	0	0	0	0	0	285484	0	0	0	0	0	0	0	0	0	0	0	8173595	0
FFQ	5	0	0	6	0	0	0	0	0	0	0	0	124550	0	0	0	0	0	0	0	0	0	0	0	0	0	271536	0	0	0	0	0	0	0	0	0	0	0	8200534	0
FFQ	6	0	0	16	0	0	0	0	0	0	0	0	120892	0	0	0	0	0	0	0	0	0	0	0	0	0	269263	0	0	0	0	0	0	0	0	0	0	0	8206455	0
FFQ	7	0	0	900	0	0	0	0	0	0	0	0	119762	0	0	0	0	0	0	0	0	0	0	0	0	0	272122	0	0	0	0	0	0	0	0	0	0	0	8203842	0
FFQ	8	0	0	0	0	0	0	0	0	0	0	0	116470	0	0	0	0	0	0	0	0	0	0	0	0	0	268646	0	0	0	0	0	0	0	0	0	0	0	8211510	0
FFQ	9	0	0	0	0	0	0	0	0	0	0	0	114943	0	0	0	0	0	0	0	0	0	0	0	0	0	270603	0	0	0	0	0	0	0	0	0	0	0	8211080	0
FFQ	10	0	0	82	0	0	0	0	0	0	0	0	115840	0	0	0	0	0	0	0	0	0	0	0	0	0	276072	0	0	0	0	0	0	0	0	0	0	0	8204632	0
FFQ	11	0	0	0	0	0	0	0	0	0	0	0	114986	0	0	0	0	0	0	0	0	0	0	0	0	0	276108	0	0	0	0	0	0	0	0	0	0	0	8205532	0
