# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	caef15b5	b2c218cb	53600c79
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	1635983	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	1635983
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	1635983
SN	reads mapped:	1635983
SN	reads mapped and paired:	1635983	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	1635983	# proper-pair bit set
SN	reads paired:	1635983	# paired-end technology bit set
SN	reads duplicated:	268806	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	179
SN	total length:	245397450	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	245397450	# ignores clipping
SN	bases mapped:	245397450	# ignores clipping
SN	bases mapped (cigar):	244726985	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	40320900
SN	mismatches:	812479	# from NM fields
SN	error rate:	3.319940e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	39.3
SN	insert size average:	327.5
SN	insert size standard deviation:	14.1
SN	inward oriented pairs:	817984
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	1610	0	0	0	0	0	0	0	0	0	24594	0	0	0	0	0	0	0	0	0	0	0	72520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1537259	0
LFQ	2	0	0	559	0	0	0	0	0	0	0	0	0	15492	0	0	0	0	0	0	0	0	0	0	0	33142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1586790	0
LFQ	3	0	0	2	0	0	0	0	0	0	0	0	0	12005	0	0	0	0	0	0	0	0	0	0	0	26307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1597669	0
LFQ	4	0	0	0	0	0	0	0	0	0	0	0	0	12000	0	0	0	0	0	0	0	0	0	0	0	25905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1598078	0
LFQ	5	0	0	24	0	0	0	0	0	0	0	0	0	10640	0	0	0	0	0	0	0	0	0	0	0	23235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1602084	0
LFQ	6	0	0	0	0	0	0	0	0	0	0	0	0	9815	0	0	0	0	0	0	0	0	0	0	0	22246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1603922	0
LFQ	7	0	0	33	0	0	0	0	0	0	0	0	0	10015	0	0	0	0	0	0	0	0	0	0	0	22414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1603521	0
LFQ	8	0	0	0	0	0	0	0	0	0	0	0	0	9726	0	0	0	0	0	0	0	0	0	0	0	21535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1604722	0
LFQ	9	0	0	0	0	0	0	0	0	0	0	0	0	8825	0	0	0	0	0	0	0	0	0	0	0	20793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1606365	0
LFQ	10	0	0	0	0	0	0	0	0	0	0	0	0	8930	0	0	0	0	0	0	0	0	0	0	0	20294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1606759	0
LFQ	11	0	0	25	0	0	0	0	0	0	0	0	0	8614	0	0	0	0	0	0	0	0	0	0	0	19447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1607897	0
