# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	274a4ea4	018dd060	beaf97e9
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	214879	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	214879
SN	is sorted:	1
SN	1st fragments:	214879
SN	last fragments:	0
SN	reads mapped:	214879
SN	reads mapped and paired:	214879	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	214879	# proper-pair bit set
SN	reads paired:	214879	# paired-end technology bit set
SN	reads duplicated:	9078	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	44
SN	total length:	32231850	# ignores clipping
SN	total first fragment length:	32231850	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	32231850	# ignores clipping
SN	bases mapped (cigar):	32180224	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	1361700
SN	mismatches:	82344	# from NM fields
SN	error rate:	2.558839e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	44.0
SN	insert size average:	278.7
SN	insert size standard deviation:	14.0
SN	inward oriented pairs:	107428
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	7	3	7	0	2	2	2	6	6	5	7	13	2	12	20	2	29	23	10	36	73	56	0	85	127	114	170	0	369	252	550	1149	4619	52278	154843	0	0	0	0	0	0	0	0
FFQ	2	411	0	0	0	5	2	3	2	1	3	4	3	10	2	9	16	9	13	11	7	31	14	28	30	9	45	66	10	57	127	40	100	106	122	255	166	356	262	558	937	2278	5559	21695	181517	0	0	0
FFQ	3	11	0	0	2	3	3	0	1	0	2	2	4	2	2	9	19	8	22	13	15	31	20	25	40	12	46	58	14	55	135	43	125	140	113	221	215	376	298	637	1055	2342	5640	21812	181308	0	0	0
FFQ	4	0	0	0	2	3	2	2	3	3	3	4	7	8	5	10	14	7	11	34	10	19	19	29	31	19	43	77	15	76	165	59	98	150	124	229	220	375	257	611	983	2377	5566	21773	181436	0	0	0
FFQ	5	0	0	0	6	6	2	2	7	7	5	3	6	9	4	5	24	20	33	23	27	50	18	47	60	40	54	89	46	114	186	78	143	208	153	289	224	486	320	747	1120	2456	5817	21871	180074	0	0	0
FFQ	6	0	0	0	8	8	11	11	8	5	6	12	12	12	11	14	28	28	23	46	29	58	37	60	74	48	83	92	60	140	171	92	166	216	182	310	272	484	357	837	1184	2483	5835	22602	178764	0	0	0
FFQ	7	0	0	0	12	12	12	7	22	16	12	15	15	22	23	28	31	43	47	39	40	80	46	75	73	74	87	93	78	137	163	126	180	245	163	315	327	543	363	885	1162	2436	5856	23452	177524	0	0	0
FFQ	8	0	0	0	12	8	9	16	11	9	19	14	13	18	21	20	48	14	36	48	34	59	31	76	69	69	82	89	80	151	179	111	147	216	186	309	321	526	371	769	1137	2544	5786	22712	178509	0	0	0
FFQ	9	0	0	2	17	18	16	13	22	12	14	18	22	26	33	33	42	61	51	66	72	66	89	101	101	120	122	188	184	192	210	249	232	435	209	382	543	522	676	792	947	1549	1408	3611	7415	127374	66624	0
FFQ	10	39	1	2	13	14	9	11	13	15	17	11	13	21	31	35	51	54	37	64	73	68	75	110	111	146	123	145	151	186	186	247	221	421	248	430	517	514	702	856	956	1589	1360	3607	7387	116953	77046	0
FFQ	11	0	0	0	13	11	19	19	17	14	26	22	23	16	28	48	35	79	49	66	69	74	79	101	110	134	133	171	208	213	186	261	275	414	237	408	553	549	723	880	1002	1593	1406	3533	7695	125704	67683	0
FFQ	12	0	0	1	12	13	11	6	23	3	21	14	20	26	27	26	32	59	46	74	97	74	77	123	109	133	132	184	183	206	204	253	246	434	250	460	524	516	711	907	919	1633	1354	3603	7387	118423	75323	0
FFQ	13	0	0	2	18	17	17	14	21	17	20	25	17	27	27	46	41	77	41	76	86	71	81	111	127	142	133	172	170	210	189	271	266	470	255	432	512	533	742	876	944	1654	1342	3594	7472	117801	75720	0
FFQ	14	0	0	0	15	20	17	19	21	15	21	23	25	14	35	42	35	68	45	70	92	69	103	124	109	128	143	185	187	215	203	267	236	434	237	456	531	507	716	914	940	1657	1369	3580	7411	115100	78481	0
FFQ	15	0	0	0	16	11	19	18	20	20	16	19	19	15	28	38	44	69	41	75	98	70	95	125	105	129	135	166	202	201	191	233	232	445	235	433	521	481	698	844	911	1656	1346	3683	7638	112294	81244	0
FFQ	16	5	0	0	28	36	30	31	21	41	41	38	34	28	54	51	50	50	73	69	88	87	81	115	134	103	143	187	183	217	246	251	267	309	432	584	400	555	713	898	1011	1195	1644	3232	3582	14583	182959	0
FFQ	17	1	0	0	23	25	30	25	39	30	32	27	49	48	60	48	67	51	66	79	82	113	64	117	174	126	174	178	188	254	249	286	307	342	409	591	385	579	742	904	1080	1215	1741	3241	3970	15738	180930	0
FFQ	18	0	0	0	22	24	24	29	32	25	28	34	31	47	56	40	50	55	69	69	54	103	78	95	160	102	139	176	193	196	244	296	258	336	420	578	390	536	691	900	990	1238	1711	3291	3661	14658	182750	0
FFQ	19	0	1	0	22	29	17	33	20	25	36	26	33	28	44	37	48	60	72	55	66	110	76	101	154	128	143	179	211	216	247	257	296	344	406	571	350	530	731	891	1031	1212	1652	3262	3625	14707	182797	0
FFQ	20	0	0	2	25	25	14	22	27	30	29	31	22	32	48	45	44	55	62	59	81	101	81	96	138	98	141	184	189	209	214	264	306	338	415	558	360	549	728	881	1038	1215	1651	3189	3595	13960	183728	0
FFQ	21	0	0	0	12	30	25	24	24	21	27	28	33	32	50	40	38	42	55	55	64	75	78	93	154	86	138	136	182	220	228	268	262	316	391	540	346	557	717	838	974	1133	1567	3073	3469	12644	185794	0
FFQ	22	0	0	0	18	27	26	29	27	21	30	26	33	33	45	34	46	55	53	77	79	93	81	108	143	90	151	183	185	212	230	241	265	315	425	579	371	546	719	804	1017	1156	1686	3220	3502	13800	184098	0
FFQ	23	0	0	3	18	31	30	28	29	24	32	32	32	36	42	44	41	62	59	80	78	103	68	103	145	90	147	178	195	213	242	259	229	316	420	528	389	569	747	876	1016	1145	1636	3086	3573	13991	183914	0
FFQ	24	0	0	3	24	25	29	23	32	31	24	27	38	31	51	41	55	54	67	60	76	85	89	81	150	106	163	189	180	207	243	260	273	344	416	537	365	571	747	837	1051	1224	1616	3274	3549	13988	183643	0
FFQ	25	0	0	0	22	32	34	23	31	25	38	27	30	40	53	46	54	57	63	73	75	112	88	102	147	114	158	188	211	202	230	244	262	347	392	518	430	572	710	852	1023	1209	1560	3127	3567	14257	183534	0
FFQ	26	0	0	0	24	20	32	40	25	31	30	29	50	30	43	51	50	48	58	75	90	101	78	98	146	120	145	182	208	204	243	289	273	320	385	528	365	589	718	823	1081	1278	1609	3149	3482	14296	183443	0
FFQ	27	88	0	1	22	27	36	33	30	36	40	30	44	42	47	47	49	72	50	87	84	116	82	112	145	92	172	156	213	216	262	280	265	312	430	582	362	629	735	886	1070	1257	1613	3143	3730	14860	182294	0
FFQ	28	0	0	1	27	35	23	28	28	34	27	37	39	44	48	38	60	58	56	69	81	101	74	94	152	99	142	191	197	213	234	254	280	328	380	602	375	555	742	816	1006	1257	1566	3219	3589	14414	183266	0
FFQ	29	0	0	1	19	39	18	17	38	21	32	29	26	35	43	50	53	51	54	77	79	93	76	93	145	105	179	161	175	218	252	260	292	306	440	541	381	627	753	822	1071	1257	1515	3045	3568	14345	183477	0
FFQ	30	161	0	1	28	34	32	25	26	25	47	35	44	47	40	48	41	66	54	88	81	111	101	125	143	117	163	170	203	230	242	283	268	344	399	566	381	619	760	769	1045	1289	1583	3144	3649	15196	182056	0
FFQ	31	161	0	3	16	31	32	26	23	28	43	16	28	32	48	44	53	48	61	74	66	109	78	85	157	105	181	173	155	230	243	243	250	330	407	526	331	635	715	820	1027	1234	1546	3177	3522	13776	183991	0
FFQ	32	161	0	2	30	25	29	30	34	28	32	36	37	33	60	49	66	68	57	66	71	98	76	99	158	97	151	162	186	236	249	283	270	335	397	516	378	628	714	812	1039	1308	1492	3056	3455	13778	183992	0
FFQ	33	161	0	1	26	28	43	29	37	21	27	43	46	33	39	56	57	55	70	72	77	104	85	120	161	77	180	166	188	237	222	298	244	343	453	486	392	590	741	809	1061	1331	1532	3161	3644	14098	183235	0
FFQ	34	68	0	2	20	36	24	29	42	30	25	35	34	44	59	45	49	56	82	65	85	107	85	113	133	110	186	144	187	233	254	310	259	329	405	514	376	598	704	805	970	1352	1528	2976	3435	13977	183959	0
FFQ	35	69	0	2	16	33	32	33	25	30	29	25	42	49	38	43	44	49	64	62	86	95	79	113	142	87	162	155	173	230	247	313	263	374	422	498	377	569	684	754	915	1291	1439	2972	3419	13385	184950	0
FFQ	36	241	0	1	27	29	28	31	43	31	37	35	32	51	37	38	56	51	91	76	84	107	98	112	148	99	168	147	176	276	280	311	225	339	408	543	430	640	739	764	1027	1306	1489	2993	3599	14237	183199	0
FFQ	37	161	1	4	30	42	41	29	33	35	51	36	40	41	44	52	54	72	58	89	88	133	97	126	142	117	198	153	191	251	245	310	218	333	439	475	422	596	746	787	956	1340	1567	3055	3651	14692	182638	0
FFQ	38	164	0	1	25	40	22	29	43	23	34	32	43	49	40	43	65	73	69	70	89	100	110	114	151	138	198	179	171	239	274	309	236	361	442	514	409	626	747	768	988	1385	1471	2963	3568	15513	181951	0
FFQ	39	68	0	0	24	29	37	32	42	35	38	34	42	37	38	50	64	61	63	71	77	100	100	119	127	110	196	142	193	253	290	316	253	362	453	478	386	631	718	743	968	1378	1485	3043	3603	14388	183202	0
FFQ	40	161	0	2	24	37	31	37	32	45	31	36	39	36	55	44	69	71	70	90	88	91	86	116	147	128	205	182	159	215	265	314	281	352	436	464	401	639	746	796	953	1396	1464	3116	3681	15206	182042	0
FFQ	41	161	0	1	24	50	39	35	35	36	36	29	38	53	34	44	59	68	72	85	87	105	113	118	143	97	176	177	195	231	269	333	313	342	403	472	400	625	704	794	926	1336	1496	2986	3604	14620	182915	0
FFQ	42	161	0	0	18	22	26	36	40	34	34	31	36	43	42	59	65	65	72	58	71	108	100	131	135	98	204	157	197	228	256	317	269	333	392	489	400	581	781	754	1039	1365	1503	3038	3560	14197	183334	0
FFQ	43	161	0	1	22	33	26	29	32	37	32	32	29	36	46	56	58	58	75	81	87	110	109	138	132	145	159	166	219	207	225	314	264	331	413	536	380	627	785	781	994	1332	1489	2958	3639	14448	183047	0
FFQ	44	161	0	0	28	34	34	34	41	37	29	38	46	45	53	43	64	67	58	68	89	100	100	121	137	119	178	179	204	242	253	299	293	318	410	512	450	636	772	748	996	1291	1594	2905	3650	15014	182389	0
FFQ	45	161	0	3	37	27	28	40	27	34	36	46	40	40	37	54	58	77	73	71	95	88	111	141	128	112	177	166	201	179	264	329	269	316	460	507	409	613	767	844	954	1398	1561	2954	3681	14920	182346	0
FFQ	46	161	0	1	30	22	37	30	39	39	44	37	29	40	42	51	60	72	69	65	93	118	105	148	147	104	198	181	220	197	277	305	290	307	425	485	428	583	776	774	951	1426	1632	2857	3653	15080	182251	0
FFQ	47	162	0	0	24	35	39	24	31	27	33	39	34	48	54	65	53	60	72	81	96	100	95	119	135	131	155	159	212	190	272	306	278	380	470	486	418	616	728	778	945	1368	1507	2787	3578	14497	183192	0
FFQ	48	161	0	2	28	36	31	35	29	38	30	33	35	33	58	39	68	72	75	78	114	106	101	131	117	127	171	176	211	217	274	316	259	325	418	462	393	561	729	789	948	1393	1561	2818	3610	14832	182839	0
FFQ	49	161	0	1	28	30	34	22	31	40	37	31	30	51	50	62	51	83	69	74	93	103	104	142	129	131	166	205	221	205	266	298	311	360	445	492	416	559	745	768	985	1325	1633	2777	3685	14777	182653	0
FFQ	50	161	0	0	16	31	32	36	25	28	38	36	44	26	54	53	52	59	75	48	103	97	83	133	119	132	185	167	200	165	260	298	278	325	429	484	417	624	688	784	932	1396	1532	2738	3794	14962	182740	0
FFQ	51	161	0	0	32	30	35	28	36	41	32	35	38	42	48	48	50	57	66	63	99	117	85	122	130	134	190	161	223	149	256	308	289	335	442	471	465	578	720	807	964	1411	1599	2766	3831	15131	182254	0
FFQ	52	161	0	0	28	34	35	29	37	46	39	32	27	38	60	55	51	59	70	62	93	101	115	112	155	132	202	166	239	190	264	317	276	347	436	479	413	533	726	759	1014	1413	1577	2767	3819	14941	182430	0
FFQ	53	161	0	2	25	36	28	30	37	32	44	31	52	35	56	53	80	53	73	65	102	89	90	128	151	148	175	191	221	197	290	290	289	348	412	485	438	523	745	751	1012	1322	1515	2777	3911	15147	182239	0
FFQ	54	162	0	0	33	35	42	29	32	47	40	45	38	36	45	65	54	67	80	62	117	97	100	147	158	157	186	167	198	189	284	292	281	370	464	476	422	597	712	768	922	1384	1621	2804	4053	15535	181466	0
FFQ	55	161	0	0	26	36	35	34	36	33	37	30	50	36	44	57	59	68	76	72	127	103	113	168	119	151	172	224	212	166	280	311	278	363	398	495	441	589	723	786	960	1384	1529	2833	3939	15428	181697	0
FFQ	56	212	2	3	36	52	47	36	28	36	34	43	47	46	54	66	52	64	74	61	108	103	104	134	129	145	201	210	256	170	279	285	283	375	409	444	411	604	723	811	941	1440	1534	2845	4009	15315	181618	0
FFQ	57	161	0	0	24	42	27	34	33	33	37	38	51	51	67	70	49	65	67	83	110	123	119	124	156	158	199	184	246	174	267	315	276	410	405	523	402	566	678	792	957	1388	1581	2783	4102	15473	181436	0
FFQ	58	161	0	0	26	37	36	33	42	42	40	39	44	48	46	69	67	78	63	59	88	91	99	130	138	141	193	175	250	173	263	323	310	385	449	498	396	591	755	822	1002	1405	1573	2839	4208	15108	181544	0
FFQ	59	164	0	1	34	37	40	36	30	38	42	34	30	45	58	65	66	65	75	70	114	93	110	138	159	141	165	198	213	202	278	320	314	371	452	499	394	602	726	869	992	1340	1594	2788	4218	15273	181386	0
FFQ	60	161	0	1	28	32	31	36	38	51	35	55	40	58	43	60	63	65	72	80	108	104	99	116	146	115	185	213	225	182	275	345	295	375	395	521	421	598	682	796	1001	1251	1545	2857	4394	15081	181605	0
FFQ	61	161	0	1	32	37	29	36	43	30	35	30	41	44	63	53	58	62	90	63	92	109	91	130	153	139	161	179	248	184	259	276	276	367	416	426	390	588	684	787	952	1301	1515	2739	4192	14211	183106	0
