# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	e018dcb0	b38a931e	8533da27
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	4613	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	4613
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	4613
SN	reads mapped:	4613
SN	reads mapped and paired:	4613	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	4613	# proper-pair bit set
SN	reads paired:	4613	# paired-end technology bit set
SN	reads duplicated:	67	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	10
SN	total length:	691950	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	691950	# ignores clipping
SN	bases mapped:	691950	# ignores clipping
SN	bases mapped (cigar):	689081	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	10050
SN	mismatches:	5988	# from NM fields
SN	error rate:	8.689835e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	38.1
SN	insert size average:	770.2
SN	insert size standard deviation:	14.1
SN	inward oriented pairs:	2292
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	0	0	1	2	1	1	0	2	2	3	4	5	5	1	9	15	8	8	14	15	26	7	32	5	30	10	71	48	88	40	37	190	214	323	918	2478	0	0	0	0	0	0	0	0	0
LFQ	2	1	0	0	1	0	1	0	1	1	0	3	3	1	6	1	7	3	3	5	10	10	8	15	19	8	14	11	29	12	37	34	37	31	15	53	58	124	106	161	539	3241	4	0	0	0	0	0
LFQ	3	0	0	0	2	0	2	0	1	2	2	1	4	3	0	4	7	3	3	10	8	9	12	9	20	12	14	21	32	19	29	33	40	33	31	59	72	116	100	143	500	3223	34	0	0	0	0	0
LFQ	4	0	0	0	0	3	1	2	1	1	4	6	11	7	4	2	5	4	4	13	7	8	13	9	17	13	16	16	31	14	44	23	50	37	38	62	87	118	133	139	530	3124	16	0	0	0	0	0
LFQ	5	0	0	0	0	1	1	1	2	1	1	6	5	3	0	3	8	9	5	8	8	5	11	7	18	5	14	20	35	19	54	35	26	38	42	50	81	147	109	118	532	3074	111	0	0	0	0	0
LFQ	6	0	0	0	1	2	1	3	1	2	1	3	3	2	6	6	6	11	6	13	12	7	12	14	19	8	22	16	30	17	46	50	54	35	39	68	76	128	137	138	495	3074	49	0	0	0	0	0
LFQ	7	0	0	1	0	5	2	3	5	6	4	3	2	6	4	11	4	20	9	15	9	7	14	17	28	14	18	15	31	11	48	37	61	31	49	46	81	124	127	154	520	3032	39	0	0	0	0	0
LFQ	8	0	0	0	4	4	4	4	1	2	6	3	5	3	1	6	9	7	8	11	12	4	16	10	18	14	20	17	41	5	50	37	40	32	45	42	75	139	127	126	521	3040	104	0	0	0	0	0
LFQ	9	0	0	0	2	3	6	2	3	5	3	4	3	10	9	9	9	2	6	10	17	15	19	24	20	33	20	27	23	44	34	40	27	78	45	56	59	98	104	120	160	209	374	352	1033	1496	0	0
LFQ	10	0	0	0	2	1	4	6	3	3	5	4	4	4	8	6	8	11	15	7	11	12	16	16	20	18	15	33	26	43	41	44	25	54	72	43	66	91	123	135	162	211	354	408	1043	1440	0	0
