# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	958ef253	a6880f94	6525f887
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	79166	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	79166
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	79166
SN	reads mapped:	79166
SN	reads mapped and paired:	79166	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	79166	# proper-pair bit set
SN	reads paired:	79166	# paired-end technology bit set
SN	reads duplicated:	1377	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	7
SN	total length:	11874900	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	11874900	# ignores clipping
SN	bases mapped:	11874900	# ignores clipping
SN	bases mapped (cigar):	11844060	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	206550
SN	mismatches:	68249	# from NM fields
SN	error rate:	5.762298e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	40.6
SN	insert size average:	621.0
SN	insert size standard deviation:	14.1
SN	inward oriented pairs:	39567
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	13	0	0	12	18	13	16	16	27	23	23	39	48	49	39	61	89	77	62	60	141	134	194	93	286	93	298	95	590	365	777	466	469	1574	2338	3513	13604	53451	0	0	0	0	0	0	0	0	0
LFQ	2	34	0	0	13	13	11	9	9	23	8	25	19	20	24	40	51	57	46	81	70	69	94	113	167	94	148	120	233	171	275	287	376	379	298	649	646	1082	1215	1811	4713	65554	119	0	0	0	0	0
LFQ	3	0	0	0	6	8	13	11	13	11	9	16	17	25	21	19	52	47	53	65	68	88	106	100	147	104	166	159	258	154	329	278	334	406	337	620	716	1069	1323	1594	4633	64812	979	0	0	0	0	0
LFQ	4	0	0	0	16	22	21	21	18	21	19	35	40	37	36	42	70	63	75	91	88	101	137	116	176	125	206	130	255	163	360	352	431	377	356	637	752	1121	1363	1654	4881	64240	518	0	0	0	0	0
LFQ	5	0	0	1	11	18	13	15	14	26	15	25	21	45	37	50	69	47	67	91	62	74	133	111	155	101	181	153	259	124	376	292	385	368	353	599	807	1099	1319	1547	4886	62528	2689	0	0	0	0	0
LFQ	6	0	0	3	18	25	26	27	22	25	23	41	47	50	62	58	72	63	60	123	97	80	149	125	184	118	192	208	287	123	408	337	421	391	424	617	824	1181	1352	1605	4996	62749	1553	0	0	0	0	0
LFQ	7	0	0	2	28	34	46	43	43	41	27	47	51	54	56	81	93	102	96	133	103	112	178	150	187	124	206	204	299	172	436	394	433	432	434	675	866	1204	1423	1971	4982	62267	937	0	0	0	0	0
LFQ	8	0	0	0	25	34	32	28	27	29	35	36	57	49	44	69	77	83	72	109	90	103	154	120	210	114	219	193	304	153	458	341	391	433	405	561	795	1239	1275	1683	4943	60639	3537	0	0	0	0	0
LFQ	9	0	0	0	19	51	35	35	29	45	40	46	62	69	76	78	94	116	98	120	146	162	159	220	199	274	213	288	305	364	419	415	367	636	615	613	640	943	1184	1257	1554	2210	3656	4533	15668	41113	0	0
LFQ	10	0	0	1	23	30	38	29	33	39	50	60	44	75	69	96	89	109	100	124	127	135	177	222	171	267	206	287	283	398	414	432	356	617	582	619	676	959	1204	1257	1582	2173	3660	4468	15789	41096	0	0
LFQ	11	0	0	2	30	41	36	38	43	39	43	67	74	72	76	79	89	111	119	135	120	139	188	210	173	282	182	274	291	415	437	452	347	666	585	674	682	973	1231	1256	1571	2165	3789	4422	15568	40980	0	0
LFQ	12	0	0	1	33	31	37	38	39	38	31	52	58	66	82	93	88	115	119	124	135	138	168	208	170	316	196	302	270	408	403	429	347	640	584	572	647	952	1241	1188	1699	2159	3809	4411	15779	40950	0	0
LFQ	13	0	0	0	34	35	50	38	50	41	48	45	51	65	74	82	89	95	120	140	142	161	200	189	198	291	210	293	256	437	437	478	338	669	605	597	701	943	1206	1170	1675	2143	3810	4330	15637	40993	0	0
LFQ	14	0	0	1	28	48	48	48	43	45	57	53	57	65	68	63	88	121	154	127	143	162	187	223	216	284	219	275	312	425	410	463	336	629	602	528	710	930	1226	1171	1668	2062	3923	4383	15762	40803	0	0
LFQ	15	0	0	1	37	45	58	31	40	49	57	63	61	72	72	96	96	115	120	126	146	177	184	235	163	333	216	307	306	468	398	509	320	623	603	545	697	943	1279	1181	1641	2042	4009	4395	15628	40679	0	0
LFQ	16	69	0	2	53	72	79	72	58	56	67	65	52	84	84	95	94	104	158	133	154	186	167	239	265	246	243	283	344	313	458	500	413	722	425	958	737	982	1131	1379	1336	1956	2087	4118	5576	18923	33628	0
