# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	eac0731a	84065475	43e71359
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	4613	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	4613
SN	is sorted:	1
SN	1st fragments:	4613
SN	last fragments:	0
SN	reads mapped:	4613
SN	reads mapped and paired:	4613	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	4613	# proper-pair bit set
SN	reads paired:	4613	# paired-end technology bit set
SN	reads duplicated:	66	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	8
SN	total length:	691950	# ignores clipping
SN	total first fragment length:	691950	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	691950	# ignores clipping
SN	bases mapped (cigar):	691141	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	9900
SN	mismatches:	2681	# from NM fields
SN	error rate:	3.879093e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	41.4
SN	insert size average:	770.2
SN	insert size standard deviation:	14.1
SN	inward oriented pairs:	2293
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	3	1	0	6	6	2	0	4	13	12	13	0	44	36	45	174	818	3353	79	0	0	0	0	0	0	0	0
FFQ	2	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	1	0	1	2	1	1	6	1	4	8	6	7	13	7	18	19	30	20	60	130	332	1078	2535	320	0	0	0
FFQ	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	4	1	0	4	8	0	6	6	4	3	15	5	17	33	31	20	58	116	357	1099	2532	289	0	0	0
FFQ	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	4	0	1	0	2	1	0	2	9	3	7	17	10	3	10	4	17	35	34	26	76	152	373	1089	2395	340	0	0	0
FFQ	5	0	0	0	1	0	1	0	0	0	1	0	0	2	0	1	4	1	2	3	2	2	2	6	9	11	6	4	10	12	13	11	16	21	9	35	25	54	21	76	113	354	1091	2382	312	0	0	0
FFQ	6	0	0	0	2	0	1	2	0	1	1	0	2	1	0	3	6	4	2	5	3	13	2	11	9	5	7	9	11	6	20	12	6	24	18	27	43	49	28	87	130	353	1106	2271	333	0	0	0
FFQ	7	0	0	0	1	4	1	1	2	2	1	0	3	2	1	3	6	4	1	4	4	8	2	5	8	10	4	14	14	19	11	11	12	27	10	30	44	56	27	95	126	343	1064	2270	363	0	0	0
FFQ	8	0	0	0	0	0	3	0	1	0	2	0	1	3	0	0	6	8	3	3	3	5	3	8	6	7	2	4	7	17	19	17	25	15	12	21	37	48	31	80	147	349	1062	2320	338	0	0	0
FFQ	9	0	0	0	3	1	0	2	2	5	0	1	1	2	1	1	3	4	6	7	6	5	4	11	15	11	11	12	28	21	14	22	12	55	25	43	52	33	64	65	107	165	111	520	1114	1995	53	0
FFQ	10	0	0	1	0	1	1	2	2	2	0	0	1	2	1	1	1	5	1	8	5	8	3	12	13	12	12	10	23	17	23	26	11	39	20	47	52	29	57	73	97	135	104	533	1133	2017	73	0
