# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	071f99bd	0d1bcfd7	a36a4d74
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	79311	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	79311
SN	is sorted:	1
SN	1st fragments:	79311
SN	last fragments:	0
SN	reads mapped:	79311
SN	reads mapped and paired:	79311	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	79311	# proper-pair bit set
SN	reads paired:	79311	# paired-end technology bit set
SN	reads duplicated:	1376	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	9
SN	total length:	11896650	# ignores clipping
SN	total first fragment length:	11896650	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	11896650	# ignores clipping
SN	bases mapped (cigar):	11883407	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	206400
SN	mismatches:	38606	# from NM fields
SN	error rate:	3.248732e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	42.6
SN	insert size average:	621.0
SN	insert size standard deviation:	14.1
SN	inward oriented pairs:	39644
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	1	2	2	0	0	2	0	4	4	3	4	4	12	5	10	15	0	20	19	2	32	58	42	0	82	133	81	136	0	388	318	447	1261	6759	64157	5308	0	0	0	0	0	0	0	0
FFQ	2	143	0	0	0	2	1	1	1	0	3	1	1	2	0	1	5	4	4	10	5	15	6	14	22	11	15	34	11	40	94	56	60	88	63	176	178	340	196	551	1004	2584	9613	44523	19433	0	0	0
FFQ	3	3	0	0	0	1	1	2	0	1	0	1	1	1	0	0	9	6	5	8	10	23	9	18	27	10	18	37	12	46	106	51	53	83	55	177	214	327	213	527	1075	2747	9864	44158	19412	0	0	0
FFQ	4	0	0	0	3	3	2	2	0	6	2	3	7	7	4	4	11	8	12	17	14	16	8	32	35	21	23	52	27	60	143	66	80	108	78	224	268	381	257	651	1244	3039	10465	42124	19804	0	0	0
FFQ	5	0	0	0	5	8	3	3	10	2	5	5	9	7	10	5	28	21	20	23	20	43	14	51	55	46	36	67	60	76	144	97	123	149	122	228	311	485	307	720	1280	2996	10211	42486	19020	0	0	0
FFQ	6	0	0	1	14	11	10	6	14	7	7	11	13	28	10	17	28	23	42	49	35	80	32	67	66	61	73	88	70	120	181	121	134	205	138	287	377	555	307	843	1291	3270	10615	40524	19480	0	0	0
FFQ	7	0	0	2	12	16	19	16	12	19	16	19	21	21	24	19	48	53	40	66	37	81	29	79	70	77	78	77	110	154	170	143	166	243	149	317	409	550	304	977	1326	3389	10312	39603	20038	0	0	0
FFQ	8	0	0	4	16	13	14	14	14	13	12	9	16	24	14	12	43	29	24	58	32	64	25	62	61	59	59	83	96	125	187	135	154	208	137	247	392	546	291	853	1259	3077	10200	40614	20016	0	0	0
FFQ	9	0	0	2	15	12	7	10	17	17	15	11	21	22	22	33	55	75	54	77	86	75	66	111	106	127	126	138	202	189	137	289	219	475	250	392	574	438	656	796	987	1729	1298	5112	11916	47781	4571	0
FFQ	10	10	2	0	14	23	10	9	13	12	16	16	27	18	25	27	40	69	62	61	79	51	78	94	101	105	107	132	193	169	155	259	196	424	237	427	521	445	658	798	955	1763	1093	5215	12160	47229	5213	0
FFQ	11	0	0	2	17	29	21	17	14	18	24	22	16	26	32	42	54	72	64	59	84	80	89	119	119	108	132	138	221	200	163	294	238	460	263	430	551	435	687	805	1058	1731	1305	5128	12069	47258	4617	0
FFQ	12	0	0	4	16	22	20	15	12	12	20	27	32	25	19	30	40	61	51	79	72	78	94	117	130	122	134	140	217	208	161	239	232	425	232	419	582	457	642	870	972	1767	1240	5293	12209	46629	5145	0
FFQ	13	0	0	2	24	20	12	19	24	15	19	21	16	24	26	30	54	73	38	85	81	75	90	118	123	114	129	142	216	210	144	295	206	464	229	445	553	409	730	820	992	1791	1150	5373	12272	46551	5087	0
FFQ	14	0	0	1	27	28	17	23	13	23	23	28	27	31	20	40	41	70	39	83	80	79	83	101	133	144	147	171	231	187	176	303	197	452	230	415	544	407	702	848	1013	1872	1185	5353	12218	46153	5353	0
FFQ	15	0	0	3	18	20	18	16	19	23	12	28	23	14	30	42	42	68	58	64	81	78	76	115	109	125	140	169	210	231	170	286	199	463	249	449	576	477	727	858	945	1881	1141	5496	12147	45973	5442	0
FFQ	16	2	0	2	22	33	28	26	33	25	40	34	43	48	52	35	45	52	45	89	87	108	83	100	184	109	162	170	211	216	255	233	337	325	408	535	453	556	718	859	1086	1140	1737	3020	4193	16410	44962	0
FFQ	17	0	0	4	26	38	37	21	28	33	35	43	37	38	45	50	66	68	79	90	88	124	91	93	159	140	158	164	209	205	244	270	347	289	425	576	441	564	709	942	1038	1145	1852	2996	4371	16552	44381	0
FFQ	18	0	0	3	30	37	33	34	26	22	42	35	40	44	58	40	41	47	72	75	81	110	74	80	141	126	152	150	202	212	212	267	299	308	436	540	461	526	761	876	1035	1102	1809	2952	4140	16459	45121	0
FFQ	19	0	0	3	28	36	30	27	31	19	35	32	37	33	39	41	47	56	61	57	76	98	82	95	133	114	112	140	209	225	192	252	337	312	403	512	456	585	751	877	1015	1112	1825	2920	4105	16679	45082	0
FFQ	20	0	0	2	21	29	32	27	20	17	31	18	38	23	54	35	40	50	60	65	60	98	81	91	144	118	170	152	206	186	246	221	280	313	404	519	390	528	698	855	1027	1029	1880	2905	4074	16651	45423	0
FFQ	21	0	0	0	13	22	24	16	20	19	26	30	27	24	55	35	44	44	50	78	73	82	80	81	143	102	153	134	202	190	216	222	292	281	418	528	419	515	719	857	967	1103	1725	2817	4049	16494	45922	0
FFQ	22	0	0	5	23	26	24	23	36	28	29	20	38	36	42	35	49	48	55	66	63	86	79	78	168	119	132	134	234	211	235	250	323	307	387	539	410	541	669	910	994	1117	1822	2842	4085	16608	45385	0
FFQ	23	0	0	5	23	17	18	19	28	20	37	31	40	29	38	35	45	52	63	79	61	82	90	89	141	114	147	143	217	176	233	244	301	309	391	523	447	566	743	842	1039	1077	1859	2864	4132	16767	45135	0
FFQ	24	0	0	2	23	46	28	24	23	30	30	19	28	31	44	44	48	52	59	67	84	88	101	94	158	111	138	139	196	173	263	246	286	302	392	515	435	589	744	857	980	1165	1802	2874	4211	16697	45073	0
FFQ	25	0	1	5	23	44	25	29	40	26	26	35	30	34	35	42	54	43	55	72	80	92	84	103	145	104	151	143	218	184	232	231	297	341	392	543	400	548	741	826	1023	1136	1807	2900	4197	16864	44910	0
FFQ	26	0	0	3	30	45	29	18	30	34	26	39	36	43	45	56	53	67	75	77	89	104	81	76	143	114	160	152	216	241	228	251	327	306	403	522	454	576	697	858	1030	1169	1735	2897	4070	16935	44771	0
FFQ	27	29	0	5	26	33	35	24	28	39	36	32	36	30	40	55	49	65	59	62	78	96	76	114	145	99	169	165	213	214	222	293	292	319	380	530	416	574	749	841	1037	1233	1809	2863	4097	16891	44713	0
FFQ	28	0	0	2	23	42	27	23	36	22	49	41	26	30	54	40	55	52	79	78	80	90	83	90	144	102	176	139	220	249	240	231	314	302	348	519	459	574	750	829	957	1208	1670	2795	4195	16926	44942	0
FFQ	29	0	0	3	26	25	27	35	22	22	36	38	26	37	37	43	35	58	53	57	66	109	97	93	123	104	156	138	220	214	251	273	318	294	409	486	435	578	716	811	1000	1242	1617	2810	4172	16694	45305	0
FFQ	30	5	1	4	26	39	30	25	23	39	32	26	42	33	45	41	56	42	57	75	78	106	109	111	172	118	166	140	251	234	247	277	282	311	398	525	457	643	696	858	977	1247	1663	2810	4159	16964	44671	0
FFQ	31	5	0	2	28	30	18	21	22	31	31	29	35	37	48	41	46	56	61	55	60	97	92	72	145	101	183	126	201	205	227	291	311	303	404	471	459	656	736	802	972	1203	1559	2851	4087	16731	45370	0
FFQ	32	5	0	4	19	24	28	30	23	31	28	29	27	40	30	44	68	60	65	63	78	94	99	89	133	101	170	146	209	224	236	276	281	322	394	516	438	585	690	778	987	1162	1650	2939	4156	16707	45233	0
FFQ	33	5	0	5	28	18	23	17	28	20	35	32	32	49	39	44	57	57	50	74	75	101	89	96	123	116	205	118	233	205	249	252	300	309	430	478	438	598	735	809	1022	1355	1580	2852	4186	16784	44960	0
