# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	f839be92	98d1198b	b4fcf7cf
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	711651	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	711651
SN	is sorted:	1
SN	1st fragments:	711651
SN	last fragments:	0
SN	reads mapped:	711651
SN	reads mapped and paired:	711651	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	711651	# proper-pair bit set
SN	reads paired:	711651	# paired-end technology bit set
SN	reads duplicated:	20289	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	23
SN	total length:	106747650	# ignores clipping
SN	total first fragment length:	106747650	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	106747650	# ignores clipping
SN	bases mapped (cigar):	106647015	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	3043350
SN	mismatches:	288116	# from NM fields
SN	error rate:	2.701585e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	43.7
SN	insert size average:	423.5
SN	insert size standard deviation:	14.3
SN	inward oriented pairs:	355812
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	11	15	10	11	8	12	10	12	22	18	27	14	41	26	64	114	3	136	116	40	135	322	203	0	406	513	454	642	0	1686	1150	2351	5143	22556	352649	322731	0	0	0	0	0	0	0	0
FFQ	2	1435	0	0	8	10	8	3	6	2	8	6	11	14	12	13	46	28	42	67	65	93	40	117	122	72	131	236	47	229	524	218	375	481	416	809	766	1547	1024	2439	4017	9311	27825	157998	501030	0	0	0
FFQ	3	36	0	0	4	4	8	5	6	8	9	5	8	21	6	15	40	18	45	57	62	93	49	100	146	67	108	242	47	201	590	214	374	456	464	888	836	1565	1013	2378	4204	9898	28376	161059	497926	0	0	0
FFQ	4	0	0	0	10	11	14	5	7	8	14	8	26	17	25	17	66	31	61	69	61	144	52	145	152	89	165	255	72	284	611	265	419	532	458	1009	922	1696	1071	2712	4533	10510	30467	166702	487936	0	0	0
FFQ	5	0	0	0	15	16	19	17	15	25	24	21	21	49	31	47	124	67	96	141	98	229	97	237	234	175	271	356	194	434	706	368	565	781	685	1117	1196	2135	1384	3222	4986	10814	30035	163207	487397	0	0	0
FFQ	6	0	0	0	39	42	48	33	41	43	51	41	50	67	45	71	148	144	141	201	135	269	124	316	290	256	339	434	258	588	734	503	715	953	767	1226	1313	2359	1470	3628	5410	11496	31117	167109	478637	0	0	0
FFQ	7	0	0	7	73	74	75	85	84	76	71	92	81	106	77	117	223	172	168	253	187	404	171	395	370	322	433	453	417	643	800	612	733	1106	888	1347	1486	2479	1521	3914	5562	11805	32238	166625	474906	0	0	0
FFQ	8	0	0	3	63	65	61	40	64	65	62	54	77	76	67	81	191	129	175	237	152	277	130	354	328	304	366	410	310	604	762	506	770	985	766	1220	1398	2375	1421	3625	5412	11450	31408	164854	479954	0	0	0
FFQ	9	0	0	7	58	74	73	89	79	69	97	92	91	99	99	129	175	267	226	281	341	325	385	460	492	565	641	711	844	855	875	1138	1162	1920	1211	1845	2448	2181	2965	3795	4204	6997	6024	18034	40699	445903	162626	0
FFQ	10	101	0	23	64	94	76	71	78	69	78	70	86	96	111	136	176	247	227	276	363	308	407	470	501	532	606	712	874	810	813	1128	1057	1937	1157	1936	2277	2189	2938	3825	4125	7420	5773	18204	39834	420208	189168	0
