# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	1572ab0d	56a1b301	dd243c9f
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	752909	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	752909
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	752909
SN	reads mapped:	752909
SN	reads mapped and paired:	752909	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	752909	# proper-pair bit set
SN	reads paired:	752909	# paired-end technology bit set
SN	reads duplicated:	24218	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	46
SN	total length:	112936350	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	112936350	# ignores clipping
SN	bases mapped:	112936350	# ignores clipping
SN	bases mapped (cigar):	112763848	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	3632700
SN	mismatches:	387481	# from NM fields
SN	error rate:	3.436217e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	43.0
SN	insert size average:	375.1
SN	insert size standard deviation:	14.3
SN	inward oriented pairs:	376441
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	166	0	3	27	97	58	93	87	114	90	121	120	192	203	176	268	350	340	242	362	598	449	708	557	1030	443	1348	466	2137	1208	3058	2093	1768	5333	9059	11959	61201	646385	0	0	0	0	0	0	0	0	0
LFQ	2	309	0	2	39	41	62	45	61	66	48	82	106	105	116	157	234	188	219	290	329	312	438	414	581	406	654	698	778	736	1163	1206	1451	1574	1463	2322	2817	3768	4889	9461	17314	696388	1577	0	0	0	0	0
LFQ	3	0	0	0	28	46	36	49	43	62	70	83	120	102	135	164	240	176	253	329	299	286	470	361	563	394	671	729	765	697	1202	1217	1428	1594	1497	2360	2879	3865	4935	8803	16153	686657	13148	0	0	0	0	0
LFQ	4	0	0	0	49	71	78	72	70	105	83	122	132	149	173	223	315	243	298	372	357	372	524	401	669	448	784	767	934	693	1356	1259	1585	1709	1662	2454	2966	3955	5231	9166	16713	689586	6763	0	0	0	0	0
LFQ	5	0	0	0	35	53	51	75	60	84	67	99	113	124	135	222	267	200	238	348	363	339	565	361	671	425	768	692	927	654	1443	1249	1411	1651	1639	2241	2952	4118	5119	8760	16107	661800	36483	0	0	0	0	0
LFQ	6	0	0	0	72	108	110	94	97	129	107	168	165	191	160	256	347	255	298	449	357	397	614	441	738	483	860	808	1027	801	1575	1374	1603	1728	1750	2376	3243	4270	5371	9046	16671	673532	20838	0	0	0	0	0
LFQ	7	0	0	8	135	189	179	173	151	183	154	232	216	245	268	290	428	353	395	558	441	463	717	523	858	573	914	953	1156	844	1687	1475	1759	1861	1836	2669	3287	4588	5717	13692	18522	671153	13064	0	0	0	0	0
LFQ	8	0	0	2	97	143	116	84	127	157	118	204	188	233	210	287	388	314	353	495	453	422	691	484	810	486	863	800	1122	696	1631	1417	1608	1782	1803	2409	3279	4330	5444	10726	17220	642718	48199	0	0	0	0	0
LFQ	9	0	0	4	127	165	139	135	152	204	208	214	257	326	315	331	404	487	525	525	541	639	693	853	765	1104	857	1124	1134	1624	1582	1765	1609	2092	2391	2946	2714	3585	4425	5104	5809	8622	13609	17489	69315	596000	0	0
LFQ	10	8	0	1	96	148	144	159	148	155	164	162	233	266	263	327	355	445	465	481	506	623	655	847	763	1054	845	1172	1106	1578	1519	1860	1567	2062	2234	2817	2733	3656	4360	5122	5870	8465	13493	17211	68586	598185	0	0
LFQ	11	0	0	3	126	181	174	180	188	186	213	224	261	295	323	402	408	481	501	491	524	631	670	895	774	1066	885	1159	1097	1696	1579	1795	1581	2289	2269	2929	2707	3559	4362	5206	5851	8643	13610	17620	69165	595710	0	0
LFQ	12	0	0	2	103	164	157	147	181	161	204	231	212	312	297	351	417	485	471	482	542	604	724	887	794	1091	849	1163	1075	1660	1579	1820	1564	2213	2194	2764	2717	3502	4447	5024	5941	8458	13796	16813	68266	598045	0	0
LFQ	13	0	0	3	121	173	171	171	183	173	195	219	189	313	322	328	365	541	455	496	614	644	736	898	781	1201	862	1164	1095	1615	1467	1975	1545	2254	2258	2823	2704	3499	4515	4934	6037	8307	14005	17119	68552	596887	0	0
LFQ	14	0	0	1	134	191	172	173	214	198	213	237	230	333	325	379	450	508	509	528	578	661	696	950	761	1163	879	1111	1141	1723	1605	1872	1519	2286	2239	2852	2842	3575	4444	4876	6163	8390	13771	17213	68636	596168	0	0
LFQ	15	0	0	2	127	181	187	185	188	191	194	212	246	310	287	367	421	483	520	511	629	657	746	980	828	1169	847	1157	1121	1684	1535	1970	1569	2275	2252	2766	2829	3421	4737	4864	6202	8311	14093	16938	68703	596014	0	0
LFQ	16	762	0	1	196	290	302	288	298	295	284	288	278	356	400	444	458	542	511	467	643	729	685	1052	957	1051	953	1191	1344	1360	1805	1762	1728	2485	2137	3687	2578	3715	4455	5159	5725	7657	8662	16985	25384	107923	534637	0
LFQ	17	0	0	0	193	309	293	281	308	278	279	320	243	394	361	413	394	473	530	524	637	708	734	950	979	1031	995	1209	1388	1428	1801	1740	1726	2545	2118	3799	2578	3682	4463	5177	5859	7505	8698	16739	25206	107184	536437	0
LFQ	18	0	0	2	211	311	308	277	301	261	296	300	320	411	392	455	423	517	570	505	725	727	673	992	947	1065	977	1134	1448	1378	1763	1757	1798	2602	2155	3718	2599	3735	4348	5221	5779	7452	8669	16926	24560	107285	536616	0
LFQ	19	11	0	0	181	292	263	227	275	281	281	270	319	356	359	395	417	473	530	487	607	660	626	959	898	1003	915	1096	1317	1286	1721	1702	1671	2403	2074	3569	2400	3536	4264	5095	5718	7356	8371	16630	24290	104046	543279	0
LFQ	20	0	0	2	209	323	302	287	265	280	314	286	296	367	375	405	419	529	591	477	612	695	715	967	923	1007	999	1213	1277	1425	1719	1691	1669	2610	2111	3684	2440	3617	4346	5249	5747	7318	8682	16742	24744	106429	538551	0
LFQ	21	0	0	1	225	280	282	269	316	255	282	323	290	349	384	429	465	520	564	475	701	747	685	1006	907	1051	941	1198	1332	1345	1766	1735	1822	2535	2167	3550	2541	3672	4304	5262	5899	7507	8541	16878	24430	106534	538144	0
LFQ	22	15	0	3	221	305	332	255	292	321	321	332	335	363	408	428	469	493	560	474	668	680	737	1015	935	1008	969	1175	1398	1395	1844	1840	1707	2632	2208	3714	2449	3671	4413	5356	5905	7414	8762	16572	24639	107180	536696	0
LFQ	23	241	0	1	198	298	283	273	287	288	286	308	277	325	380	397	468	530	550	491	636	714	683	934	905	1032	1015	1101	1429	1235	1812	1708	1778	2580	2158	3628	2468	3618	4263	5114	5847	7229	8511	16657	24303	105386	540284	0
LFQ	24	0	0	3	196	287	327	287	296	252	333	310	324	399	387	433	445	527	640	475	652	669	655	961	941	1001	984	1197	1387	1403	1778	1682	1769	2531	2219	3569	2472	3750	4274	5244	5971	7393	8610	16837	24959	106929	537151	0
LFQ	25	0	0	2	180	299	281	268	274	278	291	306	294	360	381	417	425	524	545	479	663	690	686	962	952	1040	978	1133	1325	1404	1770	1681	1692	2448	2081	3527	2392	3621	4405	5067	5967	7112	8575	16537	24153	105377	541067	0
LFQ	26	0	0	0	201	278	251	268	280	265	285	308	312	339	391	404	409	503	488	482	668	638	669	988	946	992	1028	1095	1340	1330	1755	1539	1683	2443	2133	3458	2393	3631	4282	4985	5873	7057	8365	16648	24138	103952	543416	0
LFQ	27	1	0	4	229	307	328	279	315	293	297	341	319	378	387	446	407	525	585	496	620	728	675	955	934	1039	1112	1146	1403	1362	1712	1721	1726	2374	2267	3537	2510	3772	4389	5110	6009	7309	8729	16727	24797	106086	538223	0
LFQ	28	3	0	1	201	315	328	303	261	283	317	318	319	380	400	449	417	541	508	557	631	789	751	991	982	1054	1040	1180	1405	1414	1811	1683	1739	2575	2294	3622	2634	3749	4238	5238	5955	7249	8578	16577	24846	106836	537147	0
LFQ	29	32	0	2	208	294	312	281	290	301	310	356	323	372	370	417	439	499	556	522	660	727	682	1025	967	1017	1096	1102	1483	1458	1744	1833	1725	2443	2333	3388	2564	3787	4413	5193	5963	7250	8716	16694	24716	106181	537865	0
LFQ	30	7	0	2	189	317	299	294	321	279	317	333	304	366	388	411	414	575	542	507	698	677	726	954	1005	1018	1099	1180	1449	1447	1777	1660	1770	2411	2560	3309	2608	3804	4234	5230	6117	7096	8678	16391	24423	104775	539948	0
LFQ	31	234	0	1	223	315	326	289	306	322	338	367	301	400	381	433	459	516	560	513	739	676	727	1011	969	997	1178	1142	1484	1455	1765	1694	1752	2435	2414	3248	2665	3759	4320	5215	6073	7161	8836	16309	24439	106294	537868	0
LFQ	32	82	0	2	234	350	262	293	288	291	319	319	312	367	407	400	472	483	567	547	675	710	805	935	963	1022	1182	1127	1495	1510	1755	1643	1638	2327	2605	3159	2712	3698	4301	5212	6201	6955	8579	16362	24164	104855	540324	0
LFQ	33	0	0	0	208	374	332	278	304	282	313	320	345	355	413	331	434	512	569	536	686	688	768	942	925	1019	1244	1135	1447	1487	1761	1643	1602	2285	2778	3052	2616	3785	4349	5269	6172	6666	8929	16150	24152	105889	539564	0
LFQ	34	10	0	1	218	332	304	275	291	296	290	332	333	381	421	429	437	511	546	548	718	649	810	855	975	949	1282	1129	1549	1427	1692	1625	1769	2245	2754	3053	2611	3920	4337	5147	6304	6977	8958	15992	24619	105205	539403	0
LFQ	35	0	0	2	250	369	294	277	324	306	320	363	351	399	440	462	469	541	561	615	749	729	806	902	987	1067	1306	1194	1588	1518	1692	1715	1770	2244	2828	2939	2756	3918	4263	5174	6325	6882	8881	16279	24947	106195	536912	0
LFQ	36	0	0	1	240	347	336	279	320	307	319	358	372	346	391	416	428	535	559	608	739	716	797	910	972	988	1272	1165	1556	1495	1644	1650	1801	2241	2883	2932	2754	3774	4428	5247	6247	6824	8911	15953	25107	105251	538490	0
LFQ	37	1	0	2	244	363	313	306	325	315	334	344	383	390	397	440	488	557	577	590	694	711	787	981	962	984	1261	1187	1500	1559	1674	1774	1791	2206	2934	2859	2872	3803	4416	5355	6328	7043	9105	16009	25353	106341	536051	0
LFQ	38	69	0	1	220	321	303	311	270	332	311	352	334	378	401	399	442	534	563	624	699	677	794	956	978	1017	1256	1184	1592	1477	1643	1776	1751	2272	2936	2898	2636	3843	4343	5208	6058	6512	9000	15862	24552	104733	540091	0
LFQ	39	8	0	2	231	368	320	280	307	312	323	340	349	367	418	438	445	507	573	606	693	662	773	901	1038	1060	1172	1209	1529	1557	1664	1660	1710	2160	2871	2779	2791	3679	4363	5203	6042	6949	9071	15864	25084	104588	539643	0
LFQ	40	1	0	0	227	344	351	294	312	357	323	352	366	374	381	456	488	562	545	597	688	707	780	942	888	971	1190	1177	1559	1534	1625	1769	1774	2136	2912	2838	2792	3599	4523	5300	6048	6776	9108	15745	25470	104577	539151	0
LFQ	41	11	0	1	245	375	295	297	311	351	317	349	384	396	411	439	461	554	579	627	638	724	845	947	1018	1009	1117	1234	1573	1531	1724	1846	1825	2188	2994	2742	2847	3644	4489	5270	5895	6663	9248	15970	25676	104556	538293	0
LFQ	42	3	0	5	254	312	310	287	306	258	325	337	357	330	447	470	473	538	574	590	689	696	825	943	984	1018	1195	1188	1591	1544	1502	1817	1745	2104	2972	2803	2900	3589	4578	5150	6002	6446	9286	15917	25234	104498	539517	0
LFQ	43	14	0	1	225	354	314	301	329	326	310	352	376	376	389	426	465	503	548	612	691	725	804	892	933	1065	1084	1199	1577	1565	1568	1882	1817	2064	3053	2765	2848	3543	4770	5263	5898	6486	9323	15781	25669	105655	537768	0
LFQ	44	0	0	3	249	339	354	296	314	310	301	356	362	371	429	460	491	575	577	655	696	747	809	871	1003	1104	1109	1291	1592	1624	1589	1914	1801	2123	2970	2759	3049	3561	4730	5361	5989	6398	9344	15785	26115	105652	536481	0
LFQ	45	1	0	0	232	336	321	300	282	349	336	330	384	359	405	455	469	514	615	624	690	743	838	888	977	1128	1147	1227	1599	1662	1582	1948	1938	2062	3024	2837	2936	3537	4802	5322	5832	6641	9247	15791	26230	105245	536724	0
LFQ	46	295	0	8	284	411	333	338	337	307	333	373	408	401	443	507	500	534	652	653	693	788	824	935	999	1171	1221	1326	1633	1716	1554	1983	2050	2199	3053	2786	3033	3679	4808	5249	6090	6739	9562	16195	26497	107749	531260	0
LFQ	47	375	0	1	248	341	325	310	281	308	332	317	366	348	423	476	447	536	569	664	716	821	849	899	969	1091	1134	1208	1575	1603	1567	1868	1992	2074	2952	2760	3004	3587	4862	5390	5905	6610	9589	16081	26476	107998	532662	0
LFQ	48	6	0	2	274	416	346	349	322	331	335	385	402	367	454	496	512	558	581	716	676	784	932	907	1020	1101	1212	1297	1610	1739	1616	1973	2083	2232	2819	2789	3148	3682	4980	5015	6135	6559	9539	16705	26934	108403	530167	0
LFQ	49	40	0	0	259	355	318	345	296	323	309	366	419	333	418	463	484	558	571	650	667	806	823	887	1002	1096	1133	1231	1529	1635	1587	1843	2132	2187	2833	2806	3039	3739	4839	4928	6032	6598	9385	16998	26441	109602	530604	0
LFQ	50	5	0	0	257	374	332	315	317	310	327	385	373	377	436	497	509	553	572	682	658	752	792	902	1048	1102	1187	1271	1582	1704	1667	1962	2152	2169	2678	2814	3292	3857	4975	5073	6165	6786	9319	17119	26659	111086	527517	0
LFQ	51	0	0	0	232	400	325	311	301	322	334	339	418	388	379	573	548	530	530	689	646	852	873	934	1003	1182	1172	1292	1523	1590	1720	1979	2193	2300	2572	2937	3210	3847	4990	5068	6155	6727	9643	17715	26970	112614	524583	0
LFQ	52	15	0	2	253	378	401	345	322	363	320	387	421	384	422	493	510	630	581	707	632	852	841	930	1076	1218	1212	1317	1550	1703	1815	2046	2284	2374	2513	3016	3472	4054	5043	5236	6523	6947	9423	17820	27568	114648	519862	0
