# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	410b6c92	af582b83	863b4879
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	32642	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	32642
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	32642
SN	reads mapped:	32642
SN	reads mapped and paired:	32642	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	32642	# proper-pair bit set
SN	reads paired:	32642	# paired-end technology bit set
SN	reads duplicated:	534	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	7
SN	total length:	4896300	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	4896300	# ignores clipping
SN	bases mapped:	4896300	# ignores clipping
SN	bases mapped (cigar):	4882095	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	80100
SN	mismatches:	32894	# from NM fields
SN	error rate:	6.737681e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	39.8
SN	insert size average:	670.5
SN	insert size standard deviation:	14.1
SN	inward oriented pairs:	16309
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	10	0	1	4	6	7	10	15	7	9	11	12	19	18	20	33	52	35	44	25	69	58	88	46	166	47	164	46	358	186	408	222	236	872	1111	1707	6163	20357	0	0	0	0	0	0	0	0	0
LFQ	2	14	0	0	3	5	2	6	4	9	7	8	13	9	21	13	19	22	24	48	36	39	42	57	65	53	81	74	103	83	161	149	194	199	142	311	310	488	617	917	2487	25767	40	0	0	0	0	0
LFQ	3	0	0	0	3	4	4	4	6	4	10	11	12	13	13	10	31	29	22	29	31	36	46	40	74	50	99	77	115	77	168	157	209	205	190	304	327	541	654	762	2434	25531	310	0	0	0	0	0
LFQ	4	0	0	0	8	9	9	5	6	16	13	14	17	16	23	22	26	35	31	54	49	35	56	58	66	60	81	82	131	75	175	146	216	235	181	314	375	604	658	809	2501	25277	154	0	0	0	0	0
LFQ	5	0	0	0	3	3	5	5	8	5	10	10	18	15	22	19	30	23	31	40	35	40	66	68	78	56	103	75	157	66	199	163	202	216	188	295	415	636	632	764	2472	24570	899	0	0	0	0	0
LFQ	6	0	0	0	13	13	11	16	13	10	12	18	16	23	25	33	39	36	41	59	50	58	93	62	83	70	110	84	165	79	234	173	221	200	200	302	374	603	636	732	2500	24712	523	0	0	0	0	0
LFQ	7	0	0	0	13	11	16	15	20	13	13	23	35	22	34	33	47	45	35	81	44	55	84	77	110	75	93	101	159	73	255	168	234	183	210	302	406	588	727	887	2498	24497	360	0	0	0	0	0
LFQ	8	0	0	0	18	12	23	14	10	11	20	26	22	26	31	40	47	39	37	64	48	38	80	49	82	63	132	86	140	63	248	169	216	199	223	257	412	621	664	806	2495	23869	1242	0	0	0	0	0
LFQ	9	0	0	0	7	25	20	24	15	14	20	24	25	33	48	32	54	43	61	63	80	72	86	96	82	131	98	148	140	206	192	220	165	319	335	277	304	466	565	674	771	1096	1850	2225	6981	14555	0	0
LFQ	10	0	0	1	16	20	14	21	21	19	23	22	20	28	30	33	31	33	52	60	75	84	89	84	92	139	98	139	150	193	203	222	181	319	267	301	319	494	623	616	776	1119	1869	2133	7090	14523	0	0
LFQ	11	0	0	2	14	28	27	15	19	23	27	32	16	39	41	42	50	36	58	58	74	94	80	106	101	151	97	147	147	215	221	220	181	325	310	278	325	503	586	642	792	1109	1854	2174	7060	14323	0	0
LFQ	12	0	0	0	18	21	16	20	24	20	25	21	30	37	37	27	40	47	48	65	87	80	95	101	77	149	99	158	153	220	201	216	177	370	283	282	349	488	636	640	802	1021	1929	2103	6978	14452	0	0
LFQ	13	0	0	1	10	22	21	19	20	14	20	34	26	36	40	41	37	52	60	57	88	67	89	98	93	151	104	149	166	190	200	238	177	349	309	286	321	482	645	589	843	996	1917	2035	7098	14452	0	0
LFQ	14	0	0	0	19	27	20	17	21	23	22	27	39	41	37	59	39	50	64	68	55	75	92	104	98	152	93	144	132	206	209	241	155	361	306	271	370	470	644	559	848	996	2035	2078	7035	14340	0	0
LFQ	15	0	0	0	18	28	19	24	13	22	26	24	24	46	49	44	47	51	47	64	66	77	89	104	90	147	111	159	149	227	231	244	147	377	311	285	322	464	661	570	887	946	1953	1950	7157	14372	0	0
LFQ	16	23	0	0	22	23	26	31	30	28	38	33	44	52	47	41	53	59	58	55	81	96	76	126	142	126	98	151	164	158	231	234	196	320	253	512	393	481	582	685	659	1038	1024	2025	2611	8170	11347	0
LFQ	17	0	0	1	27	30	37	33	38	29	34	27	29	60	51	65	60	62	65	57	84	86	87	114	129	129	104	172	173	134	222	274	222	352	239	495	356	523	540	652	654	1021	970	2062	2558	8216	11369	0
LFQ	18	0	0	0	39	37	34	39	23	30	44	30	33	62	49	45	54	53	70	64	69	104	72	129	146	138	139	169	185	166	266	247	219	329	236	481	333	503	575	654	645	977	980	2021	2463	8321	11369	0
LFQ	19	0	0	0	21	25	32	26	39	28	34	30	29	42	55	50	59	49	64	72	79	103	66	119	145	134	110	155	175	150	270	238	192	338	215	480	343	505	600	654	601	985	941	2008	2538	8275	11568	0
LFQ	20	0	0	0	27	47	29	44	35	42	48	43	35	67	43	51	42	53	83	53	63	82	74	110	127	147	105	156	190	145	251	234	205	313	228	490	334	514	569	691	650	937	1040	2043	2493	8318	11391	0
LFQ	21	0	0	1	20	34	38	47	36	35	43	36	33	44	48	51	62	73	58	53	79	84	86	124	112	108	99	153	162	149	227	279	200	376	234	472	348	524	566	660	662	972	963	2104	2530	8239	11418	0
LFQ	22	0	0	0	25	40	46	33	28	27	33	50	44	51	59	56	48	72	53	68	81	75	95	134	132	139	120	140	185	156	226	252	212	336	229	528	359	497	557	691	673	941	943	1967	2592	8201	11448	0
LFQ	23	14	0	1	23	36	39	32	33	37	33	40	32	47	43	49	55	57	61	55	84	89	59	108	130	153	114	143	172	148	233	251	226	383	245	474	317	553	598	678	628	976	1027	1954	2499	8255	11458	0
LFQ	24	0	0	2	22	43	36	25	34	24	38	36	38	42	53	58	54	56	69	71	88	107	90	140	123	117	120	148	191	146	253	256	203	322	248	524	306	509	627	669	650	910	979	2027	2493	8259	11436	0
LFQ	25	0	0	1	41	33	31	29	40	26	38	28	36	43	36	39	48	51	73	65	75	97	70	124	117	137	111	155	167	151	213	259	223	306	243	439	358	520	591	675	673	989	994	2066	2565	8299	11367	0
LFQ	26	0	0	0	22	40	27	32	33	35	30	35	35	52	56	39	72	72	59	51	79	82	78	114	114	113	146	142	170	129	247	253	201	300	234	468	309	518	585	656	722	1018	962	2071	2549	8295	11397	0
LFQ	27	0	0	0	16	40	41	29	36	37	28	31	33	40	41	44	53	61	73	70	87	102	86	124	122	150	137	147	170	140	228	230	246	369	265	485	348	527	577	678	643	960	993	1989	2444	8249	11473	0
LFQ	28	0	0	0	33	49	39	36	38	35	40	35	33	43	56	57	49	62	72	74	81	90	73	111	145	129	145	158	195	175	229	244	219	339	241	480	329	502	645	681	691	960	992	1962	2550	8315	11210	0
LFQ	29	2	0	2	33	37	39	25	26	33	26	49	46	46	61	47	60	77	79	61	86	89	93	128	129	129	133	161	178	180	218	219	211	332	261	481	353	551	526	647	761	959	1001	2007	2501	8148	11411	0
LFQ	30	0	0	0	22	45	37	43	48	46	36	38	34	37	66	51	58	69	78	81	99	92	87	140	131	153	162	142	195	196	235	226	201	329	299	439	331	593	479	603	683	920	1022	2007	2526	8232	11331	0
LFQ	31	15	0	2	31	36	46	31	39	34	34	35	57	52	51	47	54	63	62	65	82	106	94	126	124	118	165	139	183	177	235	194	233	335	322	471	343	569	568	663	747	907	992	1986	2483	8108	11418	0
LFQ	32	2	0	0	27	32	31	43	27	42	33	30	52	42	63	37	56	61	63	80	102	93	100	141	135	146	174	139	190	210	225	205	209	284	326	455	355	547	531	628	768	913	988	1906	2502	8150	11499	0
LFQ	33	0	0	0	23	41	35	33	34	40	47	32	44	49	46	46	52	80	73	80	101	86	106	100	120	133	161	151	186	206	234	209	247	289	328	435	329	551	529	610	782	851	1033	2016	2456	8196	11442	0
LFQ	34	0	0	0	30	40	44	36	42	41	36	29	33	48	46	54	71	64	56	79	86	92	90	106	122	119	165	155	195	225	219	200	214	329	315	388	384	622	554	652	791	861	956	1925	2478	8233	11417	0
LFQ	35	0	0	0	31	51	47	35	36	49	36	38	49	47	44	66	57	69	91	87	110	87	89	113	137	154	182	152	201	216	222	204	247	324	341	393	365	596	549	624	797	872	980	1862	2514	8134	11344	0
LFQ	36	0	0	1	24	46	47	39	46	36	48	39	53	54	57	42	64	57	74	75	88	97	118	116	113	127	179	155	202	200	200	177	268	297	379	369	357	540	576	632	790	878	1020	1920	2563	8044	11435	0
LFQ	37	0	0	1	25	40	31	33	38	40	29	46	47	46	39	58	55	66	66	88	76	85	99	125	159	129	196	130	226	225	226	216	217	313	353	393	414	593	547	660	789	927	1025	1827	2523	8125	11296	0
LFQ	38	2	0	3	34	39	32	34	39	39	40	47	44	47	59	49	67	64	85	83	103	94	97	134	118	143	156	146	229	232	241	213	206	288	350	400	360	538	577	592	778	854	1032	1907	2530	8106	11411	0
LFQ	39	1	0	1	26	40	45	36	46	57	34	41	27	42	64	63	59	83	79	80	99	89	107	114	133	143	177	170	226	210	202	208	245	285	347	377	402	515	643	599	778	895	1043	1875	2542	8139	11255	0
LFQ	40	0	0	0	31	55	34	42	43	47	46	44	42	53	46	54	58	61	66	79	71	105	121	146	126	135	172	168	222	224	223	224	242	288	411	374	375	567	613	596	818	866	1047	1852	2556	8038	11261	0
