# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	e9a1fd27	635cf947	5d84f60c
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	711100	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	711100
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	711100
SN	reads mapped:	711100
SN	reads mapped and paired:	711100	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	711100	# proper-pair bit set
SN	reads paired:	711100	# paired-end technology bit set
SN	reads duplicated:	20249	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	39
SN	total length:	106665000	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	106665000	# ignores clipping
SN	bases mapped:	106665000	# ignores clipping
SN	bases mapped (cigar):	106486938	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	3037350
SN	mismatches:	390443	# from NM fields
SN	error rate:	3.666581e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	42.8
SN	insert size average:	423.5
SN	insert size standard deviation:	14.3
SN	inward oriented pairs:	355539
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	139	0	3	41	95	65	85	91	92	112	93	146	156	218	144	273	369	396	275	317	646	466	748	574	1101	509	1381	491	2392	1346	3192	2191	1933	5985	10051	13132	66604	595248	0	0	0	0	0	0	0	0	0
LFQ	2	317	1	2	27	51	44	47	55	69	72	113	103	136	151	185	246	207	248	321	328	354	452	406	612	430	666	678	848	794	1193	1232	1641	1577	1522	2589	2862	4048	5118	9596	18380	651885	1494	0	0	0	0	0
LFQ	3	0	0	0	29	49	58	42	49	63	58	104	99	125	142	162	253	196	255	316	320	341	503	420	597	453	698	738	912	705	1470	1242	1635	1680	1612	2374	3014	4110	5439	8883	17295	642842	11817	0	0	0	0	0
LFQ	4	0	0	0	60	80	75	84	76	105	74	153	144	137	152	209	303	279	279	374	393	399	561	442	735	533	769	789	1046	744	1510	1382	1738	1779	1676	2477	3133	4240	5587	9289	18060	645205	6029	0	0	0	0	0
LFQ	5	0	0	0	59	51	73	65	85	96	87	131	131	165	158	184	300	238	253	429	352	358	575	417	661	479	783	712	1023	683	1549	1322	1581	1690	1636	2400	3210	4234	5387	8798	17529	619925	33291	0	0	0	0	0
LFQ	6	0	0	1	64	98	138	91	109	153	106	184	186	184	236	273	375	316	360	498	435	432	648	538	767	562	908	818	1103	763	1696	1444	1673	1866	1776	2447	3350	4610	5674	9133	18382	629398	19305	0	0	0	0	0
LFQ	7	0	1	3	145	177	167	169	171	202	160	209	244	278	260	332	434	385	384	559	517	488	761	585	919	658	965	909	1283	817	1807	1575	1938	2023	1988	2746	3525	4885	6148	13312	19858	627105	12008	0	0	0	0	0
LFQ	8	0	0	4	92	113	149	138	129	181	139	173	211	231	240	283	372	320	373	533	465	393	761	504	822	544	943	855	1181	731	1748	1469	1795	1963	1749	2610	3311	4714	5787	10582	18729	601491	44272	0	0	0	0	0
LFQ	9	0	0	3	110	166	176	167	175	189	194	221	233	317	334	372	425	506	538	541	575	654	771	964	832	1188	939	1234	1216	1740	1671	1907	1730	2194	2473	3014	2830	3983	4613	5554	6227	9463	14659	19513	75058	541431	0	0
LFQ	10	8	0	3	114	174	162	170	176	155	178	230	257	271	306	384	407	452	489	548	563	643	671	931	797	1084	905	1180	1195	1692	1599	1851	1654	2297	2558	3034	2852	3790	4818	5301	6303	9137	14524	19071	74397	543769	0	0
