# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	2fbba894	e2414e01	6fab57b1
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	900987	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	900987
SN	is sorted:	1
SN	1st fragments:	900987
SN	last fragments:	0
SN	reads mapped:	900987
SN	reads mapped and paired:	900987	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	900987	# proper-pair bit set
SN	reads paired:	900987	# paired-end technology bit set
SN	reads duplicated:	4039	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	41
SN	total length:	135148050	# ignores clipping
SN	total first fragment length:	135148050	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	135148050	# ignores clipping
SN	bases mapped (cigar):	135004575	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	605850
SN	mismatches:	376318	# from NM fields
SN	error rate:	2.787446e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	43.1
SN	insert size average:	521.8
SN	insert size standard deviation:	14.2
SN	inward oriented pairs:	450484
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	19	0	0	29	37	27	41	22	54	17	57	64	28	56	91	93	71	168	186	53	395	203	68	355	542	388	0	1028	1109	955	1768	0	2684	3513	4347	11487	48415	595238	227379	0	0	0	0	0	0	0	0
FFQ	2	14	0	0	12	27	27	27	28	33	32	35	37	43	55	67	152	167	125	193	193	355	239	464	271	512	584	519	683	978	723	1231	1170	1596	1401	2128	2292	4065	2434	7711	8933	18773	52938	308226	481494	0	0	0
FFQ	3	1	0	0	8	6	12	18	11	25	23	9	16	30	43	52	112	108	111	133	118	223	162	298	254	285	466	402	505	658	609	836	942	1302	1203	1683	1892	3404	2332	6244	8582	18513	53856	316387	479113	0	0	0
FFQ	4	0	0	0	15	25	20	21	12	19	29	43	32	45	37	58	133	145	133	201	152	258	157	349	269	313	523	420	550	647	592	892	981	1375	1185	1702	1997	3339	2367	6528	8413	19142	56463	312320	479085	0	0	0
FFQ	5	0	0	1	47	45	58	46	60	63	88	62	77	89	135	144	307	303	360	381	392	528	548	727	456	873	1017	925	1043	1124	1440	2241	1427	2123	2302	2867	3329	3994	4698	9310	8912	18755	49675	305254	474761	0	0	0
FFQ	6	0	0	5	115	112	104	115	134	107	156	133	156	159	196	228	464	443	501	483	522	655	637	953	497	1243	1176	1111	1247	1562	1601	2522	1611	2674	2814	2912	3570	4777	5734	9311	9455	18479	50795	297023	474495	0	0	0
FFQ	7	0	0	32	259	326	253	252	263	244	316	250	272	293	313	456	723	664	796	783	1001	800	997	1449	722	1763	1573	1432	1616	2742	1854	2623	2112	4136	4040	2563	4495	7332	6864	8440	11398	18039	50020	283880	472601	0	0	0
FFQ	8	0	0	21	177	219	217	221	186	203	256	186	215	210	265	379	592	571	679	644	750	721	862	1196	575	1522	1476	1314	1269	2022	1810	2687	1866	3294	3421	2731	4167	5697	6541	9080	10243	17794	50150	290417	474141	0	0	0
FFQ	9	0	0	23	210	268	246	195	241	211	236	245	271	277	288	504	658	770	702	808	887	1079	1141	1236	1408	1473	1812	1490	2382	2405	2226	2797	2845	3719	4947	4069	4408	6653	5992	10071	10137	13556	20374	26491	70432	690802	2	0
FFQ	10	1	1	18	197	226	194	197	207	188	257	262	241	264	297	454	559	742	693	758	864	900	1063	1136	1280	1307	1688	1421	2156	2333	2222	2561	3030	3467	4546	3723	4774	6716	5624	8807	10224	13484	19283	26681	71541	694392	8	0
