# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	bf593eef	7d8a36c2	cd7a8a89
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	2396255	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	2396255
SN	is sorted:	1
SN	1st fragments:	2396255
SN	last fragments:	0
SN	reads mapped:	2396255
SN	reads mapped and paired:	2396255	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	2396255	# proper-pair bit set
SN	reads paired:	2396255	# paired-end technology bit set
SN	reads duplicated:	12840	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	100
SN	total length:	359438250	# ignores clipping
SN	total first fragment length:	359438250	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	359438250	# ignores clipping
SN	bases mapped (cigar):	359062750	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	1926000
SN	mismatches:	908384	# from NM fields
SN	error rate:	2.529875e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	43.5
SN	insert size average:	423.2
SN	insert size standard deviation:	14.3
SN	inward oriented pairs:	1198114
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	59	0	0	55	75	102	104	53	95	44	111	120	66	155	190	224	174	403	517	161	885	523	177	867	1287	984	0	2342	2258	2204	3963	0	5688	7263	10095	24436	98097	1274087	958391	0	0	0	0	0	0	0	0
FFQ	2	50	0	1	66	73	58	57	65	54	67	100	83	124	140	157	351	377	406	535	470	770	557	941	674	1132	1408	1206	1505	2068	1739	2645	2830	3577	3381	4638	4928	8583	5770	16272	19341	38278	100000	549727	1621051	0	0	0
FFQ	3	2	0	0	33	38	34	43	40	43	53	57	58	88	79	124	249	257	297	352	289	529	356	754	535	701	1065	1046	1124	1498	1577	1901	2232	3088	2794	3907	4195	7240	5661	13801	18441	37736	100965	551657	1631316	0	0	0
FFQ	4	0	0	1	38	61	54	47	70	73	49	93	84	101	119	139	330	313	357	450	355	674	427	843	589	733	1186	1075	1251	1547	1446	2014	2315	3378	2813	3962	4337	6908	5682	13985	18590	38362	104818	557279	1619307	0	0	0
FFQ	5	0	0	2	97	141	143	132	145	139	179	183	174	226	289	298	743	746	787	826	830	1174	1138	1594	1071	1953	2175	2084	2282	2575	3139	4624	3182	4885	5306	6430	7547	8306	10161	20470	19916	38495	93920	541171	1606577	0	0	0
FFQ	6	2	0	15	228	315	271	247	273	233	320	284	360	319	434	548	1089	956	1070	1121	1157	1475	1554	2021	1252	2714	2681	2557	2697	3386	3542	5411	3601	5793	6301	6481	8188	10069	12100	20886	20502	38138	96000	544498	1585166	0	0	0
FFQ	7	0	0	60	534	641	596	591	562	566	736	574	624	698	742	1040	1594	1568	1758	1680	2137	1823	2322	3162	1709	3856	3524	3177	3539	5781	4314	5712	5013	8858	8955	5799	10291	15263	14497	19130	24322	37781	95259	536007	1559460	0	0	0
FFQ	8	0	0	33	368	491	488	435	437	411	516	408	493	520	594	744	1307	1270	1515	1334	1679	1689	1910	2604	1451	3282	3080	3049	3080	4501	3899	5704	4138	6957	7783	6303	9294	12213	13968	20004	21943	37926	95422	539847	1573165	0	0	0
FFQ	9	0	3	39	465	598	525	477	552	516	542	588	548	661	646	1169	1470	1660	1617	1882	1958	2384	2583	2813	3153	3218	4123	3361	5287	5210	5195	6158	6172	8104	10417	9248	9621	14492	13732	21088	21925	29908	41928	55670	141166	1953364	19	0
FFQ	10	3	0	28	439	499	460	437	481	471	497	540	515	562	650	1049	1248	1556	1531	1769	1946	2077	2327	2658	2944	2944	3831	3242	4648	5109	5023	5567	6357	7518	9811	8541	9908	14387	13033	18501	22299	29524	40488	55322	142906	1962570	39	0
