# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	c8f78956	1f422ef9	cc2ab783
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	1870218	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	1870218
SN	is sorted:	1
SN	1st fragments:	1870218
SN	last fragments:	0
SN	reads mapped:	1870218
SN	reads mapped and paired:	1870218	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	1870218	# proper-pair bit set
SN	reads paired:	1870218	# paired-end technology bit set
SN	reads duplicated:	10647	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	184
SN	total length:	280532700	# ignores clipping
SN	total first fragment length:	280532700	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	280532700	# ignores clipping
SN	bases mapped (cigar):	280220954	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	1597050
SN	mismatches:	649707	# from NM fields
SN	error rate:	2.318552e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	43.8
SN	insert size average:	327.1
SN	insert size standard deviation:	14.2
SN	inward oriented pairs:	935096
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	51	0	0	53	58	53	69	29	67	24	56	94	34	91	128	161	105	307	319	94	587	353	139	520	845	672	0	1512	1386	1563	2499	0	3720	4251	6866	15393	59785	777086	991248	0	0	0	0	0	0	0	0
FFQ	2	32	0	1	28	39	44	48	43	33	48	73	62	84	88	109	247	254	278	349	320	469	364	711	436	747	999	863	951	1377	1239	1687	1924	2528	2295	3099	3328	5368	3929	10593	12904	23907	59494	291739	1437087	0	0	0
FFQ	3	2	0	1	33	24	29	26	41	42	43	52	46	67	56	93	201	182	227	310	237	437	268	554	440	491	822	725	747	1183	1183	1343	1652	2398	2107	2849	2890	4830	3958	9526	12863	24594	60950	287858	1443838	0	0	0
FFQ	4	0	0	1	35	45	41	47	41	49	49	52	52	87	89	101	225	248	274	308	267	489	291	638	442	534	925	761	839	1123	1011	1397	1680	2360	2033	2800	2936	4507	3977	9287	12485	24553	61356	296379	1435404	0	0	0
FFQ	5	1	0	1	69	70	100	80	72	100	125	115	138	125	232	216	475	511	553	574	587	818	796	1081	794	1360	1521	1388	1559	1801	2098	2936	2190	3462	3599	4232	4896	5368	6676	13580	13515	24116	56677	291003	1420608	0	0	0
FFQ	6	0	0	6	133	187	170	173	150	168	218	192	194	204	293	335	724	669	702	695	801	922	1028	1423	830	1724	1747	1640	1795	2317	2486	3548	2421	3749	4320	4422	5458	6461	7459	14021	13515	24216	57846	298515	1402341	0	0	0
FFQ	7	0	0	27	316	398	385	332	345	334	457	307	412	435	513	616	1093	975	1163	1054	1436	1195	1525	2117	1179	2533	2375	2060	2378	3804	2825	3744	3311	5506	6024	4070	6521	9966	9515	12880	15832	24053	57859	302846	1375502	0	0	0
FFQ	8	0	0	21	248	344	264	236	269	266	321	278	285	332	413	507	959	858	937	896	1131	1081	1332	1642	961	2232	2110	2089	2076	3112	2582	3754	2847	4630	5136	4155	6012	7968	8632	13542	14473	23865	57645	299276	1390501	0	0	0
FFQ	9	0	0	18	286	337	321	329	357	324	319	355	377	435	428	720	944	1066	1099	1276	1334	1541	1656	1821	2026	2061	2563	2247	3359	3267	3418	3974	3889	5247	6680	6199	6122	9430	9538	13814	14648	19283	26865	34958	87973	1587287	27	0
FFQ	10	2	0	19	247	334	305	259	318	248	324	355	324	378	391	685	839	1023	1007	1080	1192	1375	1440	1682	1969	1992	2549	2190	2949	3205	3364	3510	4220	4994	6049	5779	6374	9427	8716	12261	14916	19439	25860	34909	88133	1593547	39	0
