# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	d8f1859a	02327f51	af2848cc
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	22326	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	22326
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	22326
SN	reads mapped:	22326
SN	reads mapped and paired:	22326	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	22326	# proper-pair bit set
SN	reads paired:	22326	# paired-end technology bit set
SN	reads duplicated:	168	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	52
SN	total length:	3348900	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	3348900	# ignores clipping
SN	bases mapped:	3348900	# ignores clipping
SN	bases mapped (cigar):	2948936	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	25200
SN	mismatches:	29288	# from NM fields
SN	error rate:	9.931718e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	39.4
SN	insert size average:	132.2
SN	insert size standard deviation:	13.2
SN	inward oriented pairs:	3980
SN	outward oriented pairs:	7157
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	1	0	0	9	18	14	22	16	13	14	18	13	24	20	31	34	53	50	60	58	41	70	62	124	115	82	134	214	79	245	144	390	268	389	896	1122	3965	13518	0	0	0	0	0	0	0	0	0
LFQ	2	0	0	0	14	13	12	15	19	19	16	19	16	21	20	20	50	53	60	53	54	61	50	89	77	89	126	93	136	180	149	129	197	166	352	277	342	690	877	13381	3403	988	0	0	0	0	0	0
LFQ	3	0	0	0	13	7	13	13	13	11	17	16	15	17	26	38	42	32	48	46	54	54	66	92	67	99	117	112	125	137	157	131	172	196	317	269	338	539	715	7654	5181	5367	0	0	0	0	0	0
LFQ	4	0	0	0	14	16	21	12	12	19	13	16	33	26	24	40	35	50	59	55	57	70	67	85	79	79	110	127	119	136	136	154	193	164	300	298	342	533	708	8442	5130	4552	0	0	0	0	0	0
LFQ	5	0	0	0	8	14	11	9	18	14	14	23	20	37	22	36	38	45	45	45	66	71	77	89	77	95	116	96	109	152	138	165	174	155	286	259	335	462	585	5436	4889	8095	0	0	0	0	0	0
LFQ	6	0	0	0	7	16	16	20	16	19	27	16	27	36	39	42	46	48	56	57	60	61	70	84	77	110	111	131	102	169	170	141	170	181	281	278	351	529	655	7906	5351	4850	0	0	0	0	0	0
LFQ	7	0	0	0	22	24	26	31	29	24	34	23	35	39	38	55	55	60	69	88	58	85	64	122	102	105	124	139	98	209	149	201	219	148	344	346	395	706	863	12360	3603	1234	0	0	0	0	0	0
LFQ	8	3	0	0	20	19	15	24	25	26	23	20	29	28	37	40	50	49	68	76	66	73	71	98	91	80	108	112	108	148	145	133	213	169	277	260	353	555	718	8169	5440	4387	0	0	0	0	0	0
LFQ	9	0	0	0	22	31	33	28	29	21	36	19	23	43	51	52	69	64	80	78	81	98	90	100	102	121	116	118	199	197	170	174	212	175	267	188	335	314	204	363	591	569	753	1180	2678	12252	0	0
LFQ	10	0	0	1	21	30	33	16	25	28	29	35	29	40	25	73	68	50	78	62	92	103	91	85	93	119	123	152	143	169	167	137	249	190	205	192	304	310	259	367	553	561	761	1149	2807	12302	0	0
