# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	3bbe8a92	6de19a45	061057ce
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	2394232	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	2394232
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	2394232
SN	reads mapped:	2394232
SN	reads mapped and paired:	2394232	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	2394232	# proper-pair bit set
SN	reads paired:	2394232	# paired-end technology bit set
SN	reads duplicated:	12839	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	91
SN	total length:	359134800	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	359134800	# ignores clipping
SN	bases mapped:	359134800	# ignores clipping
SN	bases mapped (cigar):	358625123	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	1925850
SN	mismatches:	1527201	# from NM fields
SN	error rate:	4.258489e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	41.9
SN	insert size average:	423.3
SN	insert size standard deviation:	14.3
SN	inward oriented pairs:	1197104
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	57	0	71	361	442	368	511	449	465	404	590	726	671	865	1043	1022	1553	1363	1815	1996	1945	2148	2633	4461	3579	3154	4692	7845	3489	11497	6187	16632	13476	18575	43731	66791	305621	1863004	0	0	0	0	0	0	0	0	0
LFQ	2	11	0	4	268	301	343	370	351	447	456	436	602	672	582	889	1308	1140	1500	1727	1759	2091	1814	2984	2867	3151	4261	4843	4500	6954	6707	5660	9708	8983	18417	16819	20172	43511	58135	1634646	414563	110280	0	0	0	0	0	0
LFQ	3	0	0	4	182	210	268	257	300	343	360	347	499	544	575	720	1086	938	1355	1493	1588	1850	1608	2412	2412	2990	3505	3925	4062	5730	5827	5152	8413	7936	15067	13682	18108	32490	46339	952294	587955	661406	0	0	0	0	0	0
LFQ	4	0	0	5	263	306	374	399	378	463	427	492	675	706	701	976	1307	1168	1555	1662	1803	2020	1853	2790	2582	3231	3917	4336	4138	5931	6056	5580	8685	8031	14948	14084	18314	33033	46157	1038238	608346	548302	0	0	0	0	0	0
LFQ	5	0	0	0	230	268	314	364	344	428	424	472	548	677	667	891	1133	1141	1458	1505	1684	1954	1877	2402	2281	3069	3532	3757	3895	5205	5386	5274	7743	7405	12693	12026	16401	26862	37949	669127	556939	995907	0	0	0	0	0	0
LFQ	6	0	1	12	369	537	607	568	575	603	669	757	865	1006	892	1173	1585	1479	1885	2002	2042	2325	2177	3035	2926	3399	4245	4733	4395	6306	6290	6123	9119	8245	14702	13875	18114	31631	44865	959274	631325	599501	0	0	0	0	0	0
LFQ	7	4	2	58	719	1009	1027	1071	951	1103	1050	1170	1350	1484	1269	1614	2248	1970	2471	2694	2721	3042	2836	4074	3977	4041	5284	6321	4900	8698	7461	7356	11313	9857	18462	17987	21392	43529	57298	1550678	430024	149717	0	0	0	0	0	0
LFQ	8	487	0	30	596	800	878	856	785	904	895	893	1078	1248	1142	1371	1953	1787	2122	2212	2297	2664	2538	3342	3170	3817	4627	5318	4440	6798	6567	6598	9676	8481	15314	14820	18818	32816	46040	999711	644014	532329	0	0	0	0	0	0
LFQ	9	0	0	27	724	1081	1064	924	1088	1062	1229	1262	1419	1533	1606	2285	2578	2145	2928	2843	3489	3571	3822	4061	4435	5256	5522	5035	7458	7829	7988	7642	10860	8669	12638	10417	18657	18654	14296	24791	38632	42192	60819	88320	263715	1689666	0	0
LFQ	10	0	0	19	601	916	900	850	858	915	1028	1127	1253	1335	1472	1996	2306	2070	2716	2727	3307	3404	3573	4002	4107	5018	5098	4980	6881	7334	7567	7064	10494	9054	11313	10783	17106	17704	14454	24872	35935	38987	57471	88862	265031	1706742	0	0
